GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006MA,B15002_006EA,B15002_007MA,B15002_007EA,B15002_008EA,B15002_008MA,B15002_009MA,B15002_009EA,B15002_010EA,B15002_010MA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035EA,B15002_035MA,state
0400000US36,13821132,5048,6566617,4861,124619,6156,46580,4174,105034,5907,115084,7350,108604,6834,115721,6022,132103,6279,160360,5797,1799580,18404,311414,9728,731928,13980,526111,10986,1327412,18898,630552,12205,218308,6939,113207,5085,7254515,3812,145289,6493,65708,4639,121967,6901,118005,5618,105948,5764,107408,4473,124985,6243,157530,5567,1834485,18489,325835,7615,764651,15964,692021,14739,1467508,18315,961523,12458,173245,7048,88407,4695,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6991185,8361,3308297,6665,40695,3374,19169,2457,40768,4018,65821,4496,75811,5454,84329,4770,82802,5799,47943,3015,904571,14235,197032,6140,487961,12055,263668,8033,641514,11884,237350,7128,66621,4217,52242,3255,3682888,5485,37689,3271,18100,2454,33621,3188,58871,4197,64400,5102,67528,4473,72336,4696,43906,2689,895984,13379,230438,7789,572507,11584,394556,8467,765225,12281,333893,8466,54437,3455,39397,3285,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,495904,1865,252434,1866,1302,382,704,414,337,221,5616,1248,1274,674,2760,819,3314,755,2944,768,72604,3456,15243,1752,42218,2566,33438,2632,51215,3114,11200,1558,4785,978,3480,1140,243470,1345,1450,528,433,298,252,208,3842,649,1295,433,4051,1239,3373,875,2076,593,58296,2962,14788,1936,39057,2826,32798,2349,56830,3058,19584,2271,3163,974,2182,638,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7981885,4550,3831440,4626,28834,2573,9378,1625,14019,2340,59712,3911,46185,3393,76702,4373,87678,4688,69620,3702,1319887,13731,253025,7716,529981,10345,280577,8820,658148,11751,264061,6508,81115,4380,52518,2994,4150445,4226,33311,2940,8800,1642,9986,1773,54192,3518,42049,3553,76844,4573,98093,4634,62285,4402,1341322,14598,279872,8361,549940,10969,418243,9576,723786,11136,362780,6960,53798,3087,35144,2974,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2586414,3402,1254892,3030,13394,1514,7418,1351,15386,1903,21643,1888,22425,2089,25658,2036,34472,2861,23303,2307,407886,8105,85054,3556,200982,6400,90701,4153,199322,6288,69972,3681,22223,1885,15053,1618,1331522,2614,11953,1338,5785,1168,11775,1672,17621,1530,19221,1966,24910,1768,32063,2549,21987,2112,396359,7943,102148,4977,215718,5801,118016,4310,237921,5439,91625,3523,13725,1551,10695,1258,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2901195,4079,1417459,3477,13221,2088,7381,1652,16346,2912,16003,2182,14494,2128,20815,2611,25626,3384,25871,3054,347265,9257,104111,4829,241033,7697,118563,5739,291360,8073,113960,5237,35069,3098,26341,2647,1483736,3584,15345,2377,4920,1186,12616,2356,16621,2382,12264,1871,19409,2411,21062,2717,20387,2596,326545,8527,119431,6102,266229,7162,137220,6145,317800,7200,146471,4301,28194,2332,19222,2297,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8960842,4623,4308022,4438,46495,3380,11866,1978,20642,2990,62463,3960,52356,3938,80040,4603,89925,4741,66635,3778,1534639,13796,224044,7387,457549,10057,327177,6911,817555,9969,333520,9351,105639,4473,77477,3880,4652820,2916,49832,3831,12939,1702,18564,2548,60585,3860,48176,3792,76185,3650,87982,4546,59611,3635,1599858,15111,255238,7097,479985,11163,420820,10758,879842,12106,466691,9481,78527,4435,57985,3193,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,736969,1733,350267,1627,5985,1826,3248,1092,2735,935,5746,1459,5282,1433,5401,1311,5853,1285,7096,1344,112724,4574,16398,2050,38656,3643,26029,2942,71311,3639,28133,2463,8001,1316,7669,1205,386702,1511,4841,1065,5785,1388,3074,972,5887,1359,4887,1230,7087,1321,7248,2013,6137,1301,107889,4812,23528,2488,46082,3734,32847,2767,78388,4172,40679,2983,6605,1123,5738,1195,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3443851,5552,1626956,4940,19801,2539,7812,1705,13850,1917,32178,3368,31437,3114,45435,3796,45375,4028,34341,3462,496855,10511,87475,5039,232457,8514,137196,6347,286633,7898,99992,4896,30851,3110,25268,2111,1816895,3677,18082,2172,7665,1629,11684,1816,28237,3463,24438,2891,41604,3625,41326,3559,31583,2714,519217,11802,112373,5701,266133,8209,192957,7652,320391,8427,162667,6654,22674,2182,15864,1790,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,574559,1740,286447,1902,1859,638,317,227,1307,807,5214,988,2500,753,4560,985,5499,1013,4054,908,94462,3787,18172,2013,43219,2898,27138,2299,51419,3017,15879,1722,7376,1296,3472,1043,288112,1946,1231,510,693,360,317,225,5893,1263,2494,699,4110,1058,4508,1154,3070,894,82247,3966,19917,1891,44974,2770,35066,2922,58384,3703,19812,1989,3378,739,2018,672,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4588453,6112,2191574,5145,20719,2573,10047,2154,24306,2674,52002,4456,36055,3360,53822,3757,56793,3292,37271,3117,742070,12735,132041,5647,304452,8247,136629,5194,373333,9089,135584,5597,44457,3335,31993,2930,2396879,4794,22859,2128,7312,1318,18445,2479,44846,3597,39417,3508,53076,3806,53337,4195,29577,2616,746010,12712,160415,6698,356826,9129,195964,6303,417507,9995,191445,8455,34403,3139,25440,2531,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18149346,10783,8857031,8887,172085,7570,116820,6859,266380,10674,172753,7840,235740,10607,171204,7882,209969,8961,169178,7204,2296264,25530,506575,11376,1371328,19477,601565,14156,1645023,20202,637408,13734,168333,6737,116406,5395,9292315,8905,187338,8838,119493,6071,257066,9240,181069,8413,219550,9592,164658,8034,180951,7953,144769,7576,2256412,27160,586893,13019,1467405,22016,722392,15231,1865288,25321,733916,16881,121888,5904,83227,5198,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1827035,2825,906645,2405,7771,1702,2580,1013,8911,2139,6908,1521,7548,1813,10155,1761,15428,2151,16431,2548,193125,7452,64908,3538,163788,5688,74215,4383,206048,6362,86942,3579,22830,1834,19057,1942,920390,2108,7793,1310,3136,1005,6546,1508,6477,1632,7793,1494,8045,1693,14284,2228,13729,1635,214953,6625,73333,3779,167952,5467,98784,3997,210756,5785,70265,3985,10675,1559,5869,874,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,439267,1408,212171,981,1799,848,494,337,236,145,2647,646,2735,820,3908,866,4994,1155,3504,791,69470,3101,10519,1346,23387,1808,15082,1697,43520,2900,18686,1749,6117,877,5073,1074,227096,1184,1399,542,140,204,224,200,2707,726,753,395,2865,805,2267,570,1748,540,57956,2765,13595,1646,26394,2505,22278,2126,55254,2870,30277,2078,5249,920,3990,813,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5779221,7685,2785654,5685,35891,3169,13057,2278,28848,3258,47806,3392,38113,2816,50974,3744,52283,3586,37684,3395,710802,12646,153898,6016,352058,8269,191791,7008,595764,10953,330388,8375,81877,4742,64420,3576,2993567,5195,35349,3099,12520,2106,24068,3443,42721,3609,34452,3090,47909,4175,50108,3748,41594,3318,685685,12356,188602,7101,401373,10959,264419,7511,674426,11911,381618,9596,63157,3953,45566,2940,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5101968,4672,2519954,2948,25623,2756,15786,2649,26136,2990,23158,2954,25854,3163,30346,3225,36740,3131,45361,3271,580676,10662,175643,6657,409259,9911,233499,7558,554337,10525,229941,6931,62642,3735,44953,3536,2582014,3605,32499,3053,16330,2609,26510,3079,23292,2640,24881,3170,28470,2648,27875,2732,35102,3236,547608,11596,200538,6964,418175,11392,281488,7954,576055,10828,262166,8416,50247,3174,30778,2785,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1279350,3222,621077,2912,5250,1119,1964,580,4811,1187,20429,2285,15087,2015,17178,2080,14863,2271,8107,1250,272947,6353,34859,3258,74897,4439,31815,2969,74482,4557,29772,2375,9322,1232,5294,923,658273,2361,3458,1048,930,460,4519,1153,16831,2090,11455,2261,17080,2598,15483,2415,7816,1381,253705,5312,40225,3157,88506,4745,58679,3711,81896,4259,47307,3236,6301,1272,4082,846,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3958231,3518,1945066,3350,17204,1926,5594,1273,8277,1556,21922,2004,16220,1900,25807,2387,35325,2552,34741,2455,625258,7949,126140,4962,269880,6685,197922,5079,361715,7940,128768,4541,42425,2730,27868,2259,2013165,2957,17068,1568,4204,957,6951,1436,20286,1888,14692,2025,19631,1956,29031,2509,25018,2378,589656,9288,132528,4388,276944,7440,235402,5988,420961,8877,172427,4676,28119,1886,20247,1821,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,387700,2182,196810,1580,1006,528,267,217,609,394,2712,820,1830,752,1919,645,3391,1059,3311,927,63642,3736,15463,1842,33842,2888,17450,1857,31850,2795,13888,1575,3744,792,1886,594,190890,1912,1020,641,279,201,453,448,1358,487,1242,488,2238,892,3574,1134,2144,634,51097,3293,13994,1741,34872,2839,22890,2528,35462,2622,16959,1986,2010,630,1298,545,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2343675,3831,1073727,2594,30063,3124,44035,3595,50410,3998,54981,4920,51947,4383,18324,2082,22726,2917,11553,2137,335011,11061,16254,2461,118817,7328,99773,6468,155376,7443,39800,3959,14416,2119,10241,1683,1269948,2443,32420,3923,58168,3822,50050,5005,50575,3718,39077,3549,16237,2668,22448,2886,6559,1475,318778,8563,19444,2666,130503,6364,143003,7478,273182,8293,81493,5636,14153,3218,13858,2357,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
