GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,C27017_042E,C27017_042M,C27017_043E,C27017_043M,C27017_044E,C27017_044M,C27017_045E,C27017_045M,C27017_046E,C27017_046M,C27017_047E,C27017_047M,C27017_048E,C27017_048M,C27017_049E,C27017_049M,C27017_050E,C27017_050M,C27017_051E,C27017_051M,NAME,C27017_001EA,C27017_001MA,C27017_002EA,C27017_002MA,C27017_003EA,C27017_003MA,C27017_004MA,C27017_004EA,C27017_005MA,C27017_005EA,C27017_006EA,C27017_006MA,C27017_007MA,C27017_007EA,C27017_008EA,C27017_008MA,C27017_009EA,C27017_009MA,C27017_010EA,C27017_010MA,C27017_011EA,C27017_011MA,C27017_012MA,C27017_012EA,C27017_013EA,C27017_013MA,C27017_014EA,C27017_014MA,C27017_015EA,C27017_015MA,C27017_016MA,C27017_016EA,C27017_017EA,C27017_017MA,C27017_018EA,C27017_018MA,C27017_019EA,C27017_019MA,C27017_020MA,C27017_020EA,C27017_021MA,C27017_021EA,C27017_022EA,C27017_022MA,C27017_023EA,C27017_023MA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026MA,C27017_026EA,C27017_027MA,C27017_027EA,C27017_028EA,C27017_028MA,C27017_029EA,C27017_029MA,C27017_030MA,C27017_030EA,C27017_031MA,C27017_031EA,C27017_032EA,C27017_032MA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036EA,C27017_036MA,C27017_037MA,C27017_037EA,C27017_038MA,C27017_038EA,C27017_039EA,C27017_039MA,C27017_040EA,C27017_040MA,C27017_041EA,C27017_041MA,C27017_042EA,C27017_042MA,C27017_043MA,C27017_043EA,C27017_044MA,C27017_044EA,C27017_045EA,C27017_045MA,C27017_046EA,C27017_046MA,C27017_047EA,C27017_047MA,C27017_048MA,C27017_048EA,C27017_049MA,C27017_049EA,C27017_050EA,C27017_050MA,C27017_051EA,C27017_051MA,state
0400000US24,5895118,3384,548913,21390,167770,10781,32579,5564,135191,10162,311335,12162,91345,6697,219990,10536,69808,4524,31068,2820,38740,3184,271166,16743,92205,8898,24112,5977,68093,6551,136942,8907,51528,4579,85414,6633,42019,3242,20180,2286,21839,2077,494835,21773,152367,10427,53717,6266,98650,8631,267863,12662,137722,8686,130141,8450,74605,4697,41811,3186,32794,3354,1480502,32107,374833,14283,254244,12475,120589,8139,874825,19216,653345,16069,221480,10536,230844,7454,158139,6156,72705,4236,3099702,30594,608230,14772,565935,15126,42295,4399,2030294,19136,1890782,20177,139512,8046,461178,7809,370946,6731,90232,5148,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6618205,3591,692152,22493,192623,10789,38011,4737,154612,10193,403336,14964,132102,7347,271234,12084,96193,4886,34913,2701,61280,4145,315386,17447,80206,7927,17222,2957,62984,7219,162744,10103,47140,4868,115604,8210,72436,4459,30706,2828,41730,3676,487025,21849,118652,9990,46120,6544,72532,6421,264698,13375,124303,7624,140395,9849,103675,6070,56891,4074,46784,3948,1591473,31373,349684,13455,242191,10734,107493,7876,944125,20386,684323,17117,259802,12118,297664,8115,198112,7436,99552,6352,3532169,33368,685076,13744,645896,13552,39180,5057,2345643,23478,2175920,21502,169723,10041,501450,8879,388397,8178,113053,5310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9726348,4343,1377719,28585,442217,14250,75340,5394,366877,12633,797496,17938,224107,8705,573389,14956,138006,4965,64567,3773,73439,3799,649247,18659,200822,9970,61046,5792,139776,8060,347798,11249,132488,6445,215310,8931,100627,4512,51119,3176,49508,3468,1053996,24549,278543,11477,140105,7814,138438,7983,581667,15426,334202,10092,247465,11299,193786,6434,127318,5861,66468,3648,3064998,36005,688776,14846,550309,12760,138467,7559,1776784,23848,1429964,22335,346820,10151,599438,8784,454828,8540,144610,4949,3580388,36045,629618,14274,598716,13654,30902,3628,2356023,23697,2224364,22887,131659,6133,594747,8808,480534,7823,114213,5646,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5448347,2853,517348,15225,157988,8444,31057,3504,126931,7996,301636,8898,100790,5622,200846,6850,57724,2952,27551,2261,30173,2268,276068,12737,91112,6504,23076,3047,68036,5841,133886,7172,51745,3931,82141,4980,51070,2898,29000,2503,22070,2049,482378,14736,141406,7817,67506,5796,73900,5732,256500,8041,137845,5632,118655,6196,84472,3720,53290,3443,31182,2419,1630890,26123,415359,11211,323738,10410,91621,5970,936820,15890,749390,14067,187430,7494,278711,6750,197737,6018,80974,4155,2541663,25811,528767,10587,503624,9954,25143,3182,1655727,17662,1569755,17044,85972,5267,357169,6959,273282,6618,83887,3882,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883333,2290,570922,15601,201618,8968,23805,4345,177813,8224,307394,9807,85829,6618,221565,9289,61910,3741,17636,1932,44274,3585,247747,14261,73665,7726,17005,3452,56660,6314,130136,8080,54797,4318,75339,7110,43946,3327,14850,2152,29096,2531,390047,19582,113577,9158,46467,6289,67110,7515,214200,11200,125514,8985,88686,7024,62270,4453,27361,2621,34909,3215,905160,21603,222959,9624,148627,8890,74332,6463,536736,14669,408215,12281,128521,8903,145465,6117,89774,5295,55691,3602,769457,18550,135422,7837,122899,7559,12523,2253,496139,13266,456162,13061,39977,4163,137896,5746,97634,5315,40262,3757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5919553,4848,795305,21805,263338,13013,51903,6874,211435,11945,447639,12450,157546,7925,290093,10245,84328,4430,34386,3280,49942,3142,418996,15134,135096,7711,43873,5106,91223,6887,211385,9232,97891,5756,113494,7066,72515,4047,33370,3228,39145,3146,684266,22629,187380,10285,98065,6778,89315,8136,370449,13527,226866,9510,143583,9262,126437,5206,65928,3750,60509,4072,1933696,28806,456268,13788,365809,12405,90459,7118,1132173,18951,916868,18757,215305,9185,345255,7972,207942,6618,137313,5289,2087290,27594,380544,12140,358159,12301,22385,2857,1361246,18425,1282037,18833,79209,5841,345500,7630,237741,6585,107759,4900,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1022800,2028,127777,8406,34190,3772,6224,1821,27966,3613,80306,5542,30234,3234,50072,4732,13281,1561,5332,978,7949,1254,73031,6666,20521,3297,5503,1641,15018,3008,38660,4185,16174,2237,22486,3296,13850,1564,6377,1201,7473,1161,127614,8032,33992,3851,12809,2386,21183,3318,70033,5140,42277,4054,27756,3205,23589,2125,13757,1652,9832,1550,340558,12755,82585,5703,53523,4372,29062,4020,192536,7835,148495,6815,44041,3943,65437,3748,41911,2467,23526,2520,353820,11540,61514,4603,54705,4269,6809,1434,223484,7305,202317,7548,21167,2605,68822,3549,47897,3262,20925,2360,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1860579,1809,200817,11484,68212,6024,14436,2663,53776,5893,112414,6302,48348,3725,64066,4648,20191,1813,9192,1222,10999,1479,125820,9335,45227,5275,13437,3100,31790,4544,60313,4511,32362,3178,27951,3127,20280,1880,10365,1336,9915,1292,204069,10348,65765,5947,38560,5039,27205,3587,105742,5131,70589,4315,35153,3852,32562,3072,18600,1951,13962,2100,621890,14440,167602,6994,139789,5934,27813,3649,357061,8663,303817,8100,53244,4219,97227,4209,61710,3550,35517,2634,707983,13097,138758,6216,133224,6280,5534,1393,457188,8217,435894,8517,21294,2516,112037,3909,81596,3517,30441,2563,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2947411,2424,383814,18543,130274,10099,26798,5785,103476,9219,214951,11338,58155,4484,156796,9696,38589,3062,12353,1765,26236,2451,199368,12599,63972,6502,20488,4006,43484,5734,99787,6604,39514,3457,60273,5910,35609,3506,11784,1941,23825,2680,354989,17225,103685,7801,52994,5819,50691,5564,201706,10022,109726,6634,91980,6314,49598,4098,16526,2002,33072,3338,1001046,20431,239298,10084,177263,8557,62035,6323,613290,12631,459883,11916,153407,8298,148458,5945,74104,4298,74354,4216,1008194,20078,168730,7869,151829,7042,16901,2760,657234,14135,585722,12989,71512,6245,182230,5671,117076,5539,65154,4324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1296946,1793,99857,7384,27603,3837,3373,1346,24230,3899,59128,4516,17597,2453,41531,3998,13126,1762,7349,1352,5777,1225,56486,6135,13098,3403,4864,1786,8234,2569,30021,3731,13784,2538,16237,2918,13367,1874,6741,1232,6626,1248,103503,8308,22387,3495,8914,2345,13473,2826,58909,5306,32797,3512,26112,3796,22207,2271,13670,1920,8537,1449,370845,11880,82050,5447,56809,5061,25241,3072,217068,7696,168481,7790,48587,4056,71727,3998,49879,3200,21848,2367,666255,14495,120635,6577,113670,6054,6965,1782,438668,9460,414109,8794,24559,3027,106952,4479,82065,3902,24887,3008,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8824413,2890,882673,28071,287375,14729,49338,5080,238037,13039,479812,15349,140547,7596,339265,13187,115486,5628,37232,3437,78254,4004,410523,21798,126766,10152,27624,3918,99142,9922,213283,12868,65930,5469,147353,10854,70474,4216,29005,3080,41469,3452,727761,28772,203849,12616,79069,7203,124780,10105,395648,17366,184958,9700,210690,12749,128264,6453,63462,4688,64802,4112,2132508,41703,510463,19147,360809,14746,149654,12796,1252615,26554,903768,20270,348847,15170,369430,7786,210781,7182,158649,6551,4670948,37948,933594,15764,879658,15764,53936,6112,3043607,25748,2820501,25402,223106,10224,693747,10124,497574,9185,196173,7443,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037865,2280,401562,16291,138113,9549,16459,3794,121654,8386,221376,9266,46422,4485,174954,8311,42073,3364,11033,1551,31040,2934,167693,12444,56293,6843,11687,2623,44606,6234,82417,6458,24431,3100,57986,5717,28983,3066,9997,1807,18986,2521,274298,14736,77034,7587,22312,4075,54722,7354,153128,9259,65344,5184,87784,6276,44136,4232,17421,2353,26715,3045,607598,18642,141283,7463,90478,6467,50805,5475,359957,13009,240075,11647,119882,9438,106358,5151,58782,4366,47576,3415,586714,16357,98655,6594,85694,6480,12961,2487,364768,9873,322462,9812,42306,4541,123291,5405,86775,4376,36516,3289,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19321141,5003,2721770,47404,843355,23286,166754,9466,676601,21614,1528557,28731,416977,14222,1111580,24880,349858,9491,105766,5401,244092,8288,1243859,31486,363216,15723,99642,9458,263574,13188,652711,17201,211251,9342,441460,13595,227932,8145,81895,4535,146037,7141,1868847,42056,481125,17626,222100,13682,259025,13468,1054064,26941,516491,17522,537573,18956,333658,10813,158417,6940,175241,7963,5007007,64836,1100491,26443,777284,22047,323207,12167,3070651,41148,2181448,34431,889203,23930,835865,13322,490622,10642,345243,10127,8479658,62631,1483586,22461,1370795,21023,112791,7037,5676853,44415,5157679,43179,519174,18339,1319219,14589,947000,13002,372219,9969,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9951016,4818,1470011,35288,505434,18842,63459,6096,441975,17940,819922,19582,259897,10667,560025,16681,144655,5906,52666,3114,91989,5235,731785,21612,220079,12101,49425,5027,170654,11051,376363,13257,165001,8729,211362,11456,135343,6363,60820,4631,74523,4703,1189526,28547,313779,13667,115413,8186,198366,12724,669673,16890,380667,11411,289006,12642,206074,7508,105330,5201,100744,4882,3096531,43047,727736,19739,535457,16620,192279,9875,1851995,26601,1446057,21792,405938,15373,516800,11466,322253,8607,194547,7324,3463163,36606,629304,14919,584914,14485,44390,3757,2247470,25508,2088754,26912,158716,8338,586389,12185,431173,9597,155216,6674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724193,1589,75141,5380,19043,2583,5000,1167,14043,2238,45583,3497,21996,2648,23587,2548,10515,1711,4844,1208,5671,1184,38726,4904,12252,2647,4094,1474,8158,2303,18800,2529,9722,1777,9078,1691,7674,1051,4710,845,2964,642,68244,6188,19050,2915,10875,2384,8175,1793,36984,3909,25334,3096,11650,2207,12210,1519,8780,1154,3430,896,232037,9577,63876,4938,52712,4760,11164,3264,135551,5959,114094,5638,21457,3125,32610,2634,24488,2341,8122,1137,310045,9103,62132,4115,59751,4151,2381,781,204326,6190,196048,6161,8278,1657,43587,2759,35247,2507,8340,1338,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11322406,4690,1582931,31003,535738,17447,75609,7889,460129,15392,903169,18288,226252,9736,676917,14993,144024,5782,59450,3650,84574,4636,712610,24834,219083,10997,54479,5638,164604,9145,369687,15149,121297,6348,248390,12337,123840,4205,52563,2915,71277,4191,1234703,23873,332260,13837,164797,9551,167463,10300,660755,14384,363870,12616,296885,10257,241688,7630,126168,4733,115520,5674,3629255,40609,838422,17001,675156,16419,163266,8781,2096512,24902,1674108,22549,422404,15136,694321,12809,438856,10066,255465,8369,4162907,40775,754715,14442,714933,14063,39782,4993,2741877,27030,2579537,26174,162340,9804,666315,12499,481751,10161,184564,6864,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3804443,2764,603689,16317,213898,8871,35899,3823,177999,8238,336726,8669,106547,5352,230179,7508,53065,3104,22336,2049,30729,2219,311657,14175,104815,7512,28415,3804,76400,5843,156728,7608,65762,4802,90966,5280,50114,3219,19983,2077,30131,2340,515636,19884,154972,9298,64376,5294,90596,7155,281265,10788,161944,7622,119321,6894,79399,3506,41991,2194,37408,2938,1208872,21697,311892,10624,212970,8312,98922,6367,697488,12728,526391,10383,171097,6069,199492,5619,129711,4847,69781,3127,1164589,17993,209145,7647,184516,7419,24629,2936,753233,11612,681022,10490,72211,4811,202211,5766,153056,5756,49155,3182,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4061703,2832,537795,19124,148894,10260,22518,3656,126376,10146,327994,11007,92533,6323,235461,9360,60907,4496,25098,2793,35809,3304,275036,14223,84596,7787,21752,4028,62844,6935,146155,7989,56736,4674,89419,6961,44285,3513,22825,2503,21460,2403,439477,19112,116231,7926,51505,5510,64726,7259,246902,11476,135748,7783,111154,7069,76344,4326,38385,3120,37959,3163,1255768,24344,281908,11505,202050,9039,79858,6202,744608,15814,553852,14308,190756,9000,229252,7652,144742,5767,84510,4720,1553627,24380,270688,9843,250478,9844,20210,3318,996079,16490,918038,15846,78041,5682,286860,7152,205991,6939,80869,4608,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12392146,4719,1548720,31552,465768,16878,84361,8066,381407,14893,897097,18445,263592,8638,633505,16161,185855,6714,80571,4296,105284,4841,714502,22093,207213,11978,57150,5670,150063,10882,354838,13166,133297,8198,221541,9224,152451,5506,80870,4543,71581,4106,1245698,25864,315753,13354,143121,10066,172632,10228,642433,15149,374576,11148,267857,10999,287512,8805,174930,6456,112582,5553,3787989,40976,852603,17977,645138,15848,207465,10311,2176944,25963,1760361,23020,416583,14279,758442,11725,523332,10795,235110,6775,5095237,41670,911582,16391,852304,14711,59278,4926,3370857,27252,3174412,24197,196445,8966,812798,11922,620691,11629,192107,7114,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016616,1319,118367,9887,34983,4962,3754,1441,31229,4899,68103,6115,18033,2826,50070,5491,15281,1652,4042,1011,11239,1393,56528,8100,13973,3207,2512,1036,11461,3135,28107,4735,7176,1638,20931,4075,14448,2304,6401,1514,8047,1563,99683,8794,20733,3678,8135,2312,12598,3012,58273,5634,27033,3813,31240,4163,20677,2614,10228,2002,10449,1821,281906,13159,62367,5239,45464,4649,16903,3083,168605,8375,123807,7254,44798,4322,50934,3118,29687,2474,21247,2378,460132,12034,82707,4424,78047,4069,4660,1602,308707,8288,289413,8050,19294,3232,68718,3514,50311,3229,18407,2099,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4866219,3583,751351,19847,255099,10281,36458,4172,218641,10298,418405,12142,129702,7569,288703,10652,77847,4410,29738,2839,48109,4045,385018,18833,117747,9723,30030,4501,87717,8155,200048,10668,83938,6336,116110,7305,67223,4807,25317,3155,41906,3837,618470,23167,163028,8994,66504,5966,96524,7870,350850,14386,200145,9921,150705,9648,104592,5896,51311,3697,53281,4556,1522299,30775,339215,13775,249247,12267,89968,6489,901329,19557,696172,16086,205157,9254,281755,9806,174375,7402,107380,6572,1589081,27515,263039,10976,244690,10729,18349,2530,1009116,17425,922718,16101,86398,7915,316926,7281,238435,7266,78491,5529,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,836439,2133,109099,6423,35938,3286,5886,1509,30052,3006,62307,3926,25373,2634,36934,3157,10854,1489,5423,935,5431,893,51294,5466,15769,3050,5200,1607,10569,2438,24228,2576,11250,1609,12978,2115,11297,1324,5739,1068,5558,1004,89629,7413,26497,3449,13239,2256,13258,2538,45097,3982,28771,2834,16326,2543,18035,2312,10277,1466,7758,1464,289665,10522,81431,4880,64646,4623,16785,2679,165962,6704,138367,6134,27595,3047,42272,2727,26924,2120,15348,1991,296752,9167,56493,4395,53908,4122,2585,985,186969,5865,179113,5758,7856,1448,53290,3284,37401,3101,15889,2068,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6538255,3818,980038,25170,331454,13220,49657,5854,281797,14101,553277,15355,159800,8217,393477,12801,95307,4430,33837,2611,61470,3772,500018,20942,152163,11547,44662,6645,107501,8866,260165,10939,101303,7668,158862,7776,87690,5466,38372,3332,49318,3918,793083,23478,214467,12766,101328,7604,113139,10189,444804,14150,257431,11023,187373,9426,133812,6660,63801,5060,70011,4390,2122452,35887,492355,15408,369092,13714,123263,6837,1266820,23125,991261,20636,275559,12025,363277,8317,213333,7632,149944,6019,2142664,32130,375134,12707,344403,12242,30731,3905,1406357,22945,1299960,22503,106397,6710,361173,8329,259206,7527,101967,5651,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
