GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003EA,C08524_003MA,C08524_004MA,C08524_004EA,C08524_005MA,C08524_005EA,C08524_006MA,C08524_006EA,C08524_007MA,C08524_007EA,C08524_008EA,C08524_008MA,C08524_009MA,C08524_009EA,C08524_010MA,C08524_010EA,C08524_011MA,C08524_011EA,C08524_012MA,C08524_012EA,C08524_013EA,C08524_013MA,C08524_014EA,C08524_014MA,C08524_015MA,C08524_015EA,C08524_016MA,C08524_016EA,C08524_017MA,C08524_017EA,C08524_018EA,C08524_018MA,C08524_019EA,C08524_019MA,C08524_020MA,C08524_020EA,C08524_021MA,C08524_021EA,C08524_022MA,C08524_022EA,C08524_023EA,C08524_023MA,C08524_024EA,C08524_024MA,C08524_025EA,C08524_025MA,C08524_026MA,C08524_026EA,C08524_027MA,C08524_027EA,C08524_028EA,C08524_028MA,C08524_029EA,C08524_029MA,C08524_030EA,C08524_030MA,C08524_031MA,C08524_031EA,C08524_032MA,C08524_032EA,C08524_033EA,C08524_033MA,C08524_034EA,C08524_034MA,C08524_035EA,C08524_035MA,C08524_036EA,C08524_036MA,C08524_037MA,C08524_037EA,C08524_038EA,C08524_038MA,C08524_039EA,C08524_039MA,C08524_040EA,C08524_040MA,C08524_041EA,C08524_041MA,C08524_042MA,C08524_042EA,state
0400000US13,4786881,26858,1780601,24218,786704,17627,1119891,17293,423375,13133,647058,16457,29252,2665,3771733,28411,1431753,22295,597966,15374,898606,16938,309328,10978,514258,16719,19822,2347,471774,13828,128503,7290,97511,5847,87781,6087,79341,6286,76843,5510,1795,700,101998,7266,30994,3982,28698,3100,22864,3132,4836,1544,14138,2577,468,426,164914,7774,42524,4040,41238,4674,36217,3586,13640,2641,27740,3412,3555,949,276462,9732,146827,6550,21291,3067,74423,4815,16230,3108,14079,2015,3612,1269,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,235093,6554,159697,6929,166148,7052,67874,4720,52623,3366,25926,2494,477556,7985,159709,5621,104010,5661,108412,4897,52983,3934,37305,2967,15137,1882,93843,5648,31893,3338,19763,2648,24800,2508,8006,1778,6616,1312,2765,904,43332,3253,9011,1375,17165,2662,12430,1962,1047,503,3312,1009,367,400,61986,4644,18395,2466,14873,2281,12935,2341,4682,1042,4079,1087,7022,1372,30644,2673,16085,1802,3886,920,7571,1266,1156,490,1311,588,635,401,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,259594,7864,127779,5683,167576,8091,92376,4646,97501,6023,1458,739,590389,11358,202777,7370,99650,5226,134734,6958,73724,4800,78285,6032,1219,744,74951,4690,22057,2398,12757,2086,14961,2122,12902,2045,12251,2100,23,37,4607,1040,1615,560,1150,459,1115,614,356,221,249,172,122,30,32331,2700,10633,1704,7719,1628,6340,1360,3374,860,4171,1211,94,89,44006,3786,22512,3016,6503,1518,10426,1643,2020,562,2545,1183,0,198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,2318342,22428,1044900,16128,1429234,19429,443741,10309,867776,15178,9966,1843,4453877,24462,1636141,17904,729642,12568,1060679,14962,359070,8979,664408,13277,3937,1176,475277,14144,125967,6246,104376,5327,98081,5431,46964,4256,99655,6811,234,219,591248,11993,287917,8068,103957,6637,141621,7241,12874,1860,44775,4047,104,122,295345,8610,115505,5544,64603,4359,60692,3780,11187,1675,40040,3080,3318,1721,298212,9371,152812,6167,42322,3383,68161,5310,13646,1864,18898,2456,2373,1222,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,1056513,17182,505267,11885,688026,12130,261623,7733,563942,13258,1954,598,2535440,21602,880550,16226,402400,11341,576605,12101,212870,7149,461157,13141,1858,583,271751,9454,69211,4254,48544,3755,51385,3842,31441,3545,71110,4377,60,70,23667,2520,5760,1246,8332,1519,3774,1057,1390,689,4411,1080,0,198,112558,6214,34407,2748,29285,3162,22080,2494,7461,1698,19289,2696,36,98,133909,5688,66585,4168,16706,2193,34182,3429,8461,1758,7975,1510,0,198,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,562147,8210,260762,8220,360294,8884,160499,5627,255244,7500,794,571,1300658,12030,460763,7395,198511,7407,300163,8497,133234,5143,207194,7013,793,571,129599,6149,33926,2730,23944,2429,25686,2317,15033,1827,31010,3004,0,198,13433,1730,4802,1094,2985,977,2454,747,150,142,3042,771,0,198,74345,3640,21646,2077,22896,2391,14127,1800,6013,1072,9662,1400,1,4,81705,4337,41010,3149,12426,1473,17864,2129,6069,1171,4336,895,0,198,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,549237,10264,237829,8132,326376,7948,137952,5370,197886,7002,7591,1438,1204191,11503,460058,10271,185360,6798,273529,7131,112487,4979,166060,6312,6697,1400,126361,6221,38635,2954,25580,2860,24696,2431,16418,2298,20786,2667,246,171,6039,1344,1741,796,1146,521,1220,639,528,364,1404,765,0,198,52565,3091,15571,1862,14573,1735,9780,1463,5375,1218,6618,1493,648,376,67715,3897,33232,2731,11170,1592,17151,2469,3144,766,3018,785,0,198,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,649145,12592,315832,9166,465961,10646,173266,7306,345175,10211,16406,2390,1616309,16042,541337,11982,246295,8337,389555,9174,142789,6917,282936,8839,13397,2252,180856,7720,47349,3344,35254,3906,38371,2585,20360,2335,38340,3990,1182,636,21324,2899,4637,1387,6338,1444,5125,1219,627,468,4597,1254,0,198,70456,4030,17764,2449,18367,2276,14282,1803,4774,1156,13504,2055,1765,923,76840,5192,38058,3488,9578,1565,18628,2112,4716,1360,5798,1814,62,108,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,670240,12895,380683,13306,472689,12992,234176,7694,251272,10081,7067,1584,1668452,18608,567951,12200,298959,11677,398253,11902,180788,6517,216589,10220,5912,1376,186843,9599,48922,3936,40068,4027,37955,3844,39418,4054,19718,2601,762,642,20983,2993,3339,901,8160,1884,5327,1250,1592,784,2523,933,42,67,72955,5231,19117,2494,22862,2973,13588,1931,8589,1887,8448,1651,351,394,66894,4158,30911,2899,10634,2049,17566,2368,3789,1069,3994,1074,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,234358,6502,119252,5731,147237,6543,68772,3802,71569,4297,385,232,503188,9366,186142,5709,90056,5364,117550,5702,53580,3683,55598,3739,262,234,60649,3931,18057,2091,12347,1716,12297,1762,8900,1523,9048,1643,0,198,3185,805,596,353,895,533,642,367,292,242,760,423,0,198,35578,3571,9413,1494,10517,1515,8002,1566,3317,978,4225,1057,104,114,38973,3086,20150,2011,5437,1236,8746,1320,2683,743,1938,564,19,33,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,1251159,18793,469020,11654,605343,13200,226126,7347,238512,8153,13862,2351,2135024,20922,988481,17395,325066,9609,454788,11993,172303,7048,183141,7856,11245,2121,253990,9219,85503,4942,52709,4349,54553,3877,34995,3458,25125,2978,1105,601,153222,7743,50772,4047,42056,3908,38943,3572,7069,1595,14298,2367,84,114,112107,6263,38382,3207,30415,3254,26024,2360,5770,1238,10214,1966,1302,642,149679,6644,88021,5032,18774,2309,31035,2945,5989,1625,5734,1545,126,165,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595372,19939,1662574,16058,626591,13064,744768,13322,248696,9151,310669,10231,2074,537,2526059,22060,1146614,14341,419087,10202,526607,11561,193969,8200,238376,7537,1406,451,261495,10187,90073,5696,58743,4905,51009,4173,30277,3859,31241,3694,152,163,372707,9757,199531,7337,72290,5082,76313,4156,8777,1882,15753,2673,43,72,248767,7982,118784,5611,51681,4042,50150,3900,9049,1744,18987,2696,116,202,186344,7454,107572,4439,24790,2994,40689,3560,6624,1529,6312,1628,357,271,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,1666706,16926,791079,13697,995487,13943,353414,8871,711574,12480,1837,656,3728473,20062,1411383,15186,613648,11397,827568,12412,288550,7621,585736,12463,1588,626,390336,11880,107686,5366,86298,5215,76313,4749,41747,3738,78248,4363,44,60,57657,4591,10700,1571,18101,2380,13409,2009,2834,893,12613,2228,0,198,152616,5681,44373,2723,42833,2836,33057,2989,8802,1762,23443,2487,108,109,191015,6427,92564,3808,30199,2773,45140,2920,11481,1677,11534,1929,97,111,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,1201796,14564,473631,10239,640088,10740,233901,6214,371534,8913,866,380,2282310,15303,946034,13322,342855,8888,502839,9874,189793,5758,299996,8647,793,376,238160,7773,79582,4596,44656,3626,49392,3555,26456,2796,38061,2910,13,20,107118,5365,45006,3759,23414,2564,25416,2110,2401,776,10821,1469,60,96,123159,5234,44280,2778,32923,2185,24433,2285,6565,1332,14958,1981,0,198,171069,6475,86894,4446,29783,2728,38008,2780,8686,1259,7698,1391,0,198,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,378420,10296,209555,8657,262182,7529,115645,6716,190834,8826,4608,848,991133,14298,327133,9737,176597,8233,229102,7573,94085,5987,162502,7803,1714,612,106574,6589,29924,3234,20760,2446,19366,2493,15716,2255,20733,3285,75,131,3622,1159,462,432,1347,710,251,186,194,217,1277,630,91,140,32080,2924,8165,1451,6689,1419,6140,1555,3724,1245,4634,1255,2728,634,27835,3390,12736,1977,4162,1262,7323,1879,1926,756,1688,628,0,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,1093551,15144,507758,12704,663832,13480,248252,7366,391793,10575,5298,1494,2390888,21236,909285,14049,398974,11310,552549,11984,204271,6904,322993,8631,2816,854,243728,8429,77259,4312,50887,3875,49014,3572,27614,2916,38875,3786,79,100,40096,4256,9301,1550,13935,2334,9496,2020,1178,734,5889,1438,297,361,90215,5870,26267,2586,26941,3511,15466,1979,6705,1224,13640,2046,1196,1141,145557,6430,71439,4512,17021,2102,37307,3355,8484,1826,10396,2363,910,558,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,507615,7648,179973,5863,100115,5327,116637,5337,58880,3444,51601,3330,409,229,388869,8380,135262,5910,72994,5379,94734,5183,44519,3291,41027,2729,333,216,45136,3657,14832,2045,10884,1653,8748,1479,6251,1133,4345,1081,76,73,4003,1021,693,425,1047,545,830,626,545,358,888,363,0,198,36365,2539,12086,1396,11186,1904,5802,1124,3910,899,3381,838,0,198,33242,2771,17100,1868,4004,1017,6523,1188,3655,990,1960,741,0,198,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
