GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004EA,C08113_004MA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007MA,C08113_007EA,C08113_008MA,C08113_008EA,C08113_009MA,C08113_009EA,C08113_010EA,C08113_010MA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013MA,C08113_013EA,C08113_014MA,C08113_014EA,C08113_015EA,C08113_015MA,C08113_016EA,C08113_016MA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019MA,C08113_019EA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022MA,C08113_022EA,C08113_023MA,C08113_023EA,C08113_024MA,C08113_024EA,C08113_025MA,C08113_025EA,C08113_026MA,C08113_026EA,C08113_027EA,C08113_027MA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030MA,C08113_030EA,state
0400000US44,522214,6772,407952,7359,114262,4879,70925,4796,43337,3597,414455,7067,334390,6617,80065,4596,52851,3585,27214,3307,49305,5259,30843,4300,18462,3178,8305,1817,10157,2694,11452,1745,8338,1376,3114,1045,1812,890,1302,738,23348,2227,16173,1845,7175,1822,4775,1444,2400,1055,23654,2537,18208,2231,5446,1444,3182,1166,2264,1075,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2259936,17207,2089060,17872,170876,5773,100371,5896,70505,5158,1849628,18872,1729426,19123,120202,6027,77634,5371,42568,3756,214454,8964,180812,7898,33642,3896,13609,2383,20033,3597,11198,1951,10597,1896,601,363,436,291,165,196,79234,5275,70486,5315,8748,1937,4649,1145,4099,1471,105422,5959,97739,5540,7683,1882,4043,1225,3640,1307,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436376,5284,410659,4931,25717,2667,17096,2210,8621,1622,354488,5522,334334,5040,20154,2319,13813,1931,6341,1288,34059,3028,31713,2936,2346,794,987,432,1359,693,2956,1063,1930,663,1026,708,709,662,317,232,19364,1918,17894,1863,1470,560,1085,456,385,248,25509,1951,24788,1984,721,497,502,294,219,268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3079158,18127,2840225,17670,238933,9287,125753,7170,113180,7107,2562137,22030,2382178,20273,179959,7879,101019,6784,78940,5527,270357,11128,230544,10010,39813,4102,14713,2575,25100,3174,19744,2803,17096,2582,2648,883,1195,628,1453,638,76802,5168,69744,4876,7058,1505,3444,834,3614,1172,150118,7072,140663,7254,9455,1828,5382,1335,4073,1315,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13051002,37723,8328241,44369,4722761,32600,2874014,33592,1848747,25780,10516631,40631,6806689,39699,3709942,31462,2331613,30869,1378329,22665,1285104,23498,670545,16613,614559,17596,315142,11475,299417,12997,176746,9378,110313,7821,66433,5719,34312,4127,32121,3899,410113,11949,243795,8845,166318,8611,84659,6196,81659,5895,662408,17371,496899,15080,165509,8307,108288,6452,57221,4838,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486681,9125,1240122,11305,246559,8358,161487,6639,85072,5149,1131247,11000,953581,11710,177666,7219,118130,5627,59536,4570,159591,7456,122299,6725,37292,4048,20616,3105,16676,2788,34465,3069,26141,2545,8324,2133,5212,1533,3112,1349,60109,4465,49452,3839,10657,1619,7203,1256,3454,1099,101269,6222,88649,5916,12620,2273,10326,2100,2294,763,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318995,4208,299720,4526,19275,2069,15259,1869,4016,1101,238797,5178,225676,5080,13121,1903,10318,1635,2803,861,29243,2280,27177,2273,2066,666,1438,631,628,376,4782,1590,4058,1182,724,936,680,937,44,81,23520,2331,21602,2239,1918,576,1545,471,373,302,22653,2127,21207,1955,1446,569,1278,561,168,138,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4195387,19113,3434871,21900,760516,12660,477206,12757,283310,10639,3246194,21680,2717107,21198,529087,12168,344801,10513,184286,8965,363154,10367,262966,8907,100188,6140,47945,3852,52243,5260,175257,6809,119858,5691,55399,4333,35794,3762,19605,2933,184706,7314,144587,6790,40119,3899,23202,2540,16917,3002,226076,6684,190353,5746,35723,3443,25464,2881,10259,1910,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3566785,15915,2859760,18666,707025,13416,432225,11116,274800,9089,2558090,18125,2091965,20008,466125,12761,287254,9876,178871,6831,362924,10562,247857,8902,115067,6343,60072,4176,54995,4694,233203,8468,177858,7632,55345,4832,37747,4142,17598,2951,186812,7335,150824,6161,35988,3976,23199,2685,12789,2422,225756,8280,191256,6978,34500,3642,23953,2838,10547,2315,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,711997,10856,691287,10830,20710,2886,15096,2318,5614,1474,589312,9638,574451,9632,14861,2391,11496,1983,3365,1063,64022,4473,61040,4414,2982,1298,1302,574,1680,1041,6552,1198,5827,1181,725,605,610,603,115,130,28590,3152,26866,2970,1724,917,1459,839,265,282,23521,2855,23103,2824,418,357,229,316,189,176,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2938890,12379,2696132,14511,242758,6424,156457,5654,86301,4797,2384007,12164,2210320,12501,173687,6335,114148,5213,59539,4627,224352,7523,188752,6935,35600,3409,20045,2770,15555,1963,51446,3688,43699,3576,7747,1562,4734,1096,3013,942,133613,4773,119252,4903,14361,1841,9623,1556,4738,1190,145472,5503,134109,5515,11363,1759,7907,1422,3456,765,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,279145,4794,257259,4948,21886,2303,14603,1818,7283,1914,217568,5889,201593,5989,15975,1948,11816,1648,4159,1381,28481,2991,25365,2909,3116,1023,1549,621,1567,880,1651,615,1358,567,293,236,186,166,107,167,16672,2673,15224,2479,1448,857,219,174,1229,811,14773,2129,13719,2171,1054,509,833,414,221,333,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978691,16266,49954,4137,928737,16573,222945,9600,705792,15492,820782,16442,39193,3821,781589,16492,190390,9069,591199,14899,73790,5572,4851,1293,68939,5354,15304,2562,53635,5188,17286,2719,1513,630,15773,2604,2707,1030,13066,2359,45582,4997,3366,1327,42216,4657,8303,1871,33913,4612,21251,3485,1031,532,20220,3313,6241,1556,13979,2731,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
