GEO_ID,B12505_001E,B12505_001M,B12505_002E,B12505_002M,B12505_003E,B12505_003M,B12505_004E,B12505_004M,B12505_005E,B12505_005M,B12505_006E,B12505_006M,B12505_007E,B12505_007M,B12505_008E,B12505_008M,B12505_009E,B12505_009M,B12505_010E,B12505_010M,B12505_011E,B12505_011M,B12505_012E,B12505_012M,B12505_013E,B12505_013M,NAME,B12505_001EA,B12505_001MA,B12505_002EA,B12505_002MA,B12505_003EA,B12505_003MA,B12505_004EA,B12505_004MA,B12505_005MA,B12505_005EA,B12505_006MA,B12505_006EA,B12505_007EA,B12505_007MA,B12505_008EA,B12505_008MA,B12505_009EA,B12505_009MA,B12505_010MA,B12505_010EA,B12505_011MA,B12505_011EA,B12505_012EA,B12505_012MA,B12505_013EA,B12505_013MA,state
0400000US30,859328,1534,428973,2134,138775,3985,290198,4379,210950,4728,60386,3365,18862,1721,430355,1843,107702,3977,322653,3714,229800,4592,69741,3482,23112,2068,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1521245,1978,753862,2329,250410,4970,503452,5053,395439,5507,86044,3219,21969,2054,767383,2148,208681,4605,558702,4644,433312,5582,101805,4062,23585,2014,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2429800,1210,1214411,1666,449027,7800,765384,7835,529559,9172,176443,5152,59382,3705,1215389,1596,358076,5850,857313,5771,597797,8399,196139,6301,63377,3356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1133744,1431,557566,1941,180342,4549,377224,4270,283697,5436,75409,3746,18118,1740,576178,1707,154991,3678,421187,3620,319135,4547,86527,4104,15525,1806,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7377448,1623,3566444,2282,1343357,12413,2223087,12286,1841847,13776,331141,9161,50099,3639,3811004,1827,1205625,15171,2605379,14869,2189990,15828,371787,8588,43602,3034,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1681966,2490,826549,3295,323388,6666,503161,7084,374526,7200,93404,4329,35231,2780,855417,2485,274047,6903,581370,6344,429764,7316,116936,4858,34670,2361,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16410547,3217,7879694,3758,3276777,20386,4602917,19912,3782719,21939,706366,12262,113832,5867,8530853,3537,3068890,21324,5461963,20876,4563415,24355,791214,11196,107334,5274,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8377139,4897,4026594,5095,1397131,14947,2629463,15158,1921083,17649,553112,11081,155268,6663,4350545,4723,1264733,14023,3085812,14111,2243602,18035,655268,12910,186942,6934,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,606716,1469,311799,1771,115490,3985,196309,3959,158700,4158,30759,2504,6850,1097,294917,1627,79553,3439,215364,3186,171557,3284,35484,2383,8323,1195,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9515823,3065,4613739,4488,1647158,13843,2966581,13489,2189858,18521,600356,10866,176367,6205,4902084,4230,1454920,11935,3447164,12160,2546737,16520,701081,10190,199346,6197,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3129329,2729,1536080,3286,500161,6563,1035919,6849,697908,8341,239028,5413,98983,4079,1593249,2604,406013,6497,1187236,6639,784382,8446,286510,6070,116344,4353,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3416916,2848,1681085,3252,588866,9088,1092219,9049,782153,10568,230735,6434,79331,3921,1735831,2733,481117,8596,1254714,7839,879996,11060,277906,7915,96812,4846,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10611437,2642,5148815,3463,1908802,13193,3240013,12938,2542338,15876,587690,10829,109985,5078,5462622,3384,1701934,13910,3760688,13546,2997151,17980,640142,9498,123395,4999,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,890333,1149,426468,1684,166848,4976,259620,5225,206450,5660,44771,3141,8399,1543,463865,1712,162729,4091,301136,3974,246601,4670,47361,3282,7174,1128,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4110098,3170,1971172,4325,723315,12287,1247857,11243,905774,13973,269411,7916,72672,3594,2138926,3817,646109,9409,1492817,9040,1093092,9277,310193,8653,89532,4381,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690282,1560,347676,2432,118435,3708,229241,3643,179986,3885,39750,2143,9505,1528,342606,2181,92173,3259,250433,3539,192598,4433,45410,2864,12425,1509,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5466987,4027,2637308,4973,874661,11674,1762647,11486,1215710,13965,397277,8817,149660,5311,2829679,4484,785847,11209,2043832,11947,1398783,14178,466945,10308,178104,6309,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22164607,5753,10923789,7085,3952095,24475,6971694,25244,5182588,24675,1362542,19460,426564,10307,11240818,6691,3372702,22447,7868116,22682,5840909,28156,1562802,22700,464405,11166,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2327933,1818,1164596,2326,388566,7315,776030,6859,606342,8465,130031,4895,39657,2983,1163337,2309,317723,6924,845614,6988,650399,7932,144702,5016,50513,3716,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,526751,1115,257783,1020,91627,2806,166156,2842,123311,3700,34410,2281,8435,1172,268968,1011,77049,2501,191919,2579,144886,2818,39319,2155,7714,1120,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6919620,4752,3370061,5433,1179996,13177,2190065,13551,1651107,16773,432257,11807,106701,4844,3549559,4332,1060259,13381,2489300,13494,1893359,13516,481716,11495,114225,4926,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6028802,2666,2996661,3241,1046481,12568,1950180,12046,1440067,15420,392691,7957,117422,4977,3032141,2884,828719,10726,2203422,10425,1611974,12475,451375,8577,140073,4765,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1505831,2112,736517,2714,235076,6801,501441,6444,353975,6391,113505,4480,33961,2743,769314,2631,190630,5470,578684,5058,407675,6162,130443,4995,40566,3626,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4739661,3007,2341660,3420,832075,8365,1509585,8722,1188983,9902,270759,5924,49843,2576,2398001,2880,702077,8451,1695924,8898,1328741,9402,306115,6447,61068,3111,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,462614,1705,235576,1982,73917,3646,161659,3284,113500,4552,35253,3003,12906,1666,227038,1685,52802,3314,174236,3352,121874,3891,36515,2722,15847,1599,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2812219,1573,1314422,2998,583563,11113,730859,11063,572442,12791,130144,6830,28273,3083,1497797,2963,551459,11795,946338,11172,795186,10862,133083,6043,18069,2375,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
