GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010MA,B27001H_010EA,B27001H_011MA,B27001H_011EA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019EA,B27001H_019MA,B27001H_020EA,B27001H_020MA,B27001H_021MA,B27001H_021EA,B27001H_022MA,B27001H_022EA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025MA,B27001H_025EA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028EA,B27001H_028MA,state
0400000US46,704016,1405,53417,1488,51521,1652,1896,681,111044,1951,106098,2434,4946,1439,61232,1767,55599,2031,5633,1255,78592,1512,69077,1975,9515,1623,81927,694,74431,1626,7496,1469,84519,544,78366,1377,6153,1315,105350,371,98403,1443,6947,1424,74980,509,74770,543,210,227,52955,598,52929,594,26,34,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4896624,3144,306193,3558,294933,3856,11260,2202,738778,4647,714695,5578,24083,3132,415388,5988,361401,6523,53987,4340,557675,4725,476906,6850,80769,5986,598300,2605,530352,5392,67948,5169,680820,1770,600036,5049,80784,4702,699596,743,635282,4792,64314,4875,543392,865,541878,1027,1514,565,356482,984,355771,1054,711,370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11649304,9052,742768,7264,701370,7457,41398,3678,1723717,9492,1594779,11572,128938,9329,935092,9847,779753,11331,155339,7067,1374703,9619,1132058,12369,242645,9602,1446406,5819,1238224,9279,208182,8358,1575509,3774,1391110,8855,184399,8844,1724300,2595,1549728,7104,174572,6864,1267215,2606,1259564,3111,7651,1711,859594,2745,857544,2957,2050,741,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2410836,3373,219576,3148,209693,3478,9883,1968,498997,3750,474192,4907,24805,3155,254374,3731,233045,3895,21329,2461,307511,3443,275115,4367,32396,3162,329086,1133,302465,3239,26621,3207,249664,869,230463,2328,19201,2391,253006,655,240217,2023,12789,1894,178736,516,178140,585,596,306,119886,550,119339,620,547,364,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,573556,436,32066,910,31324,957,742,461,80643,1434,79397,1470,1246,606,55614,1855,51348,2038,4266,1277,59338,1405,52861,1520,6477,1280,64393,300,60914,855,3479,774,78671,203,72435,1385,6236,1364,92491,274,89082,814,3409,774,68013,211,67899,240,114,109,42327,252,42239,299,88,140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5106781,5049,313034,3493,300766,3762,12268,1915,748436,5145,717102,5997,31334,3529,436761,4888,391930,6110,44831,4321,575164,4532,511731,5982,63433,4195,614724,3989,559227,6263,55497,5322,718766,2465,655673,5379,63093,4471,753566,968,703621,3816,49945,3634,564631,1678,563009,1775,1622,739,381699,1805,380021,2038,1678,973,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5009376,4242,304135,3238,298250,3347,5885,1266,678088,4742,662674,5318,15414,2670,396389,6586,367281,6962,29108,3972,623820,5119,576650,6581,47170,4277,627706,2118,587112,3977,40594,3670,681110,1576,645163,3649,35947,3579,763351,860,727694,3475,35657,3357,572924,922,571549,1184,1375,594,361853,1268,360977,1310,876,466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1650339,3610,103808,2233,101441,2389,2367,1122,245890,4064,239272,4224,6618,1569,140087,3633,124653,3766,15434,2018,167484,2744,148258,3810,19226,2803,199910,1608,179540,3335,20370,2690,219040,1147,203136,2275,15904,2070,246126,596,229572,2579,16554,2343,196622,785,196201,882,421,337,131372,684,131372,684,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4658774,4057,279892,2953,268803,2928,11089,1291,686312,4699,660773,4865,25539,2875,410542,4757,381153,5361,29389,2634,496570,3457,458748,3768,37822,2647,547047,983,517508,2565,29539,2350,643469,1583,614912,2921,28557,2585,731124,980,701674,2185,29450,1980,506258,966,504864,1068,1394,629,357560,1030,356826,1101,734,374,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,479111,1186,32522,1005,30496,1076,2026,983,79475,1783,73146,2280,6329,1537,40713,2083,31220,2296,9493,1885,55069,1568,47890,2014,7179,1786,58405,779,49024,2066,9381,1916,57546,728,50471,1425,7075,1511,72753,213,64985,1981,7768,1999,51574,1248,51479,1258,95,135,31054,1233,31054,1233,0,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22202,3962,1525,1133,1525,1133,0,262,3630,1436,3630,1436,0,262,2038,1088,2038,1088,0,262,2298,953,2135,951,163,262,2377,1280,1532,832,845,901,3433,1100,3104,1024,329,302,2928,932,2480,886,448,374,2094,822,2094,822,0,262,1879,718,1879,718,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
