GEO_ID,B05013_001E,B05013_001M,B05013_002E,B05013_002M,B05013_003E,B05013_003M,B05013_004E,B05013_004M,B05013_005E,B05013_005M,B05013_006E,B05013_006M,B05013_007E,B05013_007M,B05013_008E,B05013_008M,B05013_009E,B05013_009M,B05013_010E,B05013_010M,B05013_011E,B05013_011M,B05013_012E,B05013_012M,B05013_013E,B05013_013M,B05013_014E,B05013_014M,B05013_015E,B05013_015M,B05013_016E,B05013_016M,B05013_017E,B05013_017M,B05013_018E,B05013_018M,B05013_019E,B05013_019M,B05013_020E,B05013_020M,B05013_021E,B05013_021M,B05013_022E,B05013_022M,B05013_023E,B05013_023M,B05013_024E,B05013_024M,B05013_025E,B05013_025M,B05013_026E,B05013_026M,B05013_027E,B05013_027M,B05013_028E,B05013_028M,B05013_029E,B05013_029M,B05013_030E,B05013_030M,B05013_031E,B05013_031M,B05013_032E,B05013_032M,B05013_033E,B05013_033M,B05013_034E,B05013_034M,B05013_035E,B05013_035M,B05013_036E,B05013_036M,B05013_037E,B05013_037M,B05013_038E,B05013_038M,B05013_039E,B05013_039M,NAME,B05013_001MA,B05013_001EA,B05013_002MA,B05013_002EA,B05013_003EA,B05013_003MA,B05013_004MA,B05013_004EA,B05013_005MA,B05013_005EA,B05013_006MA,B05013_006EA,B05013_007MA,B05013_007EA,B05013_008EA,B05013_008MA,B05013_009EA,B05013_009MA,B05013_010MA,B05013_010EA,B05013_011MA,B05013_011EA,B05013_012MA,B05013_012EA,B05013_013MA,B05013_013EA,B05013_014EA,B05013_014MA,B05013_015MA,B05013_015EA,B05013_016MA,B05013_016EA,B05013_017MA,B05013_017EA,B05013_018MA,B05013_018EA,B05013_019EA,B05013_019MA,B05013_020EA,B05013_020MA,B05013_021MA,B05013_021EA,B05013_022MA,B05013_022EA,B05013_023MA,B05013_023EA,B05013_024EA,B05013_024MA,B05013_025EA,B05013_025MA,B05013_026MA,B05013_026EA,B05013_027MA,B05013_027EA,B05013_028MA,B05013_028EA,B05013_029EA,B05013_029MA,B05013_030EA,B05013_030MA,B05013_031EA,B05013_031MA,B05013_032MA,B05013_032EA,B05013_033MA,B05013_033EA,B05013_034EA,B05013_034MA,B05013_035EA,B05013_035MA,B05013_036EA,B05013_036MA,B05013_037MA,B05013_037EA,B05013_038MA,B05013_038EA,B05013_039EA,B05013_039MA,state
0400000US34,2055062,24340,992118,15603,8749,1639,15767,2152,20708,2760,30648,2750,47348,4136,69176,4221,97825,4817,109740,5615,108242,5412,98471,3646,90964,3863,80770,3744,70012,3938,50821,3319,37007,2587,27276,2293,16352,1807,12242,1716,1062944,12906,9027,1796,14982,2172,19408,2276,26964,2774,43554,3052,73689,3864,99392,3637,120684,5210,106115,3764,101358,3747,98845,3638,89066,3782,74668,4106,59884,3930,43440,3343,35512,2847,22455,2710,23901,2354,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,195508,10145,91261,5172,164,171,940,531,1930,886,2656,1055,7076,1877,5368,1362,8004,1637,9620,1882,8447,1450,10639,1704,9739,1545,7414,1553,6671,1474,5158,931,3893,1144,1459,449,1042,395,1041,388,104247,6794,1527,1177,1960,854,1646,826,5638,1419,4832,1224,5370,1255,7754,1666,10143,1938,12029,2194,10431,1732,9084,1408,7492,1158,8374,1435,6728,1334,4656,868,2865,746,2185,836,1533,620,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4540381,36548,2132512,24754,13162,2590,26104,3367,43106,3927,66930,3796,105805,5948,161820,6126,196138,6403,210079,7707,202813,7314,199795,5517,202512,5696,179891,6009,166237,5891,123823,5583,92163,4352,62000,3360,43703,3141,36431,3110,2407869,20397,14345,2255,24973,2489,36782,3730,66045,4140,106988,5819,165752,6070,202095,6542,229668,6537,219817,6884,219156,4984,225308,5187,205068,6103,193049,7356,154467,5253,115914,4895,91586,5374,64884,4367,71972,3996,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,829416,17576,408250,11128,4654,1651,6488,1489,11106,1733,17203,2690,26556,3123,33522,3614,48289,4123,54354,3684,51164,3632,45932,3771,35412,2629,25347,2645,15043,1874,12262,2157,10267,1512,5507,1005,2730,732,2414,696,421166,10523,3636,1436,8846,1588,11748,1894,16914,2179,27742,3496,33118,3012,46381,2600,50765,3705,53776,3652,44196,3118,32070,2781,26029,2618,17970,2139,18166,2279,11453,1705,9125,1411,4870,878,4361,1072,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31062,3169,16440,2238,231,334,182,178,126,159,917,510,1298,603,2798,1073,3720,1253,1429,696,2245,1145,615,382,890,483,894,485,681,444,157,107,51,90,53,56,68,106,85,99,14622,1845,0,161,191,232,335,242,608,364,1133,531,2237,702,2293,1137,1519,635,1036,454,1456,585,754,364,1238,853,576,306,311,282,312,200,211,218,302,215,110,106,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,528291,18004,258156,11204,2641,832,5603,1616,5637,1598,12185,1789,16844,2625,29807,2605,27400,2228,25153,2867,25978,2827,23465,2573,18811,2054,18956,2006,13930,1819,10679,1439,7434,1354,6143,1132,3945,1022,3545,869,270135,9476,3915,1261,5675,1684,7919,1903,11042,1508,16916,2306,26075,2670,27421,2245,26808,2754,26226,2463,22791,2235,19029,1805,15518,1861,14760,1745,13440,1659,10314,1295,8655,1369,6147,1145,7484,1198,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,223883,7211,118111,5282,1082,450,1685,589,2137,668,4626,736,12244,1775,12025,1735,15142,1727,11208,1505,14533,1882,10099,1075,11029,1264,7503,1262,6022,934,2900,659,3170,903,1304,429,854,433,548,278,105772,4360,1028,497,1620,620,2502,776,3855,919,8283,1423,10280,1498,10279,1493,11635,1158,11423,1425,10238,1213,8196,1169,7332,1183,5567,867,4706,817,3253,687,2829,602,1374,456,1372,544,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,408718,12712,200547,8008,1116,622,3055,1333,3313,1353,7913,1788,13050,2252,17164,2095,21676,2421,21555,2428,25163,2844,21116,2102,19010,2077,13080,1904,11791,1638,7085,1273,5292,1044,3900,885,2918,838,2350,730,208171,7347,737,415,2632,1022,4519,1144,5966,1429,10526,1727,17362,2322,19637,2096,23652,2785,26276,2852,21635,2187,17225,1823,12822,1528,11059,1275,10679,1639,8057,1186,6813,1211,3177,956,5397,1036,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,893769,18083,436790,10929,4014,1141,7471,1802,11178,1785,19754,2479,30979,3128,40168,3619,44557,3671,44164,4096,43859,3568,40158,3159,34951,2442,30458,2903,26785,2271,20484,2215,15997,1857,9451,1287,6735,1136,5627,1029,456979,11057,4129,1280,9642,2097,10963,1741,21845,2347,23663,2110,35869,3099,45024,3032,46695,3248,43263,3195,41330,2420,35698,2521,28873,2712,31843,2693,23786,2236,18912,2095,14208,1905,10712,1671,10524,1472,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,147017,6555,72426,4616,459,353,1845,815,1070,642,3001,764,4903,1250,6106,1741,6945,1263,8778,1454,4745,1195,6187,1342,6562,1236,4453,1034,7694,1513,3072,832,3085,956,907,382,1309,810,1305,721,74591,3656,831,612,1937,1281,538,458,3017,920,3915,1282,5751,1250,5955,1119,6214,1169,7247,1462,6335,1117,8106,1208,5960,1124,5670,1198,4054,997,2890,873,1952,682,2878,847,1341,521,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,244294,8606,123849,5597,1309,769,2507,1166,2709,1035,5523,1755,8047,1556,10697,1864,13348,1977,16499,2146,15231,2136,10138,1850,10680,1712,8160,1442,6456,1402,4635,1128,2875,850,2934,790,1487,657,614,323,120445,5172,660,447,1462,694,4362,1320,5426,1160,6412,1315,8686,1530,11626,1797,16081,1967,13538,1976,10348,1795,9066,1768,7385,1496,5279,1311,6202,1289,5408,1409,3585,832,2586,758,2333,716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29401,3289,15138,2012,116,165,740,785,566,449,710,360,1534,607,1946,803,2402,749,1766,643,672,408,937,534,857,512,671,377,1475,970,479,402,65,111,181,207,21,39,0,163,14263,1965,160,207,263,400,470,458,1526,622,1109,629,1320,623,2112,912,1898,600,1003,538,810,508,886,587,657,333,626,345,585,340,172,118,198,174,366,239,102,170,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,347754,11957,175606,7229,2054,859,4176,1229,5525,1212,8309,1705,12263,1699,16601,2242,24940,2498,21509,2346,19357,2507,18310,2364,13040,2272,9293,1685,8573,1765,5325,1171,2848,656,2042,643,575,384,866,514,172148,6887,2108,986,4549,1259,6246,1588,9385,1982,11355,1885,15869,2005,20456,2210,24437,2822,16693,2095,14688,1778,11340,1581,10039,1543,7976,1674,4576,966,5516,1200,3458,938,2249,620,1208,400,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4854140,42073,2420745,26580,21198,2885,39355,3891,54536,5136,96839,6970,144349,7973,213010,8385,247860,8189,280022,11089,279589,10676,256030,6841,225389,6196,178698,6816,136545,5338,94193,5403,68631,3653,40966,3341,24568,2501,18967,2471,2433395,25766,20852,2756,37670,4029,52206,5385,85167,5427,121764,7616,185546,7050,238018,6197,268531,9476,288390,10573,265298,6870,220130,6085,174479,6782,150565,5752,110385,5055,82645,4155,56347,4068,41376,3273,34026,3091,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,269239,7865,131802,4347,810,537,1759,721,3384,976,7289,1450,10448,1691,12649,1813,14661,2145,15117,1747,14685,1815,14187,1444,11137,1349,9394,1670,6272,1256,3382,903,2239,669,2152,712,1229,599,1008,505,137437,5287,1496,1030,2523,1003,2259,975,5627,1499,9165,1730,10119,1596,14408,1589,16905,2287,17203,2251,14350,1530,10530,1140,9030,1254,7293,1277,5385,1004,4730,1169,1990,604,2550,788,1874,537,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28083,2467,11800,1218,133,155,427,368,37,56,366,231,1508,616,1598,666,840,576,394,295,925,477,709,383,885,410,879,562,996,436,579,233,243,177,683,302,333,177,265,182,16283,1954,196,194,182,221,675,409,357,199,1912,1012,1383,478,1350,541,1200,436,853,351,1563,655,1221,464,969,408,1061,338,1349,557,748,396,364,165,318,202,582,378,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1062370,16028,508757,9007,4035,1075,7128,1315,15611,2130,19484,2629,34571,3577,35396,2542,55864,3345,58784,3933,60723,4117,54272,2663,43138,2387,35945,2537,29034,2525,21753,2065,13401,1748,9446,1087,5420,1108,4752,1219,553613,10946,5165,1312,6423,1444,11189,1605,20603,2755,31618,2738,43157,3093,54669,3107,68680,3337,60483,3904,56877,3075,46101,2312,39440,2917,34176,2526,26486,2312,17585,1702,12917,1429,9359,1538,8685,1386,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1060153,17490,510111,11374,5280,1267,10130,1999,11300,2216,18979,2353,29758,3350,47220,3925,58626,3161,60366,4053,55954,3817,49831,2666,41967,2758,33502,2680,28556,2461,22107,2230,15183,2081,9002,1353,7090,1234,5260,1310,550042,10004,5066,1237,8309,1621,10989,1812,20067,2198,28953,2840,41296,2775,57983,3341,60677,4081,56692,3247,51254,2590,44853,2599,38956,3046,34601,2523,28047,2430,19621,1980,18359,2129,12544,1476,11775,1626,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29954,3269,14080,1907,235,262,66,77,251,285,1291,627,1478,884,1257,500,696,377,1111,800,1489,629,823,477,1196,623,919,490,1211,420,1011,578,337,247,27,55,449,417,233,195,15874,2148,0,200,343,327,98,92,439,281,1491,668,795,461,1032,532,2043,685,1049,441,1971,747,1305,700,663,393,843,391,896,468,1023,533,690,661,765,522,428,336,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,288052,9397,141977,5827,749,487,2457,787,3851,993,6160,1163,10642,1634,12450,1830,17728,1925,16293,1911,15001,2079,14228,1882,8404,1272,9797,1615,8106,1283,6295,1042,3184,854,3556,869,1566,568,1510,475,146075,5427,1093,502,2955,763,3460,915,7461,1248,9859,1644,12508,1656,14362,1575,15602,2019,15638,1875,14593,1557,10545,1057,7153,1122,8327,1391,5760,999,4830,942,4891,914,4454,892,2584,776,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,20520,2713,10482,1847,0,201,111,197,233,166,987,698,798,525,800,649,2192,770,589,544,1486,646,357,309,1124,484,679,557,656,451,79,93,177,213,54,89,53,69,107,127,10038,1702,0,201,33,55,51,63,349,243,907,500,1600,708,1314,862,1188,506,991,590,264,232,818,476,576,333,480,325,270,230,368,257,600,440,33,41,196,273,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,91402,7516,39766,3964,0,262,155,250,749,630,1505,722,1248,748,3904,1591,1449,674,1619,750,3300,1107,2875,839,4633,1059,4719,1512,3228,1114,3584,1079,1719,515,2414,897,1246,495,1419,994,51636,4967,139,216,334,375,222,269,862,518,2052,1096,3098,1190,1864,777,3275,1006,3119,1040,5113,1338,6151,1187,5303,1242,5867,1569,3709,978,3573,1035,2520,871,1981,642,2454,1134,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
