GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001MA,B17012_001EA,B17012_002MA,B17012_002EA,B17012_003MA,B17012_003EA,B17012_004MA,B17012_004EA,B17012_005MA,B17012_005EA,B17012_006MA,B17012_006EA,B17012_007MA,B17012_007EA,B17012_008MA,B17012_008EA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014MA,B17012_014EA,B17012_015MA,B17012_015EA,B17012_016EA,B17012_016MA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019MA,B17012_019EA,B17012_020MA,B17012_020EA,B17012_021EA,B17012_021MA,B17012_022EA,B17012_022MA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026EA,B17012_026MA,B17012_027EA,B17012_027MA,B17012_028EA,B17012_028MA,B17012_029MA,B17012_029EA,B17012_030MA,B17012_030EA,B17012_031EA,B17012_031MA,B17012_032EA,B17012_032MA,B17012_033EA,B17012_033MA,B17012_034MA,B17012_034EA,B17012_035MA,B17012_035EA,state
0400000US37,2590180,17902,275466,8835,99685,5368,42934,3191,32397,3312,20638,2796,3716,1134,175781,7525,32371,3429,8296,1596,15823,2271,7205,1590,1047,673,143410,6855,19019,2251,89743,5592,30422,3393,4226,1118,2314714,18204,1807974,19448,1101958,13673,585832,14131,113466,5612,6718,1160,506740,12655,146479,6480,66457,4409,71916,4856,7947,1668,159,176,360261,10365,159962,6369,177805,8097,21248,2772,1246,754,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,2793,777,921,343,607,414,153,131,7170,1195,1353,539,301,236,912,440,86,60,54,117,5817,1235,649,374,3824,963,956,442,388,323,178573,4250,148340,4315,89503,3360,45091,2497,12756,1674,990,405,30233,2652,12562,1904,5372,1272,6192,1098,990,559,8,14,17671,1970,6880,1325,9520,1374,1178,486,93,113,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,37625,2654,24380,2613,17661,2500,4737,1092,205552,7465,34224,3519,10533,1656,18813,2715,3926,1091,952,317,171328,6918,21592,2327,99641,5400,43557,3276,6538,1472,2661215,14383,2052398,13834,1278556,11022,611001,10450,150624,5885,12217,1734,608817,10884,194691,5833,91527,4498,89667,4850,12957,2190,540,370,414126,9031,186583,5887,196166,6489,29823,2836,1554,632,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,16663,1351,12661,1572,10009,1390,1676,500,70534,3679,12787,1399,2310,599,8111,1258,2103,705,263,179,57747,3318,7657,1125,33314,2245,14588,1845,2188,810,852601,8054,664575,7010,396123,5388,205757,5342,57573,3359,5122,1011,188026,6170,62158,3707,27953,2323,29512,2443,4272,947,421,314,125868,4536,50454,2592,63910,3673,10943,1337,561,331,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,17146,2069,11508,2109,7672,1741,1404,630,51741,4103,9979,1452,2105,783,5877,1337,1827,761,170,260,41762,3726,6988,1415,24896,2534,8561,1854,1317,769,921504,11352,743028,10349,456681,8954,228647,6754,53515,3502,4185,1086,178476,7824,62004,4848,28757,2986,29223,3069,4024,964,0,207,116472,6191,50185,3958,59346,4185,6482,1479,459,370,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,40211,2883,23223,1980,15304,1956,3908,1091,173142,7355,26909,2519,6460,1232,14837,1831,5177,1296,435,329,146233,6455,25075,2553,84910,4084,31834,3806,4414,1140,2921501,13989,2294440,14374,1442632,10971,686917,11552,151011,5209,13880,1823,627061,12237,202288,7414,100235,4928,90814,5953,10704,1846,535,332,424773,9801,199869,6106,198680,7332,24552,2578,1672,605,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,2512,716,1765,873,1371,650,241,202,13899,2266,1715,705,582,407,1108,582,25,42,0,217,12184,2219,1196,480,8574,1828,2344,989,70,119,232023,5765,180163,5343,108597,4256,59544,3996,11904,1901,118,163,51860,3702,14627,1971,7646,1482,6401,1217,580,398,0,217,37233,3343,18940,2245,16278,2127,2015,940,0,217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,20955,2098,13345,2217,8132,1544,1291,599,97363,5275,13632,2326,3244,797,7844,1895,2082,943,462,459,83731,4952,11320,1738,48682,3989,21390,3086,2339,1020,1112174,13649,857984,12381,552413,9559,248828,7303,52592,3285,4151,1291,254190,7912,65578,4231,31331,2555,30530,3132,3621,1211,96,128,188612,5998,84703,4396,91280,5037,12252,2292,377,283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,3447,747,1486,692,1021,382,279,232,11677,1435,2175,652,527,315,1198,556,272,127,178,234,9502,1392,859,542,4864,1056,2975,881,804,393,195492,3969,161418,4142,98529,3449,46186,3036,15368,1451,1335,438,34074,2561,13201,1594,5238,905,7240,1330,695,257,28,47,20873,1995,6870,1397,11910,1592,1768,513,325,322,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,28251,2686,23059,2522,13233,2127,1484,583,120890,5384,19478,2815,5607,1165,10940,2370,2403,855,528,439,101412,5274,15316,1924,60335,4178,22913,3025,2848,928,1520571,15258,1189357,14265,743123,11649,362205,9531,77195,3876,6834,1523,331214,8473,100854,5463,43552,3430,51815,4070,5487,1537,0,208,230360,7330,104950,5151,110194,5654,14252,2386,964,607,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,113397,6288,99703,5650,78947,5009,15791,2527,450365,13209,71086,4773,19716,2511,33468,3353,14325,2324,3577,1226,379279,12618,45652,2891,213927,10326,103824,6158,15876,2600,5937858,23931,4571171,28742,2435681,23799,1660474,19736,443349,11676,31667,3080,1366687,19255,423592,11609,209172,8589,181596,8274,31615,2929,1209,608,943095,14656,389963,9579,467665,12877,81096,5900,4371,1443,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,8924,1178,8032,1517,7061,1413,1326,606,23103,2354,3561,1018,790,358,1550,608,900,616,321,327,19542,2151,2075,608,10663,1552,6163,1407,641,355,674729,7721,566865,7492,277177,6685,173879,4587,100413,4324,15396,1700,107864,5684,39418,4156,15185,2172,21239,3176,2887,1012,107,143,68446,3769,27749,2159,32535,2975,7183,1568,979,525,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,1868,469,1708,730,599,323,78,106,6569,1128,1232,536,267,177,965,514,0,157,0,157,5337,1013,918,521,3395,730,1007,479,17,33,142826,3435,115522,3111,77479,2632,31886,2031,5818,942,339,340,27304,2437,9147,1255,3906,895,4786,1032,429,373,26,48,18157,2077,8452,1711,9139,1328,566,299,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,24520,2613,15635,2702,11274,2100,1740,815,95833,5755,13584,2160,3887,870,7356,1621,1728,715,613,613,82249,5072,11784,1860,47905,3701,20306,2707,2254,879,1942235,14619,1534917,15510,892645,10911,517939,10152,113881,5112,10452,1656,407318,9889,122800,6034,60219,3980,55633,4456,6495,1349,453,437,284518,7620,126808,5255,140994,5919,15647,2089,1069,679,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,22480,2443,15571,2045,10130,1684,2454,914,79803,5649,16925,2634,3812,1312,10361,1970,1947,739,805,606,62878,4927,8029,1577,36699,3662,15761,2639,2389,833,1703355,15636,1367901,13925,800623,9690,459010,9308,97848,5225,10420,1556,335454,8898,119021,5852,55415,4293,55433,4188,7533,1782,640,530,216433,7219,95541,4610,105715,5428,14531,2647,646,333,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,12379,1827,9612,1719,3471,952,421,323,39209,3161,8747,1721,2458,774,5151,1348,1138,568,0,200,30462,2876,5753,1296,19621,2382,4845,1176,243,270,396450,6881,320649,6535,212428,5263,92308,5233,15010,2097,903,457,75801,4140,28363,2570,13189,1958,14024,1561,1150,598,0,200,47438,3461,24692,2851,20499,2593,2238,758,9,15,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,34566,2107,17538,1579,8804,1270,6086,998,2138,729,70379,4400,12187,1832,2309,695,6920,1479,2467,798,491,301,58192,3917,8096,1315,33581,2824,14822,1869,1693,617,1373430,10305,1104741,11472,693872,9211,316941,6099,86356,4108,7572,898,268689,7333,93693,4375,37976,2735,47151,3497,8015,1470,551,283,174996,5830,67241,3680,93363,4433,13226,2326,1166,565,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,4929,1189,1950,591,1723,864,1189,676,67,98,6074,1432,968,566,488,448,423,296,49,58,8,15,5106,1288,574,302,3161,1197,1200,466,171,188,134716,3730,111579,4066,67475,2829,32195,3210,10331,1407,1578,654,23137,2541,8982,1688,3666,1069,4084,980,1232,805,0,201,14155,1701,4903,993,7835,1582,1345,670,72,115,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,125853,5897,84193,4826,36115,4207,5139,1118,406,466,203715,7644,38443,3540,15799,2129,18485,2519,4110,1369,49,83,165272,7045,55047,3672,93194,6229,16383,2712,648,480,476005,11944,321572,9927,229227,8088,85327,5135,6915,1662,103,135,154433,7189,40742,4085,24162,2640,15831,2852,749,505,0,262,113691,5451,71456,4493,39907,3859,2328,875,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
