GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001MA,B25013_001EA,B25013_002EA,B25013_002MA,B25013_003EA,B25013_003MA,B25013_004EA,B25013_004MA,B25013_005MA,B25013_005EA,B25013_006MA,B25013_006EA,B25013_007MA,B25013_007EA,B25013_008EA,B25013_008MA,B25013_009EA,B25013_009MA,B25013_010MA,B25013_010EA,B25013_011MA,B25013_011EA,state
0400000US28,1079999,8323,753374,9176,117764,4759,216895,5749,243257,7533,175458,5737,326625,7460,75845,4564,90875,4909,110333,5284,49572,3298,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,1621371,13182,156553,4983,481717,8808,485600,10179,497501,8979,729257,11761,124050,5909,210359,6925,254745,8625,140103,5525,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,280633,4455,18193,2031,77677,3199,92875,3982,91888,4145,122114,4642,12884,1821,35613,3129,47720,3103,25897,2491,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,484649,6026,34866,2525,125946,4184,161870,5154,161967,4437,234655,5829,28859,2710,64359,3790,93733,4295,47704,3146,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,565869,9281,55681,3746,133153,5963,206046,5594,170989,6539,423942,8805,71678,5218,124924,6320,160491,6680,66849,4638,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,369448,5293,21866,1959,94065,4627,109082,3861,144435,4393,145983,5144,17629,1936,47156,3855,48012,3862,33186,2841,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,2106728,14618,151894,5398,529544,9562,511953,9158,913337,12172,1065693,11891,185774,7415,340818,9388,266527,8687,272574,7569,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,519864,7374,68574,3771,122605,5465,165388,5312,163297,5435,245319,7043,45103,3869,57284,3963,94040,5355,48892,3226,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,3904123,16568,312666,7956,976343,13644,1062433,13847,1552681,13869,3292304,17577,646802,12961,853473,13300,832197,14755,959832,11869,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,2465551,18417,283431,6987,608793,11002,770604,10618,802723,13486,1205308,14092,226081,8209,321052,8608,421636,11101,236539,7243,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,187673,3460,15057,1434,49019,2565,66641,2463,56956,2789,92739,3625,9521,1372,22201,1877,41640,2981,19377,1731,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,3095197,18587,274152,7299,1005889,14750,889495,12233,925661,11443,1429869,17019,228166,6944,481919,11174,477474,10876,242310,7645,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,971378,9238,101387,4552,277446,7123,317781,6805,274764,7152,461581,7782,71831,3961,147745,6395,165065,5382,76940,4481,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,942674,8824,66733,3632,199040,6574,338194,7793,338707,6653,564463,10492,77382,4872,136337,6059,229820,8643,120924,5247,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,3461678,15683,303578,6360,1209323,13456,845888,9893,1102889,14789,1474352,16039,228961,6614,524417,9964,408085,8688,312889,9365,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,244516,5053,22682,2437,56497,3386,69934,3874,95403,4037,157779,5612,34122,3243,44139,3225,47310,3371,32208,2820,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,1210160,11085,147610,5756,330073,8831,363982,8548,368495,8250,551233,10628,114501,5941,167529,7276,176461,7226,92742,5415,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,216821,3676,16497,1830,62939,3039,69949,2796,67436,2872,102134,3829,13396,1843,30320,2345,37225,3243,21193,2341,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,1662768,15433,213856,7142,502982,9989,464630,10989,481300,10374,777895,11156,154559,6848,253215,9353,243076,8082,127045,5668,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,5555903,27420,805039,11834,1217667,17010,1684733,20245,1848464,17999,3182761,25433,639659,12855,806348,15160,1083247,18166,653507,13500,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,615142,6267,38840,3319,124369,5120,222838,6286,229095,5337,264883,6277,33657,3505,65956,4141,115328,4703,49942,3415,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,180847,3870,12120,1478,50651,2589,47617,2524,70459,2758,76075,3506,9023,1355,25897,2045,22423,2334,18732,1787,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,2025240,16608,204644,7538,445203,11404,547648,10414,827745,12410,967492,13869,146503,7428,240894,8076,303940,9873,276155,7400,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,1644939,11518,99371,4343,323891,7431,588266,10239,633411,10073,961924,12195,121111,5045,229548,7802,379611,9782,231654,7066,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,553429,5834,83189,3943,226428,5703,131756,5226,112056,4127,188511,6311,38515,3044,66791,3794,56941,3990,26264,2350,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,1566039,12101,110654,4428,483295,7815,492802,9534,479288,7579,713493,10686,98423,4006,232653,6926,243723,7747,138694,5034,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,155278,3397,10237,1529,42945,3041,60051,2913,42045,2919,67525,3690,6181,1279,21878,2443,25692,2599,13774,2078,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,929831,9777,282041,5726,219022,6518,185672,6710,243096,6263,389617,7765,122872,4926,111153,5192,98205,4776,57387,3365,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
