GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003EA,B19037H_003MA,B19037H_004EA,B19037H_004MA,B19037H_005MA,B19037H_005EA,B19037H_006EA,B19037H_006MA,B19037H_007EA,B19037H_007MA,B19037H_008EA,B19037H_008MA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012EA,B19037H_012MA,B19037H_013MA,B19037H_013EA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016EA,B19037H_016MA,B19037H_017EA,B19037H_017MA,B19037H_018MA,B19037H_018EA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022EA,B19037H_022MA,B19037H_023MA,B19037H_023EA,B19037H_024EA,B19037H_024MA,B19037H_025MA,B19037H_025EA,B19037H_026EA,B19037H_026MA,B19037H_027MA,B19037H_027EA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030EA,B19037H_030MA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036MA,B19037H_036EA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040EA,B19037H_040MA,B19037H_041EA,B19037H_041MA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044MA,B19037H_044EA,B19037H_045EA,B19037H_045MA,B19037H_046MA,B19037H_046EA,B19037H_047EA,B19037H_047MA,B19037H_048EA,B19037H_048MA,B19037H_049MA,B19037H_049EA,B19037H_050EA,B19037H_050MA,B19037H_051EA,B19037H_051MA,B19037H_052MA,B19037H_052EA,B19037H_053EA,B19037H_053MA,B19037H_054MA,B19037H_054EA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062MA,B19037H_062EA,B19037H_063EA,B19037H_063MA,B19037H_064MA,B19037H_064EA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067EA,B19037H_067MA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US31,628967,4365,36382,2377,5600,1283,3994,1070,3994,1071,4710,1321,3090,983,2446,770,1634,552,2007,781,2009,707,2451,829,2262,794,1841,784,306,296,38,61,0,228,0,228,197526,3107,7488,1236,6901,1283,7069,1186,9275,1401,8573,1145,10132,1374,9860,1402,11334,1508,10194,1394,21145,2104,25972,2302,34181,2006,17283,1774,8667,1345,6250,1045,3202,718,244516,2712,10242,1376,9897,1458,8456,1218,8729,1087,11402,1472,11785,1379,11302,1274,11585,1562,9199,1102,24109,1998,31351,1936,37449,2351,24667,1879,13293,1673,10537,1150,10513,1346,150543,1990,10202,1001,17429,1562,14542,1460,13979,1475,11357,1454,12268,1297,9451,951,7491,1029,7570,1114,11403,1145,12170,1515,11353,1448,4615,769,2449,605,2310,556,1954,685,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,631354,5990,23935,2328,3460,1145,1565,664,1899,717,2796,1026,1932,921,1431,580,1344,662,1117,594,1186,636,2020,786,2070,932,1499,821,701,509,856,587,0,309,59,97,188973,4760,9339,1924,3929,940,4447,955,6824,1449,7523,1467,10647,1673,8759,1653,8791,1684,8467,1485,14726,2264,27556,2904,30989,3039,21832,2110,11609,1697,8958,1662,4577,1161,261981,4413,15850,1965,7778,1496,9252,1744,12445,1850,10229,1566,11353,1770,11434,1767,12492,1656,9426,1362,23779,2584,29814,2881,36885,3156,26106,2244,14552,1816,15962,1851,14624,1964,156465,3313,9430,1477,13326,2172,15445,1900,11581,1521,10997,1570,8682,1156,7921,1430,8877,1266,8036,1453,11737,1371,15805,1782,16085,1729,7787,1413,3504,759,2893,718,4359,1044,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,487879,4505,13367,1799,2012,812,664,462,1399,719,711,340,1206,641,1201,640,871,457,773,472,1280,702,1124,622,625,340,580,387,637,472,58,97,101,177,125,135,144391,3582,4728,1242,3185,967,3002,881,5555,1192,5093,1138,4662,1246,5496,1284,6462,1583,6734,1179,13609,2255,20130,2048,27647,2463,16394,1747,8182,1263,7512,1234,6000,1101,221707,2914,8776,1360,6248,1213,6584,1200,7625,1320,8057,1323,7581,1337,7366,1248,10840,1858,9665,1339,17071,2093,25542,2103,31619,2453,25388,2264,18755,2110,17367,1860,13223,1375,108414,2014,6616,1034,9760,1412,9864,1432,8352,1102,7854,1086,8536,1195,7710,1308,6489,1056,5445,1060,8365,1104,8012,1128,10008,1218,4411,848,2313,637,2070,622,2609,739,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2068484,11000,28043,2676,5069,1251,1690,616,1458,735,1162,455,2175,802,1525,619,1406,681,1750,692,837,357,2734,959,3498,1003,2598,826,1033,558,420,382,362,311,326,319,555179,6199,12501,1773,9791,1380,10520,1833,13983,1889,11944,1821,13366,1872,15074,2020,17616,2292,20503,2498,40477,3345,57237,3588,91997,5011,73824,4762,50246,3314,57977,3066,58123,3706,913397,6300,29658,2636,16433,2087,21132,2040,19880,2326,21158,2532,26264,2506,23515,2211,26354,2399,24122,2292,58571,3934,87687,4476,132124,5070,115142,4353,82473,4326,106907,4616,121977,4744,571865,5226,28071,2940,39069,3187,49887,3134,44093,2913,41551,2723,34467,2688,29048,2579,28053,2267,26632,1955,41941,2661,55386,3253,57688,2886,34659,2763,21824,1918,19932,1816,19564,2012,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,385889,4323,14401,1990,4023,1015,701,383,1463,616,1493,727,1359,540,1134,581,826,452,643,475,343,261,1174,642,468,427,556,464,51,93,167,268,0,285,0,285,97276,2917,6669,1583,4347,1190,3645,1007,4627,1165,4695,1078,4756,931,3993,1207,6477,1195,6092,1380,8736,1635,10323,1522,14046,1812,8323,1316,5634,1231,2785,784,2128,718,167108,3552,10560,1557,6554,1218,7902,1400,7220,1392,6467,1083,7459,1271,7094,1300,9007,1521,6748,1304,13003,1805,18434,1976,21055,2175,15590,1776,10304,1690,10799,1385,8912,1188,107104,2698,4523,1036,9539,1389,8611,1107,8282,1152,8335,1388,8523,1247,6415,1178,5821,1199,4295,922,8566,1258,10116,1253,9305,1481,4948,805,3330,744,3927,821,2568,739,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4626813,14397,133552,5814,29246,2988,10502,1820,8371,1546,11972,1617,8734,1585,8189,1532,7704,1752,6433,1322,6581,1457,8304,1498,7908,1387,9030,1443,5186,1400,1682,701,2172,754,1538,596,1374898,10523,60497,3828,33508,2485,38014,3164,45373,2889,47434,4093,50626,3727,51766,4006,56426,4278,51179,3573,111422,5282,159339,6733,213596,7863,153740,6245,90127,4783,99631,4807,112220,5052,1909242,10419,86251,3906,58793,3852,56099,4188,63944,4195,62538,4103,68905,3626,63799,3693,73417,3927,68861,3478,147725,5769,198614,7023,268031,7884,210578,6226,139615,5563,156775,5717,185297,5158,1209121,8190,86085,4478,109430,4645,110958,4764,109125,3694,83737,3755,75689,3619,63675,3011,62263,3591,51292,3063,85878,3919,95189,3808,102252,4099,61083,3117,32660,2359,37036,2881,42769,2788,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2566836,12119,101229,4788,24328,2743,8415,1644,8088,1356,8922,1436,7302,1517,8903,1707,7018,1919,5319,1294,4891,1348,7130,1818,6095,1493,3073,1085,1160,666,269,278,279,290,37,62,803940,9591,45598,3402,26681,2961,25775,2997,38662,3312,37237,2872,45231,3807,40034,3582,46386,3852,42085,3198,84363,4778,103798,5754,118625,5640,65950,4060,30123,2765,29061,3134,24331,1906,1032927,7150,62810,4006,47731,3537,40395,3459,46786,3299,46387,3217,50917,3539,48969,3715,49734,3822,49531,3951,84543,4808,119578,4707,142664,5774,90043,4279,52738,3587,49121,3540,50980,2830,628740,6501,45257,3515,69518,3523,57373,3556,58994,3098,46808,2770,42977,2846,38706,3029,33765,2687,29627,2855,47015,2993,54484,2822,47883,2925,23312,2271,11261,1591,10484,1474,11276,1552,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,258228,3014,21606,1687,4246,917,2409,654,2316,718,1740,871,1546,534,1195,562,1500,721,1598,723,824,507,1274,501,1476,643,1026,513,315,404,141,161,0,211,0,211,78622,1949,2207,607,2297,850,2477,709,3701,1082,3308,885,4685,1005,4170,843,4637,1058,2851,766,7946,1231,12158,1619,14707,1491,7458,1119,2857,877,1924,605,1239,420,98056,1450,4583,912,3265,707,2752,679,4479,824,3557,780,5716,1101,4189,799,3449,628,4665,810,9265,1357,12531,1271,16250,1219,10724,1052,4954,902,3904,694,3773,773,59944,1376,6219,953,7270,937,5313,922,5967,917,4523,644,3734,695,3725,732,3664,808,2663,617,3708,618,4742,702,3786,715,2010,648,1018,351,947,330,655,275,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3772655,12647,142341,6295,31741,3221,15864,2008,14438,1857,12406,2182,10664,1724,9848,1745,8396,1548,7931,1533,6476,1307,10107,1707,7602,1560,5110,1212,790,434,360,335,197,224,411,345,1155645,9470,69884,4236,47320,3397,45916,3764,53963,3103,49942,3920,69618,4150,60413,4338,61002,4188,58986,3607,108948,4625,153900,6105,173299,5209,94644,4648,49629,3233,34161,2932,24020,1857,1555569,9467,92491,4315,61768,4303,63922,3572,68906,3302,66931,3816,74769,3734,75666,2968,75784,3919,70162,3796,137452,5592,183350,5644,226476,7099,143426,4979,81055,4160,72236,3749,61175,3227,919100,7602,58073,3949,86911,3583,101733,4616,92536,3423,82352,3757,72499,3712,63556,3474,54482,2683,41613,2582,72312,3983,68967,3131,60737,2701,25673,1620,12811,1614,13509,1755,11336,1436,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1074632,6509,52812,3437,11142,1957,6116,1344,4490,1007,5392,1243,3872,1222,4476,1214,3654,937,2441,856,2390,727,3102,829,3062,908,1875,786,408,401,0,253,358,373,34,56,320944,5391,19772,2336,13554,1882,16531,2175,17366,2006,15664,1858,18628,1834,20054,2015,19333,1927,16297,2036,33350,2747,40715,3048,39357,2701,25956,2551,9890,1330,8400,1542,6077,1254,426320,4860,26932,2253,19024,2382,20652,1867,21510,2052,19297,2148,21901,2145,20462,1907,22467,2103,17889,1894,40878,2887,48021,3150,58977,3481,35451,2502,19498,2082,17187,1989,16174,1568,274556,3118,20435,1920,30560,2521,25928,1706,26087,1920,24428,2020,17229,1582,16493,1817,13302,1525,13696,1665,19723,1842,24416,2131,20355,1911,8510,1030,4520,798,4782,879,4092,833,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1274522,7125,56350,3385,12851,2156,6722,1390,6016,1559,5291,1306,4103,999,3589,1214,3571,1016,3377,1130,2414,904,2721,807,2272,813,1990,827,1055,602,284,360,51,90,43,77,387281,5662,25423,2786,16651,1871,13658,1910,19457,2072,20720,2608,23738,2699,22001,2747,21852,2785,20467,1981,33270,2737,45727,3440,54372,4032,30732,2606,16733,1748,13257,1579,9223,1632,513926,5623,36218,3128,23036,2419,18555,2289,24580,2657,22425,2292,25174,2660,21932,2508,25046,2497,24513,2862,44252,3635,60172,4013,67714,3813,49617,2843,26706,2368,23296,2191,20690,2073,316965,4349,18298,2104,30168,2772,31139,2581,29268,2257,26372,2104,21778,1827,19710,2040,17613,1723,16538,1677,24709,2176,29143,2100,26243,1914,10225,1390,5805,1088,4641,906,5315,1149,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4110318,12938,125493,4485,30173,2948,11605,1788,11117,1640,9533,1447,8739,1394,8870,1663,6324,1214,7848,1623,4031,894,9296,1567,8660,1514,6364,1018,1692,693,518,342,506,383,217,261,1170275,8390,54670,3439,36006,2984,38594,3138,46929,3585,49518,3178,61245,3841,52518,3277,61240,3739,56083,3536,112731,4772,157099,5443,183619,5569,116423,4617,56839,3283,49299,3519,37462,2895,1706844,9368,85670,5049,58213,3450,60753,3807,68148,3497,70131,4071,71406,3854,69053,3193,74676,3540,73603,3318,150922,5743,197057,5158,254731,6249,174978,5575,101141,4206,100911,3904,95451,3866,1107706,6807,68624,3289,123562,4546,118203,4093,112978,4562,93979,3918,84317,4126,71565,3377,57435,2852,48932,2760,78324,3261,82598,3246,75691,3522,35602,2561,19740,2006,17540,1332,18616,1575,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,330315,4450,9845,1749,1776,732,735,398,645,430,1370,695,611,489,842,697,597,469,308,263,371,270,990,582,554,301,371,302,635,474,40,68,0,291,0,291,89993,3237,4508,1257,2820,948,2481,781,2773,906,2952,1039,4076,1018,3866,1035,4478,1144,2551,779,7127,1327,11459,1503,16714,1812,9331,1416,5187,1192,6202,1300,3468,861,143995,2603,9155,1301,5301,1113,3790,883,4337,1191,4530,978,5916,1173,5413,1063,6239,1204,4354,1012,12308,1656,15359,1533,22848,2268,15168,1790,10691,1423,9460,1342,9126,1345,86482,2253,6861,1279,8875,1403,8689,1455,9478,1557,5505,1006,4499,875,4645,959,3396,861,3633,734,6710,1263,7857,1408,6338,1226,3744,758,2654,800,1598,492,2000,545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1208269,7810,45011,3298,10619,1501,3630,1103,5441,1141,3938,1187,2235,661,3156,813,2235,752,2558,971,2038,898,2647,864,3312,749,2307,834,345,267,224,287,326,367,0,296,364105,6149,21132,2536,13274,2090,15846,2698,16462,2009,17820,2404,22881,2402,18433,1877,21106,2499,17833,2785,35742,3560,46564,4112,54294,3379,30317,3135,13300,1849,10482,1357,8619,1446,486140,5697,32872,2795,18504,1996,22276,2157,22378,2208,21332,2410,22733,2398,21347,2729,21555,2260,22523,2142,39200,2998,57686,3302,69110,3716,43595,2494,25051,2334,23688,2384,22290,2143,313013,4095,17816,2110,32508,2706,27857,2601,31025,2272,23646,2313,21024,2385,19262,2011,18471,1962,16032,1855,26179,2018,26271,2364,24271,2286,11694,1691,6996,1244,5326,989,4635,1012,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,288565,3142,16537,1701,3110,868,1622,667,2115,683,967,492,1293,554,1782,687,1295,575,973,440,528,350,1498,595,825,431,441,330,88,113,0,223,0,223,0,223,87693,2233,2521,809,2909,819,2172,710,4592,970,4263,1033,6915,1179,4880,1130,4670,1147,5027,1003,10266,1578,13076,1432,13660,1553,6944,1187,2561,762,1654,516,1583,471,113013,2162,5948,1166,3847,852,3313,746,5390,981,6016,1143,7368,1144,5375,856,4175,732,5013,851,9317,1135,13716,1358,17908,1584,11810,1172,4948,1048,4209,962,4660,795,71322,1682,7158,929,9416,1281,6834,970,6328,1026,5610,901,4469,843,3975,749,4062,806,3147,693,5151,775,5672,803,4686,881,1974,561,1190,429,706,300,944,346,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1932042,10715,79670,4503,19620,2483,7288,1365,8189,1721,7596,1425,7734,1596,6167,1289,5762,1550,3455,1053,2200,791,4845,1216,3587,1009,2058,800,612,370,166,172,330,377,61,101,599643,6829,43125,3182,30364,2653,26784,2845,32412,3088,33974,3002,32929,2886,32864,3611,36482,3286,33126,3516,55437,3375,79079,4369,76839,3965,41350,3106,16807,1982,14414,1747,13657,1590,781566,6469,55945,3803,40603,3210,41670,2673,36701,2669,37216,3218,42001,3460,37033,3220,41960,3140,34437,2726,67135,4499,82687,3694,98471,5511,65926,3458,33985,2483,31997,2611,33799,2329,471163,4874,36780,2840,54234,3210,49454,2761,45190,2819,39925,2885,33377,2499,30499,2284,23378,2088,19967,1945,33057,2433,34188,2500,34664,2498,14392,1785,7687,1298,6737,1079,7634,1245,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4703246,15488,212984,6492,43486,3088,19893,2400,19441,2361,16566,2276,16293,2228,13857,2439,14387,2308,14577,2203,8756,1705,13674,2091,13123,2005,11316,1944,4583,1285,1312,666,920,563,800,454,1460131,11039,60796,4208,43511,3186,38918,3727,48314,4112,51217,4408,64720,4985,68565,5124,71542,5209,62047,4418,129593,6723,187798,5874,234573,7294,158799,7104,89993,4407,82121,5437,67624,3889,1923106,10479,90250,4565,58115,3853,59282,3425,67664,3823,64936,3860,73030,4581,70988,4405,74646,4330,68311,4146,147562,5398,207945,6639,279251,7594,214232,5812,134672,5108,145771,6109,166451,5362,1107025,7408,60854,3529,96013,4237,97312,4562,88104,4252,84276,3777,73594,3506,65782,3778,56731,3213,51447,3032,89310,4227,97170,4513,101813,4514,54094,3839,28659,2296,29168,2313,32698,2703,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
