GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002MA,B21001H_002EA,B21001H_003MA,B21001H_003EA,B21001H_004EA,B21001H_004MA,B21001H_005EA,B21001H_005MA,B21001H_006MA,B21001H_006EA,B21001H_007MA,B21001H_007EA,B21001H_008MA,B21001H_008EA,B21001H_009EA,B21001H_009MA,B21001H_010EA,B21001H_010MA,B21001H_011MA,B21001H_011EA,B21001H_012MA,B21001H_012EA,B21001H_013MA,B21001H_013EA,B21001H_014MA,B21001H_014EA,B21001H_015EA,B21001H_015MA,B21001H_016MA,B21001H_016EA,B21001H_017MA,B21001H_017EA,B21001H_018EA,B21001H_018MA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021EA,B21001H_021MA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025MA,B21001H_025EA,B21001H_026EA,B21001H_026MA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030MA,B21001H_030EA,B21001H_031EA,B21001H_031MA,B21001H_032EA,B21001H_032MA,B21001H_033MA,B21001H_033EA,state
0400000US39,7320073,4046,3530636,2825,979641,2745,36488,2764,943153,3491,1317313,939,165503,6373,1151810,6478,617811,425,194915,5151,422896,5127,348220,1396,152594,4256,195626,4470,267651,1398,185579,3177,82072,3283,3789437,1657,969072,1517,6117,1291,962955,1903,1340093,924,20881,2158,1319212,2396,647884,339,7127,1155,640757,1169,404246,188,3553,820,400693,822,428142,144,4810,912,423332,910,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2046402,1934,988574,1880,275846,2059,18750,2042,257096,2712,350236,1133,52568,3218,297668,3251,172398,151,65179,2600,107219,2589,111081,299,53794,2600,57287,2601,79013,302,54233,1884,24780,1857,1057828,826,276246,1141,3309,1024,272937,1611,355548,927,7499,1225,348049,1525,181680,239,2997,802,178683,824,125209,87,875,401,124334,403,119145,124,1036,415,118109,423,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2432236,2438,1180337,1824,324062,1000,16108,2621,307954,2879,411728,1324,58122,4012,353606,4274,223265,438,80488,3604,142777,3599,128061,272,65830,2773,62231,2798,93221,30,67494,1697,25727,1696,1251899,940,322855,536,3475,1120,319380,1208,418290,776,8542,1411,409748,1715,235525,357,2871,772,232654,839,139200,7,1631,640,137569,639,136029,200,2545,755,133484,806,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8108158,1907,3897838,1374,1036622,1081,39867,3023,996755,3378,1423001,1169,157725,6124,1265276,6301,692133,190,202753,5613,489380,5596,404216,179,186842,3805,217374,3810,341866,120,241254,3418,100612,3423,4210320,1245,1020333,1032,7701,1403,1012632,1657,1446698,545,19122,1887,1427576,1946,721254,329,6985,1204,714269,1276,466215,289,3713,955,462502,1055,555820,204,8211,1082,547609,1073,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,658155,2012,310473,1296,83965,898,3787,1215,80178,1489,113918,779,12309,1900,101609,2012,55349,221,15272,1560,40077,1544,30498,137,13502,1285,16996,1287,26743,168,18931,915,7812,913,347682,1047,85629,544,630,369,84999,639,121170,519,1047,521,120123,696,59062,369,973,483,58089,672,35763,256,215,230,35548,344,46058,150,770,409,45288,441,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2350551,1968,1127354,1934,298898,2137,18992,2202,279906,3443,406968,1092,66003,3786,340965,3842,202492,109,71580,3114,130912,3117,136258,449,68829,2785,67429,2794,82738,449,61703,2087,21035,2082,1223197,877,309808,1242,3674,942,306134,1709,418828,931,9176,1397,409652,1628,219822,8,3041,865,216781,865,149740,390,1620,616,148120,617,124999,390,2455,837,122544,959,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,535836,1314,263395,955,75708,1148,4491,1107,71217,1557,92320,715,12500,1390,79820,1456,46245,212,15806,1372,30439,1354,26388,484,12496,1165,13892,1046,22734,484,14527,910,8207,996,272441,478,73631,949,1122,497,72509,1143,91002,796,1355,546,89647,877,44848,150,1311,516,43537,521,28933,425,492,225,28441,476,34027,383,316,214,33711,412,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3783666,2305,1815421,2009,493077,2108,21850,2916,471227,3336,677407,1781,89090,4732,588317,5031,317884,152,103961,4242,213923,4260,202881,513,88211,2661,114670,2771,124172,466,82537,2287,41635,2250,1968245,850,506783,1296,4612,1397,502171,1901,695881,1161,11683,2014,684198,2317,339695,70,3586,818,336109,823,225718,1244,1844,571,223874,1331,200168,1247,1722,655,198446,1482,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9034753,5358,4400130,4480,1201941,4166,75862,5376,1126079,5813,1638855,3079,233975,7328,1404880,7530,775089,854,254031,6339,521058,6297,462895,731,225364,4955,237531,5035,321350,839,234197,3644,87153,3677,4634623,3179,1196255,2691,16419,2021,1179836,3656,1649840,2078,34828,2885,1615012,3326,803831,941,12959,1721,790872,2148,508830,745,7378,1156,501452,1503,475867,722,8276,1375,467591,1531,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1567853,1392,773947,1134,302111,1029,11354,1935,290757,2074,260267,787,28416,2282,231851,2424,106174,77,34078,2116,72096,2097,60678,7,27201,1849,33477,1848,44717,6,31428,1151,13289,1151,793906,782,299924,639,1640,637,298284,958,258187,309,3271,887,254916,909,109239,183,491,272,108748,325,66791,9,766,402,66025,402,59765,6,1521,520,58244,520,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,472394,508,229854,387,62568,251,1584,571,60984,629,84321,207,11115,1646,73206,1624,43386,73,10846,1006,32540,1006,23496,2,10121,813,13375,813,16083,28,10501,571,5582,572,242540,230,61059,172,476,312,60583,367,87309,144,1231,480,86078,489,44346,3,432,245,43914,245,25148,3,196,176,24952,176,24678,3,497,279,24181,279,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4067616,5284,1955308,5162,528707,5212,41312,3761,487395,5737,739747,3164,131031,5619,608716,6149,348134,359,123756,4544,224378,4536,203836,778,94242,3219,109594,2989,134884,878,99564,2322,35320,2167,2112308,1866,545311,2161,11398,1754,533913,2762,767906,1622,26350,2798,741556,3334,365308,423,6204,1302,359104,1403,225206,587,2801,907,222405,1046,208577,630,4690,946,203887,1061,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3895919,3202,1904582,2703,518760,2076,28983,2824,489777,3387,708572,1557,114192,5303,594380,5390,347916,473,129304,4328,218612,4295,193090,172,100318,3045,92772,3031,136244,6,97146,2198,39098,2197,1991337,1453,516561,1204,7189,1154,509372,1727,709338,716,18562,1815,690776,1932,361913,330,7993,1275,353920,1289,205922,138,3211,714,202711,733,197603,266,4445,933,193158,930,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1376227,2279,665688,1947,178375,1608,8106,1367,170269,2130,236369,1479,30140,2250,206229,2317,125261,169,41516,2728,83745,2761,75932,505,32065,2041,43867,1983,49751,495,33839,1464,15912,1422,710539,1511,176674,1670,1846,794,174828,1800,243168,961,3489,1043,239679,1336,128962,172,2173,801,126789,792,83179,362,611,328,82568,437,78556,390,1034,541,77522,663,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3754262,1429,1840577,1070,506844,762,19085,2426,487759,2449,689940,550,78128,3473,611812,3585,322856,177,95777,3461,227079,3452,179544,84,78743,2204,100801,2222,141393,108,95001,2198,46392,2211,1913685,690,490906,449,3914,900,486992,1023,683966,439,11888,1547,672078,1646,323013,129,3528,768,319485,773,196462,117,1794,510,194668,538,219338,164,3253,788,216085,798,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,375286,672,189161,604,56667,607,4877,1244,51790,1241,66916,313,10905,1569,56011,1647,34975,189,12077,1252,22898,1236,18953,591,8547,805,10406,913,11650,590,8266,897,3384,755,186125,212,53317,408,699,388,52618,591,64493,446,1674,645,62819,773,33140,6,338,205,32802,206,18611,5,161,154,18450,154,16564,6,226,173,16338,173,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22159,2101,10312,1482,2255,746,48,78,2207,731,4607,998,156,152,4451,1003,1954,776,518,347,1436,647,771,324,183,193,588,269,725,326,419,275,306,226,11847,1695,3336,846,42,73,3294,848,4474,1095,45,79,4429,1089,1702,547,0,285,1702,547,1184,564,0,285,1184,564,1151,592,0,285,1151,592,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
