GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002MA,C08128_002EA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006EA,C08128_006MA,C08128_007MA,C08128_007EA,C08128_008MA,C08128_008EA,C08128_009EA,C08128_009MA,C08128_010MA,C08128_010EA,C08128_011EA,C08128_011MA,C08128_012MA,C08128_012EA,C08128_013MA,C08128_013EA,C08128_014EA,C08128_014MA,C08128_015MA,C08128_015EA,C08128_016MA,C08128_016EA,C08128_017EA,C08128_017MA,C08128_018MA,C08128_018EA,C08128_019EA,C08128_019MA,C08128_020EA,C08128_020MA,C08128_021MA,C08128_021EA,C08128_022MA,C08128_022EA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026EA,C08128_026MA,C08128_027MA,C08128_027EA,C08128_028EA,C08128_028MA,C08128_029EA,C08128_029MA,C08128_030MA,C08128_030EA,state
0400000US45,1948160,15838,1496699,15619,351471,9563,97917,5147,2073,675,1614604,15913,1257927,15678,292569,8444,63009,3630,1099,425,181845,7235,141032,6860,31345,2904,9133,1673,335,229,9729,1964,8294,1954,1151,477,284,261,0,296,69545,4754,50484,4664,14748,2340,4229,1340,84,141,72437,4651,38962,3312,11658,1917,21262,2808,555,457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,298009,5068,70115,3560,34843,2903,705,334,315608,5043,241998,5070,55724,3182,17481,1690,405,279,40386,3282,30059,2834,8427,1411,1900,605,0,223,2124,915,1701,861,189,147,234,202,0,223,24536,2277,15977,1730,4817,949,3578,866,164,198,21018,1708,8274,1071,958,418,11650,1309,136,104,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,2084044,18868,406215,9148,183552,5884,2646,784,2238380,21573,1764698,21263,351749,8326,120264,4819,1669,602,267833,10909,207091,10070,39963,3119,20427,2550,352,259,18928,2583,15569,2338,2946,962,413,248,0,287,60822,3987,46060,3356,7494,1328,7221,1532,47,80,90494,4679,50626,3711,4063,1206,35227,3416,578,446,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,8590194,38856,1769237,23311,771746,16572,14303,2180,8895756,34649,6937679,36493,1467119,20839,483361,13413,7597,1430,1236597,21345,954427,18856,186809,7324,93287,4962,2074,850,168791,7495,134688,7329,26590,3021,7319,1608,194,200,391078,12799,299238,11234,58969,5271,31485,3315,1386,795,453258,12790,264162,8712,29750,3667,156294,7300,3052,1101,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1210020,11200,948395,11728,202813,6848,57734,3676,1078,440,938550,11025,745020,10253,163387,6289,29568,2353,575,293,135917,6077,109646,5427,20703,2208,5286,1250,282,236,25757,2540,19576,2474,5872,1020,309,232,0,267,56782,4370,42447,3488,10904,1843,3399,925,32,46,53014,3478,31706,2944,1947,542,19172,2056,189,160,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314463,4437,237420,4731,47034,2589,29469,2013,540,304,235473,5129,181759,4606,37488,2427,15952,1446,274,253,29787,2459,23275,2300,4175,964,2236,597,101,147,4172,1003,3338,829,779,538,55,64,0,211,21674,2019,16166,1804,3247,722,2129,611,132,149,23357,2393,12882,1833,1345,515,9097,982,33,56,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3845626,18587,2742567,23921,918484,14588,181589,7950,2986,1096,2966482,22661,2162148,22869,700385,14071,101885,5429,2064,886,383909,13035,280650,12226,86752,5517,16071,2217,436,326,168554,9037,99743,6399,65786,6012,3025,1018,0,287,159646,9776,100243,6834,49493,6988,9878,1815,32,57,167035,7799,99783,5827,16068,3355,50730,3444,454,466,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3046571,18697,2303036,16964,555418,11475,184725,7984,3392,969,2225031,18013,1715030,15494,409506,10137,99517,5000,978,612,319376,10507,246750,8837,55312,3652,16932,2503,382,308,167329,7156,125368,5798,38394,3262,3365,1035,202,240,171884,8107,123429,6105,36912,4353,11133,1670,410,380,162951,8621,92459,5742,15294,4583,53778,4034,1420,731,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727598,9131,546525,8278,146214,6072,33918,3216,941,571,603452,9727,456006,8202,125647,5570,21072,2158,727,510,68388,5294,52284,4048,12211,2068,3765,1058,128,222,5179,1240,3998,1109,1038,499,116,135,27,42,30133,3070,22374,2763,4930,1024,2780,890,49,98,20446,2369,11863,1873,2388,869,6185,1155,10,16,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2757982,13344,2247843,14878,353925,8383,152613,5197,3601,661,2220560,13490,1856850,15215,282387,6934,79697,3857,1626,482,242836,7951,199558,7285,31548,2763,11424,1531,306,241,46031,3119,34437,2965,10842,1617,752,416,0,218,133196,5972,95698,5140,23426,2823,13381,1371,691,322,115359,4395,61300,2919,5722,982,47359,2484,978,379,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,278970,4433,199145,5004,60699,3714,18636,2206,490,417,211869,4960,154535,5241,47991,3268,9183,1520,160,194,30849,3017,23559,2682,5208,1243,2082,721,0,269,4738,1114,3992,1060,746,522,0,269,0,269,17867,2422,10841,1927,5303,1227,1655,784,68,114,13647,2096,6218,1275,1451,1017,5716,1285,262,359,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077121,11868,709999,10962,265869,6989,99271,4767,1982,733,852851,12225,576625,10645,216635,7111,58619,4031,972,504,110089,5823,68438,4482,29585,2636,11547,2090,519,362,27248,2643,16888,1818,6592,1299,3690,886,78,128,61336,3470,37104,3005,11572,1830,12351,1584,309,269,25597,2773,10944,2259,1485,695,13064,1628,104,169,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
