GEO_ID,B17010A_001E,B17010A_001M,B17010A_002E,B17010A_002M,B17010A_003E,B17010A_003M,B17010A_004E,B17010A_004M,B17010A_005E,B17010A_005M,B17010A_006E,B17010A_006M,B17010A_007E,B17010A_007M,B17010A_008E,B17010A_008M,B17010A_009E,B17010A_009M,B17010A_010E,B17010A_010M,B17010A_011E,B17010A_011M,B17010A_012E,B17010A_012M,B17010A_013E,B17010A_013M,B17010A_014E,B17010A_014M,B17010A_015E,B17010A_015M,B17010A_016E,B17010A_016M,B17010A_017E,B17010A_017M,B17010A_018E,B17010A_018M,B17010A_019E,B17010A_019M,B17010A_020E,B17010A_020M,B17010A_021E,B17010A_021M,B17010A_022E,B17010A_022M,B17010A_023E,B17010A_023M,B17010A_024E,B17010A_024M,B17010A_025E,B17010A_025M,B17010A_026E,B17010A_026M,B17010A_027E,B17010A_027M,B17010A_028E,B17010A_028M,B17010A_029E,B17010A_029M,B17010A_030E,B17010A_030M,B17010A_031E,B17010A_031M,B17010A_032E,B17010A_032M,B17010A_033E,B17010A_033M,B17010A_034E,B17010A_034M,B17010A_035E,B17010A_035M,B17010A_036E,B17010A_036M,B17010A_037E,B17010A_037M,B17010A_038E,B17010A_038M,B17010A_039E,B17010A_039M,B17010A_040E,B17010A_040M,B17010A_041E,B17010A_041M,NAME,B17010A_001MA,B17010A_001EA,B17010A_002EA,B17010A_002MA,B17010A_003EA,B17010A_003MA,B17010A_004MA,B17010A_004EA,B17010A_005MA,B17010A_005EA,B17010A_006MA,B17010A_006EA,B17010A_007MA,B17010A_007EA,B17010A_008MA,B17010A_008EA,B17010A_009MA,B17010A_009EA,B17010A_010MA,B17010A_010EA,B17010A_011EA,B17010A_011MA,B17010A_012MA,B17010A_012EA,B17010A_013EA,B17010A_013MA,B17010A_014MA,B17010A_014EA,B17010A_015EA,B17010A_015MA,B17010A_016MA,B17010A_016EA,B17010A_017EA,B17010A_017MA,B17010A_018EA,B17010A_018MA,B17010A_019EA,B17010A_019MA,B17010A_020EA,B17010A_020MA,B17010A_021EA,B17010A_021MA,B17010A_022MA,B17010A_022EA,B17010A_023MA,B17010A_023EA,B17010A_024EA,B17010A_024MA,B17010A_025MA,B17010A_025EA,B17010A_026EA,B17010A_026MA,B17010A_027MA,B17010A_027EA,B17010A_028EA,B17010A_028MA,B17010A_029MA,B17010A_029EA,B17010A_030EA,B17010A_030MA,B17010A_031EA,B17010A_031MA,B17010A_032MA,B17010A_032EA,B17010A_033EA,B17010A_033MA,B17010A_034MA,B17010A_034EA,B17010A_035MA,B17010A_035EA,B17010A_036EA,B17010A_036MA,B17010A_037MA,B17010A_037EA,B17010A_038MA,B17010A_038EA,B17010A_039MA,B17010A_039EA,B17010A_040EA,B17010A_040MA,B17010A_041MA,B17010A_041EA,state
0400000US31,427771,5522,30936,3303,12180,1807,7637,1456,1556,581,3077,1035,3004,862,4543,773,18756,2455,4689,1286,4127,1279,1342,789,1029,638,1756,653,562,303,14067,2016,12628,1929,3038,935,3479,856,6111,1429,1439,485,396835,5335,333993,4944,132390,3756,25500,2016,26909,2047,79981,2742,201603,4251,62842,3095,23118,2337,13108,1540,3762,789,1167,678,8179,1089,10010,1596,39724,2437,25106,2167,4473,1143,2044,615,18589,1838,14618,1528,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,486962,8442,45105,3444,19328,2700,13536,2473,2246,975,4710,1182,6580,1642,5792,1039,25777,2900,6058,1273,4609,1149,1514,792,1240,528,1855,707,1449,719,19719,2679,17244,2400,3513,954,4831,1406,8900,1696,2475,930,441857,8410,341002,7162,142138,5385,25021,2507,29659,2432,87458,4308,198864,5584,100855,5106,39226,3411,22388,2584,4678,1039,4213,1140,13497,2121,16838,2520,61629,4206,34961,3279,5471,1275,5974,1568,23516,2862,26668,2586,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,327425,6070,16667,2065,5367,1004,2536,798,663,480,548,361,1325,624,2831,664,11300,1869,2145,839,1751,735,571,488,185,234,995,511,394,334,9155,1566,8465,1543,2439,738,2525,905,3501,898,690,453,310758,5768,256966,5504,99966,3801,18111,1938,14839,1626,67016,3494,157000,4943,53792,3576,18719,2405,11494,2089,2644,1040,1189,618,7661,1524,7225,1539,35073,2673,18192,1979,2230,745,1424,542,14538,1683,16881,1932,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1577263,10034,80129,4660,32637,2447,20581,2049,2873,883,7995,1404,9713,1483,12056,1633,47492,3636,6869,1492,4913,1148,1335,674,712,412,2866,785,1956,806,40623,3146,32866,2865,6731,1624,8747,1694,17388,2221,7757,1220,1497134,10080,1210361,10036,533518,6996,101749,5113,89528,3631,342241,7105,676843,8098,286773,7174,90364,4174,39270,2797,9842,1567,4224,939,25204,2076,51094,3567,196409,6434,92977,4314,12813,1786,9761,1536,70403,4052,103432,5469,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,388645,6568,52222,3884,21144,2725,14461,2285,3271,1119,4570,1120,6620,1418,6683,1164,31078,2915,7118,1508,5449,1429,1268,655,1124,576,3057,1153,1669,792,23960,2522,21783,2410,3146,977,6439,1767,12198,1935,2177,741,336423,6738,261642,6289,100534,5000,19329,2222,17980,2277,63225,3928,161108,4578,74781,4028,27102,3294,15573,2523,3563,1202,2680,1081,9330,1570,11529,1761,47679,3192,28696,2689,4015,1121,3586,1045,21095,2141,18983,2383,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3176049,19074,234187,7601,99905,5445,63236,4923,11172,2105,24795,2652,27269,2787,36669,2578,134282,5654,21261,2229,15524,2109,4734,1145,2965,895,7825,1536,5737,1286,113021,5440,93506,4990,20677,2317,21225,2308,51604,4027,19515,2077,2941862,19084,2357500,20896,965352,11048,192001,6908,167945,6960,605406,8553,1392148,17030,584362,11907,182510,6217,84476,4068,18552,2154,10588,1698,55336,3514,98034,4859,401852,10617,195702,7245,27767,2942,23649,2636,144286,6047,206150,7633,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1783246,13859,165070,6756,74019,4969,45932,4196,9045,1613,15542,2683,21345,2675,28087,2396,91051,5270,18837,2451,14000,2274,3226,1089,3002,1195,7772,1536,4837,1082,72214,4811,61322,4478,15319,2135,15138,2174,30865,2806,10892,1777,1618176,12554,1362144,13062,528033,9691,106947,5459,97501,5269,323585,7612,834111,11123,256032,9825,77258,4726,40724,3536,8573,1572,4116,1140,28035,2773,36534,3012,178774,7380,99892,5802,15693,2449,8960,2001,75239,4201,78882,3932,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,158799,3079,9558,1200,4482,819,2139,692,98,83,1316,590,725,294,2343,494,5076,961,260,134,163,106,76,92,27,47,60,52,97,125,4816,948,4628,924,1067,420,1160,572,2401,732,188,169,149241,3237,129099,3167,49238,2081,9278,1184,10979,1385,28981,1893,79861,2668,20142,1931,6993,1269,3751,830,956,500,414,252,2381,630,3242,763,13149,1610,7525,1201,852,433,947,396,5726,1033,5624,1033,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2534578,15407,236452,7666,88719,4972,52252,3722,7534,1460,19217,2014,25501,2430,36467,3174,147733,6288,26924,2849,21016,2361,5857,1223,3024,932,12135,1767,5908,1314,120809,5957,104963,5676,27766,2906,26056,2846,51141,3876,15846,1895,2298126,15116,1885255,14991,734988,10339,133153,5053,132485,5511,469350,8590,1150267,11926,412871,9151,131001,5381,68599,4393,14605,2006,6777,1424,47217,3686,62402,3524,281870,8113,152218,6285,23485,2399,14936,1687,113797,5520,129652,4797,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,745580,7427,74694,4038,30921,2636,19251,2137,4626,1250,6695,1167,7930,1114,11670,1424,43773,3282,6394,1368,5181,1251,1924,774,1147,660,2110,722,1213,566,37379,3170,33477,2927,7956,1525,8902,1597,16619,1722,3902,928,670886,7013,550378,7232,208394,5162,39628,2979,41028,2880,127738,4584,341984,6079,120508,5517,37337,2978,21071,2410,4756,1256,3192,1071,13123,1567,16266,1989,83171,4025,46930,3735,7366,1698,7487,1621,32077,2839,36241,2452,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,846244,9298,82357,5022,32504,3020,18229,2033,4113,1003,4345,1062,9771,1520,14275,2011,49853,4016,9017,1837,6623,1740,1680,973,1505,675,3438,1055,2394,877,40836,3521,36472,3171,8391,1690,8139,1604,19942,2174,4364,1035,763887,9009,619507,9042,234199,6872,43375,3700,47202,3332,143622,5456,385308,7839,144380,5853,46275,3211,24323,2769,4787,1284,2470,1011,17066,2340,21952,2356,98105,5001,55685,4968,7459,1458,6257,1574,41969,4176,42420,2536,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2746675,15565,193246,7467,71535,3959,39497,2663,5985,1239,12719,1431,20793,2133,32038,2717,121711,6469,22728,2632,17310,2220,4079,1158,3005,983,10226,1680,5418,1154,98983,5374,85984,5171,19337,2230,20733,2663,45914,3359,12999,1711,2553429,15072,2092804,14633,787123,8872,146408,4982,133046,4736,507669,6459,1305681,12641,460625,9632,149359,5253,72392,4280,15938,2055,8807,1607,47647,3007,76967,3726,311266,8015,159803,6070,25411,2492,16336,1996,118056,5408,151463,5353,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208035,4831,12334,1809,3581,1039,2040,837,272,355,575,444,1193,586,1541,673,8753,1542,1624,660,810,425,249,241,240,252,321,247,814,538,7129,1436,6178,1352,1752,746,1553,818,2873,867,951,528,195701,4723,152446,4673,61207,3245,10157,1547,10022,1479,41028,2564,91239,3766,43255,2845,12589,1813,4624,1036,873,600,481,308,3270,844,7965,1596,30666,2352,15772,1846,1783,567,866,536,13123,1585,14894,2002,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,840886,9211,76314,4075,32414,2661,18419,2377,4484,1149,4484,1095,9451,1613,13995,2060,43900,3702,7066,1529,5555,1296,1626,727,1092,508,2837,985,1511,513,36834,3131,30937,2911,7776,1467,7085,1399,16076,2296,5897,1053,764572,10255,637524,9445,237170,7170,45096,3371,42342,3034,149732,6265,400354,7167,127048,6046,38671,3223,17988,2388,3593,1028,2469,1023,11926,1904,20683,2483,88377,4597,48721,3608,7903,1465,5343,1368,35475,2852,39656,2968,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,183067,4232,10904,1338,4969,936,2208,663,321,314,1064,505,823,311,2761,665,5935,1118,801,382,714,393,28,37,67,90,619,374,87,92,5134,1044,4284,1059,1828,821,996,468,1460,534,850,389,172163,4303,147601,4305,56492,2554,10618,1352,11828,1422,34046,2055,91109,3075,24562,2416,9263,1592,5375,1282,1019,548,326,221,4030,1067,3888,783,15299,1602,10425,1333,1925,751,1682,595,6818,1126,4874,1001,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1341522,11745,146595,6182,68548,4176,40696,3147,8409,1580,11083,1698,21204,2286,27852,2651,78047,4783,14759,2244,11034,1921,2850,899,1114,579,7070,1476,3725,1167,63288,4211,54329,3898,13086,2330,11186,2085,30057,2872,8959,1542,1194927,10261,987737,10632,369391,8381,70383,4541,63587,4026,235421,6423,618346,8222,207190,5704,61708,3443,31039,2704,7168,1823,2923,854,20948,2327,30669,2530,145482,5088,79796,4005,13445,1869,9199,1784,57152,3484,65686,3550,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4654556,23710,553312,13047,249130,6515,182392,6391,27045,2841,79136,4363,76211,4710,66738,3974,304182,11088,45242,4337,34306,3751,9550,2036,10674,2099,14082,2029,10936,2321,258940,9286,229680,9057,45167,4099,69395,4466,115118,6022,29260,3041,4101244,22381,3283238,22811,1483348,16481,278538,8051,314464,9503,890346,13009,1799890,17002,818006,13010,257121,7406,137213,6089,29381,2982,23938,2874,83894,5054,119908,5596,560885,11236,338098,9805,50237,3633,48385,4030,239476,7777,222787,7566,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,608753,7464,51240,3543,27973,2096,20246,1869,4010,1007,9473,1465,6763,955,7727,1199,23267,2766,4898,1403,3523,1123,655,369,913,609,1955,767,1375,606,18369,2433,16207,2251,4178,1106,5004,1306,7025,1568,2162,649,557513,7254,475522,6750,249710,5856,53969,3343,72177,3785,123564,4618,225812,5260,81991,3905,26175,2570,13844,1672,2785,920,2652,945,8407,1213,12331,1959,55816,3368,32384,2993,4432,1114,4721,1171,23231,2506,23432,2375,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,154907,3369,12425,1509,4914,1021,2371,682,435,276,583,322,1353,510,2543,737,7511,1191,907,395,574,291,90,113,87,104,397,248,333,255,6604,1231,5819,1105,1581,602,1335,538,2903,960,785,500,142482,3098,117565,2977,42907,2369,7466,1304,6465,1083,28976,1613,74658,2365,24917,1963,9581,1445,5771,1136,843,420,519,331,4409,909,3810,926,15336,1569,8805,1254,1222,519,551,330,7032,1120,6531,1252,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1475790,12766,84336,3851,37112,2659,20704,2414,4598,1260,5859,1117,10247,1888,16408,1650,47224,3449,8850,1588,6472,1318,1571,676,1355,644,3546,965,2378,851,38374,2868,32020,2867,7228,1287,7382,1769,17410,2325,6354,1203,1391454,12672,1159592,12430,467257,8392,91715,4590,84057,4712,291485,6728,692335,10087,231862,7788,74629,4723,42042,3730,9808,2098,4191,1137,28043,3050,32587,2795,157233,6331,86708,4771,14162,1983,9438,1997,63108,3707,70525,4452,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1387326,10944,102770,5461,40400,3615,26789,3258,5308,1322,9995,1869,11486,1896,13611,1728,62370,4171,10597,1683,8313,1583,1796,843,1882,718,4635,1048,2284,636,51773,4107,45440,3861,11785,2245,11201,1700,22454,2618,6333,1480,1284556,10143,1064356,10399,419858,8214,83548,4482,78606,5175,257704,6351,644498,8202,220200,7246,73227,5040,37933,3488,9078,1551,4621,1061,24234,2789,35294,3651,146973,5542,87163,4390,14720,2214,9518,1695,62925,4111,59810,3788,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,464121,6740,58429,3669,25475,2490,14485,1903,2821,949,3535,895,8129,1471,10990,1479,32954,3045,5767,1067,4403,1072,932,548,549,306,2922,816,1364,490,27187,2911,22467,2603,6839,1516,4533,1107,11095,1698,4720,1102,405692,6645,335657,6511,114210,4897,20471,2145,20868,1904,72871,4035,221447,6090,70035,3676,20061,2170,9804,1474,2771,814,1192,551,5841,1023,10257,1361,49974,3074,24276,2348,3831,1227,1707,522,18738,2182,25698,2061,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1306766,9717,89265,4470,35123,2668,20674,2272,3904,976,8855,1700,7915,1255,14449,1653,54142,3348,10308,1699,7823,1424,1915,724,1464,591,4444,1006,2485,728,43834,3057,39661,2819,10117,1522,9304,1419,20240,1893,4173,897,1217501,9946,1022169,10973,392845,6381,76371,3535,70039,3670,246435,4796,629324,8009,195332,5942,68957,3577,39621,2830,9472,1471,3633,856,26516,2465,29336,2286,126375,4980,76471,3990,11340,1445,8187,1669,56944,3454,49904,3291,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,138178,3411,8952,1719,3618,1017,2699,941,570,406,1323,752,806,454,919,382,5334,1290,618,505,202,271,0,269,0,269,202,271,416,429,4716,1144,3900,932,1262,626,898,490,1740,638,816,646,129226,3342,109720,3577,43374,2846,9983,1850,8007,1188,25384,2454,66346,2999,19506,2180,6708,1228,4535,1101,1187,601,327,256,3021,836,2173,708,12798,1784,7558,1356,1463,570,1185,567,4910,1098,5240,1194,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,652576,9436,255534,6283,116109,4780,51394,3457,9070,1683,10941,1662,31383,2631,64715,3534,139425,5096,24867,2476,15555,2188,4469,1146,2502,707,8584,1641,9312,1403,114558,4306,79642,3773,12602,1572,17362,2059,49678,3236,34916,2354,397042,7210,280340,6342,102466,4544,18228,2062,14145,1723,70093,4061,177874,4857,116702,4456,25972,2265,10816,1601,2363,709,1612,613,6841,1326,15156,1771,90730,4037,39199,2964,5209,1176,3909,964,30081,2578,51531,2513,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
