GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001MA,B25087_001EA,B25087_002EA,B25087_002MA,B25087_003MA,B25087_003EA,B25087_004EA,B25087_004MA,B25087_005MA,B25087_005EA,B25087_006EA,B25087_006MA,B25087_007EA,B25087_007MA,B25087_008MA,B25087_008EA,B25087_009EA,B25087_009MA,B25087_010EA,B25087_010MA,B25087_011MA,B25087_011EA,B25087_012MA,B25087_012EA,B25087_013MA,B25087_013EA,B25087_014MA,B25087_014EA,B25087_015EA,B25087_015MA,B25087_016MA,B25087_016EA,B25087_017MA,B25087_017EA,B25087_018EA,B25087_018MA,B25087_019MA,B25087_019EA,B25087_020MA,B25087_020EA,B25087_021EA,B25087_021MA,B25087_022EA,B25087_022MA,B25087_023EA,B25087_023MA,B25087_024EA,B25087_024MA,B25087_025EA,B25087_025MA,B25087_026MA,B25087_026EA,B25087_027EA,B25087_027MA,B25087_028EA,B25087_028MA,B25087_029MA,B25087_029EA,state
0400000US46,216821,3676,126942,3494,127,120,258,208,1533,512,2829,548,5004,1000,7572,1178,8788,1375,9507,1377,10613,1327,28504,2307,17785,1991,20145,2089,7618,1259,3601,862,3058,618,89879,3071,862,350,2344,567,5359,916,7400,1151,10634,1318,12507,1473,11885,1375,17384,1409,9468,1118,4498,801,7538,1097,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,1043349,13746,237,224,2424,686,10579,1804,21341,2134,37235,2976,56795,3642,76122,4195,87524,4055,96201,4998,206370,5952,152326,5703,159341,5879,66710,4195,33453,2445,36691,2366,619419,9864,8012,1156,22338,2430,46944,3089,75701,3832,91546,4632,85171,4268,72834,3801,90290,4007,55909,3684,29709,2932,40965,3045,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,3475274,23904,525,289,4144,1121,13474,1575,35906,2804,68701,4685,110037,5180,153052,6726,185741,7602,218793,7889,601750,12509,569569,13986,764735,14355,357581,10575,171238,6072,220028,6440,2080629,19714,25159,2967,54531,3376,102935,4970,152598,5904,183996,7242,210492,7028,184886,6124,346274,8654,260005,8412,183457,6335,376296,9055,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,457098,6183,229,197,660,359,2307,719,5983,1071,6980,1336,9061,1313,13709,1541,18912,2230,25406,2449,81066,4636,87567,4535,113751,4848,48779,3253,21191,2012,21497,2433,158044,4376,1810,618,4178,733,8274,1280,16835,1639,22767,2061,26338,2038,20196,2082,26762,2276,13742,1514,7966,1296,9176,1181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,121323,3339,0,211,220,181,246,173,698,295,2166,636,3611,706,3920,731,5481,840,6190,962,21074,1870,21887,1698,26875,2065,15456,1247,6906,1089,6593,1004,59524,2610,189,140,630,328,684,335,1350,457,1975,435,3027,607,4088,799,9939,1057,9877,1266,8264,1159,19501,1451,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,1458444,15818,731,499,3016,787,7815,1488,15557,1743,22985,2029,32447,2449,42934,3234,52405,3853,59075,3472,168330,5911,172090,5397,305049,8432,221486,7279,143083,6248,211441,6073,566796,9306,6736,1353,16403,2221,31181,2491,47637,3190,58422,4035,59798,3680,54998,3130,91491,4170,69362,4012,42343,2850,88425,4056,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,1192765,12139,293,230,1555,748,3391,806,10985,1843,12526,1686,23128,2130,27440,2386,36703,2591,42639,2986,131589,4486,155310,5145,301909,6978,199985,6642,113575,4716,131737,5338,452174,7857,7073,1202,9156,1289,16531,1980,23121,2299,30679,2584,37428,2468,43861,2716,84134,3819,69428,3657,45256,3115,85507,3949,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,274978,5889,449,294,1837,634,7461,1233,14378,1843,22073,2031,27964,2734,28642,2605,29838,2741,27406,2511,46317,2868,23701,1954,26130,2252,11119,1518,4236,852,3427,832,278451,5758,12687,1696,24053,2166,40498,2716,45786,3802,44845,3375,37693,2643,24192,2073,26777,2454,12042,1949,4805,962,5073,1019,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,1064180,11649,172,147,1074,369,3320,566,9127,1067,18484,1548,29203,2186,45879,2214,56345,3341,66038,3526,189220,6054,184287,5236,255114,6055,110971,4428,48989,3034,45957,2570,501859,7356,2440,609,4764,776,9150,1148,15669,1142,25924,1987,38125,2064,46554,2578,111690,4136,94076,3856,65695,3103,87772,3452,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,93523,3719,0,269,0,269,673,386,1347,472,2559,777,4101,1100,5161,1210,6182,1173,5368,1280,17670,1959,18646,1825,18414,1898,7973,1419,2719,616,2710,789,61755,2807,1147,546,1109,501,4739,1216,6729,1096,8464,1213,8844,1135,8946,1244,10403,1355,5356,989,2986,738,3032,746,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,362159,8143,1125,494,3720,933,10789,1506,23659,2748,36144,3091,40581,3378,45353,3631,38393,3119,29142,2012,50115,3402,28752,2580,28475,2572,10976,1789,5897,1313,9038,1468,567672,7756,160931,5254,146793,5121,97454,4759,61233,3605,33872,2463,21966,1772,13076,1609,14844,1563,7344,1112,3611,820,6548,884,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
