GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002EA,B14002_002MA,B14002_003EA,B14002_003MA,B14002_004MA,B14002_004EA,B14002_005EA,B14002_005MA,B14002_006EA,B14002_006MA,B14002_007MA,B14002_007EA,B14002_008EA,B14002_008MA,B14002_009EA,B14002_009MA,B14002_010MA,B14002_010EA,B14002_011MA,B14002_011EA,B14002_012EA,B14002_012MA,B14002_013EA,B14002_013MA,B14002_014MA,B14002_014EA,B14002_015EA,B14002_015MA,B14002_016EA,B14002_016MA,B14002_017EA,B14002_017MA,B14002_018EA,B14002_018MA,B14002_019MA,B14002_019EA,B14002_020EA,B14002_020MA,B14002_021EA,B14002_021MA,B14002_022MA,B14002_022EA,B14002_023EA,B14002_023MA,B14002_024EA,B14002_024MA,B14002_025MA,B14002_025EA,B14002_026EA,B14002_026MA,B14002_027EA,B14002_027MA,B14002_028MA,B14002_028EA,B14002_029EA,B14002_029MA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033MA,B14002_033EA,B14002_034EA,B14002_034MA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037MA,B14002_037EA,B14002_038EA,B14002_038MA,B14002_039EA,B14002_039MA,B14002_040EA,B14002_040MA,B14002_041MA,B14002_041EA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044EA,B14002_044MA,B14002_045EA,B14002_045MA,B14002_046EA,B14002_046MA,B14002_047EA,B14002_047MA,B14002_048EA,B14002_048MA,B14002_049EA,B14002_049MA,state
0400000US13,9307619,7584,4537962,7804,1315164,11153,95510,5459,59811,4057,35699,3486,70565,4436,63108,4137,7457,1477,292442,7419,267082,7111,25360,2861,283256,7829,253646,7997,29610,2531,283987,6589,260704,6227,23283,2118,245631,7667,198545,7143,47086,4884,43773,3662,28490,3240,15283,2158,3222798,10887,4769657,8706,1419328,12067,86106,5284,52333,4156,33773,3232,72445,4954,65775,4587,6670,1250,272209,6873,245933,7110,26276,2876,271570,7260,244405,7757,27165,2779,270532,6672,242827,6969,27705,3292,365610,9643,291347,9754,74263,6690,80856,5701,48705,4310,32151,2737,3350329,10845,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1311353,2692,657422,2632,171493,4709,10558,1460,3338,967,7220,1313,9651,1594,7921,1349,1730,727,34016,2373,28328,1972,5688,1434,32744,2478,25692,2247,7052,1235,37174,2022,29105,1786,8069,1353,41082,3782,32156,3591,8926,2075,6268,1132,3774,977,2494,684,485929,4438,653931,2161,168085,4181,8834,1456,2103,801,6731,1284,8077,1281,6598,1232,1479,552,30617,2259,25124,2100,5493,1194,32799,2382,26183,2124,6616,1169,32138,1982,24937,1717,7201,1348,44436,3510,33661,3070,10775,2159,11184,2135,7243,1624,3941,1014,485846,4263,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1498935,2874,749443,3158,221910,4496,14676,1832,7685,1562,6991,1179,13718,2238,12676,2254,1042,531,45605,2540,41904,2684,3701,933,49338,3117,45707,3080,3631,992,47089,2144,44713,2208,2376,641,44682,3142,33286,3194,11396,1852,6802,1252,5273,1225,1529,671,527533,3955,749492,2933,222159,4264,12630,1359,5829,1270,6801,1062,11050,1598,9934,1608,1116,422,48433,2553,44370,2687,4063,1018,46643,2734,42790,2633,3853,1207,41225,2013,38667,2087,2558,751,53863,3576,40685,3224,13178,1924,8315,1404,6439,1246,1876,526,527333,4316,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12345649,6622,6043088,5975,1724123,10341,120350,4534,71817,4024,48533,3544,85021,4572,73044,4271,11977,1753,350423,7571,310777,6983,39646,3265,365161,7563,325037,7810,40124,3484,377563,5454,339865,5725,37698,2910,345405,8503,258030,8315,87375,6095,80200,4572,36599,3835,43601,3251,4318965,10851,6302561,7301,1795376,12750,114370,4693,68728,3900,45642,2986,86241,4509,74297,4292,11944,1565,333207,7445,297862,7885,35345,2637,340124,7186,300981,6960,39143,3236,356257,5674,323301,6102,32956,2696,439352,8511,318798,8875,120554,7096,125825,6027,61318,4191,64507,3753,4507185,12422,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6238653,4843,3070513,5017,868961,8063,55030,3036,29653,2565,25377,2234,46760,3482,41940,3428,4820,1007,184844,5475,163335,5008,21509,2236,184322,6155,163779,5757,20543,2046,187085,4412,171232,4510,15853,2268,180961,7200,141035,5798,39926,4904,29959,3185,20860,2459,9099,1494,2201552,8904,3168140,4918,883266,8357,48050,3269,25073,2508,22977,1856,42131,2850,36519,2701,5612,1009,179948,6096,156888,5754,23060,2319,170245,5609,152188,5348,18057,1902,174992,4043,160438,4030,14554,2008,228354,6802,176111,5910,52243,4241,39546,3355,27467,2648,12079,1916,2284874,8424,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2934164,3325,1446437,3600,396631,5401,27800,1983,17775,1841,10025,1460,18975,1972,17119,1785,1856,631,78061,3104,68518,3361,9543,1577,85934,3057,76261,2947,9673,1754,84224,2914,77034,2938,7190,1371,85020,3864,64148,4020,20872,2718,16617,2135,11440,1885,5177,1226,1049806,4899,1487727,4298,414013,6192,28678,2323,18589,1961,10089,1302,22863,2045,20263,1855,2600,929,75296,3381,66315,3364,8981,1233,74200,3822,66409,3493,7791,1609,82885,3196,76548,3246,6337,1534,108527,5115,79984,4620,28543,3443,21564,2606,14302,1958,7262,1588,1073714,5997,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2737016,3436,1355404,4296,398861,6228,28280,2098,18484,1970,9796,1374,22643,2211,20452,2137,2191,717,82315,3243,74289,3327,8026,1375,79478,3665,72193,3168,7285,1292,85899,3537,77555,3470,8344,1668,84395,4464,73612,4370,10783,2211,15851,2104,11202,1589,4649,1075,956543,5583,1381612,3955,395543,5607,26543,2292,17310,2211,9233,1409,20966,2301,19196,2227,1770,539,77074,2849,69268,2742,7806,1351,78938,3098,71345,3196,7593,1167,73820,2379,67495,2529,6325,1241,96694,4537,84209,4448,12485,1780,21508,2481,15825,2146,5683,1224,986069,6123,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4186389,4182,2059514,4686,534903,7041,33936,2931,21027,2127,12909,1754,29407,2863,25660,2774,3747,807,118743,4021,105644,3917,13099,1776,120470,4213,107656,4382,12814,1638,118678,4230,106268,4580,12410,1501,94482,5248,80848,5067,13634,2121,19187,2069,14387,1783,4800,1078,1524611,8256,2126875,4772,558134,8223,30251,2658,19283,2235,10968,1492,27927,3062,24392,2970,3535,887,112588,4909,99266,4812,13322,1918,108373,3477,94934,3763,13439,1916,110592,4049,98500,4186,12092,1949,137383,6849,112243,6011,25140,3136,31020,2449,24868,2184,6152,1194,1568741,7561,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4356017,4643,2129945,5260,576238,8191,42114,3026,26536,2626,15578,1808,32901,2868,26704,2547,6197,1647,129930,4876,110141,4905,19789,2356,134007,5351,114005,5109,20002,2414,119211,4623,97657,3966,21554,2630,97677,5002,79795,5084,17882,2992,20398,2638,14265,2289,6133,1237,1553707,7759,2226072,4051,603060,8916,42795,3094,27916,2370,14879,1972,28991,2942,24206,2785,4785,1089,128091,5034,105141,5185,22950,2588,118574,4927,97425,4616,21149,2356,112005,4334,91660,4488,20345,2042,144724,6544,114538,5865,30186,3234,27880,2712,20742,2356,7138,1366,1623012,8670,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1287322,2020,628011,2066,150791,2890,9490,1414,4813,922,4677,946,6909,1138,5799,1105,1110,534,31890,2137,29773,2073,2117,526,31168,2103,28909,2117,2259,696,36881,1720,33659,1832,3222,634,30093,2368,22528,2525,7565,1542,4360,959,3133,851,1227,473,477220,2962,659311,1954,160305,3442,7891,1313,4410,1153,3481,843,7336,1232,6707,1126,629,317,27863,1818,25919,1870,1944,558,32892,1958,29939,1898,2953,1066,31510,1453,29301,1475,2209,561,42905,2542,31829,2384,11076,1784,9908,1543,5612,1205,4296,943,499006,3459,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5577616,4866,2693109,4758,771594,8187,54024,3599,27080,2959,26944,2610,37347,3174,32270,3108,5077,1152,148637,4499,130338,4402,18299,1973,150828,4468,130710,4516,20118,2138,165021,4063,142148,4567,22873,2613,167821,6054,129990,6636,37831,3558,47916,3064,26828,2749,21088,2138,1921515,8538,2884507,4176,807784,8978,49753,3804,25407,3050,24346,2885,37743,2868,31664,2670,6079,1210,145768,5058,126248,5355,19520,2297,141367,5382,120079,5463,21288,2703,155010,4077,132086,4697,22924,2236,209530,7051,165365,5554,44165,4502,68613,4476,39009,4010,29604,2549,2076723,8280,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
