GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003MA,B24021_003EA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006EA,B24021_006MA,B24021_007MA,B24021_007EA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013EA,B24021_013MA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016EA,B24021_016MA,B24021_017MA,B24021_017EA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022MA,B24021_022EA,B24021_023EA,B24021_023MA,B24021_024EA,B24021_024MA,B24021_025MA,B24021_025EA,B24021_026EA,B24021_026MA,B24021_027EA,B24021_027MA,B24021_028EA,B24021_028MA,B24021_029MA,B24021_029EA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032EA,B24021_032MA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036EA,B24021_036MA,state
0400000US23,38798,995,50974,644,53141,1819,55164,3090,50505,2520,57512,5077,57941,8534,63529,5076,46516,9257,41862,1301,37421,2711,58849,11226,43913,3780,37531,5313,60409,2475,64590,3684,37475,3015,25989,797,26033,932,48606,3358,45132,7260,50917,2522,21821,1451,26062,2818,22481,1708,31799,519,35117,3400,31196,488,36624,663,29982,3451,36056,919,38877,2177,35441,1901,37503,3262,35393,4430,26994,3087,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,51692,267,71905,657,75759,1051,81137,1227,66206,1371,86082,1474,90948,1248,81884,3906,76670,4853,57570,1717,50405,1010,105228,9109,55172,1499,60116,2759,66103,1367,75909,1870,46058,2783,30229,725,30846,803,52671,2965,48534,2965,60404,2532,22298,733,24938,1156,25659,1069,41244,458,44577,2654,40478,530,45454,1349,21779,7344,42062,1247,50393,771,37524,1577,40229,1232,40591,1357,31275,1005,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,51736,239,69308,1168,74618,2266,79229,2678,66843,1301,79635,2195,82323,2198,80438,2246,62033,3803,54177,1814,43276,2555,91254,4833,53750,2385,52010,2047,70404,1960,80867,1226,50883,2147,31860,491,31574,665,63750,3923,50890,2561,75136,3113,25734,765,31159,1057,30080,1567,42873,861,51208,636,40432,443,50376,630,32431,7571,50476,1034,50721,964,38871,1305,38706,2436,41418,1135,33369,3798,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42215,214,60461,365,61413,669,65494,1282,55934,1292,70047,1820,66025,2420,72842,2601,56962,4300,51549,534,42083,895,75704,7344,55769,994,50210,2684,57722,2349,65522,1157,40267,2450,25537,447,26412,445,52513,1828,41967,3103,58311,2486,18652,1190,26881,961,20472,898,35085,479,38402,1421,33077,752,41996,437,24510,3143,42429,1255,44308,2041,36249,483,36994,621,39262,2159,30419,938,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,44248,538,60104,650,62310,776,66905,1340,56624,1164,69117,2562,72551,2064,69152,3319,52013,2593,48394,1404,41192,1128,71980,6090,48727,2006,47845,3189,57930,2813,70201,1636,40645,890,27364,590,28050,1521,52489,1970,38239,5397,56671,2017,21180,773,30031,1114,25369,811,38818,683,43581,2053,36351,362,42399,798,29417,1978,42784,1613,45311,1429,36102,434,36354,492,40816,803,30588,878,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,33074,799,46056,1112,51987,1516,53146,3411,50133,3931,57873,3694,58141,4201,61148,2543,49662,3001,38744,2054,40365,2446,61287,32743,37076,832,37240,7377,48509,2575,56136,1954,35093,3167,22055,611,21269,1121,33291,1584,33130,2675,33394,1636,16991,860,20921,879,21540,1909,28889,1189,31042,1083,27485,1031,34136,2732,23156,2419,32001,1153,39004,2728,30808,639,30527,906,35294,2098,25896,1366,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,37875,510,50927,361,53197,1567,56101,989,50007,1582,64797,3095,65081,2635,69743,3500,57583,5703,40856,511,34410,1420,70925,8249,40953,534,40879,2762,50995,826,60557,1481,35618,1820,23905,565,23357,727,37231,1758,37388,4433,37117,1813,19831,1007,24542,1242,20256,854,32200,287,38072,1635,30698,302,40370,768,26213,2591,41114,785,40640,998,32462,794,32309,833,37458,2539,27945,1480,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,36234,589,46970,1285,45748,1931,45808,2330,45591,3672,56005,3291,54136,3236,61912,11905,53393,7376,40859,980,34450,3978,67661,30929,39543,2598,42319,9798,52228,2357,60918,1693,36503,6038,23679,1227,23365,1233,41619,2807,48088,11881,40711,3633,20404,1645,23749,2042,19581,1206,29816,1291,32489,2172,27221,1004,38724,2900,30418,4846,40064,2683,40007,3783,35734,1299,36127,1763,37331,3002,30743,1643,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37303,347,49347,1186,51017,712,51898,778,48509,2432,61211,1383,64092,5136,60977,2712,49798,8247,41260,707,35020,3100,69211,13681,41714,777,41265,1866,50605,1271,56391,3963,35980,2912,23711,1087,24296,1619,36942,4100,30365,6070,39684,5103,19040,2095,23431,2012,22125,1494,32403,525,40654,1663,31017,398,36385,779,30803,1769,35421,1824,40565,1189,33494,1551,31739,863,41919,1177,29763,2263,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40072,622,56815,1453,56125,1956,60364,4382,52416,2231,65885,5319,71869,6282,65588,7043,60123,8397,50521,1283,45796,2313,66377,18423,49667,2651,45362,7721,70080,3788,80414,4118,42537,5742,30776,375,32058,1369,51985,3997,36154,3561,71057,3801,26216,841,28397,1183,35043,3419,35356,762,35540,1579,35231,1180,50807,1796,21552,2221,52525,4232,47074,3987,31740,830,31449,1616,34769,3024,27997,2214,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,46116,658,60931,782,64575,2783,66626,3452,60667,3653,75124,4136,73439,6352,79695,3982,60366,10570,47581,2835,41862,4080,78621,19837,47063,4328,45148,6907,61053,1333,67198,2856,49104,6029,30432,1124,30671,1023,51983,1698,51690,4178,52262,3872,24351,2295,31071,1205,25311,2051,38151,1373,43101,3837,35511,961,45142,2845,31566,5326,43505,3111,47778,2511,40086,2392,40030,2552,46314,4478,31406,2141,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,51925,207,75159,677,81499,710,86100,1368,72789,2185,85392,1257,87218,2902,82769,2476,80687,4001,57273,1303,49360,2505,101650,3910,53126,1476,61973,3776,71437,933,81274,847,50040,3143,30642,424,28982,1750,71044,2321,46526,3869,81528,1860,23788,1200,30196,893,27215,1411,43812,1178,51660,643,40792,502,50010,1501,22464,4878,47500,3259,50845,702,35154,1304,35065,2866,41369,1053,26875,769,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37236,759,51366,619,52687,2923,56875,4401,48035,3313,66421,2619,60735,6182,72412,8609,64802,9797,41726,768,38896,3562,66380,13213,42973,1863,33353,6109,56042,2901,62719,2804,38130,2021,22415,1196,24914,2705,41254,2348,36535,5321,43564,3367,17297,806,20482,1657,19087,1386,30814,943,34812,2679,29711,937,33716,2647,25721,1572,33281,2929,40150,2625,32305,1782,29621,3815,38654,3181,28641,1833,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
