GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001EA,B07001_001MA,B07001_002MA,B07001_002EA,B07001_003EA,B07001_003MA,B07001_004MA,B07001_004EA,B07001_005EA,B07001_005MA,B07001_006EA,B07001_006MA,B07001_007EA,B07001_007MA,B07001_008MA,B07001_008EA,B07001_009EA,B07001_009MA,B07001_010MA,B07001_010EA,B07001_011EA,B07001_011MA,B07001_012EA,B07001_012MA,B07001_013EA,B07001_013MA,B07001_014MA,B07001_014EA,B07001_015MA,B07001_015EA,B07001_016MA,B07001_016EA,B07001_017EA,B07001_017MA,B07001_018MA,B07001_018EA,B07001_019MA,B07001_019EA,B07001_020EA,B07001_020MA,B07001_021MA,B07001_021EA,B07001_022EA,B07001_022MA,B07001_023EA,B07001_023MA,B07001_024EA,B07001_024MA,B07001_025MA,B07001_025EA,B07001_026EA,B07001_026MA,B07001_027MA,B07001_027EA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030MA,B07001_030EA,B07001_031MA,B07001_031EA,B07001_032MA,B07001_032EA,B07001_033EA,B07001_033MA,B07001_034EA,B07001_034MA,B07001_035EA,B07001_035MA,B07001_036MA,B07001_036EA,B07001_037EA,B07001_037MA,B07001_038MA,B07001_038EA,B07001_039EA,B07001_039MA,B07001_040EA,B07001_040MA,B07001_041MA,B07001_041EA,B07001_042EA,B07001_042MA,B07001_043EA,B07001_043MA,B07001_044MA,B07001_044EA,B07001_045EA,B07001_045MA,B07001_046EA,B07001_046MA,B07001_047MA,B07001_047EA,B07001_048EA,B07001_048MA,B07001_049MA,B07001_049EA,B07001_050EA,B07001_050MA,B07001_051EA,B07001_051MA,B07001_052MA,B07001_052EA,B07001_053EA,B07001_053MA,B07001_054EA,B07001_054MA,B07001_055EA,B07001_055MA,B07001_056EA,B07001_056MA,B07001_057EA,B07001_057MA,B07001_058MA,B07001_058EA,B07001_059EA,B07001_059MA,B07001_060EA,B07001_060MA,B07001_061EA,B07001_061MA,B07001_062MA,B07001_062EA,B07001_063MA,B07001_063EA,B07001_064MA,B07001_064EA,B07001_065EA,B07001_065MA,B07001_066MA,B07001_066EA,B07001_067MA,B07001_067EA,B07001_068MA,B07001_068EA,B07001_069MA,B07001_069EA,B07001_070MA,B07001_070EA,B07001_071EA,B07001_071MA,B07001_072MA,B07001_072EA,B07001_073MA,B07001_073EA,B07001_074MA,B07001_074EA,B07001_075EA,B07001_075MA,B07001_076MA,B07001_076EA,B07001_077EA,B07001_077MA,B07001_078MA,B07001_078EA,B07001_079MA,B07001_079EA,B07001_080MA,B07001_080EA,B07001_081MA,B07001_081EA,B07001_082EA,B07001_082MA,B07001_083MA,B07001_083EA,B07001_084MA,B07001_084EA,B07001_085MA,B07001_085EA,B07001_086MA,B07001_086EA,B07001_087EA,B07001_087MA,B07001_088MA,B07001_088EA,B07001_089MA,B07001_089EA,B07001_090EA,B07001_090MA,B07001_091MA,B07001_091EA,B07001_092EA,B07001_092MA,B07001_093EA,B07001_093MA,B07001_094MA,B07001_094EA,B07001_095EA,B07001_095MA,B07001_096EA,B07001_096MA,state
0400000US25,6489250,3528,298331,3762,1050786,1236,203201,2491,478034,2748,441054,1997,403494,1980,412580,9181,475753,8618,514246,2449,496917,1929,421187,7336,387551,7281,261618,5954,197155,5810,447343,1494,5583650,23686,244612,4126,942985,7600,141137,5546,323740,7853,303802,5816,308986,5851,345558,9101,424812,8487,468257,3743,459123,3868,394810,7631,368419,7360,250217,5953,188293,5716,418899,3029,533140,20309,36241,3792,76656,6683,18256,2601,78643,6262,80320,4952,55442,4970,40239,3477,33982,3749,28102,3211,24912,2852,17134,2373,11753,2309,6925,1256,5222,1177,19313,2451,173484,10700,9300,1672,12136,2490,17032,3013,29648,3087,30582,2951,21474,2808,14330,1953,8090,1483,8470,1710,6693,2091,4368,928,3139,866,2106,622,1713,750,4403,1181,140162,8906,5722,1174,12877,2737,23332,3747,31414,3860,17955,2577,11085,2115,8269,1962,5727,1262,7228,1750,4867,1299,2648,818,2342,864,1527,677,1182,599,3987,1104,58814,7087,2456,799,6132,1888,3444,1122,14589,3183,8395,1344,6507,1609,4184,1466,3142,879,2189,825,1322,673,2227,816,1898,1024,843,542,745,336,741,373,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762127,4595,476933,4423,1742527,2682,306134,3840,666732,4853,585804,2864,576143,3040,607165,8759,670240,8607,740742,2882,765785,2462,684455,7465,573962,7767,416668,5924,310913,6306,637924,2062,8310098,29394,367146,6091,1495966,10931,215525,4904,433271,7059,407618,6553,452958,7177,516957,8793,585411,7895,665458,5047,698405,4655,636564,7272,538802,6996,398588,6011,297891,6523,599538,2944,929960,25830,78336,5171,176101,9624,40081,3295,143853,8305,110813,5804,77179,4905,59468,5081,54459,4493,49554,3427,43199,3883,30172,2896,22198,2549,10891,1561,7814,1421,25842,2432,361941,16024,21125,2614,48606,5373,37502,3319,66298,4877,46842,4373,30247,3035,21399,2396,20449,2640,16509,2164,15413,1797,12483,1605,8349,1551,5220,1262,3247,783,8252,1368,116149,8123,7152,1509,14407,2804,10567,1881,18320,2701,14639,2003,11392,1892,7496,1311,6260,1350,6396,1286,6011,1281,3851,1030,3450,772,1637,523,1094,530,3477,886,43979,4792,3174,973,7447,2039,2459,690,4990,949,5892,1374,4367,916,1845,584,3661,1314,2825,1107,2757,801,1385,520,1163,614,332,244,867,421,815,344,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5244256,3049,289790,3595,927535,2364,146995,2142,351840,2735,374304,2705,343753,2765,329692,6506,350205,6192,404682,2085,401774,1570,351313,5726,285679,5800,206326,4038,151666,3743,328702,1062,4480630,17843,230896,4342,817747,7229,94621,3140,209809,6222,259709,5148,275173,4069,283183,6379,310410,6480,376140,3330,375793,2726,330055,5643,268979,5709,197270,3980,144826,3685,306019,2654,423142,14301,34964,3538,69291,5630,18862,2393,73119,4495,62919,3554,40684,3497,25917,3331,24111,2972,14473,1835,14698,2071,12502,1818,8936,1605,4278,975,3395,701,14993,1959,224804,10092,16001,2054,24966,3278,22855,2520,47237,4324,34200,3158,18411,2122,13539,1890,9790,1762,8881,1539,7916,1349,5599,1155,5190,1039,2610,603,2593,923,5016,993,89872,6022,5748,1075,11948,2324,9242,1493,16628,2046,13648,1688,7681,1400,5078,1069,4659,1288,3734,1162,2620,809,2518,763,1721,522,1866,802,385,218,2396,781,25808,4075,2181,1043,3583,1329,1415,578,5047,1475,3828,1161,1804,648,1975,797,1235,651,1454,583,747,339,639,324,853,419,302,228,467,332,278,207,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2931228,3253,170271,3540,544089,2370,95735,3974,216727,4960,191301,4350,184663,4076,192144,7087,192657,6138,207169,3772,204626,2861,186393,5128,162697,4708,126564,3638,90510,3196,165682,2054,2510729,16977,137466,4122,467000,6563,68821,3519,151121,4672,142160,5020,150929,5038,161505,6489,168439,6569,186305,4525,186197,3192,173491,5411,153338,4626,120097,3613,86838,3232,157022,2314,234394,14567,20488,2601,50538,6157,10356,1703,32668,4303,25265,3028,19288,3223,17189,2578,14621,2480,12336,2346,10357,1751,6549,1314,4811,1022,2256,849,1882,577,5790,1079,105872,7845,7833,1459,15006,3135,9901,1473,18879,2561,14778,2361,8831,1623,7932,1544,5567,1303,4928,1200,3751,1071,3182,864,1816,671,1702,691,446,247,1320,572,72321,5412,3818,1056,11174,2188,6404,1625,11821,2205,7588,1767,4895,1353,5003,1556,3576,1206,3363,1006,4009,1100,3093,905,2387,873,2509,1071,1344,590,1337,625,7912,1818,666,466,371,273,253,251,2238,1251,1510,678,720,411,515,352,454,456,237,220,312,282,78,84,345,254,0,287,0,287,213,226,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5920858,4730,312053,5769,1030145,3056,176117,3994,417694,6240,401164,3345,373876,3340,368257,8020,379818,8441,446338,3262,446942,2782,387289,6609,338280,6638,254804,4963,197861,5164,390220,2294,4968921,23164,240428,7080,877304,9560,116147,4285,258668,8535,277459,5057,291858,5525,304718,8262,331774,7658,395576,4536,408081,3723,359145,6968,315710,6552,242034,5005,188867,5098,361152,3736,541738,20554,46080,4574,100652,8306,21690,2751,85080,5691,67421,4166,44459,4093,38186,3387,28753,2916,30105,3188,21108,2318,15695,2343,11896,1781,7244,1604,4903,1066,18466,2267,244988,9988,15595,2288,34205,3826,25004,2282,45269,4252,31792,3243,21365,2925,14190,1844,10804,1716,12215,1924,10635,1741,6986,1482,6201,1585,2637,784,1887,682,6203,1304,145226,7633,9445,2052,16433,2374,11707,2313,24341,3008,21378,2537,14557,2006,9913,1789,7110,1516,7127,1248,6183,1545,4632,979,4011,1043,2407,803,1842,737,4140,970,19985,2742,505,323,1551,691,1569,652,4336,1376,3114,822,1637,749,1250,507,1377,709,1315,619,935,439,831,496,462,281,482,430,362,228,259,233,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,978507,1744,49481,2002,160728,1416,29877,1678,65469,2098,62980,1640,58202,1470,54552,3042,59253,2935,70633,1202,78665,1249,76969,2828,64204,2694,48323,1808,32801,1866,66370,525,821709,7063,38268,1986,138684,2363,17077,1738,37498,2838,41242,2394,44355,2097,45603,3205,51653,2958,64186,1736,72415,1460,71736,2781,59414,2883,45918,1937,31186,1937,62474,1044,85216,6645,6962,1682,12437,1925,4115,1083,15321,2332,13288,2035,8535,1530,5552,1241,3587,1082,3178,875,2725,737,2434,747,2629,718,1084,465,989,414,2380,554,32536,3979,1994,971,3959,1257,4726,1215,6577,1218,3740,738,2086,733,1816,596,1551,880,1097,446,1860,810,926,428,772,512,575,417,252,218,605,373,35630,3807,2091,648,5088,1454,3499,1160,5341,1377,4442,955,2900,1020,1351,550,2395,671,2172,1044,1568,676,1633,736,1213,528,746,405,339,255,852,521,3416,1125,166,225,560,282,460,292,732,620,268,312,326,329,230,221,67,116,0,237,97,116,240,328,176,206,0,237,35,59,59,77,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1802697,2153,103905,2196,328729,1665,54497,2709,131187,3156,125788,2164,116039,2372,105029,3788,117801,3528,127797,1428,131205,1583,114789,2989,98038,2883,68259,2599,53936,2513,125698,2418,1497138,11336,78520,3048,286043,5176,30965,2239,72959,3722,83395,3367,90229,2809,88516,3739,101916,3630,115292,2334,119005,2236,107160,3017,92205,2941,64722,2605,51088,2466,115123,2329,182504,9061,16803,1959,25614,3696,8010,1449,37469,3427,26690,2581,15984,2255,9395,1588,9479,1757,7832,1461,6264,1337,4314,1043,3577,847,1520,528,1608,562,7945,1561,64501,4929,4522,1086,7724,1538,10168,1551,12434,1670,8786,1804,4707,1009,2875,749,2704,824,2310,693,2958,978,1559,603,1132,474,871,326,277,237,1474,614,51290,4521,3971,1132,8044,1780,4922,1172,6906,1306,6131,1314,4668,1073,3915,1089,2778,863,1776,688,2537,721,1524,585,1077,469,1106,512,876,440,1059,559,7264,1562,89,130,1304,536,432,334,1419,582,786,545,451,268,328,301,924,555,587,425,441,338,232,206,47,78,40,49,87,105,97,113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2667364,3181,149427,3174,478068,1253,72978,1941,177361,2053,194561,1704,191765,1962,191361,6289,193236,6182,190414,1152,183659,1565,156804,4987,160597,5192,117205,4099,82790,3994,127138,1271,2030410,22983,101509,4792,358811,8227,49912,2779,104338,4341,121452,5099,130012,4927,140248,6098,148730,6093,156405,3404,153646,3235,131471,5222,136797,5045,105701,4166,76232,3890,115146,2077,489665,20601,38899,4342,95135,7734,17597,2429,55952,4531,54984,4484,47215,4308,41579,4224,33536,3513,26821,3094,23346,2760,16857,2412,16808,2945,8027,1776,4690,1389,8219,1316,27596,3921,1370,669,4035,1046,2203,1031,4117,1119,3187,1030,1747,641,1946,745,2144,843,1958,641,1050,409,1695,800,948,607,312,257,356,289,528,446,102677,8786,6323,1509,16785,3518,3144,1190,11003,1819,13369,2303,10562,1971,6180,1502,6905,1761,4765,1111,5063,1294,6236,1809,5276,1374,2821,940,1464,701,2781,760,17016,3514,1326,938,3302,1324,122,145,1951,1194,1569,862,2229,916,1408,681,1921,951,465,307,554,469,545,307,768,420,344,310,48,80,464,358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303865,1720,55979,1709,216891,1132,38810,1415,84430,1644,71799,1678,71870,1362,79868,3981,99266,3981,113067,1487,112275,1177,97330,3418,82631,3444,58143,2249,40008,2133,81498,532,1118359,9822,44837,2041,194186,3577,25807,2064,54224,2833,45607,2690,56949,2151,68407,3664,88491,3796,100225,2407,102480,2222,89346,3712,77982,3503,55364,2242,38022,2187,76432,1071,109784,8882,7245,1320,17689,3047,3903,976,16370,2701,15600,2142,8441,1639,7042,1762,7067,1530,8490,1810,5075,1419,5125,1534,2552,864,1398,696,1010,471,2777,821,31429,3675,2309,923,1585,698,3196,1388,6424,1644,5188,1361,2329,857,1627,643,1585,681,1905,769,1531,644,1175,579,873,464,799,510,389,266,514,313,39367,4220,1550,762,2885,1318,5859,1632,6640,1391,4762,1320,3690,1056,1943,1018,1748,618,2254,966,2794,1060,1459,734,1081,490,523,303,518,297,1661,639,4926,1349,38,69,546,366,45,72,772,535,642,458,461,329,849,592,375,345,193,141,395,294,225,191,143,155,59,100,69,118,114,119,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8709933,4515,446880,4631,1524241,1361,226098,3604,541810,3913,548827,2065,560622,2449,593019,9179,643823,8587,703230,2035,676569,1804,575846,8867,477938,8892,353068,6096,264393,6588,573569,2059,7841470,25935,383251,6031,1395316,9014,193210,4071,440218,7135,426799,6951,467251,5650,521873,8327,585847,9427,651141,4107,636470,3402,544125,8909,455113,9203,339844,6303,254761,6519,546251,3120,494744,21211,42062,3957,85167,7556,11739,1899,51826,4455,65833,4978,49572,4291,39447,4040,32085,3168,32489,2967,25835,2417,18106,2580,12651,1990,6487,1500,5695,1270,15750,1841,189738,10784,11370,2050,17526,2976,13964,2564,22627,3281,29507,3245,23023,2570,17796,2721,11682,2168,10334,1558,7707,1542,7634,1794,5204,1077,2711,714,2515,967,6138,1374,127369,8536,7352,1620,17378,3758,5475,1566,18605,2199,19029,2229,14959,2196,10333,1744,10326,2190,6235,1377,4444,1203,3517,918,2879,837,2045,877,975,429,3817,1021,56612,6048,2845,998,8854,1807,1710,618,8534,2056,7659,1632,5817,1431,3570,976,3883,961,3031,998,2113,679,2464,749,2091,774,1981,724,447,349,1613,571,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039549,2727,117633,2728,374630,1934,62709,2936,143248,4245,138740,3244,125117,2696,129696,4607,122792,4571,143746,3157,147307,2343,132249,3861,126295,4038,89906,3008,66641,3192,118840,1697,1735950,14043,93678,3776,322651,5339,49016,2510,101534,4494,100110,4224,97409,3885,106876,4676,106214,4882,126263,3639,133538,2874,120741,3894,117553,3903,85245,3207,63635,3315,111487,1978,172899,12411,15110,2624,34688,4676,5819,1447,23724,3094,20280,2605,14756,2465,13928,2457,9272,1638,9312,1722,6915,1780,6892,1375,4055,1035,1874,618,1945,721,4329,1342,47764,4882,3489,1287,5722,1756,3562,1582,7286,1744,6960,1368,5333,1445,2419,911,3097,882,3356,1072,1886,682,1310,681,1547,587,616,408,325,291,856,426,73605,7703,4878,1223,10672,2830,4039,1302,9262,2092,9888,1875,6672,1417,5814,1600,3698,1067,3638,999,4407,1264,3043,845,3038,974,2035,1035,669,452,1852,928,9331,2454,478,402,897,574,273,324,1442,718,1502,814,947,512,659,404,511,411,1177,920,561,411,263,254,102,147,136,176,67,111,316,345,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
