GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002MA,C25095_002EA,C25095_003MA,C25095_003EA,C25095_004EA,C25095_004MA,C25095_005MA,C25095_005EA,C25095_006EA,C25095_006MA,C25095_007EA,C25095_007MA,C25095_008MA,C25095_008EA,C25095_009EA,C25095_009MA,C25095_010MA,C25095_010EA,C25095_011EA,C25095_011MA,C25095_012MA,C25095_012EA,C25095_013MA,C25095_013EA,C25095_014EA,C25095_014MA,C25095_015MA,C25095_015EA,C25095_016MA,C25095_016EA,C25095_017EA,C25095_017MA,C25095_018MA,C25095_018EA,C25095_019EA,C25095_019MA,C25095_020MA,C25095_020EA,C25095_021MA,C25095_021EA,C25095_022EA,C25095_022MA,C25095_023MA,C25095_023EA,C25095_024MA,C25095_024EA,C25095_025MA,C25095_025EA,C25095_026MA,C25095_026EA,C25095_027MA,C25095_027EA,C25095_028EA,C25095_028MA,C25095_029EA,C25095_029MA,state
0400000US47,1662768,15433,78394,4394,9078,1562,55083,3679,14233,1776,169408,5901,77141,3706,92267,4915,0,287,281064,7084,158768,4904,122296,5675,0,287,262854,7510,187754,6180,75100,4572,0,287,347404,8865,299464,8229,47940,3648,0,287,215309,7076,200599,6298,14710,2141,0,287,308335,7254,297736,7164,10599,1348,0,287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,225917,7153,22668,2417,160350,6301,42899,3452,445479,9204,177857,5980,267622,7871,0,294,767566,12477,416764,11004,350802,9049,0,294,739146,12428,476885,10119,262261,8618,0,294,1099085,14830,869686,12910,229399,8393,0,294,784061,14083,707704,13082,76357,4530,0,294,1494649,17753,1429487,17565,65162,3831,0,294,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,15663,1762,1090,475,11524,1385,3049,860,31552,2415,12302,1752,19250,2116,0,267,70291,3986,32886,2479,37405,2683,0,267,87443,3947,45963,2781,41480,2727,0,267,149999,4882,105718,3894,44281,3188,0,267,104670,4473,91799,3863,12871,1658,0,267,155524,4860,148178,4845,7346,1410,0,267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,6329,1038,121,121,4447,786,1761,623,14054,1442,2028,418,12026,1339,0,211,25249,2075,11428,1237,13821,1558,0,211,25516,1832,13376,1356,12140,1435,0,211,41671,2277,30698,1982,10973,1427,0,211,27689,2192,23127,1970,4562,825,0,211,40339,2235,38741,2185,1598,445,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,63987,3700,6049,1416,45701,3207,12237,1673,128356,4538,54385,3408,73971,3062,0,287,223154,6959,116423,4669,106731,5346,0,287,233710,7508,137762,6227,95948,4555,0,287,365296,8932,244518,7437,120778,5341,0,287,289572,8439,223211,7426,66361,3986,0,287,721165,8816,651119,8724,70046,3729,0,287,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,47984,3444,2626,632,34725,2439,10633,2048,91872,4346,28277,2780,63595,3617,0,277,178870,6481,82581,4539,96289,4573,0,277,208528,6880,108730,4703,99798,5079,0,277,344306,7664,208241,6325,136065,5540,0,277,270077,8044,202074,6356,68003,4524,0,277,503302,9471,454263,9114,49039,2928,0,277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,32008,2088,7995,1393,19691,1856,4322,973,72701,3409,47087,2634,25614,2275,0,269,107754,4464,81237,3954,26517,2188,0,269,91155,3937,79743,3946,11412,1637,0,269,110424,5324,102964,5067,7460,1592,0,269,66925,3589,64915,3534,2010,672,0,269,72462,3677,71103,3518,1359,562,0,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,43534,2480,1476,470,35196,2237,6862,984,103348,4094,25462,1784,77886,3632,0,218,222691,5894,108100,4348,114591,3897,0,218,226022,6150,139968,4221,86054,4387,0,218,360265,6197,274540,6199,85725,3258,0,218,259220,5454,230768,5706,28452,2454,0,218,350959,6190,335650,6130,15309,1269,0,218,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,4614,962,624,382,3433,767,557,404,11774,1703,5894,1180,5880,1352,0,269,18578,1950,11339,1526,7239,1206,0,269,20925,2134,15053,1833,5872,1119,0,269,35484,2714,28903,2468,6581,1464,0,269,24622,2067,23119,2041,1503,578,0,269,39281,3061,38465,3034,816,374,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,197970,6566,86439,3854,77156,4371,34375,2802,213858,6737,153995,5754,59863,3463,0,285,199456,6342,143594,4885,55862,3710,0,285,129162,5359,105626,4466,23536,2304,0,285,107577,4723,95379,4614,12198,1784,0,285,36809,2597,33481,2537,3328,909,0,285,44999,2904,41579,2854,3420,855,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
