GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,C17010_008E,C17010_008M,C17010_009E,C17010_009M,C17010_010E,C17010_010M,C17010_011E,C17010_011M,C17010_012E,C17010_012M,C17010_013E,C17010_013M,C17010_014E,C17010_014M,C17010_015E,C17010_015M,C17010_016E,C17010_016M,C17010_017E,C17010_017M,NAME,C17010_001EA,C17010_001MA,C17010_002EA,C17010_002MA,C17010_003EA,C17010_003MA,C17010_004MA,C17010_004EA,C17010_005MA,C17010_005EA,C17010_006EA,C17010_006MA,C17010_007MA,C17010_007EA,C17010_008EA,C17010_008MA,C17010_009EA,C17010_009MA,C17010_010MA,C17010_010EA,C17010_011MA,C17010_011EA,C17010_012MA,C17010_012EA,C17010_013EA,C17010_013MA,C17010_014EA,C17010_014MA,C17010_015MA,C17010_015EA,C17010_016EA,C17010_016MA,C17010_017MA,C17010_017EA,state
0400000US31,468407,6176,41208,3862,15232,2055,10278,1724,25976,2861,5807,1434,4986,1446,20169,2344,18412,2245,427199,5991,352791,5753,143835,4234,74408,3228,25370,2418,14247,1609,49038,2629,31909,2382,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,28275,3132,19827,2642,42912,3843,8957,1688,7182,1572,33955,3675,29361,3521,568499,9295,424086,8182,188251,6647,144413,5929,54370,3861,30985,3153,90043,4671,54169,3974,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,5739,1072,2777,869,12403,1964,2246,864,1852,760,10157,1638,9467,1628,325915,5818,268456,5690,106641,4081,57459,3802,19959,2437,11959,2092,37500,2677,20247,2103,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,55060,3808,34546,3021,115057,6263,15416,2238,11950,1881,99641,5522,85435,5400,2015615,12335,1559170,11881,730387,8218,456445,9525,138620,4557,65858,3986,317825,8958,164586,6605,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,31673,3060,22323,2616,47144,3398,11210,1926,8537,1774,35934,2868,32335,2757,422275,8519,317671,7391,127188,5365,104604,5227,37831,3946,21446,2917,66773,4348,40864,3768,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,185504,7085,125211,5933,344973,9177,50300,3321,36718,2872,294673,8560,246942,7842,4102199,23344,3025391,23160,1324594,12491,1076808,18897,304936,9594,142248,6221,771872,15887,408899,12160,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441916,18415,324800,8659,110888,5682,72387,4774,213912,7895,36661,3916,27305,3595,177251,7028,154958,6572,2117116,17310,1659975,16719,677560,10512,457141,11005,123091,6485,65170,4693,334050,9501,193855,7977,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,171945,3437,13412,1433,5312,880,2812,768,8100,1030,775,331,596,289,7325,1066,7111,1046,158533,3487,134965,3356,52485,2012,23568,2119,8071,1388,4423,984,15497,1713,9108,1290,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2960107,17479,347896,8601,107544,5619,65784,4103,240352,8227,36923,3046,28360,2660,203429,7663,180133,7564,2612211,17603,2061459,16504,821087,10663,550752,11055,159207,6198,83770,4797,391545,10237,219456,7998,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,954622,8374,121095,4804,44971,3264,29333,2651,76124,4041,12493,1860,10073,1734,63631,4053,58139,4017,833527,7790,664285,8535,266435,5837,169242,6007,50362,3601,27903,2725,118880,4749,69623,4225,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,43339,3584,26976,2539,62839,4260,10830,1951,8370,1906,52009,3873,46731,3677,857184,9455,689756,9679,273776,7637,167428,6242,55142,3172,29671,2634,112286,5471,64510,5395,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,91066,4438,53660,2840,207382,7342,32250,2950,23904,2389,175132,6692,150797,6621,2899262,16763,2290028,15292,889351,10261,609234,11097,182832,6644,88365,4939,426402,8857,232340,7474,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,6499,1530,4267,1318,16079,1779,2370,767,1474,585,13709,1743,12199,1710,223450,5671,167349,5095,70558,3554,56101,3817,15155,2029,6213,1229,40946,3042,23017,2665,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,49517,3536,28934,3000,113554,6092,14750,2479,10858,2161,98804,5185,83575,5154,1017616,11559,777870,10562,301864,8727,239746,6946,62312,3991,28609,3337,177434,6033,101668,4898,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,6591,1164,3715,860,12194,1521,1648,514,1330,485,10546,1480,9206,1472,185244,4587,154943,4315,61254,2577,30301,2624,10878,1765,6297,1404,19423,1859,13421,1713,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,81438,4309,49614,3184,138526,6083,21967,2899,15949,2437,116559,5263,99482,5116,1424932,12746,1113968,11556,429446,8683,310964,8369,84649,4228,43870,3454,226315,7206,127849,5541,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,347202,8571,254431,8178,496286,13306,74314,5458,54947,4712,421972,11096,376410,10866,5248102,25201,4039794,25324,1921071,20002,1208308,15890,362413,9241,195226,7070,845895,13515,519649,12219,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,33971,2355,25723,2192,30715,2759,6627,1595,4553,1290,24088,2318,21673,2178,601278,7720,509241,6921,272427,5948,92037,4291,30631,2856,16433,2028,61406,3584,35953,3016,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,5129,1072,2553,734,8243,1197,1040,432,590,293,7203,1238,6418,1107,146474,3232,120549,3036,44653,2367,25925,1962,9847,1447,5897,1150,16078,1650,9415,1250,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,52905,3819,30646,2873,103068,4507,15355,2033,11653,1604,87713,3884,75683,3894,1857547,16257,1464722,15969,629948,10933,392825,9868,108918,5671,58293,4305,283907,7516,164857,6336,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,60027,4709,42310,4214,94305,5228,16009,2341,12681,2092,78296,4854,67656,4620,1527054,12282,1237213,12116,519951,10029,289841,8590,98178,5587,52498,4192,191663,6491,116987,5608,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,26344,2518,15119,1954,37866,3136,7298,1255,5386,1175,30568,2923,25137,2642,421442,6718,345957,6645,119591,4890,75485,3689,21217,2213,10663,1526,54268,3147,26513,2418,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,43089,2733,27012,2259,89761,4331,17013,2571,13671,2254,72748,3884,66439,3723,1320482,10582,1082225,11673,427269,6947,238257,6171,79224,3511,46399,2753,159033,5592,99496,4530,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,4118,1019,3019,966,6501,1288,766,540,235,278,5735,1174,4859,999,136775,3716,115638,3810,46918,3227,21137,2215,7038,1279,4708,1130,14099,1884,8719,1506,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,168043,5430,76493,4262,230338,6824,42261,3254,27783,2753,188077,5691,136521,5685,567742,8614,389808,7120,152185,5301,177934,6424,39868,2966,17163,2067,138066,5355,63290,3965,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
