GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002MA,C16005_002EA,C16005_003EA,C16005_003MA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006MA,C16005_006EA,C16005_007MA,C16005_007EA,C16005_008MA,C16005_008EA,C16005_009MA,C16005_009EA,C16005_010MA,C16005_010EA,C16005_011MA,C16005_011EA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017MA,C16005_017EA,C16005_018EA,C16005_018MA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022MA,C16005_022EA,C16005_023MA,C16005_023EA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026MA,C16005_026EA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US45,4334519,2336,4117727,8028,3994785,8691,87975,5694,73394,4715,14581,2430,24015,2506,20856,2538,3159,801,8768,2113,7557,2086,1211,647,2184,1041,1586,886,598,490,216792,7470,44816,4355,106596,5135,26889,3329,79707,5236,32182,3842,22329,3088,9853,2031,26329,2708,11279,1680,15050,2611,6869,2282,3713,1267,3156,1618,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,758975,1090,737509,2692,697574,4395,10947,1395,8380,1220,2567,749,11831,1941,10731,1797,1100,425,1016,577,858,527,158,270,16141,2773,14359,2661,1782,996,21466,2591,4706,1356,4488,1034,1472,626,3016,1065,3559,1230,2424,996,1135,621,4494,1525,1644,731,2850,1198,4219,1480,970,489,3249,1448,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5950484,2840,5664511,10014,5521928,11061,92442,6132,73345,5743,19097,2648,30077,3321,24873,3042,5204,1406,13083,1798,10111,1932,2972,1107,6981,1859,6092,1588,889,658,285973,9777,46311,4291,132008,6692,36993,4056,95015,6074,39445,4349,26996,3331,12449,1968,44632,3489,19001,2726,25631,2601,23577,4751,11228,2913,12349,3538,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23327776,4319,19213442,39966,14861736,35269,4035155,35881,3213303,37999,821852,18354,158595,7687,139982,7720,18613,1777,126793,7742,103674,7151,23119,2528,31163,4558,26951,4232,4212,1190,4114334,38901,346443,12289,2864351,35960,757573,20812,2106778,28460,315317,13954,218403,10203,96914,7612,472941,11934,220791,10095,252150,10370,115282,10006,80353,7666,34929,4674,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2512866,1228,2291728,7766,2119782,10317,112910,6059,96143,6017,16767,2380,26483,3039,23178,2704,3305,859,20005,2852,16697,2675,3308,1011,12548,1762,10234,1668,2314,850,221138,7835,35390,3353,126635,6194,42138,4181,84497,4919,22667,3568,15007,2477,7660,2008,31673,2648,15181,2137,16492,1907,4773,2035,2279,953,2494,1356,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593692,756,566455,2615,548849,3098,4973,1165,4068,1031,905,379,11245,1399,9468,1257,1777,512,902,508,786,536,116,97,486,285,450,273,36,65,27237,2436,11838,1508,1872,881,616,315,1256,856,8621,1346,5103,903,3518,1059,3080,898,1202,468,1878,566,1826,1388,777,568,1049,994,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7517185,3129,6612817,16286,6259493,18855,207503,8429,168056,7964,39447,4444,82328,5484,72576,5186,9752,1600,46290,3803,38685,3586,7605,1698,17203,2807,14784,2700,2419,977,904368,16436,144993,7517,296935,7906,110298,6789,186637,6853,171495,8372,117360,6969,54135,4694,210700,7789,108302,6300,102398,6252,80245,7889,55443,6122,24802,3675,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6306287,2020,5428205,14218,4992240,17735,254304,9119,196160,9349,58144,4697,78211,4609,65088,4408,13123,2307,88790,5088,70926,5062,17864,2384,14660,2376,11791,2065,2869,845,878082,13842,159798,7178,258050,8002,73667,5225,184383,7455,154951,10992,87558,6301,67393,7012,262497,8228,114476,7184,148021,6864,42786,4950,23007,3573,19779,3446,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1752096,1822,1729822,3434,1705368,4252,14157,1922,10131,1666,4026,974,6298,1180,5342,1079,956,414,2063,869,1496,809,567,376,1936,692,1319,592,617,572,22274,2468,7767,1524,3849,1161,1275,576,2574,928,3238,835,2435,653,803,450,4946,1027,2382,915,2564,803,2474,1170,1596,746,878,619,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5335995,2117,5084588,7727,4839659,10956,137791,7016,102504,6162,35287,2960,68674,5043,56675,4621,11999,1487,31194,2999,25501,3050,5693,1542,7270,1485,6581,1397,689,369,251407,7452,50815,3638,99319,5246,28455,2650,70864,4494,42684,3802,28265,3055,14419,2027,50911,3491,23302,2881,27609,3074,7678,2027,4446,1283,3232,1221,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,523440,1298,508318,2786,486823,3327,16080,2345,12546,2193,3534,1201,3466,875,2822,824,644,356,637,374,601,361,36,69,1312,595,1225,595,87,91,15122,2092,3309,1086,8094,1761,3684,1298,4410,1270,2152,940,1737,902,415,353,1481,711,1179,678,302,186,86,104,86,104,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3498886,-555555555,3393512,6896,139218,7478,3252456,10604,514323,12727,2738133,14702,1356,515,663,339,693,464,195,197,59,97,136,168,287,250,220,220,67,110,105374,6897,4750,1167,97449,6861,11234,1914,86215,6381,1278,582,823,406,455,374,1507,741,192,221,1315,725,390,407,390,407,0,285,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
