GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001EA,C24030_001MA,C24030_002MA,C24030_002EA,C24030_003MA,C24030_003EA,C24030_004MA,C24030_004EA,C24030_005EA,C24030_005MA,C24030_006MA,C24030_006EA,C24030_007EA,C24030_007MA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011EA,C24030_011MA,C24030_012EA,C24030_012MA,C24030_013EA,C24030_013MA,C24030_014MA,C24030_014EA,C24030_015EA,C24030_015MA,C24030_016EA,C24030_016MA,C24030_017EA,C24030_017MA,C24030_018MA,C24030_018EA,C24030_019EA,C24030_019MA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022EA,C24030_022MA,C24030_023EA,C24030_023MA,C24030_024MA,C24030_024EA,C24030_025MA,C24030_025EA,C24030_026EA,C24030_026MA,C24030_027MA,C24030_027EA,C24030_028EA,C24030_028MA,C24030_029MA,C24030_029EA,C24030_030MA,C24030_030EA,C24030_031EA,C24030_031MA,C24030_032EA,C24030_032MA,C24030_033EA,C24030_033MA,C24030_034MA,C24030_034EA,C24030_035MA,C24030_035EA,C24030_036MA,C24030_036EA,C24030_037EA,C24030_037MA,C24030_038MA,C24030_038EA,C24030_039EA,C24030_039MA,C24030_040MA,C24030_040EA,C24030_041EA,C24030_041MA,C24030_042EA,C24030_042MA,C24030_043EA,C24030_043MA,C24030_044MA,C24030_044EA,C24030_045EA,C24030_045MA,C24030_046MA,C24030_046EA,C24030_047MA,C24030_047EA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050MA,C24030_050EA,C24030_051EA,C24030_051MA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055MA,C24030_055EA,state
0400000US36,8913640,31126,4576559,17885,45301,3782,39364,3601,5937,1133,461241,14162,403967,9686,159283,6373,513606,11610,350507,10342,307170,9529,43337,3342,139853,6807,389058,10274,258305,7997,130753,6186,553244,12315,351053,10047,2060,741,200131,7807,664488,14257,329807,9486,334681,9603,435024,11026,109349,5559,325675,11150,208063,8001,252924,9041,4337081,21539,12412,1823,11537,1818,875,442,40849,3387,196640,6326,74564,4446,444204,10481,109075,5042,96750,4572,12325,2010,115751,5570,349073,10587,274616,8782,74457,5218,423802,10159,298058,8082,2969,1034,122775,6321,1793128,22984,665739,14307,1127389,17302,336511,10004,92674,5011,243837,9027,257539,7563,183533,5990,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4128576,23489,2119319,14425,46703,3152,42125,3130,4578,1294,258922,7554,344457,9827,89454,5702,245553,8239,136626,7184,105953,6148,30673,3349,40116,3199,112821,5985,71244,4431,41577,3854,226481,8248,120572,5740,1503,591,104406,5842,218768,7885,111474,5405,107294,6022,179212,8172,40284,3813,138928,7031,102762,5239,117444,5391,2009257,16023,9999,1514,9542,1499,457,286,24054,2334,167725,6016,35607,2683,249389,8353,38739,3372,32382,3217,6357,1136,29602,2789,149451,6699,114291,5920,35160,2902,165997,7082,102018,5280,2152,861,61827,4022,747900,12354,272697,8325,475203,11171,202613,9088,29709,3080,172904,8537,105143,5878,83038,5584,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,362895,4193,191531,2950,26946,1925,19157,1607,7789,1131,25204,2199,19085,1952,9322,1362,20235,1919,13472,1713,9561,1452,3911,899,3350,900,6823,1098,4082,770,2741,808,11933,1789,7191,1444,0,211,4742,1032,21914,1861,12483,1454,9431,1297,12885,1594,3440,986,9445,1336,8560,1274,11802,1362,171364,3098,3857,718,3263,646,594,302,1952,543,7107,1026,2950,706,20114,1719,3714,775,2698,633,1016,418,2707,619,14157,1374,12073,1336,2084,538,11630,1421,5985,1042,166,227,5479,1015,67921,2959,23461,1763,44460,2730,18159,1983,3938,943,14221,1734,9596,1354,7500,969,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5176890,20224,2634975,15646,39015,2721,29560,2446,9455,1490,240441,8234,560630,11182,101397,5243,297986,8193,190133,7167,154775,6282,35358,2785,48014,2827,139230,5458,98206,5300,41024,2914,263852,8293,143195,5300,2349,774,118308,6322,308110,7985,152461,5976,155649,5428,204003,8112,46497,3356,157506,7410,116389,5117,125775,4862,2541915,15014,8260,1454,6966,1281,1294,461,23663,2174,213942,6960,42816,2499,323002,8788,58502,3744,49729,3613,8773,1435,43572,3323,193487,6879,157499,5679,35988,2792,197491,6387,120565,5025,2654,782,74272,4419,972966,15142,317482,8184,655484,12739,247383,9482,39159,3240,208224,8783,123448,5915,93383,4005,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1666604,12761,881682,8368,61652,3961,23391,2563,38261,2583,106645,5224,122019,4615,35774,2900,95021,4275,65235,4249,50141,3605,15094,2075,20345,2224,37710,2804,24303,2436,13407,1918,72775,4563,37993,3092,418,337,34364,2983,93398,4082,49390,3607,44008,3128,67575,4836,18073,2110,49502,3989,42663,3806,60870,3370,784922,9644,11730,1479,5189,971,6541,1084,9091,1272,36871,3133,12010,1833,97187,5045,20270,2219,14997,1820,5273,1053,13745,1671,63556,3561,46872,2936,16684,1825,53774,3252,32432,2766,327,223,21015,1974,290422,7284,110393,5088,180029,6343,89156,4958,19907,2009,69249,4491,43521,3371,43589,3017,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1701473,13261,875308,9602,46456,3679,44891,3588,1565,729,84770,4656,131525,5897,35401,3218,110499,5278,54545,3568,43651,3385,10894,1501,18431,2019,42593,3544,25427,2688,17166,2126,94078,5882,54558,3734,455,291,39065,3813,105199,4396,48186,3215,57013,3701,70128,5566,19537,2727,50591,4493,38340,2832,43343,3211,826165,9911,11621,1498,11187,1507,434,352,10210,1427,49340,3350,15807,2014,99183,4617,17738,1840,12474,1432,5264,1257,14505,2235,62543,4015,42440,3519,20103,2259,75066,4819,46235,3487,714,540,28117,3122,285081,8333,101693,4148,183388,7225,90111,5516,17326,1949,72785,5040,49864,4173,45096,3280,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5842790,24699,3014284,15572,63474,3703,39379,2468,24095,2646,308206,6731,518872,10152,119369,5270,339876,9192,228962,7717,182351,6393,46611,3343,58351,2889,161446,6087,113834,4881,47612,3892,320447,9150,185781,6263,2481,924,132185,5435,405959,10573,201853,7586,204106,7773,219783,7476,58506,3910,161277,7006,130960,5967,138579,5794,2828506,16602,14988,1819,12143,1665,2845,753,30801,2744,195265,6305,47053,3184,349679,8537,67918,3906,57358,3446,10560,1619,46964,2985,211476,7821,173089,6765,38387,3079,235742,7593,149251,6218,1998,816,84493,4494,1119319,14476,389127,9389,730192,12551,259394,7674,47250,3572,212144,7342,140876,6553,109031,4928,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,490964,6985,241393,4950,809,443,809,443,0,291,21769,2628,35285,3142,9098,1436,32247,2546,12968,1939,10767,2003,2201,685,5024,1425,14275,1912,9801,1387,4474,1223,27080,2505,13875,1615,317,306,12888,1860,35744,3202,19373,2278,16371,2186,23492,2655,6390,1539,17102,2121,8460,1661,15142,1947,249571,4688,457,391,457,391,0,291,2473,764,21493,2297,4095,1081,30547,2828,4264,1024,3977,981,287,237,3592,1085,20544,2176,17392,2097,3152,937,19218,2232,11418,1794,185,179,7615,1667,92102,4227,32839,2907,59263,3446,30270,2799,6479,1616,23791,2353,11643,1342,8873,1456,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1955035,15260,994964,11309,18100,2931,17570,2930,530,282,120161,5749,185030,7192,38345,3395,119028,6168,70001,4384,48370,4105,21631,2408,17623,2337,41194,3641,23904,2883,17290,2399,107712,5940,52530,3284,371,354,54811,4553,93857,5495,48285,3560,45572,3778,87354,5246,18083,2411,69271,4628,43433,3562,53126,3508,960071,10090,3039,766,3003,777,36,71,14140,2058,71295,4374,15871,2411,122985,5012,20873,2278,16068,1921,4805,1276,15769,2256,73583,4468,56960,4001,16623,2144,73860,4647,41242,3487,586,446,32032,3361,343546,9601,134230,5618,209316,8027,105837,5324,13501,2101,92336,4821,49138,4334,50135,3612,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,409194,4534,213204,3645,25381,1795,23589,1688,1792,525,22505,2059,28053,2254,8296,1292,23770,2199,14104,1647,10997,1521,3107,885,3561,892,11205,1459,8771,1374,2434,682,13137,1787,6361,1166,154,183,6622,1464,25356,2058,14360,1817,10996,1611,17150,2238,4051,966,13099,1984,8677,1054,12009,1565,195990,3200,3771,776,3771,776,0,223,1529,465,10818,1332,2418,613,22353,1995,3172,882,2269,697,903,464,2899,805,20717,2297,18558,2179,2159,921,12209,1410,7517,1113,9,16,4683,1116,76544,3753,25700,2359,50844,2975,21921,2246,5038,1179,16883,1952,8092,1071,9547,1404,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2734829,18579,1417597,13615,26116,2698,22398,2547,3718,1146,170664,7452,240187,7105,53164,4122,165635,7461,121608,5441,98780,4872,22828,2409,31356,3295,64599,4162,41638,3237,22961,2859,144431,6698,68724,4653,564,331,75143,4875,151271,5546,70273,4280,80998,4237,111045,6181,25053,2712,85992,5813,65250,4573,72271,3951,1317232,13620,3908,1110,3475,1041,433,376,15460,2321,100864,4938,24451,2714,170731,7278,43392,3270,35966,3157,7426,1455,22915,2756,91530,3929,69459,3932,22071,2553,106650,5683,59711,3684,878,365,46061,3917,479566,10780,172123,6316,307443,8120,132949,5991,18919,2266,114030,5751,68206,4303,56610,3830,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11271851,36125,6076377,20822,273794,9984,100839,5406,172955,8433,822912,15622,771047,16718,236308,8511,677696,15748,467246,12150,383567,10929,83679,5132,123704,6581,330143,8492,214624,7080,115519,5229,709577,17067,384577,10856,4665,1016,320335,11509,605108,12700,330419,10501,274689,7965,469845,12337,91313,4609,378532,11567,288385,8914,300612,9945,5195474,29825,54093,4362,17120,2080,36973,3706,75370,5064,281895,9667,93144,4992,623937,12912,148060,6423,121800,5745,26260,2700,89117,4619,417819,12055,317832,10467,99987,5258,502150,10506,293183,8811,4928,1198,204039,8285,1854273,23517,817018,15538,1037255,16887,504437,13475,70000,4656,434437,12147,313560,10894,237619,9302,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1229064,10882,684768,6739,21463,2531,9722,1723,11741,1961,74035,4846,98032,5037,28139,2853,76703,4022,40519,3442,32629,3062,7890,1333,15623,2112,41994,3210,29091,2795,12903,1768,81605,4090,50274,3640,442,269,30889,3040,88669,4356,49608,3564,39061,3107,48108,4299,12884,1919,35224,3893,27540,2924,42338,2907,544296,8386,3569,856,2652,769,917,404,4965,1061,35831,3046,8980,1368,78813,4328,14441,1817,12896,1737,1545,575,11006,1939,37508,3386,28695,2639,8813,1454,52683,3363,30856,2628,395,225,21432,2192,183328,6139,85059,3444,98269,4845,55623,3552,14750,2155,40873,2909,28215,2300,29334,2986,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322432,4164,164208,3054,7117,1157,6700,1127,417,210,20391,2001,23094,1936,5557,900,19425,1873,7522,1142,5754,1228,1768,495,2797,707,5866,985,3468,710,2398,661,16250,1782,9690,1348,39,68,6521,1079,24384,1878,14971,1496,9413,1212,17656,2068,5378,1128,12278,1885,6224,1009,7925,1108,158224,3198,1636,476,1619,472,17,29,1439,392,10390,1568,1308,418,19798,1804,2273,539,2093,529,180,142,2348,681,9437,1258,6837,873,2600,792,13156,1748,9652,1525,16,27,3488,864,64656,3022,27169,2100,37487,2683,14906,1691,3049,742,11857,1614,8830,1523,8047,1249,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3814199,18217,1950922,12879,35436,3527,26502,3329,8934,1394,224648,7723,211065,8710,57058,4284,200318,7581,110884,6639,90269,5516,20615,2447,47041,4063,103580,5818,64695,4442,38885,3234,318669,8136,234330,7086,1485,753,82854,5364,185674,5564,100955,4661,84719,4119,152957,7778,32098,3151,120859,7107,86241,3965,217351,7196,1863277,13064,8026,1699,7682,1708,344,245,26349,2646,83010,4621,21127,2384,212672,7910,38115,3579,31747,3398,6368,981,37048,2925,144073,6961,104504,6321,39569,3414,234238,7143,164079,6022,1215,562,68944,4166,618329,11518,266696,8401,351633,7864,172790,6347,32632,3473,140158,5720,112641,4840,154859,5751,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3070269,18343,1615647,12787,62527,3897,59464,3955,3063,912,166933,6291,241918,7721,66685,3725,180838,5530,111298,5141,91164,4689,20134,2528,40660,2898,75398,4746,43950,3469,31448,2875,210984,6766,136982,4730,1176,522,72826,4814,169539,5701,83626,4480,85913,3800,123652,5674,38403,3055,85249,4726,66288,4827,98927,5009,1454622,12683,18863,2259,18627,2281,236,184,21079,2415,84263,4687,27917,2627,182211,7295,39996,3142,33001,2674,6995,1586,27475,2973,98268,4728,67523,3844,30745,2862,155489,6429,105887,5564,1356,691,48246,3850,495215,9038,172433,6159,322782,8943,140614,6081,36431,3145,104183,5230,83851,4412,79381,3983,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,746844,8856,391144,6510,37620,2446,4234,1095,33386,2460,45518,2896,44473,3424,12134,1616,43745,2986,34110,2774,24069,2220,10041,1496,7955,1658,11742,1423,7159,1261,4583,869,32243,2777,15366,1836,0,269,16877,2156,50491,3841,27407,3125,23084,2527,31344,2942,7882,1393,23462,2865,18118,1876,21651,2121,355700,5746,2399,778,876,483,1523,607,3889,1076,13049,1850,2769,735,49014,3274,6827,1288,5559,1196,1268,580,5342,1046,18477,2501,14928,2083,3549,896,25005,2422,15742,1790,97,121,9166,1609,154612,5460,54958,3718,99654,3879,35347,2863,5951,1184,29396,2774,15208,1759,23762,2420,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2805102,13181,1436822,9721,55870,3193,54164,3250,1706,474,136803,4837,352379,6795,56560,3065,155120,6155,95013,4099,77999,3958,17014,1689,25218,2036,64510,3517,48125,3041,16385,1970,124488,4821,66926,3529,963,419,56599,3643,146830,5951,78961,4622,67869,4197,115978,5600,30784,2770,85194,5183,52530,3293,55523,3361,1368280,8408,14729,1464,14490,1447,239,139,13819,1670,148797,5550,24032,2513,169188,4215,29749,2276,24394,2126,5355,916,22200,2099,105240,4686,91455,4118,13785,1791,98465,3646,56958,3019,1898,668,39609,2896,498746,9319,162700,5151,336046,8444,138104,5244,25618,1903,112486,4656,58882,3339,46329,3008,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280614,4500,154036,3334,29428,2589,7736,1312,21692,2164,20354,2465,10347,1711,4031,1019,15150,1971,13333,1751,9064,1551,4269,1011,2232,608,3420,882,2276,817,1144,521,10094,1629,5884,990,0,269,4210,1218,16088,2273,10934,1918,5154,1116,12911,2213,4666,1650,8245,1568,5773,1178,10875,1571,126578,3052,3800,708,1898,611,1902,540,1749,599,3607,1006,1452,597,17204,2142,3298,865,2923,840,375,283,1646,565,7312,1250,5370,1184,1942,781,8133,1534,4754,1097,62,105,3317,956,49555,3090,21896,2349,27659,2602,13021,2136,2076,768,10945,1988,6749,1426,9052,1807,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1123250,11073,601215,7490,11968,1757,11575,1796,393,346,61563,4507,66744,4106,26878,2707,80114,4115,34911,3252,24627,2820,10284,1645,8068,1474,27336,3087,19459,2335,7877,1732,67122,4143,24859,2460,0,285,42263,3423,63453,4126,32603,3149,30850,2738,53166,4184,9961,1563,43205,3714,36528,3190,63364,3750,522035,8504,594,356,360,243,234,259,4179,1222,39617,3548,9748,1534,67765,4263,7866,1485,5135,1271,2731,831,6535,1257,31088,2679,27012,2678,4076,935,39766,2845,20252,2137,279,319,19235,2013,187668,5431,96557,4316,91111,4664,42990,3875,3255,792,39735,3646,26874,2816,57345,3437,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
