GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002MA,B21001A_002EA,B21001A_003MA,B21001A_003EA,B21001A_004EA,B21001A_004MA,B21001A_005EA,B21001A_005MA,B21001A_006MA,B21001A_006EA,B21001A_007MA,B21001A_007EA,B21001A_008MA,B21001A_008EA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011MA,B21001A_011EA,B21001A_012MA,B21001A_012EA,B21001A_013MA,B21001A_013EA,B21001A_014MA,B21001A_014EA,B21001A_015EA,B21001A_015MA,B21001A_016MA,B21001A_016EA,B21001A_017EA,B21001A_017MA,B21001A_018MA,B21001A_018EA,B21001A_019MA,B21001A_019EA,B21001A_020MA,B21001A_020EA,B21001A_021EA,B21001A_021MA,B21001A_022EA,B21001A_022MA,B21001A_023MA,B21001A_023EA,B21001A_024MA,B21001A_024EA,B21001A_025MA,B21001A_025EA,B21001A_026EA,B21001A_026MA,B21001A_027EA,B21001A_027MA,B21001A_028MA,B21001A_028EA,B21001A_029MA,B21001A_029EA,B21001A_030MA,B21001A_030EA,B21001A_031EA,B21001A_031MA,B21001A_032EA,B21001A_032MA,B21001A_033MA,B21001A_033EA,state
0400000US39,7459107,6424,3600378,4457,1014072,3502,36841,2758,977231,4176,1341747,2232,167380,6374,1174367,6383,623475,1083,196707,5194,426768,5208,350851,1518,153475,4302,197376,4366,270233,1511,186815,3181,83418,3185,3858729,3721,999505,2689,6352,1316,993153,2909,1365265,2273,21058,2213,1344207,3277,654499,1132,7127,1155,647372,1548,408336,821,3553,820,404783,1054,431124,669,4870,941,426254,1238,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2158217,5503,1046533,3642,306364,3180,19887,2161,286477,3718,371846,2176,54112,3301,317734,3697,175466,648,66296,2723,109170,2589,112269,611,54139,2603,58130,2575,80588,645,55065,1917,25523,1868,1111684,3046,304761,2501,3685,1061,301076,2681,374482,1834,7594,1228,366888,2278,185298,806,3151,808,182147,1110,126616,473,986,417,125630,578,120527,506,1036,415,119491,617,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2584103,7837,1258514,4534,361542,3303,16637,2663,344905,4354,442955,2904,59993,4174,382962,4557,228986,1154,81514,3733,147472,3732,131179,977,66793,2828,64386,2773,93852,333,67662,1668,26190,1714,1325589,4496,356614,2740,3475,1120,353139,2994,447400,2819,8745,1420,438655,3149,241661,1064,2871,772,238790,1327,141801,771,1631,640,140170,1007,138113,689,2738,787,135375,1066,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8370272,8105,4031008,5377,1099319,4184,42070,3228,1057249,5690,1473519,2972,161778,6203,1311741,6988,704490,1719,204136,5656,500354,5601,408838,904,187826,3916,221012,3996,344842,655,242589,3453,102253,3420,4339264,5018,1077169,3189,8026,1400,1069143,3638,1494746,2589,19738,1944,1475008,3132,734458,1894,7229,1266,727229,2218,472598,1023,3713,955,468885,1570,560293,1049,8277,1099,552016,1522,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,692283,4538,327310,2994,91661,1964,3787,1215,87874,2331,120147,1551,12633,1873,107514,2261,56975,625,15272,1560,41703,1552,31643,532,13776,1285,17867,1426,26884,236,18931,915,7953,924,364973,2240,92481,1563,723,397,91758,1585,128307,1219,1047,521,127260,1408,60596,689,973,483,59623,857,36999,518,215,230,36784,620,46590,323,770,409,45820,510,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2439771,5608,1177573,4078,326395,3783,20033,2497,306362,4761,425358,2303,67163,3875,358195,4354,205137,727,72460,3119,132677,3091,137520,649,69270,2768,68250,2846,83163,499,61919,2084,21244,2148,1262198,3040,328413,2407,3854,952,324559,2680,433313,1887,9382,1386,423931,2185,222612,826,3041,865,219571,1208,151347,759,1620,616,149727,906,126513,641,2501,845,124012,1098,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,542501,1739,266770,1203,77778,1216,4676,1185,73102,1572,93166,783,12551,1386,80615,1489,46454,249,15885,1364,30569,1344,26409,488,12517,1162,13892,1046,22963,496,14756,907,8207,996,275731,866,74846,1120,1226,577,73620,1315,92572,1025,1401,543,91171,1062,44985,198,1311,516,43674,532,29055,473,492,225,28563,516,34273,459,316,214,33957,521,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3895497,6170,1877055,4394,528406,3908,22842,3005,505564,5017,697770,2670,90661,4729,607109,5590,321106,987,104573,4244,216533,4385,204915,946,88817,2798,116098,2993,124858,638,82871,2336,41987,2217,2018442,3531,532280,2827,5091,1417,527189,3044,713750,2014,12344,2092,701406,2516,343427,1057,3799,831,339628,1086,227299,1232,1901,587,225398,1287,201686,1493,1816,679,199870,1639,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13765312,27306,6742749,17646,2210642,12452,109285,6404,2101357,14001,2541955,10523,291593,9132,2250362,12931,1016403,4550,301326,6220,715077,8140,580784,2543,255540,5450,325244,6013,392965,2586,257943,3912,135022,4468,7022563,14349,2154790,9304,23358,2700,2131432,9766,2557274,8502,43790,3279,2513484,8753,1069098,4282,16351,2065,1052747,5045,654311,2939,7980,1161,646331,3214,587090,2264,8444,1386,578646,2797,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1707903,6742,846320,3889,339431,2688,12770,2305,326661,3093,287530,1837,29253,2293,258277,2728,110607,845,34885,2113,75722,2237,62998,576,27946,1855,35052,1932,45754,504,32154,1162,13600,1153,861583,3479,332544,2405,1815,674,330729,2536,284371,2022,3465,906,280906,2296,114058,715,523,283,113535,684,69309,655,766,402,68543,719,61301,376,1521,520,59780,664,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,477765,1102,232461,874,63875,605,1741,589,62134,904,85014,433,11115,1646,73899,1711,43638,203,10936,1020,32702,1019,23577,122,10178,836,13399,810,16357,280,10553,568,5804,626,245304,607,62716,501,606,319,62110,590,87945,345,1231,480,86714,589,44636,324,432,245,44204,336,25321,151,196,176,25125,227,24686,13,497,279,24189,276,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4322769,11053,2086776,7476,594967,6931,44597,4142,550370,7444,790078,4515,136444,5884,653634,7414,357215,1382,126071,4620,231144,4888,207429,1258,95674,3321,111755,2943,137087,1067,100614,2386,36473,2280,2235993,6704,602814,4840,12892,2021,589922,5245,816606,3251,27330,2950,789276,4555,375049,1273,6344,1327,368705,1921,229141,866,2821,914,226320,1315,212383,909,4764,962,207619,1230,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4145354,8880,2029067,5591,579162,4301,30927,3048,548235,5308,756458,2969,118305,5373,638153,6424,358271,1301,131485,4352,226786,4514,197516,683,101617,3064,95899,3055,137660,497,98024,2277,39636,2242,2116287,5101,579691,3706,8463,1456,571228,4089,753965,2712,19642,1896,734323,3404,371399,1218,8056,1268,363343,1636,210609,681,3211,714,207398,916,200623,857,4445,933,196178,1240,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1384954,2743,670150,2052,180058,1521,8126,1379,171932,1994,237795,1639,30246,2255,207549,2487,125587,349,41516,2728,84071,2793,76453,630,32319,2065,44134,1988,50257,593,34034,1452,16223,1485,714804,1765,178832,1810,1846,794,176986,1924,244391,1062,3549,1046,240842,1446,129266,308,2173,801,127093,822,83434,457,611,328,82823,518,78881,472,1034,541,77847,673,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3882780,4882,1909154,3240,541744,2531,19508,2414,522236,3288,714737,1866,80477,3601,634260,3808,328408,857,96623,3420,231785,3573,181913,532,79374,2186,102539,2213,142352,361,95379,2237,46973,2208,1973626,2558,519910,2040,4160,890,515750,2337,705784,1617,12028,1548,693756,2110,327867,831,3590,771,324277,1158,198834,685,1899,550,196935,834,221231,473,3345,796,217886,902,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,393512,1959,198818,1465,60980,973,4877,1244,56103,1459,70719,1045,11371,1622,59348,1804,36155,567,12541,1281,23614,1394,19068,651,8547,805,10521,973,11896,626,8383,903,3513,759,194694,1036,57388,981,769,391,56619,1047,67543,888,1746,678,65797,1187,33732,283,338,205,33394,342,19031,354,161,154,18870,387,17000,387,226,173,16774,451,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1932241,15609,886992,9228,270877,5657,4111,1019,266766,5615,295727,5319,12812,1711,282915,5340,140801,2744,16612,1801,124189,2930,104960,2467,19938,1603,85022,2617,74627,1877,28161,2003,46466,2434,1045249,9132,287064,4988,743,459,286321,5046,348543,5173,980,458,347563,5159,173160,2915,607,348,172553,2943,131358,2154,587,277,130771,2167,105124,2211,280,181,104844,2190,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
