GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003MA,C08406_003EA,C08406_004MA,C08406_004EA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007MA,C08406_007EA,C08406_008MA,C08406_008EA,C08406_009EA,C08406_009MA,C08406_010MA,C08406_010EA,C08406_011MA,C08406_011EA,C08406_012EA,C08406_012MA,C08406_013MA,C08406_013EA,C08406_014MA,C08406_014EA,C08406_015MA,C08406_015EA,C08406_016MA,C08406_016EA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019MA,C08406_019EA,C08406_020EA,C08406_020MA,C08406_021MA,C08406_021EA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024MA,C08406_024EA,C08406_025EA,C08406_025MA,C08406_026MA,C08406_026EA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030MA,C08406_030EA,C08406_031EA,C08406_031MA,C08406_032MA,C08406_032EA,C08406_033EA,C08406_033MA,state
0400000US38,379847,4886,338373,5131,303887,4888,34486,3355,24660,2953,4980,1119,4846,1107,2506,771,13853,1714,6584,1302,18531,1496,205282,3563,181196,3773,161626,3704,19570,2147,13648,1961,2600,782,3322,859,1365,579,7341,1072,5409,1215,9971,959,174565,3745,157177,3630,142261,3406,14916,1670,11012,1473,2380,642,1524,559,1141,595,6512,998,1175,452,8560,1080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5075200,21324,4648062,22571,4255815,23670,392247,12317,315075,10284,41860,3302,35312,3843,85372,5789,113361,5426,48402,4043,180003,8166,2591037,16938,2372147,18052,2168134,18731,204013,7158,163181,5994,21364,1997,19468,2741,37044,3293,61199,3736,32405,2929,88242,5144,2484163,14294,2275915,15180,2087681,15091,188234,8160,151894,6828,20496,2302,15844,2240,48328,4497,52162,3817,15997,2233,91761,5317,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1641563,13382,1513611,13647,1330003,15238,183608,8332,143593,7263,21949,2546,18066,2880,8459,1641,29044,3037,21907,2590,68542,4273,875911,9180,805757,9302,703867,10854,101890,6168,77305,5101,12116,1905,12469,2668,4016,1151,15275,1710,14673,2097,36190,3174,765652,9571,707854,9690,626136,9574,81718,4854,66288,4475,9833,1548,5597,1168,4443,1315,13769,2133,7234,1404,32352,2555,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1709279,14334,1412166,13058,1238821,12530,173345,7740,140321,6968,17738,2466,15286,2388,72364,5373,64168,4961,52449,3431,108132,5757,888899,10468,729747,10416,638054,10234,91693,5502,72605,4964,9421,1899,9667,1883,35955,3825,34690,3087,35272,3306,53235,4189,820380,10104,682419,10238,600767,9528,81652,4632,67716,4326,8317,1525,5619,1117,36409,3645,29478,3182,17177,2226,54897,3650,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5655344,24975,4836246,25160,4338134,23836,498112,11117,397992,9013,57692,4366,42428,3683,317313,9663,219258,9530,70420,4287,212107,7227,2924679,16885,2527771,15880,2257976,15627,269795,7958,210843,6422,33408,3653,25544,2617,135382,5546,112177,5955,45451,3381,103898,4340,2730665,16956,2308475,17243,2080158,16646,228317,6197,187149,5584,24284,1871,16884,2285,181931,7771,107081,6096,24969,2738,108209,5689,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464646,7946,413416,8183,378243,7739,35173,3860,24673,2772,5211,1352,5289,1757,10342,2105,18463,2160,6517,1300,15908,2133,230007,6202,203267,6182,186827,5827,16440,2609,10670,1713,2913,977,2857,1339,5062,1370,9248,1380,3801,902,8629,1600,234639,4968,210149,5064,191416,4889,18733,2612,14003,2046,2298,824,2432,976,5280,1397,9215,1863,2716,919,7279,1343,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912871,16618,1761789,16257,1580400,15783,181389,7490,137898,7217,26873,3075,16618,2342,9647,2083,37400,3792,31598,3043,72437,4651,987878,11679,900898,11386,800024,11545,100874,5420,72312,4714,17303,2533,11259,1992,4006,1255,21973,2640,21230,2745,39771,3070,924993,10549,860891,10977,780376,10134,80515,4409,65586,4554,9570,1540,5359,1124,5641,1648,15427,2498,10368,1845,32666,3006,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407277,5086,360089,5660,319202,5211,40887,3267,29289,2396,6767,1320,4831,1479,2053,912,17606,1922,6511,1393,21018,1708,214360,3802,186622,3910,165897,3798,20725,1985,15312,1625,2863,761,2550,982,1077,538,9870,1251,4999,1148,11792,1280,192917,3541,173467,3965,153305,3828,20162,2231,13977,1539,3904,919,2281,842,976,573,7736,1217,1512,667,9226,1050,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2711169,19153,2544210,19055,2277201,21727,267009,10570,213748,9382,34381,3192,18880,2504,18106,2615,32437,3532,25922,2775,90494,4679,1411972,14266,1317477,14159,1176114,16565,141363,7389,113121,6540,16858,2553,11384,2065,9218,2005,19095,2406,18038,2278,48144,3241,1299197,13382,1226733,13347,1101087,13539,125646,6023,100627,5029,17523,2218,7496,1469,8888,1393,13342,2223,7884,1607,42350,3292,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11132187,37096,10125213,34946,8891673,33891,1233540,21260,938759,19742,180062,8562,114719,7461,168330,7523,184092,9447,201294,10128,453258,12790,6049177,22361,5478822,23381,4800310,24626,678512,15301,498218,13392,103525,6724,76769,5788,83857,5148,105375,7786,139103,7760,242020,8180,5083010,31071,4646391,28470,4091363,25498,555028,12915,440541,12342,76537,4795,37950,3711,84473,4655,78717,4997,62191,5326,211238,8131,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1209175,11335,1073892,10568,938018,11351,135874,6174,102915,5005,18644,2388,14315,2228,25778,2541,34840,2788,21651,2901,53014,3478,676448,7285,602421,6784,522283,7558,80138,4545,58810,3729,11046,1802,10282,1940,14380,1688,18877,2265,16597,2489,24173,2434,532727,8335,471471,7836,415735,7831,55736,3469,44105,3016,7598,1341,4033,958,11398,1818,15963,1885,5054,981,28841,2209,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313415,4891,264250,5028,233474,5279,30776,2551,26064,2141,3063,760,1649,514,4060,998,17713,1922,4035,1020,23357,2393,161411,3464,134418,3582,119158,3494,15260,1542,12896,1285,1434,505,930,377,2513,753,8861,1464,2653,773,12966,1767,152004,3737,129832,3521,114316,3434,15516,1662,13168,1457,1629,542,719,347,1547,696,8852,1117,1382,522,10391,1442,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3762996,18633,3324920,20806,2956876,22458,368044,13753,279812,12621,50774,5860,37458,4085,115122,7897,104317,8311,51602,4226,167035,7799,1976530,14071,1734383,14886,1527001,15589,207382,8784,154828,7915,27376,4074,25178,3333,57473,5232,65664,6842,34872,3594,84138,5406,1786466,14345,1590537,14732,1429875,14713,160662,7431,124984,6748,23398,3087,12280,2094,57649,4768,38653,3947,16730,2006,82897,5239,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2997311,18948,2503905,20443,2194050,17952,309855,10442,241697,8852,38261,4268,29897,2658,164898,7091,105294,6027,60263,4693,162951,8621,1595202,13871,1330366,14537,1165574,14409,164792,7874,127787,6404,19410,2881,17595,2230,84844,5028,59978,5129,41908,3459,78106,6829,1402109,13610,1173539,13626,1028476,12871,145063,6039,113910,5300,18851,2118,12302,1580,80054,3964,45316,2703,18355,2360,84845,4960,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,709109,10548,654501,11470,587083,10847,67418,4850,55749,4392,6681,1691,4988,1128,4136,1075,22423,2465,7603,1596,20446,2369,369765,7623,341475,7960,303751,7556,37724,3467,30200,3020,4512,1321,3012,829,1364,564,11976,1727,5837,1476,9113,1565,339344,6397,313026,6850,283332,6834,29694,2920,25549,2691,2169,806,1976,753,2772,826,10447,1810,1766,615,11333,1837,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2712317,13635,2419264,13056,2180532,13743,238732,7523,189437,6168,30189,3335,19106,2363,44594,3226,86470,4952,46630,3268,115359,4395,1394530,10932,1233398,10909,1113295,10756,120103,5310,96376,4424,14504,2016,9223,1651,20052,2355,48768,3569,31951,2645,60361,3298,1317787,8366,1185866,8619,1067237,9145,118629,4777,93061,4249,15685,1974,9883,1434,24542,2834,37702,3047,14679,1823,54998,2403,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285840,4955,249008,5102,214862,5129,34146,3156,25955,3030,4194,1057,3997,935,4947,1129,12260,2015,5978,1431,13647,2096,160629,3883,139185,3894,117490,3662,21695,2214,15807,2160,2826,690,3062,832,2817,823,7506,1492,3905,1163,7216,1291,125211,3053,109823,3137,97372,3099,12451,1738,10148,1581,1368,617,935,335,2130,768,4754,1101,2073,767,6431,1580,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077361,12072,963556,11814,853091,12175,110465,5891,84638,5176,15191,2519,10636,2149,27087,2600,39099,2650,22022,2317,25597,2773,582202,7964,519233,8329,463761,8038,55472,4254,42501,3721,6758,1569,6213,1567,10702,1591,24126,2032,12682,1744,15459,1751,495159,8613,444323,8638,389330,8838,54993,3390,42137,2737,8433,1639,4423,1157,16385,2022,14973,1735,9340,1344,10138,2138,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
