GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001MA,B27019_001EA,B27019_002EA,B27019_002MA,B27019_003MA,B27019_003EA,B27019_004EA,B27019_004MA,B27019_005EA,B27019_005MA,B27019_006EA,B27019_006MA,B27019_007MA,B27019_007EA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010EA,B27019_010MA,B27019_011EA,B27019_011MA,B27019_012EA,B27019_012MA,B27019_013MA,B27019_013EA,B27019_014EA,B27019_014MA,B27019_015MA,B27019_015EA,B27019_016EA,B27019_016MA,B27019_017MA,B27019_017EA,B27019_018EA,B27019_018MA,B27019_019MA,B27019_019EA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022EA,B27019_022MA,B27019_023EA,B27019_023MA,B27019_024MA,B27019_024EA,B27019_025MA,B27019_025EA,B27019_026MA,B27019_026EA,B27019_027MA,B27019_027EA,B27019_028EA,B27019_028MA,B27019_029EA,B27019_029MA,B27019_030MA,B27019_030EA,B27019_031EA,B27019_031MA,B27019_032MA,B27019_032EA,B27019_033EA,B27019_033MA,B27019_034EA,B27019_034MA,B27019_035EA,B27019_035MA,B27019_036MA,B27019_036EA,B27019_037MA,B27019_037EA,B27019_038MA,B27019_038EA,B27019_039EA,B27019_039MA,B27019_040EA,B27019_040MA,B27019_041MA,B27019_041EA,B27019_042MA,B27019_042EA,B27019_043MA,B27019_043EA,state
0400000US29,3890350,6018,3086727,6075,321664,10582,206540,8066,111084,5663,106725,6575,115124,6019,922046,14276,714514,11946,604919,11842,146467,7151,207532,8198,968844,12840,810920,10892,730199,10860,119187,5580,157924,6683,874173,14134,821149,13389,804838,13327,36529,3064,53024,3574,803623,2597,174917,5808,173289,5518,99332,4265,172386,5527,1628,663,311383,4792,310833,4803,212537,4806,307218,4645,550,292,180801,5687,180125,5732,133304,5603,177703,5877,676,499,136522,4746,136049,4752,105796,4487,131193,4598,473,322,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,661382,2325,518726,2404,32356,2930,19686,2548,11712,1753,9501,1806,12670,1854,144804,5425,99342,4773,84671,4309,20356,2208,45462,3087,179279,5339,138522,4577,125689,4722,20991,2182,40757,2875,162287,6033,146373,5934,142049,5722,9045,1724,15914,2004,142656,973,20894,1870,20801,1878,11967,1517,20483,1868,93,122,52496,2559,52286,2542,37648,2405,51755,2520,210,256,39202,2273,39137,2247,29245,1976,38498,2204,65,82,30064,2641,30000,2641,23044,2299,28905,2532,64,63,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1161070,2885,926169,2775,73725,4445,44476,3494,33722,3202,13459,1750,29249,3023,229131,6717,182349,6216,159453,5995,30881,2394,46782,3306,330006,6332,283391,6473,262374,5752,33551,2767,46615,3217,293307,6247,278299,6306,271970,6400,12885,2046,15008,2292,234901,1437,35688,2683,35066,2588,21339,2013,34884,2584,622,498,98144,3163,98095,3155,72201,3032,96664,3154,49,82,58731,2578,58715,2579,46577,2332,57320,2587,16,26,42338,2736,42320,2735,33903,2447,40799,2732,18,29,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1763516,3353,1440303,3618,211331,8290,112302,6284,87982,5838,29300,3071,99029,6351,418801,11113,290145,9434,257206,9822,42550,3658,128656,6952,489853,8901,381609,8167,350994,8340,51202,4005,108244,5595,320318,9589,277359,8811,269988,8446,15003,2280,42959,4556,323213,1230,57648,3593,54671,3582,25235,2979,52819,3563,2977,1530,104769,4580,103186,4514,61187,3413,99965,4591,1583,654,95999,4070,94752,3972,65356,3817,92978,4035,1247,707,64797,3945,63846,3896,46673,3655,60637,3691,951,526,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,895047,1839,722689,1885,46158,3668,34315,3127,23055,2826,13244,1978,11843,1534,203302,6858,159861,6489,141014,6186,24680,2032,43441,4165,220292,6246,188216,6301,174165,5887,21577,2135,32076,3183,252937,7436,236138,7169,231877,7100,8325,1434,16799,2358,172358,1163,28166,2034,27690,2014,18768,1878,27547,2023,476,384,62257,3048,62068,3061,46300,2809,60839,3001,189,167,38803,2431,38803,2431,31418,2444,37971,2420,0,257,43132,2720,43007,2730,35263,2615,41772,2716,125,130,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5882275,3136,4730155,3480,435397,11481,256839,8375,156684,6755,113002,5703,178558,9115,1290782,18805,991253,15652,838656,15271,189537,7864,299529,10712,1170450,16367,985651,15592,893133,15021,126758,5816,184799,8478,1833526,17244,1692367,16338,1656568,15731,63764,4534,141159,7045,1152120,2308,249613,7817,239698,7522,122856,5036,235197,7497,9915,2221,431927,9021,426558,8899,297198,6621,415364,9003,5369,1484,198898,5935,197271,5998,150064,5607,191210,5888,1627,754,271682,6736,266892,6567,212246,6349,254553,6319,4790,1261,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1314324,4017,1044575,4302,153613,7305,72033,5189,38241,3570,38165,3713,81580,5683,271006,7315,183206,7838,138420,7326,55406,3812,87800,6337,354862,8535,275185,7588,228423,7081,65574,4252,79677,5602,265094,8360,242029,8047,229680,7982,21722,2758,23065,2502,269749,1976,60635,3627,58139,3585,20953,2374,57463,3644,2496,837,77274,3840,76913,3848,49343,2867,74862,3786,361,273,64638,3278,64141,3298,44611,2509,63218,3315,497,340,67202,3353,66936,3296,52157,2960,64816,3233,266,256,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12876830,6254,10352144,6947,1307055,22943,896706,18785,417301,10966,535479,13767,410349,14567,2663855,27597,2140914,25563,1632816,23193,615729,15375,522941,14428,2732558,26189,2358996,21439,1983482,23411,481952,11712,373562,10974,3648676,28171,3353244,29708,3198271,29540,224871,9500,295432,9009,2524686,4200,599929,11578,585645,11398,241507,7159,574761,11269,14284,2346,883074,13712,877478,13734,568243,11578,853141,13749,5596,1389,449330,8475,446659,8416,328633,7232,430884,8206,2671,763,592353,10820,587488,10748,445432,10581,558950,10783,4865,1180,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6177105,8733,4978234,9395,632033,14962,328945,11668,183077,9030,168665,7929,303088,10696,1319678,17086,950720,15259,783958,13590,219625,7873,368958,11273,1616663,19238,1293595,18479,1155705,17366,208253,7369,323068,10099,1409860,18916,1305020,18833,1277466,19113,64197,3871,104840,6103,1198871,3906,295059,7639,292290,7490,141773,5396,290330,7498,2769,852,389697,7362,387524,7540,258571,6799,383161,7585,2173,1013,272173,7372,271076,7243,201976,5950,267197,7042,1097,591,241942,7541,240921,7616,200988,6960,234572,7339,1021,634,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,431988,1474,340027,1507,17287,1895,11442,1458,8174,1123,4127,907,5845,1291,84124,3314,69283,3368,61961,3230,10980,1454,14841,1584,132181,4085,117663,3807,109550,3795,13596,1845,14518,1854,106435,3982,100940,3936,99786,3870,3765,777,5495,1159,91961,828,21932,1513,21906,1509,15966,1410,21793,1496,26,30,32715,1915,32577,1892,24253,1701,32082,1880,138,133,22611,1377,22611,1377,17803,1321,22167,1332,0,211,14703,1670,14661,1673,12220,1501,14363,1681,42,71,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7571767,5489,6011083,6721,544040,13535,358548,9833,187129,7453,192342,6603,185492,8694,1992259,22503,1589962,19460,1328049,16984,333281,10746,402297,11952,1853368,18924,1579381,17270,1385496,16365,260176,9063,273987,10204,1621416,18579,1522356,18765,1490238,18694,57889,4323,99060,4490,1560684,5874,325377,6621,321804,6693,187708,5854,319358,6716,3573,1194,666333,7791,663891,7869,468627,7330,655524,7737,2442,915,301664,6879,301042,6829,222061,6350,296622,6973,622,387,267310,7757,266519,7761,212110,6879,256471,8002,791,391,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2382078,4517,1891033,4794,217747,8330,113182,5152,72486,4049,47808,3166,104565,5602,587359,11094,400062,9883,334611,8904,89117,5057,187297,7013,623959,9941,488895,9516,439373,9145,77832,4209,135064,5224,461968,9921,421873,9187,411211,9120,25729,2240,40095,3404,491045,1940,101458,4185,99658,4338,52045,3000,98877,4190,1800,834,174269,4773,173658,4684,118061,4034,171355,4676,611,395,123988,4467,123564,4463,92699,4068,121154,4521,424,294,91330,4279,91254,4280,72750,3744,89105,4184,76,71,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2581659,3809,2056666,4369,214495,8149,112511,6288,77289,4953,40836,3561,101984,5970,470524,11140,332237,8625,272473,8265,77365,4692,138287,6775,750439,12394,592304,12064,519619,10923,101057,5543,158135,7551,621208,10416,563993,10355,548178,10124,30981,2829,57215,4125,524993,2244,72083,3978,70086,3906,40807,3229,69321,3867,1997,719,171184,5075,170347,5057,123449,4667,167766,5134,837,501,154404,5232,154015,5228,112670,4828,151660,5056,389,340,127322,5310,126811,5327,101144,4852,123718,5046,511,392,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8479849,5389,6593164,6246,550048,10994,387484,9438,211992,7158,207609,7469,162564,7449,2316820,21146,1949322,20350,1642590,19175,407286,8915,367498,11077,1722465,18722,1506054,16985,1357711,16064,220307,6860,216411,8135,2003831,23704,1894116,24652,1851981,24117,79979,4721,109715,6781,1886685,3212,399006,7150,394524,7423,246972,6494,390886,7276,4482,1319,850080,10336,847925,10184,640091,10394,833701,9806,2155,812,312123,6928,311418,6904,244361,6694,302833,7012,705,351,325476,7415,324734,7508,261471,6615,313346,7641,742,484,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,695625,1591,551281,1863,71906,5515,48168,3992,25932,3099,25425,2864,23738,3445,142048,5850,116695,5094,94175,4853,29341,2827,25353,2998,156539,6192,135102,5804,120188,6104,22981,2652,21437,2969,180788,6179,168048,5716,164270,5652,8605,1436,12740,2253,144344,1075,39986,2658,39190,2715,19792,1850,38769,2654,796,622,46909,2674,46760,2613,29963,2105,46276,2537,149,181,26695,2360,26549,2356,20017,1966,25835,2321,146,237,30754,2328,30573,2306,24459,2163,28918,2234,181,155,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3003537,5400,2386674,5646,307573,9159,175300,6599,94866,4902,93471,5623,132273,7659,720520,14905,515334,12487,419344,10950,125167,6258,205186,8253,742469,12806,593038,12150,532251,12392,98403,5190,149431,8283,616112,12140,562601,11441,549837,11377,30902,3235,53511,4248,616863,1915,157495,5328,155726,5222,74189,4464,154530,5254,1769,659,197385,5217,196659,5210,131122,4840,194965,5186,726,412,131929,4181,131121,4172,101441,3954,128831,4262,808,526,130054,4323,129755,4357,106072,4123,127800,4287,299,235,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,517487,2249,406082,2537,30178,3132,18813,2406,11078,1708,8730,1566,11365,2239,118295,4814,94308,4792,85030,4454,15366,2249,23987,2470,139329,4817,117430,4039,109343,3967,14936,1829,21899,2500,118280,4717,112585,4712,109917,4471,6037,1026,5695,1204,111405,1284,21270,1677,21261,1681,13096,1387,21168,1677,9,21,44863,2229,44846,2235,33410,2297,44557,2232,17,32,25588,1736,25362,1691,20074,1716,25146,1700,226,313,19684,1686,19664,1678,15405,1392,19292,1668,20,40,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4163168,5630,3329750,6163,425853,13767,261668,9353,136583,6928,144700,6499,164185,8377,1110020,14873,835722,15009,671005,13367,211545,7952,274298,10758,957346,14226,807433,12733,705590,12882,143688,6539,149913,6986,836531,14563,781221,13607,763026,13250,39016,3097,55310,3582,833418,3632,237466,6557,234600,6600,117777,4614,233026,6477,2866,1118,284517,6055,282631,6133,191575,5214,279287,6113,1886,775,173019,5954,172718,5964,127874,5175,169753,5987,301,236,138416,5756,137979,5780,109710,5032,134241,5735,437,272,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15392237,10155,12855510,11509,2260045,23916,927087,16204,599348,13793,368606,10838,1332958,21571,3204034,29720,2050165,26620,1714024,23085,426534,12297,1153869,21175,3886049,29080,2960887,28203,2696026,28788,411112,10147,925162,18771,3505382,33079,3153944,30282,3092990,29590,140338,6344,351438,10793,2536727,5205,673651,12002,638274,11705,231059,7234,631741,11566,35377,3796,707668,11155,700591,10842,442805,9363,686607,10970,7077,1587,604542,10236,598048,10421,425130,9288,583841,10466,6494,1317,550866,9854,546239,9751,431112,8794,522991,9497,4627,1187,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1566014,1951,1319552,2284,115160,5765,59504,5083,43315,4252,19614,2411,55656,4261,308382,7892,229306,6587,203548,6434,35698,2996,79076,4942,497195,9287,413428,9333,380481,8978,49580,3894,83767,4897,398815,7807,368266,7295,358640,7296,17947,2101,30549,3379,246462,1596,30101,2291,29464,2240,15721,1758,29304,2251,637,408,72905,3230,72656,3200,50410,2525,71707,3226,249,219,79206,3165,78907,3165,58569,3150,76916,3066,299,191,64250,3277,63885,3221,50937,3313,61871,3177,365,440,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,425498,1345,337789,1286,21687,2580,16927,2076,6990,1149,10661,1794,4760,1149,103611,4337,87464,4113,62641,3531,29308,2176,16147,2285,94564,3501,84247,3163,67282,3089,21586,2183,10317,1937,117927,4131,113032,4168,102915,4126,13284,1516,4895,1038,87709,518,15645,1521,15645,1521,8445,1132,15603,1521,0,211,29850,1738,29834,1737,21713,1676,29557,1705,16,24,16156,1436,16107,1438,11938,1194,15658,1434,49,83,26058,1895,26004,1894,21015,1733,24945,1922,54,60,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5203815,8935,4248966,8986,464765,13148,272630,8491,184697,7634,104626,5165,192135,8108,1030548,16157,788560,14781,693955,14126,133317,6091,241988,10060,1191405,16009,1013296,14886,949410,14597,110145,6690,178109,7574,1562248,17225,1476125,17224,1457805,16653,54995,4362,86123,6010,954849,3803,222137,6645,218346,6510,123612,5121,216161,6432,3791,984,294524,7184,291711,7275,209370,6221,285458,7319,2813,954,203427,6275,202259,6213,164862,5200,197347,6191,1168,577,234761,6031,232552,6118,197335,5585,223255,6178,2209,860,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4423300,3887,3613225,4300,333933,10091,186959,7582,117636,6254,79610,5747,146974,8171,812944,15609,609601,12761,516077,12121,124733,6268,203343,9800,1293812,14764,1076389,14721,960492,13291,171270,6947,217423,7802,1172536,16035,1089864,15184,1062120,15372,55391,4014,82672,5673,810075,2627,113033,5013,110992,4756,61146,3324,109333,4733,2041,681,235981,6541,234241,6531,167497,5159,229816,6589,1740,597,247039,7228,246168,7178,187883,5797,240930,7122,871,461,214022,6399,212673,6456,169740,5600,204808,6576,1349,603,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1267845,3858,977996,3844,122740,6311,85699,4425,37808,3205,54346,3664,37041,3831,402905,8470,309296,7272,248012,7485,84656,4548,93609,5232,261104,6776,213911,6754,187757,6679,41078,3314,47193,3410,191247,6962,174712,6862,169112,6720,12154,1882,16535,2341,289849,1466,86368,3582,86242,3606,46403,3069,86019,3593,126,213,124452,4304,124017,4325,90172,3728,122540,4317,435,379,44897,2487,44475,2398,34371,2137,43555,2435,422,454,34132,2649,33926,2631,26982,2198,33085,2552,206,197,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3734617,4433,2985482,5018,222591,7199,151691,6044,86048,4728,75865,4592,70900,4287,917400,13517,782596,11435,640526,11115,179402,6793,134804,6467,993226,12601,892709,13002,772522,13068,158697,6605,100517,4782,852265,11056,813471,11100,784223,11256,49433,2867,38794,3484,749135,2189,131115,4845,130381,4763,81323,3513,129746,4715,734,355,322731,5266,322111,5314,238041,5923,318600,5281,620,571,151183,4548,151025,4559,115803,3950,148222,4409,158,108,144106,4401,143495,4364,112856,3907,139658,4149,611,385,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,364209,2239,296413,2310,16981,2039,10527,1635,7235,1230,3640,1065,6454,1427,84127,3909,62318,3574,55967,3200,9206,1853,21809,2436,120573,4546,98552,4075,91383,4002,12964,2045,22021,2989,74732,4605,68945,4464,67847,4465,3185,792,5787,1542,67796,792,10407,1324,10407,1324,6375,1150,10352,1313,0,269,25100,1885,24819,1894,18271,1691,24196,1811,281,409,18387,1755,18348,1738,14642,1538,18157,1738,39,60,13902,1617,13757,1636,10640,1390,13114,1554,145,143,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2422283,2203,1883684,2283,425197,9849,369571,9064,76657,5036,303492,8901,55626,3969,507869,11171,445434,10397,185728,7277,273291,8299,62435,3988,471968,8521,419075,7862,256585,7607,180342,6473,52893,3876,478650,10038,444316,9626,383633,9401,72214,3909,34334,3038,538599,1073,311257,5248,308914,5162,54428,3248,305798,5092,2343,720,110304,3956,109708,4005,37044,2536,107442,3962,596,396,54614,3439,54224,3421,25847,2217,52367,3252,390,240,62424,3245,61838,3237,38850,2722,56835,3018,586,305,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
