GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003MA,B08012_003EA,B08012_004EA,B08012_004MA,B08012_005MA,B08012_005EA,B08012_006EA,B08012_006MA,B08012_007EA,B08012_007MA,B08012_008MA,B08012_008EA,B08012_009MA,B08012_009EA,B08012_010EA,B08012_010MA,B08012_011EA,B08012_011MA,B08012_012EA,B08012_012MA,B08012_013EA,B08012_013MA,B08012_014MA,B08012_014EA,B08012_015EA,B08012_015MA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018EA,B08012_018MA,B08012_019EA,B08012_019MA,B08012_020MA,B08012_020EA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025MA,B08012_025EA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029EA,B08012_029MA,B08012_030MA,B08012_030EA,B08012_031MA,B08012_031EA,B08012_032EA,B08012_032MA,B08012_033MA,B08012_033EA,B08012_034EA,B08012_034MA,B08012_035EA,B08012_035MA,B08012_036MA,B08012_036EA,B08012_037EA,B08012_037MA,B08012_038MA,B08012_038EA,B08012_039EA,B08012_039MA,state
0400000US32,1140289,11902,33037,4033,104835,6378,157202,6300,189713,7366,231763,8579,80405,5408,175272,7388,28462,3146,33401,3941,53824,4179,29153,3383,23222,3028,616254,8003,15726,2714,52582,4427,77820,4748,103634,5411,126573,6890,44412,4306,98415,5594,12782,2127,19259,2703,30759,3188,19472,2825,14820,2560,524035,8031,17311,2559,52253,3892,79382,5221,86079,4539,105190,4701,35993,3239,76857,4618,15680,2341,14142,2320,23065,3061,9681,1580,8402,1543,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,628326,7601,27035,2774,64246,4346,91460,5220,90956,4466,87927,4314,38533,2725,78130,4682,22640,2344,24756,2275,46675,2975,39270,3169,16698,2322,323347,6194,15286,2073,29739,3124,41933,3597,43056,3180,44581,2841,18164,1830,39151,2926,13459,1888,14783,1798,26956,2150,25127,2625,11112,1821,304979,4767,11749,1696,34507,2772,49527,3371,47900,2917,43346,2963,20369,2081,38979,3242,9181,1417,9973,1399,19719,2291,14143,1641,5586,1018,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3908947,18790,94795,5792,320403,9266,486954,11419,509453,11347,530039,14375,218452,7279,537739,12518,106527,5197,176661,6301,366510,9250,383304,9675,178110,6023,2054713,13504,45946,3195,147279,5710,230371,8380,239899,7079,262212,10184,110620,4948,292068,9352,61064,4161,97135,4840,215165,6908,237124,6434,115830,4709,1854234,13802,48849,4102,173124,6908,256583,8324,269554,7278,267827,8626,107832,4697,245671,7305,45463,3650,79526,4105,151345,6315,146180,6392,62280,4138,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,816107,9026,31612,3304,101818,6084,138984,6409,155069,6840,123035,5693,39565,3016,101134,6819,12391,2277,21019,2671,47461,3709,27068,2964,16951,2183,431781,6726,16507,2387,48722,4175,67775,4817,79762,4596,64483,3807,20742,2632,56931,4408,6887,1561,11466,2040,29107,2983,18022,2432,11377,1711,384326,6633,15105,2300,53096,3936,71209,4394,75307,4655,58552,3919,18823,2248,44203,4147,5504,1369,9553,1728,18354,2346,9046,1481,5574,1302,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8376454,30289,225185,8850,673090,12705,953026,16264,1015218,16983,1066352,16124,444600,10665,1181694,18195,236041,8699,397613,11187,855438,17491,938328,17960,389869,11081,4328605,17408,122202,7030,317055,9399,463819,10321,505065,11845,534590,11213,226714,6949,626499,12245,122648,6160,209745,7025,461961,12522,522655,12180,215652,7624,4047849,22572,102983,4860,356035,8873,489207,11065,510153,10803,531762,11481,217886,7632,555195,11727,113393,4946,187868,8609,393477,11238,415673,11013,174217,6588,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3953050,23789,123471,7526,388266,11622,614404,15798,688977,12756,657589,15500,260479,10316,530576,13155,113951,5711,116710,6286,251452,9972,140524,6751,66651,4661,2065893,14360,69745,4703,189173,7757,301137,11654,337911,9089,330647,10486,131228,6372,293382,9910,63043,4243,63996,4716,147774,7523,90873,5507,46984,4004,1887157,16031,53726,4757,199093,8503,313267,9215,351066,10193,326942,9808,129251,6641,237194,8061,50908,3626,52714,4331,103678,4834,49651,4068,19667,2007,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,341292,4589,31315,1934,79183,3782,80882,4799,59649,3518,33913,2775,9350,1370,18011,1620,3343,734,4019,787,9774,1314,6963,1161,4890,978,182909,3136,16009,1418,38979,2336,44280,3109,31803,2468,18400,1942,4732,980,10532,1213,1721,478,2327,596,5617,898,4998,961,3511,805,158383,3188,15306,1339,40204,2490,36602,2837,27846,1942,15513,1455,4618,923,7479,962,1622,496,1692,491,4157,860,1965,485,1379,548,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4890587,20335,181814,7536,543481,9744,749315,13145,800047,15551,811576,16254,368609,9043,612763,11351,138164,5586,163089,6343,282778,8713,162444,6444,76507,4103,2504592,15775,92071,4867,253652,7348,355874,9250,389402,9212,411057,11935,190111,7924,330844,8409,79442,4654,88315,4473,162344,6374,101720,5421,49760,3069,2385995,15117,89743,5255,289829,7616,393441,9694,410645,10203,400519,9044,178498,6881,281919,7465,58722,3313,74774,4731,120434,5754,60724,3510,26747,2426,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1585032,12505,74458,4225,237505,8294,261820,8922,285567,9352,240231,8228,90650,4839,188922,7601,31270,2727,36666,3052,70588,5052,41648,3208,25707,2388,847472,8527,37903,2562,115729,5951,130238,6358,149491,6909,131034,6145,49778,3555,108108,5651,18673,2135,20011,2195,41375,3349,27236,2926,17896,1798,737560,9454,36555,2859,121776,5071,131582,5372,136076,5789,109197,5021,40872,2905,80814,4396,12597,1574,16655,2253,29213,3040,14412,1942,7811,1496,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1557482,13473,71528,4518,198641,7482,255341,8172,252473,8065,233283,7233,99559,5824,190441,7458,38992,3308,47422,3637,88960,5001,55040,3550,25802,2708,810238,10085,35969,3231,92103,4632,128927,5862,128400,5458,121261,5941,52762,4400,104984,5122,21637,2243,26570,2641,47120,3287,32573,2879,17932,2381,747244,9637,35559,2982,106538,5837,126414,5203,124073,5458,112022,4735,46797,3464,85457,4543,17355,2435,20852,2537,41840,3202,22467,2577,7870,1321,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5510956,25796,194656,6354,585370,13464,790546,12115,828186,15403,798637,13855,331938,10305,687792,11949,163856,6354,214217,7650,447111,10196,317425,9578,151222,5826,2865067,16668,103435,4530,274514,8027,381594,8031,415508,10888,413117,9986,166526,6456,358607,7617,89960,4688,117999,5327,256694,8267,188598,7110,98515,4443,2645889,16610,91221,4152,310856,9718,408952,9314,412678,9210,385520,8176,165412,6910,329185,7573,73896,4127,96218,4969,190417,7055,128827,6000,52707,3358,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464080,6655,16573,2330,54565,3645,81581,4558,74987,5585,68959,3516,29728,2737,53888,3997,12293,1763,16828,2551,26697,2696,19268,2314,8713,1731,230318,4934,8914,1745,23302,2370,38272,3237,36724,3755,31589,2638,14961,1961,26789,3000,7703,1500,9192,1790,14966,1886,12395,1972,5511,1373,233762,4684,7659,1477,31263,2737,43309,3460,38263,3060,37370,2825,14767,2003,27099,2556,4590,1008,7636,1452,11731,1755,6873,1296,3202,881,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1875723,16148,49790,3671,195147,8480,288824,8935,322583,9949,312897,9794,122879,5664,261847,9014,46726,3641,52182,5184,119765,5879,70179,5409,32904,3011,968151,11363,27564,2721,92497,5904,139770,6137,157992,6352,160784,6837,61044,4585,147441,7116,24042,2531,25484,3100,63696,4131,45585,3888,22252,2733,907572,10160,22226,2439,102650,5235,149054,6403,164591,7135,152113,5887,61835,4038,114406,5733,22684,2301,26698,3090,56069,4053,24594,2886,10652,1992,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,382654,4758,34901,2216,80756,4739,75360,4105,69285,3850,47606,3124,17164,1641,26531,2643,3464,624,5493,941,10615,1453,6231,1058,5248,1150,201074,3337,18650,1739,40716,2814,40109,2810,36909,2947,25540,2316,8225,1349,13084,1598,1723,443,2412,586,5645,1210,4029,955,4032,956,181580,3542,16251,1413,40040,2895,35251,2620,32376,2282,22066,2110,8939,1072,13447,1622,1741,494,3081,633,4970,900,2202,586,1216,390,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2585963,18116,72125,4438,250848,8408,385811,11009,430883,11371,423951,11542,176358,7844,363872,11380,71421,4488,79632,4974,195961,8022,91419,5434,43682,3625,1349059,13955,38685,3267,122026,6177,190609,8056,211908,7500,215462,8781,92080,5373,198816,8029,38694,3591,44126,3555,112766,5444,54198,4026,29689,2788,1236904,13096,33440,3209,128822,5950,195202,7368,218975,7410,208489,7159,84278,5435,165056,6800,32727,2902,35506,3049,83195,5217,37221,3096,13993,1789,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10692222,37115,334233,9720,1091630,16500,1563686,21993,1729834,21458,1560968,22227,630955,17382,1597293,22420,276998,8809,375006,12140,810892,17078,518454,12455,202273,7908,5822609,20806,172887,7111,526374,11917,788520,16143,893630,14986,839767,15287,346424,11166,934753,15721,156247,6217,220110,9033,474177,11636,327417,10197,142303,6169,4869613,31123,161346,6582,565256,11645,775166,14199,836204,16614,721201,14426,284531,10168,662540,15644,120751,5442,154896,6532,336715,9978,191037,7267,59970,3947,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1157006,10751,50843,3371,154210,5449,198373,7077,204454,6150,188870,7563,64294,4559,134787,6270,24639,2451,27760,2921,57035,3910,33502,2868,18239,2326,653322,6671,24617,2574,76753,4203,102556,4545,112186,5141,108655,5734,39384,3645,80476,4945,15806,2044,16873,2042,36785,2833,24161,2359,15070,1991,503684,8538,26226,2093,77457,4150,95817,4790,92268,3851,80215,4090,24910,2101,54311,3710,8833,1300,10887,2052,20250,2622,9341,1427,3169,734,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,291106,4932,16716,1543,41158,2942,49018,2991,46284,2898,38905,2626,17455,1701,32668,2231,7974,1233,8544,1107,17455,1755,10746,1355,4183,882,148343,3564,9406,1280,18598,1865,25106,2143,22567,2297,18991,1727,8918,1347,17101,1440,4120,796,3941,661,10126,1257,6592,1018,2877,647,142763,3038,7310,905,22560,1776,23912,2121,23717,1658,19914,1756,8537,1031,15567,1609,3854,827,4603,858,7329,1007,4154,829,1306,443,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3678591,19558,95826,7898,306623,9738,470733,15739,549224,11870,555127,13534,231149,8440,525769,12117,116795,6287,146046,6907,315403,9007,253625,8418,112271,5755,1928380,12773,51171,5260,155703,7256,226128,10891,263305,8823,277954,9604,120432,6087,282226,7880,63658,4349,78976,4608,183130,6702,152815,6046,72882,4094,1750211,14088,44655,3848,150920,6390,244605,7784,285919,8574,277173,9202,110717,5213,243543,8313,53137,3728,67070,4386,132273,5494,100810,5268,39389,3240,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2883620,19871,92324,5129,293336,9351,414823,9874,449947,11450,441556,10847,176605,7428,402324,10621,81633,5041,106700,4657,210853,8072,143336,6555,70183,4529,1548963,14459,45359,3591,138621,6227,204045,7684,227781,7580,239567,8236,96874,4881,228456,7436,48076,3456,62091,3409,123167,5780,87502,4846,47424,3733,1334657,13416,46965,3355,154715,6373,210778,6233,222166,7151,201989,6615,79731,4449,173868,6676,33557,2881,44609,2915,87686,4914,55834,4131,22759,2283,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,707152,9378,31285,3495,81070,5077,110970,5780,107622,4603,96848,5080,45205,4317,77459,4354,18380,2444,22175,2669,46886,3375,44357,3489,24895,2242,373552,6597,14190,1913,38371,3516,53134,4084,52571,3198,46205,3501,23257,2792,41980,2995,10292,1635,12626,1762,29571,2664,31877,3308,19478,1949,333600,6014,17095,2670,42699,3450,57836,3731,55051,3869,50643,3539,21948,2604,35479,2815,8088,1489,9549,1628,17315,2123,12480,1607,5417,1184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2642623,13400,126910,5168,368114,8798,457468,10245,443484,9617,387888,9229,173849,5863,278617,8517,69959,3235,73287,4169,142648,4694,74097,4036,46302,3008,1359150,9630,66808,3345,178917,6799,224717,7157,224273,7045,192963,6369,88161,4276,150506,5576,37900,2734,39351,2996,81625,3866,43770,2919,30159,2227,1283473,9015,60102,3585,189197,5035,232751,5991,219211,6124,194925,5568,85688,4219,128111,5580,32059,2368,33936,2773,61023,2920,30327,2529,16143,1549,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,265323,4172,26451,3248,60693,4320,68643,4287,38392,3186,22306,2501,5258,1040,13045,2031,1923,618,3242,942,9254,1626,7901,1395,8215,1485,147351,3271,14631,1984,30889,2870,36479,3073,19109,1977,12548,1851,3302,852,8523,1584,1510,533,2142,759,6225,1280,5801,1227,6192,1204,117972,2774,11820,1880,29804,2559,32164,2521,19283,2340,9758,1766,1956,599,4522,1239,413,259,1100,561,3029,766,2100,699,2023,735,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1051524,11382,25339,2591,77272,3913,124844,6051,165824,6545,143063,6002,45596,3340,177226,7032,20375,2295,50471,3439,83383,4200,99466,4128,38665,2987,566457,7579,14615,1974,40661,2913,66117,4124,87103,4658,73925,4045,23095,2131,97440,4773,10857,1645,29153,2490,45422,2984,55570,3391,22499,2358,485067,8389,10724,1653,36611,3023,58727,3763,78721,4032,69138,3696,22501,2299,79786,4747,9518,1590,21318,2089,37961,2529,43896,3545,16166,2013,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
