GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001EA,B13002_001MA,B13002_002EA,B13002_002MA,B13002_003MA,B13002_003EA,B13002_004MA,B13002_004EA,B13002_005EA,B13002_005MA,B13002_006MA,B13002_006EA,B13002_007MA,B13002_007EA,B13002_008EA,B13002_008MA,B13002_009MA,B13002_009EA,B13002_010MA,B13002_010EA,B13002_011EA,B13002_011MA,B13002_012MA,B13002_012EA,B13002_013EA,B13002_013MA,B13002_014EA,B13002_014MA,B13002_015EA,B13002_015MA,B13002_016EA,B13002_016MA,B13002_017EA,B13002_017MA,B13002_018EA,B13002_018MA,B13002_019EA,B13002_019MA,state
0400000US26,2367360,5191,128835,6081,76330,4365,446,339,57018,3502,18866,2387,52505,4316,8007,1702,38636,3240,5862,1301,2238525,8077,978370,11341,2214,692,271039,7190,705117,8649,1260155,11783,348430,2842,542637,8624,369088,8928,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1289960,3601,73251,3831,51385,2994,414,248,38888,2682,12083,1402,21866,2394,2610,736,16769,2090,2487,814,1216709,5487,575835,7688,1385,501,174802,4973,399648,5864,640874,7724,174519,2235,295551,5408,170804,4689,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,735497,3842,45919,3775,22395,2641,556,567,16959,2243,4880,1510,23524,2701,4902,1269,17230,2265,1392,615,689578,5071,298362,7726,993,549,99989,4854,197380,5834,391216,8651,104685,3950,165647,4995,120884,5587,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1455661,4678,82335,5120,52108,3921,638,405,40707,3396,10763,1543,30227,2656,4055,1028,23476,2361,2696,964,1373326,6761,632432,8199,2613,779,206934,6206,422885,6525,740894,9697,199228,3556,327246,7310,214420,5940,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222234,2164,14037,1847,10106,1430,574,413,7091,1025,2441,751,3931,1067,706,383,2907,933,318,198,208197,2906,101123,3841,208,194,31882,2583,69033,3071,107074,3731,31860,1418,47124,2859,28090,2763,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434790,2547,28509,2677,19107,2042,39,47,16003,2002,3065,861,9402,1583,1178,490,7851,1398,373,290,406281,3566,201965,4623,1115,566,68651,3213,132199,3469,204316,5465,61550,2103,90661,3673,52105,2965,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,662425,2646,41465,4016,26200,3226,638,459,18498,2729,7064,1359,15265,2597,2633,943,10619,1930,2013,890,620960,4834,286722,7823,2510,832,98381,4901,185831,5557,334238,7579,83315,1956,146721,5083,104202,5036,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,318915,2073,16194,2066,10898,1666,21,35,7385,1482,3492,919,5296,1522,600,377,3892,1284,804,605,302721,2928,143184,4001,245,177,35368,2747,107571,3279,159537,4702,45749,1407,67369,2863,46419,3571,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2171597,4914,110473,5492,77409,4611,236,225,50734,3517,26439,2379,33064,3383,3675,866,24368,3048,5021,1063,2061124,7328,949159,12335,1821,708,244939,7629,702399,8639,1111965,11446,283984,2894,496177,8247,331804,8135,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488254,3183,28502,2658,16190,2248,982,595,11061,1699,4147,1274,12312,1884,2454,943,8547,1606,1311,710,459752,4435,192909,5909,1334,652,66522,3398,125053,4562,266843,6041,68721,3147,111761,4034,86361,4008,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4953728,6360,247003,8427,165229,7398,1476,663,111280,6072,52473,3783,81774,5191,11879,1812,58287,4226,11608,1898,4706725,9388,1928433,17814,4279,1014,532724,10390,1391430,13068,2778292,18476,650467,4405,1344939,10864,782886,13112,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2391578,7245,130058,6169,79704,4796,2166,885,57165,4196,20373,2410,50354,4110,10627,2186,35066,2920,4661,1225,2261520,9225,1071566,12315,7181,1554,338607,7622,725778,9787,1189954,12150,305435,5745,523134,7919,361385,8269,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155174,1382,8895,1209,6294,997,38,66,5410,933,846,331,2601,749,94,146,2199,650,308,273,146279,1738,70540,2750,163,118,24272,1857,46105,1852,75739,2552,21236,1144,37272,1840,17231,1719,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2759703,5597,145431,5543,85829,4252,954,477,64789,3604,20086,1992,59602,3339,8150,1270,46738,3012,4714,1025,2614272,7878,1174990,13888,2629,808,352695,7617,819666,10243,1439282,14120,389037,4296,623651,8749,426594,10189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,900784,3999,49557,3525,32128,2734,1382,590,25084,2514,5662,1139,17429,2087,3217,865,13288,1776,924,465,851227,5501,416456,7256,2156,747,154069,5908,260231,5406,434771,8316,124668,3077,184969,5867,125134,4950,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,914539,4410,48873,3836,34368,3049,313,260,25861,2660,8194,1316,14505,2395,1818,644,11050,2128,1637,779,865666,5956,394467,8032,1639,715,135297,5014,257531,6391,471199,8133,117094,2713,214099,6186,140006,5295,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3030667,5459,144791,5329,90872,3579,891,539,66576,3283,23405,2349,53919,4229,9193,2030,39129,3784,5597,965,2885876,7620,1275707,11382,2215,614,348200,7421,925292,8605,1610169,12260,432333,4332,732671,9633,445165,8500,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,265051,2065,12732,2058,7688,1567,0,291,5258,1310,2430,771,5044,1253,812,522,3996,1092,236,174,252319,2797,99583,3684,115,144,27279,2208,72189,3432,152736,4305,38925,1163,67769,2321,46042,3421,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1136829,4659,63648,4250,33855,3250,658,498,25728,2637,7469,1622,29793,2920,5474,1333,22088,2763,2231,842,1073181,6220,476110,9389,2610,1016,143841,5476,329659,7243,597071,9080,152374,4079,266869,6674,177828,5752,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187914,1823,10804,1553,6862,1191,125,224,5357,1049,1380,465,3942,913,741,479,3119,833,82,110,177110,2212,83782,2964,314,289,28063,1820,55405,2316,93328,3681,28635,1737,38749,2285,25944,2115,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1561195,5325,96604,5579,55830,4155,1293,799,39713,3202,14824,2366,40774,3846,7552,1666,26291,2853,6931,1669,1464591,7870,686714,10067,2790,718,229613,6789,454311,7754,777877,10221,201192,3933,333997,7492,242688,6938,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6415052,8632,395185,10686,253348,7733,9771,1620,189837,6281,53740,4036,141837,7684,30030,3280,100302,5935,11505,2144,6019867,12291,2918398,22600,17216,2562,1017331,14684,1883851,15600,3101469,24456,852594,8278,1378475,16687,870400,14731,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,698644,2266,54635,3607,46002,3161,658,418,37976,2813,7368,1237,8633,1596,1554,645,6408,1353,671,425,644009,4281,341924,6060,1955,806,151952,4320,188017,4226,302085,6818,105362,1845,134750,4967,61973,3594,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148575,1345,6885,1217,4375,934,0,211,2784,709,1591,553,2510,730,367,257,1926,649,217,190,141690,1636,61553,2661,70,96,14931,1570,46552,1963,80137,2987,20998,703,37438,1919,21701,1939,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2032766,5333,105477,6048,71899,4438,306,304,51686,3758,19907,2033,33578,3903,4777,1309,25633,3210,3168,787,1927289,7988,918267,11991,3528,1067,284120,8223,630619,8626,1009022,12849,264539,7009,453224,11120,291259,7939,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1657956,4146,94636,5424,66102,4325,1793,1087,47642,3925,16667,1783,28534,2733,2858,834,21466,2540,4210,907,1563320,7307,749693,11216,2673,811,248362,6611,498658,6750,813627,10180,214891,3774,370241,6577,228495,6986,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,423561,2762,20260,2569,12444,1970,440,451,9910,1714,2094,841,7816,1430,1531,605,5854,1210,431,367,403301,3637,190148,4715,858,509,57581,3143,131709,3464,213153,5652,57988,2656,90248,4126,64917,3502,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1359738,4356,73724,3792,49918,3400,272,244,37633,3111,12013,1548,23806,2385,3898,992,17814,2171,2094,735,1286014,5631,580702,8350,1109,376,167532,4546,412061,6565,705312,8678,191934,2793,318466,6133,194912,5024,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,130393,1842,8314,1556,6016,1237,430,450,4626,1052,960,484,2298,770,636,326,1541,643,121,150,122079,2342,65270,2983,578,496,24808,2190,39884,2496,56809,2809,16162,1133,25411,2260,15236,1731,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,932597,3216,45712,3498,21553,2366,1794,669,15674,1853,4085,1106,24159,2701,4948,1242,17371,2023,1840,663,886885,4809,317828,7023,3087,930,98236,5155,216505,5369,569057,8380,128402,2956,252852,5604,187803,5438,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
