GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001MA,B20005H_001EA,B20005H_002EA,B20005H_002MA,B20005H_003EA,B20005H_003MA,B20005H_004MA,B20005H_004EA,B20005H_005EA,B20005H_005MA,B20005H_006MA,B20005H_006EA,B20005H_007EA,B20005H_007MA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010MA,B20005H_010EA,B20005H_011MA,B20005H_011EA,B20005H_012MA,B20005H_012EA,B20005H_013MA,B20005H_013EA,B20005H_014EA,B20005H_014MA,B20005H_015EA,B20005H_015MA,B20005H_016MA,B20005H_016EA,B20005H_017MA,B20005H_017EA,B20005H_018EA,B20005H_018MA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022MA,B20005H_022EA,B20005H_023EA,B20005H_023MA,B20005H_024EA,B20005H_024MA,B20005H_025EA,B20005H_025MA,B20005H_026EA,B20005H_026MA,B20005H_027MA,B20005H_027EA,B20005H_028MA,B20005H_028EA,B20005H_029EA,B20005H_029MA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032MA,B20005H_032EA,B20005H_033MA,B20005H_033EA,B20005H_034EA,B20005H_034MA,B20005H_035MA,B20005H_035EA,B20005H_036MA,B20005H_036EA,B20005H_037MA,B20005H_037EA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040EA,B20005H_040MA,B20005H_041MA,B20005H_041EA,B20005H_042MA,B20005H_042EA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045EA,B20005H_045MA,B20005H_046EA,B20005H_046MA,B20005H_047EA,B20005H_047MA,B20005H_048EA,B20005H_048MA,B20005H_049MA,B20005H_049EA,B20005H_050EA,B20005H_050MA,B20005H_051EA,B20005H_051MA,B20005H_052MA,B20005H_052EA,B20005H_053EA,B20005H_053MA,B20005H_054MA,B20005H_054EA,B20005H_055MA,B20005H_055EA,B20005H_056EA,B20005H_056MA,B20005H_057EA,B20005H_057MA,B20005H_058EA,B20005H_058MA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061MA,B20005H_061EA,B20005H_062EA,B20005H_062MA,B20005H_063EA,B20005H_063MA,B20005H_064MA,B20005H_064EA,B20005H_065MA,B20005H_065EA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068MA,B20005H_068EA,B20005H_069EA,B20005H_069MA,B20005H_070MA,B20005H_070EA,B20005H_071EA,B20005H_071MA,B20005H_072MA,B20005H_072EA,B20005H_073EA,B20005H_073MA,B20005H_074EA,B20005H_074MA,B20005H_075MA,B20005H_075EA,B20005H_076MA,B20005H_076EA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079EA,B20005H_079MA,B20005H_080MA,B20005H_080EA,B20005H_081MA,B20005H_081EA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084EA,B20005H_084MA,B20005H_085EA,B20005H_085MA,B20005H_086MA,B20005H_086EA,B20005H_087EA,B20005H_087MA,B20005H_088MA,B20005H_088EA,B20005H_089EA,B20005H_089MA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093MA,B20005H_093EA,B20005H_094MA,B20005H_094EA,B20005H_095EA,B20005H_095MA,state
0400000US13,4384695,4080,2131708,2896,1055711,10023,252,200,1055459,10047,3158,777,2786,886,5284,1194,6980,1679,18191,2497,10690,2039,24110,2983,16803,2051,36625,2902,23337,2691,70954,4531,77769,4522,73967,4525,77194,5066,59112,3765,73789,4856,97120,5363,71328,4714,119781,5446,186481,5082,1075997,10164,625208,9954,450789,8110,74594,5016,54553,4693,45409,3309,28325,3143,44349,3532,17768,2200,28599,2835,12663,1768,23749,2861,9828,1940,19359,2437,16667,2307,10782,1578,8115,1249,6075,1158,7983,1514,8993,1668,7591,1339,10247,1701,15140,1880,2252987,3091,763821,9277,183,174,763638,9292,1214,481,1745,810,7313,1294,7362,1359,19399,2636,20175,2638,30658,2795,26809,3187,48476,3665,28376,2534,68452,4124,79255,4768,62139,4320,61841,4119,43044,3017,50177,3839,65977,3563,42970,3568,50060,3613,48196,3257,1489166,10259,943111,12524,546055,10501,104446,5621,63963,4838,62944,3707,47795,3697,57048,3739,23708,2406,32582,2973,14245,1628,25982,2692,9902,1762,25203,2611,17365,2212,11134,1751,8857,1514,6619,1275,7433,1136,10819,1531,5788,1355,6526,1455,3696,894,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,273242,862,149219,575,76981,3240,0,275,76981,3240,297,251,162,180,958,533,436,328,1295,565,545,469,990,506,1939,1342,2164,784,1914,830,5344,1536,4861,1940,3699,941,5441,1216,4117,1218,5311,1151,6929,1377,7098,1289,10225,1245,13256,1862,72238,3266,33969,2614,38269,3053,4446,1083,3358,1004,4064,1274,2632,996,3102,797,572,342,1379,782,572,306,2574,763,1615,706,1725,698,2437,889,943,540,1885,884,569,285,1388,625,2042,721,281,223,924,401,1761,732,124023,665,42852,2595,0,275,42852,2595,206,213,50,84,409,350,583,411,835,402,751,528,2144,806,835,529,1344,729,878,458,5280,1434,4005,1102,2852,824,5035,1371,3462,1046,2742,823,2844,690,2611,793,3094,679,2892,714,81171,2697,44952,2497,36219,2701,5561,1146,3491,956,3777,1149,2884,981,3515,1032,2017,738,1267,506,1195,584,1235,449,501,269,1782,777,2359,806,1105,603,786,340,1164,678,872,547,1026,504,799,573,479,322,404,312,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1025214,1623,507304,1219,221630,5077,0,267,221630,5077,1092,510,274,199,1770,681,1069,442,6194,1537,2693,828,6174,1389,2414,706,11594,1832,6849,1432,18669,2477,21526,2403,17076,2146,17838,2115,12953,1753,15751,1673,17402,1898,16636,1910,21311,2239,22345,2101,285674,5149,140552,4499,145122,5143,23333,2070,21000,2424,15866,2085,10408,1738,13160,1759,5863,1222,8394,1893,4600,910,7216,1143,3974,887,7986,1436,5653,1143,3568,884,2273,609,2979,1104,2832,954,1028,472,1311,541,1503,418,2175,646,517910,1201,157940,5031,16,28,157924,5029,578,556,526,328,1628,707,2138,674,7635,1369,4487,1047,6983,1136,7724,1298,14044,1964,10343,1528,18627,2299,18021,2161,13297,1805,12451,1339,8167,1341,9744,1405,8405,1423,4660,1036,5145,953,3321,767,359970,5496,194958,4725,165012,4888,31783,2593,22485,2411,19070,2112,14457,1998,19229,1950,9345,1629,10976,1511,5052,1236,6301,1038,3086,845,4471,823,5948,1160,2665,818,2364,759,2092,684,1818,690,1327,461,911,541,904,451,728,377,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6720505,4538,3259391,2992,1581291,12072,41,50,1581250,12075,4583,945,2499,644,8147,1333,7999,1458,19735,1951,10791,1491,29420,2683,22486,2407,49151,3720,29016,2816,80118,4072,103473,4916,92541,4381,112704,4164,85104,4179,121453,4142,159939,6012,123968,5230,213704,6251,304419,7151,1678100,12267,869842,10599,808258,12122,127292,4769,94581,4211,79067,4317,54871,4032,65380,4185,32824,2994,36436,3158,19802,2186,41446,3388,13835,1966,39335,3001,38822,2666,24422,2357,24184,2779,11774,1692,20774,2030,21341,2269,15930,1896,22085,2427,24057,1893,3461114,3040,1184097,10232,0,267,1184097,10232,2113,678,3285,856,8605,1356,6588,1291,24173,2692,20967,2171,38898,2490,31853,2384,65830,3943,40690,2961,107521,5257,114866,4362,98860,4379,101184,4567,75870,4049,81478,3869,107089,5307,73358,4007,94717,4822,86152,4036,2277017,10092,1274521,10642,1002496,12682,172399,6129,114811,4738,111648,4481,76900,3637,105123,4605,51529,3127,61892,3991,31872,2916,48912,3538,21608,1972,40511,3131,36197,2635,23070,2533,22740,2381,14336,1560,15550,2038,18944,1998,10861,1446,13737,1873,9856,1340,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4247711,3789,2064156,2722,953839,10651,0,267,953839,10651,3139,1043,2524,727,4057,850,3696,808,13574,1971,10285,1597,22429,2250,16293,1894,38417,2979,24056,2582,69139,3849,85749,5072,73659,4325,92551,4469,58312,3942,75854,4232,94709,4285,70265,4024,99382,3727,95749,3539,1110317,10608,583015,10104,527302,9652,93493,4414,62941,3648,61074,3477,38137,3624,46158,3327,19262,2175,26175,2579,16202,1901,25643,2831,9550,1570,24862,2391,22353,2592,15219,1587,16845,2041,8172,1459,7760,1197,10851,1698,7079,1300,7331,1060,8195,1381,2183555,3019,708428,10599,145,138,708283,10609,1429,514,1857,527,5950,1152,7017,1298,21229,2488,16836,2131,31878,3022,30743,2625,55635,3812,32499,2685,80550,3693,86999,4071,63776,4192,60630,3031,37676,2593,40564,3013,50443,3061,28377,2482,31663,2541,22532,2252,1475127,10910,847069,10389,628058,11102,114224,5349,81148,4709,73922,4212,54960,3819,74156,4433,31587,2281,40123,2920,19823,2100,28827,2588,10205,1525,22229,2160,18795,1864,13267,1460,9693,1418,7212,1182,7029,1284,10460,1492,5061,1083,3369,906,1968,664,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2181027,2512,1062348,1982,540560,7098,159,150,540401,7101,3036,716,815,299,3928,1105,2708,752,8297,1461,4505,866,11746,1722,10195,1378,23901,2469,14049,1752,39789,2603,51773,3448,48452,2336,53091,2883,37726,2762,44043,2917,55490,3149,32718,2608,43785,2999,50354,3047,521788,7237,243860,5511,277928,6469,54864,3060,38363,2560,33576,2585,22184,2177,23797,2337,11636,1404,12827,1527,6547,1120,12480,1701,4678,907,9873,1279,11022,1454,6261,1038,6922,1277,4052,876,3978,650,5381,1012,2443,700,2620,667,4424,727,1118679,1473,421286,5396,0,228,421286,5396,1582,466,1999,633,3757,734,4390,909,10405,1457,9646,1416,16847,1944,16118,1506,32095,2139,20357,1940,46990,2923,50437,3160,45376,2968,35352,2690,26533,2267,28062,2585,28647,2505,15874,1777,17172,1789,9647,1148,697393,5387,359781,5499,337612,5941,68200,3531,47026,2927,40965,2714,28338,2392,34958,2799,17341,1653,20069,1866,10391,1171,14915,1464,5635,956,12272,1372,11262,1509,5360,963,5341,836,4091,853,3937,743,3562,815,1314,570,1313,441,1322,571,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1793674,2101,873964,1740,452890,7499,0,248,452890,7499,2533,653,1107,454,3131,781,3560,809,8358,1413,5163,1177,11168,1601,8230,1390,17743,2039,12344,1586,31575,2617,36360,2656,33937,2956,39216,3155,28161,2431,36607,2613,44870,3333,30151,2238,46073,3157,52603,3280,421074,7687,210421,5342,210653,6774,41002,3223,27629,2709,22786,1994,14399,1752,18987,2291,9056,1667,11876,1716,5123,1083,7464,1219,4533,1179,8714,1476,8476,1392,4903,946,4429,802,2468,617,4104,802,4402,1016,2630,791,3121,764,4551,985,919710,1478,347088,6469,119,114,346969,6503,1281,444,1284,440,4450,1052,2631,750,11832,1584,8711,1423,16149,1937,14208,1618,23418,2196,15965,1948,35417,3038,42548,2954,30746,2244,30503,2742,21925,2431,19354,2163,21857,2187,14737,1792,18469,2096,11484,1555,572622,6568,306909,5280,265713,6313,49684,3219,36229,2824,33831,2946,23564,2163,27748,1910,12927,1551,13857,1853,9530,1537,11798,1964,5247,764,7498,1238,7875,1432,6377,1353,4593,976,3335,804,2769,557,4447,984,985,396,2015,660,1404,496,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3022497,3688,1463326,2557,636813,10564,0,271,636813,10564,3345,792,926,441,4167,913,6672,1187,14039,2269,8912,1546,22158,2906,18739,3418,31735,3238,21825,2552,46048,3917,60550,3635,48209,3614,51005,3556,39526,2758,48154,3522,60982,3461,40802,3110,50679,3702,58340,3427,826513,10633,494378,9338,332135,8722,56909,3935,39772,3380,40942,3646,26954,2732,31857,3031,14212,2083,18092,2292,9691,1556,15901,1896,7097,1441,13857,1798,12396,2033,7216,1124,8412,1350,4516,1011,5561,1091,5966,1043,3441,797,3977,1083,5366,937,1559171,2336,489071,8263,222,307,488849,8303,679,316,1619,669,6133,1153,5631,1094,17349,2136,14641,1940,28728,2857,20699,2611,39600,3510,24062,2235,53811,3344,53463,3346,42197,3813,39422,2693,27400,2201,27171,2269,33260,2414,18289,2030,22684,2076,12011,1630,1070100,8622,680089,7914,390011,6923,74015,4061,52019,3509,45396,3047,35990,3122,45289,3673,22950,2283,21538,2476,10675,1674,16875,1878,6797,1329,12806,1700,10414,1644,6854,1169,8008,1321,5285,1129,4308,1023,4474,989,2332,682,2506,787,1480,517,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2219638,2810,1081656,2038,542744,7660,99,116,542645,7671,658,457,1200,573,3105,992,3980,1190,11765,1953,5594,1155,11039,1954,9544,1599,22939,2829,12828,1834,28705,3035,40310,3162,35018,3132,38690,3090,30822,2869,46019,3498,51802,3860,42232,2970,66660,4521,79735,4822,538912,8049,301661,7595,237251,6966,35761,2686,29269,2748,24511,2931,14255,2212,18455,2504,7835,1437,11060,1929,5926,1354,11518,1806,4646,1149,8706,1419,9501,1652,7304,1611,7976,1550,4815,1222,5530,1023,6833,1523,5448,1297,7221,1390,10681,1548,1137982,2057,388638,7160,90,107,388548,7150,451,346,969,545,2112,813,4637,1169,16336,2024,13554,1720,18696,2090,15310,1737,29558,2886,19882,2205,36785,3086,39913,3022,31488,3009,31542,2896,26073,2821,24126,2128,26475,2155,17869,2168,19103,2096,13669,1817,749344,7271,476736,7638,272608,5738,53307,3532,34072,2831,33100,3071,22613,2506,26882,2530,12659,1938,13917,1945,8884,1586,11359,1612,5331,1168,7146,1359,8560,1380,7025,1240,6035,1231,6397,1226,4726,934,4641,1007,1873,719,2516,759,1565,422,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039609,1298,501888,946,224827,4712,0,230,224827,4712,1077,501,701,473,744,287,1532,501,3683,899,2630,829,5084,1192,3983,983,10799,1789,5387,1070,19394,1996,21113,2173,20367,2077,17798,2181,16546,1923,19137,1803,21628,1948,14704,1595,19055,2014,19465,2003,277061,4791,143918,4636,133143,5011,22080,2026,16608,1692,12818,1810,8166,1254,12057,1562,6003,1153,8408,1271,5427,1135,7840,1161,3777,1011,6326,1157,6495,1007,3772,747,2687,697,2169,718,1801,705,1917,517,864,432,1720,501,2208,579,537721,988,184880,3817,0,230,184880,3817,270,193,771,392,1598,565,1223,447,4167,1055,3764,998,6401,1255,7476,1232,15265,2110,8233,1345,22975,2134,22778,2419,18337,1986,14940,1699,10331,1240,12637,1544,11886,1391,9267,1342,7649,1228,4912,810,352841,3890,191908,4513,160933,4212,28682,2069,19159,2230,16337,2080,12962,1771,16200,1674,9963,1674,11733,1482,7123,1281,7772,1158,4204,951,6633,1172,5524,964,3019,774,2696,730,2288,699,2001,674,2329,550,860,371,719,415,729,345,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2610768,2753,1262194,1803,683672,7247,200,153,683472,7243,1997,624,455,306,2058,601,2782,693,8317,1761,4544,1199,8997,1364,6028,1402,15113,2006,10172,1670,23728,2481,34210,3223,31071,2684,40606,3140,29838,2474,46719,3157,71052,4351,51533,3421,103773,5441,190479,5790,578522,7530,311080,6954,267442,6246,46695,2952,30409,2416,25238,2148,17478,2403,22276,2650,7987,1431,14187,1918,5514,1165,10327,1403,4773,1067,11076,1506,11666,1546,8058,1596,8860,1637,5689,1146,5290,1123,8088,1554,5826,1307,7126,1167,10879,1428,1348574,1834,512418,8424,196,249,512222,8434,657,398,627,338,3008,808,3612,874,10511,1617,4949,1073,8242,1512,8085,1422,18634,2327,9441,1474,32124,3130,39016,3390,33767,2819,43088,3459,33704,2442,38408,3016,53926,3152,39115,3172,59503,3227,71805,3913,836156,8269,472510,6597,363646,7760,58368,3659,42760,2773,32372,2306,23855,2676,33642,2948,14811,1683,19081,2241,11223,1444,18835,2065,7977,1430,16602,2165,15569,2101,8948,1382,10722,1541,8937,1419,8568,1590,9064,1326,7467,979,8665,1319,6180,1239,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
