GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001MA,C16004_001EA,C16004_002EA,C16004_002MA,C16004_003EA,C16004_003MA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006EA,C16004_006MA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011EA,C16004_011MA,C16004_012MA,C16004_012EA,C16004_013EA,C16004_013MA,C16004_014EA,C16004_014MA,C16004_015MA,C16004_015EA,C16004_016MA,C16004_016EA,C16004_017MA,C16004_017EA,C16004_018MA,C16004_018EA,C16004_019EA,C16004_019MA,C16004_020MA,C16004_020EA,C16004_021EA,C16004_021MA,C16004_022MA,C16004_022EA,C16004_023MA,C16004_023EA,C16004_024EA,C16004_024MA,C16004_025MA,C16004_025EA,C16004_026EA,C16004_026MA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033EA,C16004_033MA,C16004_034MA,C16004_034EA,C16004_035EA,C16004_035MA,C16004_036MA,C16004_036EA,C16004_037MA,C16004_037EA,C16004_038MA,C16004_038EA,C16004_039EA,C16004_039MA,C16004_040MA,C16004_040EA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US30,929026,1254,160728,1416,152770,2211,2152,771,1613,616,539,374,3023,1136,2242,963,781,400,309,239,196,186,113,115,2474,1084,2293,1046,181,246,620804,1420,591672,3460,9029,1583,7415,1533,1614,505,10466,2065,8799,1809,1667,756,2505,715,1220,407,1285,679,7132,1505,6901,1496,231,213,147494,912,141475,1237,1196,511,813,373,383,296,2907,842,2113,644,794,395,687,316,319,218,368,244,1229,401,1086,356,143,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1698792,1551,328729,1665,282350,4318,33863,2970,25326,2815,8537,1878,4933,1440,4360,1402,573,407,3639,794,2698,866,941,421,3944,2276,3066,1984,878,705,1122170,2256,1004453,5493,77181,3764,32896,3371,44285,3021,19168,2832,15112,2543,4056,1157,13685,2093,6854,1760,6831,1663,7683,1930,2824,837,4859,1689,247893,1687,236140,1832,4256,790,1977,496,2279,590,6136,1163,4278,973,1858,758,876,593,138,154,738,549,485,350,176,122,309,336,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2517937,984,478068,1253,318978,5743,134453,5238,106525,5839,27928,3575,7801,1687,6271,1565,1530,683,14777,2505,11668,2457,3109,1254,2059,748,1486,644,573,460,1712736,1384,1208018,8836,345076,6803,156791,7986,188285,7675,42759,4830,29619,3440,13140,2657,103810,4824,62662,4109,41148,3991,13073,3144,7231,2055,5842,1936,327133,1218,271950,2630,23691,1699,10409,1615,13282,1885,10792,1630,6785,1309,4007,939,18541,1261,8530,1312,10011,1392,2159,598,1271,457,888,422,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1247886,761,216891,1132,202262,2294,5491,1204,4114,1182,1377,766,5807,1474,5126,1399,681,496,2707,735,2112,766,595,425,624,420,162,146,462,380,851346,1493,785785,4254,18119,2561,10379,2135,7740,2119,31869,3207,24495,2493,7374,1832,11326,1647,6185,1026,5141,1273,4247,1326,3084,1062,1163,645,179649,1045,162704,1558,2227,690,1041,414,1186,571,13795,1579,10272,1348,3523,935,828,361,306,287,522,242,95,123,95,123,0,257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8263053,967,1524241,1361,1101627,9306,249136,7556,197279,8078,51857,5035,98776,6873,86068,6442,12708,2328,57018,3295,47110,3267,9908,2243,17684,2580,13519,2209,4165,1567,5547782,1941,3774337,19477,918131,9578,446839,12398,471292,11426,495671,16319,319381,11630,176290,9955,277961,8607,161292,7651,116669,6717,81682,6915,58304,5456,23378,3498,1191030,1749,935058,5587,95260,1964,20874,2547,74386,2552,109854,4828,51339,3514,58515,3883,39288,2222,13464,1453,25824,2137,11570,2150,5572,1276,5998,1420,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1921916,1725,374630,1934,254005,6282,103522,5771,89261,5565,14261,2436,1401,671,1153,613,248,258,3241,972,2460,927,781,451,12461,1926,11723,2010,738,547,1271899,2197,791101,8290,378135,8325,270399,8011,107736,6295,14958,2445,12916,2401,2042,599,11345,1743,5653,1440,5692,1320,76360,4273,66181,4491,10179,2046,275387,1937,175138,2886,81723,2009,53708,2746,28015,2330,5085,980,4055,919,1030,488,1438,355,511,317,927,302,12003,895,6943,1000,5060,947,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18241464,2509,3161644,2917,2253328,15341,492748,9786,384592,9896,108156,6135,246692,9201,189189,8047,57503,4693,110432,5171,76885,4267,33547,3633,58444,6368,45035,5674,13409,2918,12455772,3560,8553340,26260,1960443,12442,998490,18667,961953,19564,1090301,18718,674653,14276,415648,12272,661519,13962,283432,9532,378087,10867,190169,10641,128119,8736,62050,5470,2624048,2794,1970398,8762,241832,3439,73231,4318,168601,4490,285792,8222,121123,4499,164669,6829,103575,2837,19629,2175,83946,3109,22451,2089,12214,1571,10237,1618,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8929538,3786,1652223,3436,1424023,6996,174201,4834,127880,5918,46321,4615,20388,3332,18233,3200,2155,857,25867,2647,18626,2323,7241,1522,7744,2106,6209,1921,1535,820,6037596,4091,5341539,11010,456875,6462,188036,8387,268839,8388,101965,8213,75701,6334,26264,3296,102155,5101,56843,3946,45312,4002,35062,5254,24056,4606,11006,2601,1239719,3415,1193541,3304,15605,1834,6245,1172,9360,1585,20914,2405,14397,1821,6517,1550,8308,1239,3271,1051,5037,1013,1351,461,1010,467,341,276,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630058,1008,106016,1038,100879,1454,1680,719,1447,681,233,208,1582,544,1499,547,83,116,732,393,652,388,80,135,1143,596,780,524,363,312,425967,1196,407165,2033,4055,943,3386,869,669,333,7374,1222,6103,1050,1271,571,4314,1246,1917,667,2397,1192,3059,792,1780,590,1279,515,98075,727,90087,1326,329,258,218,203,111,117,7325,1069,5786,964,1539,474,69,102,7,16,62,102,265,190,212,174,53,87,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10820130,2298,2004794,3461,1863714,7981,56446,3373,42777,3160,13669,2181,49875,4731,36595,3985,13280,3066,18844,2640,14482,2423,4362,1128,15915,2883,12989,2662,2926,1052,7189558,4097,6688463,12419,169678,5748,98617,5643,71061,4363,181516,9109,126932,6426,54584,5545,90161,4755,49172,3500,40989,3831,59740,5601,40164,4259,19576,3169,1625778,3099,1548409,4844,13105,1223,6761,1173,6344,1002,49019,3306,30231,2696,18788,1962,8307,1128,4317,941,3990,799,6938,1388,3635,910,3303,1042,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3497798,2289,667020,2700,597717,4148,53828,3949,38097,3570,15731,2297,3309,1049,2955,1009,354,365,8613,1526,6695,1505,1918,747,3553,1034,3112,937,441,319,2320989,2756,2091347,6332,151833,4609,67674,4316,84159,4562,25106,3194,21203,3078,3903,1060,35374,2828,19360,2048,16014,2085,17329,2572,14937,2286,2392,756,509789,1835,489179,2462,7533,1121,4193,917,3340,770,5494,1180,3498,887,1996,841,4852,861,988,518,3864,634,2731,720,2056,627,675,321,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3602925,2022,630479,2274,508749,6111,86739,4442,68811,4561,17928,2909,15796,3323,13056,3150,2740,1082,16784,2080,11790,1838,4994,1050,2411,1121,2060,1118,351,304,2437553,2449,2076753,8811,210431,6759,94618,5277,115813,7755,67166,5595,48275,4409,18891,3028,71699,4409,35848,3583,35851,3473,11504,2873,7648,1801,3856,1493,534893,1848,499908,2603,13066,1653,7212,1471,5854,1122,11044,1636,7037,1290,4007,965,9208,900,1880,668,7328,909,1667,566,901,427,766,439,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11983239,2423,2058783,2663,1826757,8808,116840,6392,88463,5300,28377,3686,75969,5083,58896,4759,17073,2001,28276,2537,19973,2164,8303,1526,10941,2402,8720,2341,2221,873,7958951,3376,7119289,14367,367171,7041,202159,7335,165012,7390,267245,9471,186161,7476,81084,5257,158511,6327,75462,4409,83049,4965,46735,5034,31605,3606,15130,2956,1965505,2878,1826086,5050,28124,2020,11670,1421,16454,1563,87979,4552,53732,3161,34247,2814,18310,1504,5000,992,13310,1400,5006,1034,3641,866,1365,610,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995774,935,166911,957,127670,2818,28385,2084,22181,1921,6204,1643,7093,1587,6108,1537,985,455,3192,968,2344,959,848,515,571,354,446,386,125,204,676680,1093,536312,4616,74789,2104,32288,2678,42501,2894,44407,3998,30457,3177,13950,2326,15891,1741,6673,1450,9218,1554,5281,1616,2669,996,2612,1096,152183,900,123347,2193,5834,913,1152,611,4682,681,20640,2066,11622,1366,9018,1514,1554,337,437,280,1117,288,808,502,331,323,477,384,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4334519,2336,779637,2554,716197,4392,47985,3693,38637,3736,9348,1852,9532,1781,7956,1661,1576,641,4937,1400,3541,1200,1396,617,986,548,763,462,223,215,2919952,2434,2707052,6123,139774,5144,58021,3837,81753,4983,39504,3640,30111,3240,9393,1818,26478,2477,13333,1832,13145,2337,7144,2278,4037,1361,3107,1511,634930,1692,616352,2134,6812,1356,3625,1002,3187,884,7161,1371,5118,1108,2043,721,3682,797,1962,717,1720,563,923,635,499,433,424,404,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,758975,1090,144592,1524,131461,2463,4451,758,3369,748,1082,528,2395,881,2200,824,195,195,676,388,377,322,299,374,5609,1441,3459,1168,2150,1160,496476,1702,459838,3371,9999,1448,5640,1248,4359,1266,9408,1872,8148,1722,1260,593,4737,1432,2028,686,2709,1214,12494,2257,9891,1875,2603,1010,117907,1232,110981,1503,985,419,843,418,142,141,3587,833,2807,678,780,358,97,142,97,142,0,223,2257,692,1979,620,278,196,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5950484,2840,1090821,3742,1012868,4796,50419,3848,38355,3736,12064,1620,11438,2197,8874,1968,2564,1042,9483,1649,6505,1398,2978,1040,6613,2046,4364,1435,2249,1654,3999741,3691,3717807,8604,166311,5493,68196,4925,98115,5689,50644,4824,37615,3979,13029,2054,43185,3079,21409,2688,21776,2249,21794,4127,12385,3095,9409,2634,859922,2808,837564,2679,7720,1605,3787,1097,3933,1234,7440,1330,5380,1051,2060,783,5047,1150,1198,602,3849,994,2151,950,571,247,1580,945,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23327776,4319,4958209,4519,3182891,17125,1588908,16893,1155013,19572,433895,14675,68948,5910,56638,5333,12310,2168,93905,4704,71480,4166,22425,2823,23557,3866,19327,3481,4230,1464,15750624,5689,10045035,28512,4791445,23830,2606800,29253,2184645,27963,346324,13504,261915,11050,84409,6200,453438,11972,240243,10847,213195,9794,114382,8859,83693,6932,30689,4330,2618943,4493,1980253,5593,519153,4707,209063,6766,310090,7111,58640,3374,39832,2912,18808,2524,52391,2660,12742,1778,39649,2679,8506,1494,4284,1144,4222,1033,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2512866,1228,610073,1293,528386,4589,62139,3840,50177,3886,11962,2437,6942,1691,5848,1571,1094,609,8214,1433,6096,1457,2118,724,4392,1107,2616,844,1776,868,1651993,1429,1397322,7865,168240,5786,82791,5238,85449,4826,35099,3796,26992,3158,8107,1818,40070,3123,24636,2830,15434,1917,11262,1814,8908,1379,2354,1008,250800,1230,229464,1613,9166,973,5313,1006,3853,1020,7109,1300,5345,1082,1764,722,3394,760,1146,637,2248,590,1667,538,989,375,678,395,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593692,756,97393,960,91912,1430,1440,559,956,372,484,383,2624,843,2032,770,592,332,647,360,499,390,148,159,770,712,357,341,413,496,405068,1091,383023,2124,5051,1082,3462,840,1589,850,12511,1669,9149,1342,3362,910,3017,951,1365,661,1652,490,1466,791,794,384,672,581,91231,504,85752,1083,354,233,266,211,88,83,4731,1081,3390,860,1341,550,318,222,124,175,194,140,76,86,76,86,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7517185,3129,1346189,4219,1143069,9109,112689,4605,88824,5103,23865,3370,39362,4173,32649,3878,6713,1661,36873,3398,28661,3418,8212,1518,14196,3057,11749,2813,2447,1017,5190721,4954,4359074,14433,375583,7150,181642,7995,193941,6359,184254,8090,139315,7727,44939,4301,193847,7639,110153,6501,83694,5575,77963,7468,55802,5950,22161,3453,980275,3553,902343,4227,16166,1569,7888,1332,8278,1143,30207,3112,17972,2332,12235,1977,26270,1653,8173,1296,18097,1823,5289,1121,2676,755,2613,851,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6306287,2020,1145374,2808,898972,8508,138190,5106,91916,5212,46274,4346,44669,4725,33932,3879,10737,2388,51603,3556,37511,3664,14092,2043,11940,2540,8284,1859,3656,1656,4330535,2814,3515372,14415,353401,8324,167259,8917,186142,6273,159170,9701,101658,6548,57512,5538,260160,8442,138900,6885,121260,6705,42432,3786,24940,3128,17492,2705,830378,2070,737694,2861,20763,2033,10652,1635,10111,1491,29323,2595,17056,1839,12267,1957,39524,1468,8991,1372,30533,1677,3074,691,1574,511,1500,591,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1752096,1822,284806,2380,278264,2619,4506,1117,3081,855,1425,704,853,428,779,401,74,121,835,567,602,512,233,197,348,325,129,158,219,272,1168684,2711,1140927,3947,12223,1811,7462,1534,4761,988,6439,1369,5326,1142,1113,504,5369,1193,2789,1012,2580,755,3726,1322,2548,777,1178,855,298606,1351,293944,1569,1277,568,863,480,414,276,2244,579,1672,552,572,313,805,450,487,394,318,295,336,201,238,185,98,126,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5335995,2117,981156,2632,875352,5157,65209,3795,45828,3442,19381,2608,19779,2497,14702,2266,5077,975,19364,2199,14274,2118,5090,1162,1452,647,1326,623,126,136,3575329,2991,3274180,7673,163316,5888,81089,5421,82227,4054,67547,4388,52736,3709,14811,1812,58536,3157,33224,2823,25312,2941,11750,2068,8417,1536,3333,1249,779510,1686,740942,2501,8585,925,4042,832,4543,754,24032,2173,17502,1770,6530,1121,4205,1050,1305,477,2900,912,1746,556,1284,444,462,309,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,523440,1298,95698,1493,89492,1561,4691,1506,2750,1027,1941,1262,1053,533,867,486,186,189,259,247,181,224,78,104,203,204,203,204,0,269,357556,1517,334425,2448,17167,2066,11630,1844,5537,1354,3435,926,2641,912,794,389,1859,712,1599,645,260,180,670,340,583,327,87,91,70186,801,66215,1067,2316,686,1850,598,466,356,1130,688,1051,687,79,99,0,269,0,269,0,269,525,320,525,320,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3498886,-555555555,674397,-555555555,20382,2465,653376,2472,98195,5446,555181,5612,424,301,45,82,379,308,109,133,59,97,50,89,106,175,106,175,0,285,2278768,-555555555,93391,5349,2181607,5540,373884,10131,1807723,11516,1760,600,1304,471,456,337,1553,817,192,221,1361,803,457,445,390,407,67,110,545721,-555555555,30195,2274,514922,2289,53478,3446,461444,3964,450,308,137,136,313,279,40,69,0,285,40,69,114,135,114,135,0,285,Puerto Rico,*****,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
