GEO_ID,C17015_001E,C17015_001M,C17015_002E,C17015_002M,C17015_003E,C17015_003M,C17015_004E,C17015_004M,C17015_005E,C17015_005M,C17015_006E,C17015_006M,C17015_007E,C17015_007M,C17015_008E,C17015_008M,C17015_009E,C17015_009M,C17015_010E,C17015_010M,C17015_011E,C17015_011M,C17015_012E,C17015_012M,C17015_013E,C17015_013M,C17015_014E,C17015_014M,C17015_015E,C17015_015M,NAME,C17015_001MA,C17015_001EA,C17015_002EA,C17015_002MA,C17015_003EA,C17015_003MA,C17015_004MA,C17015_004EA,C17015_005MA,C17015_005EA,C17015_006EA,C17015_006MA,C17015_007EA,C17015_007MA,C17015_008EA,C17015_008MA,C17015_009MA,C17015_009EA,C17015_010MA,C17015_010EA,C17015_011EA,C17015_011MA,C17015_012MA,C17015_012EA,C17015_013EA,C17015_013MA,C17015_014EA,C17015_014MA,C17015_015EA,C17015_015MA,state
0400000US40,954622,8374,121095,4804,19668,1821,4638,904,15030,1590,101427,4315,15400,1801,86027,4338,833527,7790,237215,4588,19362,1775,217853,4541,596312,7875,24768,2083,571544,7992,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,963362,9735,106178,5263,17322,2222,3318,970,14004,2071,88856,4780,19663,2716,69193,4107,857184,9455,248603,5657,18814,2187,229789,5645,608581,8572,27707,2317,580874,8519,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3197710,17008,298448,9031,48697,3264,13465,1647,35232,2598,249751,8280,70076,4674,179675,7435,2899262,16763,860735,9081,67352,3644,793383,8418,2038527,14618,95984,3857,1942543,14182,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246028,5431,22578,2406,2504,844,667,432,1837,723,20074,2229,5981,1294,14093,1962,223450,5671,60344,3273,5528,1018,54816,3123,163106,4845,10204,1547,152902,4391,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1180687,11186,163071,6398,31166,3193,5749,1111,25417,2841,131905,6187,18918,1899,112987,5837,1017616,11559,322500,6492,25003,2553,297497,6584,695116,10530,27418,2517,667698,10548,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,204029,4559,18785,1969,3205,757,616,339,2589,655,15580,1847,3038,975,12542,1689,185244,4587,46064,2162,2735,795,43329,2075,139180,3924,4903,966,134277,3727,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1644896,14706,219964,7337,40140,3251,9882,1509,30258,2921,179824,6508,39837,3168,139987,5988,1424932,12746,433316,7186,37708,2561,395608,7545,991616,12322,45527,3913,946089,11908,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091590,24172,843488,14263,119043,6468,27359,3040,91684,5630,724445,13609,93566,5110,630879,12868,5248102,25201,1222639,11523,115295,5663,1107344,12225,4025463,23808,159551,6622,3865912,24366,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,665964,7680,64686,3506,7168,1494,1049,505,6119,1303,57518,3378,7040,1250,50478,3384,601278,7720,126140,3088,10219,1642,115921,2819,475138,7334,17931,1637,457207,7210,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,159846,3532,13372,1534,1835,519,501,319,1334,459,11537,1374,4652,997,6885,1057,146474,3232,41233,1914,3537,792,37696,1842,105241,3038,5480,931,99761,3020,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013520,16738,155973,5579,27698,2323,7028,1463,20670,1542,128275,5345,26435,2789,101840,5288,1857547,16257,470729,8124,37353,2673,433376,8119,1386818,14603,47167,3269,1339651,13485,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1681386,12734,154332,7272,19217,2566,4788,1248,14429,2191,135115,6403,36684,3549,98431,5872,1527054,12282,373076,6414,32667,2329,340409,6257,1153978,12310,62852,3693,1091126,12133,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,485652,6805,64210,3746,15108,2068,5486,1243,9622,1746,49102,3250,12805,1524,36297,2963,421442,6718,154147,4051,13448,1956,140699,3896,267295,5532,14398,1733,252897,5889,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1453332,10977,132850,5407,17347,1709,3979,945,13368,1472,115503,4959,20882,2605,94621,4689,1320482,10582,340858,4831,21459,1895,319399,5124,979624,9586,35944,2585,943680,9416,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,147394,3852,10619,1764,1156,402,213,222,943,365,9463,1674,1308,589,8155,1474,136775,3716,32358,2035,2165,672,30193,1935,104417,3420,3079,871,101338,3548,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,966123,10138,398381,7426,130910,4395,12161,1395,118749,4545,267471,6589,26645,2245,240826,6408,567742,8614,244169,5838,12647,1415,231522,5599,323573,7920,5179,1039,318394,7897,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
