GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001MA,C20005H_001EA,C20005H_002EA,C20005H_002MA,C20005H_003EA,C20005H_003MA,C20005H_004MA,C20005H_004EA,C20005H_005MA,C20005H_005EA,C20005H_006EA,C20005H_006MA,C20005H_007EA,C20005H_007MA,C20005H_008MA,C20005H_008EA,C20005H_009MA,C20005H_009EA,C20005H_010EA,C20005H_010MA,C20005H_011EA,C20005H_011MA,C20005H_012EA,C20005H_012MA,C20005H_013EA,C20005H_013MA,C20005H_014MA,C20005H_014EA,C20005H_015MA,C20005H_015EA,C20005H_016EA,C20005H_016MA,C20005H_017EA,C20005H_017MA,C20005H_018EA,C20005H_018MA,C20005H_019MA,C20005H_019EA,C20005H_020MA,C20005H_020EA,C20005H_021EA,C20005H_021MA,C20005H_022EA,C20005H_022MA,C20005H_023MA,C20005H_023EA,C20005H_024EA,C20005H_024MA,C20005H_025MA,C20005H_025EA,C20005H_026EA,C20005H_026MA,C20005H_027MA,C20005H_027EA,C20005H_028EA,C20005H_028MA,C20005H_029MA,C20005H_029EA,C20005H_030EA,C20005H_030MA,C20005H_031MA,C20005H_031EA,C20005H_032EA,C20005H_032MA,C20005H_033MA,C20005H_033EA,C20005H_034EA,C20005H_034MA,C20005H_035EA,C20005H_035MA,C20005H_036MA,C20005H_036EA,C20005H_037MA,C20005H_037EA,C20005H_038MA,C20005H_038EA,C20005H_039MA,C20005H_039EA,state
0400000US32,1232406,2065,625352,1553,285011,7297,0,309,285011,7297,5372,1338,16596,2242,29404,3013,77042,5236,76179,5071,80418,4004,340341,7290,197858,5270,142483,6706,51107,3784,30874,3283,21713,2837,20379,2512,9907,1488,8503,1971,607054,1557,205411,5925,0,309,205411,5925,3549,1004,15317,1939,37626,3305,75137,4618,45545,3163,28237,2805,401643,6133,246351,5338,155292,5805,68401,4498,37444,2831,23273,2615,17032,2034,6739,1160,2403,706,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,995555,2197,485898,1445,246167,4427,23,41,246144,4421,3231,956,10598,1643,25526,2631,71364,3706,65646,3790,69779,3313,239731,4290,116359,4240,123372,4348,54136,3020,25725,2686,15653,2190,14610,2058,6931,1130,6317,1291,509657,1328,184833,4696,0,257,184833,4696,2576,798,15416,1827,37318,2756,66265,3512,41502,2884,21756,2129,324824,4831,161930,4183,162894,4891,70985,3810,40971,3158,22223,2161,17558,1965,8122,1264,3035,836,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4284106,5065,2056467,2781,1038831,9575,0,281,1038831,9575,9857,1540,33626,2577,67849,4515,195358,6434,262818,8075,469323,8407,1017636,9680,563625,8834,454011,10018,188891,6799,84441,4146,50880,3519,54598,4130,33541,2362,41660,2706,2227639,3197,738166,10806,0,281,738166,10806,8846,1468,45161,3247,84960,4581,217181,6685,192541,7381,189477,6819,1489473,11033,880479,9240,608994,10203,246753,6890,135249,4763,74134,3764,70726,4105,49947,3236,32185,2714,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,716060,1521,350618,1534,161604,4046,0,285,161604,4046,3188,1195,11569,1644,18968,2426,45560,3030,38908,2880,43411,2777,189014,4228,112039,3869,76975,3576,33535,3122,17555,1849,9910,1930,7244,1294,3925,1132,4806,1249,365442,1423,114638,4800,15,34,114623,4799,3873,1068,13685,2000,19947,2519,38139,3074,23028,1972,15951,1513,250804,4805,156566,4628,94238,4247,45839,3587,24024,2630,9691,1606,9211,1536,3607,984,1866,672,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369114,5988,4514121,4534,2182600,13767,150,134,2182450,13777,34534,2723,114991,5114,200507,6989,520340,9131,533792,11349,778286,11206,2331521,14144,1311447,12781,1020074,12125,442697,8888,202008,6764,115459,5387,120067,5055,69935,4287,69908,3716,4854993,3658,1651730,14852,174,166,1651556,14833,27033,2777,124185,5293,246861,6611,519564,10130,381480,9206,352433,8776,3203263,15414,1903990,13955,1299273,16227,563785,11733,301595,7038,153172,5775,143998,5524,83047,3591,53676,3579,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5115482,5708,2465357,4169,1161323,10673,215,197,1161108,10667,19506,2338,81980,5519,168615,8095,369291,10202,255645,6955,266071,6760,1304034,11080,730707,10289,573327,9855,272988,8690,126361,6749,70258,4482,58516,3859,23211,2147,21993,2141,2650125,3256,858258,11261,607,412,857651,11315,17213,1976,105254,5539,181276,6906,315248,8862,154763,5755,83897,4174,1791867,11580,1083290,11819,708577,11565,347084,8579,168165,7640,79416,4933,78901,4184,24555,2045,10456,1680,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,491934,947,248067,669,136870,2895,16,26,136854,2893,4052,829,9083,1454,19511,1748,47425,2581,32767,2400,24016,1759,111197,3027,46148,2045,65049,2741,31815,2186,12365,1445,6694,1173,7508,1092,4254,861,2413,552,243867,683,94863,2651,0,211,94863,2651,1782,479,13685,1423,26748,2205,35933,1971,12466,1450,4249,729,149004,2670,69760,2213,79244,2695,39615,2540,22326,1584,7381,1196,6923,1045,2179,557,820,351,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7575444,4177,3661841,3760,1687280,12565,16,25,1687264,12567,28987,2794,120420,5219,220569,6812,527633,8402,429015,9955,360640,8242,1974561,13244,1080236,12979,894325,12575,441281,10477,187330,6726,102354,5021,96286,5275,39144,2826,27930,2630,3913603,2749,1275588,12551,382,320,1275206,12510,27679,2697,160977,5465,274294,7377,447128,8719,245244,8045,119884,4850,2638015,12319,1527828,11990,1110187,13229,568512,10388,292336,9066,111823,4591,90861,4729,34532,2698,12123,1507,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2121192,2315,1031930,1847,507225,6573,18,33,507207,6572,11980,1969,48497,4274,76086,4552,154712,4852,115774,4709,100158,4631,524705,6678,305030,5401,219675,5880,106442,5062,47390,3478,24086,2325,23266,2074,10104,1376,8387,1193,1089262,1470,372440,6691,6,11,372434,6692,10313,1503,65436,4058,88277,4219,133266,4998,50674,2793,24468,2217,716822,7057,443440,7438,273382,7194,150925,5536,71094,3986,23234,2342,19310,1817,6017,1107,2802,735,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2504481,3665,1217059,2834,490354,6898,59,98,490295,6885,10734,1660,32969,3120,65877,4489,140275,4642,117485,4755,122955,4699,726705,7320,397984,8379,328721,7665,147400,6231,72216,4544,42719,3496,37885,3319,15934,1720,12567,1373,1287422,1995,378747,7768,179,207,378568,7754,10528,1651,43144,3482,81596,5048,131210,5136,71169,3582,40921,2680,908675,8119,507442,7698,401233,7007,191694,5999,101733,4787,48001,3174,36107,2606,16759,1698,6939,1265,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8368035,4056,4034337,2898,1907736,10483,263,206,1907473,10473,32718,2652,114656,4525,239242,6313,576199,9611,465486,9992,479172,8565,2126601,10421,1155005,12306,971596,12297,466823,9435,188208,5460,107165,5083,115834,5564,53760,3534,39806,2643,4333698,3147,1426726,12673,251,192,1426475,12690,27012,2541,165565,6227,301412,8768,478943,9665,283895,7419,169648,6587,2906972,13023,1697409,14692,1209563,13309,616593,10111,302504,7291,124262,5487,98880,4901,46688,3436,20636,1734,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,679845,2014,322165,1225,143138,3781,0,291,143138,3781,1957,865,7484,1744,13522,2109,39368,2898,37914,2506,42893,2920,179027,3903,94944,3838,84083,4144,37155,2996,18801,2170,9448,1573,9311,1370,5714,1031,3654,909,357680,1262,119940,3561,0,291,119940,3561,1546,674,8447,1666,20453,2158,39633,3017,28626,2144,21235,2077,237740,3746,132115,4036,105625,3447,46964,2821,23017,2506,13895,1785,12136,1607,7346,1077,2267,735,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2441824,2864,1181790,2109,550346,8719,0,296,550346,8719,8474,1451,38588,2867,74822,4886,175733,6450,134430,5566,118299,5115,631444,8793,369471,8134,261973,7715,126700,5766,62644,4373,28273,2827,24885,3111,10180,1414,9291,1473,1260034,2079,406094,7302,76,125,406018,7317,8176,1464,55574,4894,88569,4252,145770,5799,72646,4198,35283,2869,853940,7749,537570,7539,316370,7244,167218,6400,76771,4493,31530,3152,26623,2495,10698,1677,3530,945,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,555933,1412,274558,986,154691,3459,41,64,154650,3463,3255,606,13234,1795,29426,2588,55890,2740,30024,2478,22821,1888,119867,3511,56808,2470,63059,2885,34398,2239,13236,1842,6150,1127,4682,873,2389,652,2204,621,281375,865,112372,3152,0,223,112372,3152,2850,798,14901,1643,33419,2198,42609,2524,12730,1302,5863,984,169003,3245,82001,2535,87002,3312,50058,2701,19400,1852,7491,1184,7263,1169,2171,663,619,367,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3907891,3049,1884449,2881,851522,11632,67,111,851455,11623,14754,1833,70710,4790,139859,5729,259864,8227,188072,5546,178196,6447,1032927,11924,598473,9668,434454,9807,211454,6640,99669,5529,47074,3208,43688,3227,18157,2200,14412,1645,2023442,2416,652555,10187,0,287,652555,10187,13989,2153,101223,5216,157970,6665,229934,7381,97759,4735,51680,2894,1370887,10255,860566,9081,510321,10976,271901,7955,128628,5882,47912,3182,42895,3429,14095,1656,4890,1037,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9372375,6805,4594118,4958,2402487,14625,283,199,2402204,14647,37038,3271,141110,7466,251071,8093,600739,12129,578923,12703,793323,12488,2191631,15231,1202211,11483,989420,12270,444240,9514,203515,6982,106449,6538,108351,4970,61687,3676,65178,4048,4778257,4976,1744253,14860,54,85,1744199,14844,35577,3210,206905,8000,280768,8091,595144,12319,385810,8728,239995,7475,3034004,15469,1855160,15091,1178844,14264,602240,9991,262260,8160,114763,4889,122114,5266,54712,3846,22755,2387,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1634925,2448,809521,1798,425550,6174,65,124,425485,6180,6813,1267,24789,2402,51190,3130,127371,4871,111751,4183,103571,3950,383971,6425,171896,4510,212075,5731,100673,4928,49663,3416,22040,2458,23091,2338,9772,1288,6836,1127,825404,1671,240734,6025,121,143,240613,6035,8454,1445,26660,2296,58154,3630,86105,4022,42033,2926,19207,1892,584670,6330,304694,6235,279976,6171,158188,5407,67187,3603,25454,2356,19128,1957,7647,1355,2372,673,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,488953,1059,238510,749,112065,2968,46,76,112019,2954,2457,627,7422,1149,16839,1735,39912,2611,24778,1936,20611,1647,126445,3151,55456,2375,70989,3231,36033,2326,14580,1776,7631,1083,7684,1036,2576,589,2485,548,250443,656,85797,2939,0,211,85797,2939,2287,605,8876,1345,18276,2035,30053,1949,17857,1648,8448,1329,164646,3019,78101,2550,86545,2875,43502,2509,19552,1626,10745,1215,8083,1391,3765,770,898,359,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4268737,3172,2086839,2765,1123863,11084,69,111,1123794,11082,13141,1914,56876,4370,116375,6484,276455,9633,254079,7803,406868,7935,962976,11822,544806,9544,418170,10554,200298,7124,82108,5128,43322,3085,43667,3358,23599,2701,25176,2284,2181898,2603,803741,11718,64,104,803677,11714,14780,2244,74308,4833,127669,6717,251968,7149,172161,6168,162791,5787,1378157,11912,799382,9478,578775,12157,285542,8668,138449,5440,56540,3733,54598,3991,28622,2837,15024,1467,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4046854,4019,1994001,2628,922453,10876,212,222,922241,10854,12445,1719,41519,3155,83814,4717,238848,7311,242593,6829,303022,6960,1071548,10913,566204,9789,505344,10651,203886,7037,107223,5008,61668,4322,68620,4458,35526,3078,28421,2669,2052853,2414,649182,9957,41,51,649141,9953,14356,1825,52071,3458,104309,5199,232999,7175,147586,5639,97820,4284,1403671,9736,791427,8945,612244,8014,273768,7216,149772,6156,79204,4060,62020,3307,34433,2869,13047,1666,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1419104,2452,688914,2361,283688,6253,0,269,283688,6253,6982,1297,26265,2475,46798,2872,84468,4778,67840,4146,51335,3720,405226,6893,268294,6414,136932,5162,66837,3480,31969,3331,12844,1948,15246,1796,7034,1239,3002,800,730190,2125,215802,5872,10,16,215792,5870,8138,1614,41950,3441,59165,3762,67944,4789,27935,2354,10660,1692,514388,6359,352487,6086,161901,5328,91637,4115,38742,2887,14403,1519,11927,1866,4197,881,995,468,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3878273,3117,1905946,2174,919376,9691,101,98,919275,9685,20830,1960,54652,3478,113448,3849,304865,6631,234007,6456,191473,5402,986570,9943,473565,7009,513005,8820,246577,5793,100311,4250,58639,2944,62893,3148,30348,2672,14237,1365,1972327,2186,698642,8489,64,90,698578,8490,18222,1790,68885,3178,153311,4519,264714,6166,133860,4644,59586,3001,1273685,8961,642916,6764,630769,7801,303779,6331,156406,4684,76485,3599,60168,3206,26166,2136,7765,1178,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,389483,1062,197564,854,106377,3619,0,269,106377,3619,1550,633,6557,1416,12000,1972,29169,2993,31288,2683,25813,2381,91187,3709,39691,2359,51496,3325,23407,2060,10437,1803,7145,1379,5897,1518,2659,667,1951,614,191919,843,74584,2953,0,269,74584,2953,1977,724,9202,1711,18798,2204,24929,2071,15342,1468,4336,1113,117335,3037,61046,2294,56289,2799,30717,2190,13783,1651,6399,1519,2937,856,1640,589,813,522,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23245,2264,11000,1565,4445,1023,0,285,4445,1023,498,388,862,412,819,402,530,296,905,689,831,395,6555,1219,4976,1128,1579,655,601,418,325,223,102,120,166,175,146,164,239,337,12245,1770,2633,790,0,285,2633,790,131,163,885,488,588,394,426,296,481,299,122,151,9612,1573,6920,1316,2692,835,1500,595,787,465,75,125,245,295,85,136,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
