GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004MA,C25121_004EA,C25121_005MA,C25121_005EA,C25121_006EA,C25121_006MA,C25121_007EA,C25121_007MA,C25121_008EA,C25121_008MA,C25121_009MA,C25121_009EA,C25121_010MA,C25121_010EA,C25121_011EA,C25121_011MA,C25121_012EA,C25121_012MA,C25121_013EA,C25121_013MA,C25121_014MA,C25121_014EA,C25121_015MA,C25121_015EA,C25121_016MA,C25121_016EA,C25121_017EA,C25121_017MA,C25121_018EA,C25121_018MA,C25121_019EA,C25121_019MA,C25121_020MA,C25121_020EA,C25121_021MA,C25121_021EA,C25121_022EA,C25121_022MA,C25121_023MA,C25121_023EA,C25121_024EA,C25121_024MA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027MA,C25121_027EA,C25121_028EA,C25121_028MA,C25121_029MA,C25121_029EA,C25121_030EA,C25121_030MA,C25121_031MA,C25121_031EA,state
0400000US41,942674,8824,31506,3084,5073,1139,2604,776,8091,1308,15738,2081,68260,3595,13846,1567,5846,1111,20460,2281,28108,2247,135184,4979,21368,2081,9388,1227,41886,3106,62542,3339,139407,5760,12420,1568,7019,1474,46982,3274,72986,4324,203762,6228,9718,1460,6543,1401,55464,3811,132037,5341,364555,7694,6414,1076,3093,635,54520,3254,300528,7129,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3461678,15683,124875,5618,34908,2709,26937,2412,37915,3393,25115,2501,279622,6753,81459,4037,62420,3221,84755,3916,50988,3060,499922,10679,103225,4400,117999,4183,173121,6156,105577,4678,482847,9824,72861,3880,101872,3941,183126,6220,124988,5231,719749,12331,67958,3309,123462,5099,298547,7982,229782,6173,1354663,14042,41117,2811,96717,4454,386603,7069,830226,11133,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,244516,5053,7344,1184,770,368,555,419,2562,791,3457,923,12445,1541,859,395,149,146,4212,947,7225,1458,26148,2356,1315,533,461,288,7421,1237,16951,1864,28932,2653,460,243,548,370,10043,1760,17881,1897,51336,3216,1557,458,647,422,15392,1991,33740,2586,118311,3985,1553,575,531,325,19190,1797,97037,3543,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1210160,11085,61935,3133,23453,2024,15475,2025,14473,1920,8534,1433,130729,5646,49824,3664,28818,2697,35358,3032,16729,2115,199593,5809,52633,4223,48462,3151,66114,3660,32384,3325,183601,6159,33548,3061,39783,3290,73728,4582,36542,2779,251642,6618,32070,2388,43126,3503,112620,5321,63826,3599,382660,8427,17454,2084,30193,2627,131982,5385,203031,5531,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216821,3676,7717,1090,3754,770,1156,531,1896,559,911,365,15370,1461,6357,892,3190,666,4635,981,1188,388,34663,2537,11832,1263,7343,1093,12281,1663,3207,758,31087,2404,8502,1224,6807,1132,11947,1405,3831,829,51673,2722,8491,1026,8960,1183,24836,2051,9386,1227,76311,3100,5319,776,7599,1057,31329,2319,32064,2061,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1662768,15433,78394,4394,28135,2514,17385,2153,22491,2648,10383,1744,169408,5901,52086,3122,48736,3389,49860,3733,18726,1822,281064,7084,60688,3666,74778,4786,107447,4588,38151,3299,262854,7510,35652,3049,65837,3602,117719,5554,43646,3089,347404,8865,28620,2698,64523,4245,173777,6924,80484,4268,523644,9719,16693,2196,38194,2923,188315,6637,280442,6586,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5555903,27420,225917,7153,93590,5146,53467,3324,50423,3766,28437,2656,445479,9204,175224,6550,128298,5505,103416,5604,38541,3226,767566,12477,224732,8432,234378,7929,233491,6852,74965,3755,739146,12428,150902,6922,212808,7205,285501,8277,89935,5258,1099085,14830,145091,5997,270926,9138,505055,10818,178013,7177,2278710,23098,101433,4886,247970,8553,941089,13847,988218,13224,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,615142,6267,15663,1762,1634,524,1148,438,6192,1131,6689,1266,31552,2415,5490,1181,2290,671,13009,1612,10763,1450,70291,3986,6981,1215,4191,895,33192,2404,25927,2363,87443,3947,5122,1216,4203,911,43192,2758,34926,2391,149999,4882,4853,969,4838,1203,64609,3316,75699,3923,260194,5423,3583,759,3276,821,59337,3248,193998,4798,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180847,3870,6329,1038,513,240,611,253,2389,634,2816,798,14054,1442,1767,492,2216,614,5355,771,4716,798,25249,2075,2991,641,2061,612,10502,1495,9695,1206,25516,1832,1850,467,2578,723,10495,1113,10593,1337,41671,2277,1964,540,2002,496,16538,1560,21167,1441,68028,2947,1282,468,931,338,14705,1495,51110,2537,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2025240,16608,63987,3700,15256,1845,7707,1380,17315,1869,23709,2406,128356,4538,28556,2560,21509,2000,43072,3093,35219,2677,223154,6959,33358,2619,27104,1984,84297,4776,78395,4009,233710,7508,24943,2565,25179,2379,90205,4574,93383,4561,365296,8932,18926,1799,24088,2209,126641,5162,195641,6751,1010737,12088,12306,1663,15490,1909,137525,5281,845416,11068,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1644939,11518,47984,3444,8824,1390,3670,893,12983,1982,22507,2278,91872,4346,15103,2144,8502,1040,27219,1896,41048,3042,178870,6481,20550,2108,13624,1659,53751,3636,90945,4662,208528,6880,13599,1901,12540,1770,67454,3487,114935,5487,344306,7664,12705,1684,10056,1570,94937,4263,226608,5778,773379,10881,11459,1580,6136,1038,94181,4496,661603,9440,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,553429,5834,32008,2088,15491,1616,6988,1393,6199,1183,3330,836,72701,3409,37485,2700,16794,1904,12367,1661,6055,1246,107754,4464,39676,3299,31158,2920,26334,2204,10586,1641,91155,3937,23624,1866,27492,2359,28531,2632,11508,1710,110424,5324,22099,2064,30341,2770,40029,3140,17955,2036,139387,5075,13108,1790,25809,2166,52524,3392,47946,2960,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1566039,12101,43534,2480,8201,1055,9019,1329,15803,1548,10511,1454,103348,4094,20021,1666,21344,1483,41239,2602,20744,2057,222691,5894,27170,2016,48190,2838,100948,4185,46383,2686,226022,6150,19370,1771,41439,2588,111763,4333,53450,2687,360265,6197,16218,1494,45049,2663,185862,5279,113136,4040,610179,8462,9047,958,27745,1944,218001,5608,355386,6795,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155278,3397,4614,962,1497,633,547,336,1612,468,958,513,11774,1703,3452,1041,1739,603,3955,771,2628,707,18578,1950,3982,842,2461,709,8122,1348,4013,860,20925,2134,3470,934,2787,994,8551,1178,6117,1073,35484,2714,2929,730,2120,626,17735,1832,12700,1692,63903,2976,3970,958,2208,686,18816,1785,38909,2479,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929831,9777,197970,6566,50930,3868,62777,3360,61416,3391,22847,2160,213858,6737,33413,2758,72467,3461,83055,3911,24923,2351,199456,6342,19811,1786,59126,3162,93047,4611,27472,2500,129162,5359,7341,1347,26537,2480,72322,3520,22962,2515,107577,4723,3312,927,16071,1756,58165,3739,30029,2707,81808,3403,1051,500,5574,1104,29540,2578,45643,2443,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
