GEO_ID,C05008_001E,C05008_001M,C05008_002E,C05008_002M,C05008_003E,C05008_003M,C05008_004E,C05008_004M,C05008_005E,C05008_005M,C05008_006E,C05008_006M,C05008_007E,C05008_007M,C05008_008E,C05008_008M,C05008_009E,C05008_009M,C05008_010E,C05008_010M,C05008_011E,C05008_011M,C05008_012E,C05008_012M,C05008_013E,C05008_013M,C05008_014E,C05008_014M,C05008_015E,C05008_015M,C05008_016E,C05008_016M,C05008_017E,C05008_017M,C05008_018E,C05008_018M,C05008_019E,C05008_019M,C05008_020E,C05008_020M,C05008_021E,C05008_021M,C05008_022E,C05008_022M,C05008_023E,C05008_023M,C05008_024E,C05008_024M,C05008_025E,C05008_025M,C05008_026E,C05008_026M,C05008_027E,C05008_027M,C05008_028E,C05008_028M,C05008_029E,C05008_029M,C05008_030E,C05008_030M,C05008_031E,C05008_031M,C05008_032E,C05008_032M,C05008_033E,C05008_033M,C05008_034E,C05008_034M,C05008_035E,C05008_035M,C05008_036E,C05008_036M,C05008_037E,C05008_037M,C05008_038E,C05008_038M,C05008_039E,C05008_039M,C05008_040E,C05008_040M,C05008_041E,C05008_041M,C05008_042E,C05008_042M,C05008_043E,C05008_043M,C05008_044E,C05008_044M,C05008_045E,C05008_045M,C05008_046E,C05008_046M,C05008_047E,C05008_047M,C05008_048E,C05008_048M,C05008_049E,C05008_049M,C05008_050E,C05008_050M,C05008_051E,C05008_051M,NAME,C05008_001MA,C05008_001EA,C05008_002MA,C05008_002EA,C05008_003EA,C05008_003MA,C05008_004MA,C05008_004EA,C05008_005MA,C05008_005EA,C05008_006MA,C05008_006EA,C05008_007MA,C05008_007EA,C05008_008EA,C05008_008MA,C05008_009EA,C05008_009MA,C05008_010MA,C05008_010EA,C05008_011MA,C05008_011EA,C05008_012EA,C05008_012MA,C05008_013MA,C05008_013EA,C05008_014EA,C05008_014MA,C05008_015EA,C05008_015MA,C05008_016MA,C05008_016EA,C05008_017MA,C05008_017EA,C05008_018EA,C05008_018MA,C05008_019EA,C05008_019MA,C05008_020EA,C05008_020MA,C05008_021EA,C05008_021MA,C05008_022EA,C05008_022MA,C05008_023MA,C05008_023EA,C05008_024EA,C05008_024MA,C05008_025EA,C05008_025MA,C05008_026MA,C05008_026EA,C05008_027EA,C05008_027MA,C05008_028EA,C05008_028MA,C05008_029MA,C05008_029EA,C05008_030EA,C05008_030MA,C05008_031EA,C05008_031MA,C05008_032MA,C05008_032EA,C05008_033EA,C05008_033MA,C05008_034MA,C05008_034EA,C05008_035MA,C05008_035EA,C05008_036EA,C05008_036MA,C05008_037EA,C05008_037MA,C05008_038MA,C05008_038EA,C05008_039EA,C05008_039MA,C05008_040MA,C05008_040EA,C05008_041EA,C05008_041MA,C05008_042EA,C05008_042MA,C05008_043EA,C05008_043MA,C05008_044EA,C05008_044MA,C05008_045MA,C05008_045EA,C05008_046MA,C05008_046EA,C05008_047EA,C05008_047MA,C05008_048EA,C05008_048MA,C05008_049MA,C05008_049EA,C05008_050EA,C05008_050MA,C05008_051MA,C05008_051EA,state
0400000US25,983564,17809,471298,10529,107628,6050,26744,3007,22113,2792,58771,3956,135530,4496,56687,4784,34466,3398,44377,3348,172936,7513,80650,7012,43140,3645,49146,3394,9719,2532,5509,1961,2425,932,1785,715,163217,7462,75141,6724,40715,3543,47361,3486,55204,4199,24578,3016,14087,2249,16539,1875,512266,10355,123422,6252,24660,2829,23673,2950,75089,3989,150332,4492,62738,4391,40721,3103,46873,3583,183104,7988,79777,6595,51074,4053,52253,3730,5935,1471,3549,1207,1266,641,1120,428,177169,8095,76228,6587,49808,4069,51133,3818,55408,4181,18771,2818,12536,2128,24101,2158,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,587747,13476,295177,8555,63412,4745,14864,2693,18257,2452,30291,2679,133449,4862,55011,3962,37593,2936,40845,2839,64043,3913,26257,3695,22164,2518,15622,2014,45468,3751,18675,3048,16838,1970,9955,1927,18575,2713,7582,1867,5326,1387,5667,992,34273,3799,12588,2665,8457,1894,13228,1461,292570,7265,69566,3920,14900,1758,16219,2238,38447,3010,136682,4710,62332,4131,37241,2964,37109,2554,54344,3896,22346,3280,17743,2405,14255,2509,34683,3695,14233,2818,12365,2141,8085,2301,19661,2506,8113,1676,5378,1055,6170,1312,31978,2984,10428,1884,6783,1514,14767,1866,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,378483,9332,189490,5200,19554,2029,5982,1350,6422,1320,7150,1067,67341,3068,25477,2745,16479,1917,25385,2000,56212,3044,27941,3310,17715,2526,10556,1813,36661,3000,18120,2703,12264,1981,6277,1560,19551,2605,9821,1989,5451,1505,4279,1047,46383,3165,24694,2802,13768,2080,7921,1271,188993,6547,22407,2594,5623,1140,7548,1710,9236,1324,73535,3264,27251,3154,18974,1778,27310,2246,47410,2628,24042,3210,15213,2024,8155,1477,29039,2485,14765,2359,10188,1728,4086,1204,18371,2425,9277,2124,5025,1312,4069,966,45641,3971,24731,3158,13293,1964,7617,1208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,61428,4497,32859,3055,2155,734,1037,620,323,323,795,402,10311,2269,3629,1526,3757,1435,2925,785,19320,2223,12173,1952,4400,1290,2747,811,13317,2315,8635,2090,2835,1205,1847,606,6003,1533,3538,1310,1565,1004,900,442,1073,565,524,425,154,171,395,241,28569,2313,4505,985,1074,441,638,405,2793,794,10300,1492,3389,967,2919,956,3992,1095,12541,1872,7779,1785,2879,1215,1883,630,7166,1705,5180,1696,1028,534,958,508,5375,1433,2599,888,1851,1063,925,415,1223,659,500,365,53,91,670,411,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,232537,9253,117422,5822,23707,2535,6579,1366,9442,1723,7686,1215,39061,2750,18263,2522,9657,1602,11141,1633,41099,3467,20243,2794,11158,1578,9698,1356,27512,2634,12722,1913,8740,1460,6050,1165,13587,2361,7521,1876,2418,730,3648,877,13555,2703,7866,2216,3342,971,2347,808,115115,5065,27419,2632,8734,1840,7507,1341,11178,1508,43179,2758,21463,2489,11666,1673,10050,1208,30436,2985,13254,2231,9931,1491,7251,1303,17203,2202,7332,1561,7420,1402,2451,722,13233,2265,5922,1777,2511,871,4800,1029,14081,2646,7950,2078,2615,1183,3516,773,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,20031,2640,7279,1474,2409,743,505,262,816,468,1088,478,1656,661,771,443,271,267,614,329,1268,610,459,305,235,236,574,416,663,506,79,99,173,223,411,365,605,364,380,300,62,83,163,192,1946,661,638,458,322,259,986,405,12752,2007,5030,1283,1154,656,1142,552,2734,724,3114,736,1443,565,244,194,1427,485,966,432,237,155,164,167,565,362,263,182,57,50,119,155,87,96,703,378,180,152,45,73,478,348,3642,972,1208,669,520,312,1914,630,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,112178,5827,54922,3590,4240,916,1004,613,1356,625,1880,555,12909,1810,5440,1345,4966,1518,2503,549,32125,2451,10907,1859,11483,1830,9735,1553,24534,2488,7650,1613,8522,1605,8362,1451,7591,1873,3257,1087,2961,1268,1373,639,5648,1378,3137,942,1961,865,550,388,57256,3192,6813,1357,1569,597,1534,594,3710,992,14740,1391,5525,1049,5230,1432,3985,944,29234,2222,11470,1845,10747,1629,7017,1318,21465,1911,8180,1481,8294,1396,4991,1251,7769,1745,3290,1110,2453,930,2026,772,6469,1719,4173,1354,1675,1041,621,371,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,508458,9938,250451,5950,18878,2493,5567,1377,3671,1098,9640,1632,65461,3150,19968,2679,14788,2159,30705,2194,153093,5073,49978,4841,45477,4836,57638,3711,118132,5005,37066,4298,35635,4024,45431,2948,34961,3470,12912,2617,9842,2179,12207,2222,13019,2283,5352,1423,2902,1068,4765,952,258007,6665,24356,2864,6858,1595,4710,1169,12788,1700,85943,3438,26856,3398,19954,2411,39133,2665,137917,4797,42871,4102,46989,4091,48057,3379,100424,4912,29034,3552,38365,3676,33025,2981,37493,3527,13837,2295,8624,1769,15032,2378,9791,1853,4647,1470,1221,506,3923,912,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,69742,4588,31939,2898,7575,1282,1361,608,1392,468,4822,970,10242,1254,4340,1160,3594,901,2308,514,7199,1925,2761,1027,1890,1236,2548,1062,1711,1137,682,518,883,1050,146,138,5488,1633,2079,908,1007,619,2402,1057,6923,1080,1729,686,1550,689,3644,721,37803,3020,9123,1459,1347,551,1852,700,5924,1235,12752,1297,6327,1254,2525,671,3900,870,6959,1593,2786,1226,2123,966,2050,709,1231,799,449,682,590,501,192,342,5728,1574,2337,964,1533,943,1858,746,8969,1484,2471,940,996,450,5502,1090,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1844581,18543,900371,11872,149621,7192,26658,3113,33477,3300,89486,5055,272639,6226,94620,5532,81645,4799,96374,3771,424351,9148,164500,7274,124514,6759,135337,6155,76212,5813,42180,4721,24088,2780,9944,2086,348139,8918,122320,6610,100426,6517,125393,5688,53760,4774,21437,3333,15588,2151,16735,1833,944210,12143,167940,7292,29873,3257,37100,3415,100967,4958,296362,5040,110602,5402,82656,4688,103104,4577,427362,9554,159645,8190,122263,6661,145454,6201,53640,5344,29710,4046,16732,3046,7198,1471,373722,8669,129935,7045,105531,6216,138256,5997,52546,4089,22297,3424,14171,2266,16078,2042,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,205141,9812,97565,5662,5635,1287,1946,789,931,504,2758,763,7926,1771,2443,850,2161,1312,3322,899,81627,5571,28425,3305,20463,2922,32739,3245,74563,5565,25874,3101,18202,2818,30487,3172,7064,1829,2551,1285,2261,975,2252,880,2377,1004,562,515,460,533,1355,541,107576,5945,10274,1594,2374,952,944,514,6956,1305,12844,1463,5471,1158,3433,1258,3940,795,81768,5642,30062,4127,19521,2405,32185,3273,74786,5453,27879,4034,17150,2291,29757,3189,6982,1652,2183,1051,2371,967,2428,656,2690,929,457,332,886,601,1347,517,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4297612,33233,2027698,21783,351956,9353,73378,4708,98501,5350,180077,7125,551294,9539,191930,7761,169292,7357,190072,6070,1010148,17287,340110,14137,275031,9686,395007,10315,151374,12375,76610,8554,47659,4920,27105,2872,858774,16243,263500,12410,227372,9399,367902,10061,114300,6697,46307,4874,29725,3262,38268,3024,2269914,17625,412277,11274,82338,5575,106162,5384,223777,7534,601071,9069,223454,9102,179859,7944,197758,6541,1144579,15841,335688,11827,311483,10067,497408,9681,100832,6987,47543,5008,34840,4001,18449,2385,1043747,16420,288145,11129,276643,10694,478959,9753,111987,7290,48362,4313,29287,3261,34338,2677,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,719137,14385,374350,8611,35072,3553,10099,1989,9376,1976,15597,2225,76566,3809,31837,3521,21547,2246,23182,2283,230773,6645,114223,6290,78576,5019,37974,3257,153480,7358,74224,6269,59261,4657,19995,2550,77293,6439,39999,4701,19315,2915,17979,2572,31939,4265,16371,3140,7280,1572,8288,1804,344787,8735,40157,3654,10367,2516,9191,1575,20599,1949,86398,3908,38049,3564,21101,2066,27248,2273,183115,5645,90424,5804,66185,5160,26506,2908,109315,6354,52962,4612,48193,4628,8160,1454,73800,5130,37462,4215,17992,2450,18346,2591,35117,4547,17392,3371,10143,2195,7582,1280,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16639,2091,8666,1532,1645,553,512,271,612,318,521,322,3286,898,2471,920,393,320,422,299,544,295,111,113,69,109,364,227,375,222,66,68,19,41,290,201,169,174,45,83,50,102,74,112,3191,850,1690,785,1138,612,363,199,7973,1111,1882,596,465,367,705,400,712,297,2991,646,1308,557,735,330,948,353,646,333,82,108,183,164,381,256,228,175,0,211,41,65,187,161,418,256,82,108,142,147,194,168,2454,664,1484,448,305,325,665,362,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,469748,10978,231316,7101,53520,4190,12002,2283,11643,1724,29875,2585,86045,3428,40015,2945,18243,2162,27787,2224,55500,4278,31769,3128,11977,2075,11754,1660,31922,3676,20299,2999,7386,1834,4237,1151,23578,3106,11470,2167,4591,1232,7517,1313,36251,3807,17358,2825,11477,1931,7416,1122,238432,6632,70352,4470,14247,2711,14393,2061,41712,2955,91164,3284,41648,2971,20060,2163,29456,2244,45128,3283,24188,2452,10056,1709,10884,1848,22244,3045,14150,2574,4539,1287,3555,1126,22884,3324,10038,2211,5517,1422,7329,1369,31788,3524,15164,2481,9244,2108,7380,1466,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,206382,7355,106686,4322,4802,1050,644,277,1076,528,3082,846,24365,1421,10211,1529,6115,1123,8039,1056,69751,3726,33637,3299,21800,2373,14314,1659,59644,3353,28524,2773,18979,2217,12141,1449,10107,2211,5113,1894,2821,809,2173,625,7768,1829,4724,1598,1351,716,1693,625,99696,4759,10533,1604,2852,1205,1632,706,6049,886,29565,2222,11821,1933,7020,1269,10724,1421,51580,3138,24627,2734,16739,2050,10214,1602,41422,3025,20039,2351,14155,1974,7228,1257,10158,1923,4588,1412,2584,877,2986,1003,8018,1740,3674,1423,2149,913,2195,605,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,375743,10484,188757,7035,25100,3205,8026,2054,7744,1698,9330,1554,49648,3001,18436,2612,14177,2123,17035,1610,98024,4857,34449,4568,33651,3236,29924,2549,84451,4760,29993,4138,30112,3086,24346,2412,13573,2338,4456,1499,3539,1400,5578,1334,15985,2398,4340,1386,4705,1382,6940,1446,186986,6058,32914,3230,8121,1581,8951,1725,15842,2107,59629,3198,21242,2993,17266,2216,21121,2094,76664,4572,29335,4501,27597,3429,19732,2060,66107,4229,26262,4447,24188,3192,15657,1962,10557,2082,3073,1236,3409,1376,4075,1187,17779,2228,4336,1060,5459,1401,7984,1442,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,739068,15383,358762,9060,73108,4190,18749,2736,18870,2149,35489,2649,132792,4222,57155,4212,33583,2870,42054,2743,113972,6376,52622,4856,30078,3452,31272,2727,36525,3776,21437,3194,8431,1750,6657,1397,77447,5567,31185,4303,21647,2962,24615,2311,38890,3601,20328,3131,9306,1574,9256,1363,380306,9229,91540,4962,21134,3141,21548,2297,48858,3389,145507,4322,66244,4491,36007,3150,43256,2604,107297,6671,44704,4305,30715,4472,31878,2927,22536,3091,13959,2507,5464,1546,3113,1059,84761,5771,30745,3355,25251,3965,28765,2772,35962,3485,17389,2453,8853,1536,9720,1470,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,134335,5671,63657,3342,13937,1986,1469,596,1421,565,11047,1662,11414,1299,6376,1266,2312,815,2726,934,29609,2335,12945,2214,8433,1592,8231,1394,2269,948,683,475,409,336,1177,715,27340,2374,12262,2197,8024,1618,7054,1239,8697,1566,3057,1065,1415,738,4225,973,70678,3693,16083,2084,1860,705,1207,516,13016,1963,13533,1402,7229,1618,2416,815,3888,973,29921,2700,11547,2545,10072,1814,8302,1416,1835,799,655,550,547,533,633,409,28086,2707,10892,2490,9525,1809,7669,1344,11141,1689,3629,1241,1974,709,5538,1048,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,218494,7396,117303,4711,14411,1961,4640,1373,2788,826,6983,1138,20952,1931,8611,1765,4353,1111,7988,1265,73598,3798,46006,4028,18470,2242,9122,1804,45100,4145,29764,4217,11878,2044,3458,1045,28498,3504,16242,2877,6592,1352,5664,1496,8342,1834,4518,1489,1711,748,2113,735,101191,4681,22535,2559,6354,1752,4047,1016,12134,1711,23539,2142,9879,1790,4477,1221,9183,1305,46207,3724,26564,3815,13522,2335,6121,1444,24163,2981,15828,2691,6893,1693,1442,730,22044,3246,10736,2945,6629,1582,4679,1184,8910,1623,4300,1233,1647,754,2963,936,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22238,2765,12847,2305,2509,1037,886,495,1133,841,490,285,3114,1377,1182,661,1484,976,448,308,3656,703,1750,562,1153,392,753,386,2420,818,911,468,936,432,573,345,1236,673,839,506,217,192,180,148,3568,1447,2444,1477,529,454,595,408,9391,1301,1719,635,540,401,539,388,640,281,3433,657,1631,665,1063,442,739,350,2077,658,816,383,620,356,641,392,1255,531,214,168,444,308,597,390,822,389,602,361,176,177,44,77,2162,971,1441,958,504,395,217,161,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,288993,10031,154067,6470,13325,1843,3957,887,4302,1126,5066,1162,35742,2263,16132,1999,8127,1270,11483,1657,85965,5309,53254,4691,22358,2909,10353,1805,58632,5534,36287,4729,16978,2682,5367,1234,27333,4899,16967,4266,5380,1425,4986,1240,19035,2436,10134,1972,4946,1303,3955,976,134926,5709,19443,2714,4366,1226,5678,1349,9399,1512,41773,2422,19534,2341,9600,1389,12639,1550,56880,3490,33467,3251,15355,2306,8058,1602,31784,3144,19441,2524,9982,1918,2361,894,25096,3617,14026,3068,5373,1478,5697,1427,16830,2651,8191,1985,5244,1322,3395,939,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4142031,39408,2103723,24412,75418,5331,26873,3562,18817,2882,29728,2409,371181,8609,148820,7326,100905,4802,121456,5149,1561241,22420,558163,16943,449888,14301,553190,10706,1278594,22040,429955,14653,380108,13533,468531,10290,282647,10840,128208,7906,69780,5828,84659,4788,95883,6214,47606,4923,22030,2636,26247,2921,2038308,22208,96966,6252,26934,3351,21064,2878,48968,3725,398597,8186,166409,7270,110666,5361,121522,5274,1452174,18844,489349,14521,445222,14553,517603,11427,1206742,18984,394458,13473,378664,14102,433620,11081,245432,9110,94891,6435,66558,5503,83983,4636,90571,5759,45235,4056,24171,3593,21165,2156,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,222638,7882,112301,4417,10691,1736,3156,1065,2518,1051,5017,936,17654,1687,8134,1916,3371,1052,6149,1275,72772,3819,29186,3767,24595,3260,18991,2088,53944,3961,20403,3259,18988,2808,14553,1863,18828,2815,8783,1991,5607,1446,4438,1210,11184,1772,4508,1299,2222,627,4454,955,110337,5358,13941,2174,2992,929,3943,1420,7006,1284,19682,1589,7183,1337,5530,1041,6969,1060,65951,3864,24443,3952,25878,3109,15630,2773,48369,3670,16876,3143,20851,2957,10642,2324,17582,1950,7567,1521,5027,1239,4988,1059,10763,2006,4332,1427,1802,845,4629,1266,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
