GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001MA,B23022_001EA,B23022_002MA,B23022_002EA,B23022_003EA,B23022_003MA,B23022_004EA,B23022_004MA,B23022_005MA,B23022_005EA,B23022_006EA,B23022_006MA,B23022_007MA,B23022_007EA,B23022_008MA,B23022_008EA,B23022_009EA,B23022_009MA,B23022_010MA,B23022_010EA,B23022_011EA,B23022_011MA,B23022_012MA,B23022_012EA,B23022_013MA,B23022_013EA,B23022_014EA,B23022_014MA,B23022_015EA,B23022_015MA,B23022_016MA,B23022_016EA,B23022_017EA,B23022_017MA,B23022_018MA,B23022_018EA,B23022_019MA,B23022_019EA,B23022_020EA,B23022_020MA,B23022_021EA,B23022_021MA,B23022_022MA,B23022_022EA,B23022_023MA,B23022_023EA,B23022_024MA,B23022_024EA,B23022_025EA,B23022_025MA,B23022_026EA,B23022_026MA,B23022_027EA,B23022_027MA,B23022_028MA,B23022_028EA,B23022_029MA,B23022_029EA,B23022_030MA,B23022_030EA,B23022_031EA,B23022_031MA,B23022_032EA,B23022_032MA,B23022_033MA,B23022_033EA,B23022_034MA,B23022_034EA,B23022_035MA,B23022_035EA,B23022_036MA,B23022_036EA,B23022_037EA,B23022_037MA,B23022_038MA,B23022_038EA,B23022_039MA,B23022_039EA,B23022_040EA,B23022_040MA,B23022_041MA,B23022_041EA,B23022_042EA,B23022_042MA,B23022_043EA,B23022_043MA,B23022_044EA,B23022_044MA,B23022_045MA,B23022_045EA,B23022_046EA,B23022_046MA,B23022_047EA,B23022_047MA,B23022_048EA,B23022_048MA,B23022_049EA,B23022_049MA,state
0400000US13,6463907,7574,3171264,5926,2385696,12986,1989653,14675,1629102,13616,38503,3448,85401,5184,95952,5850,70474,5376,70221,5155,321132,8961,129973,6414,6667,1414,34579,3252,49118,4310,41617,3975,59178,4990,74911,4588,19105,2715,1969,863,4751,1337,8231,1725,9164,1565,31691,3001,785568,13037,3292643,5673,2209442,15667,1588330,16228,1315601,15700,25048,2821,69031,4355,62776,4421,53918,4056,61956,4533,501343,10235,251898,8126,12569,1881,48664,3948,62802,4455,53114,4557,72296,5203,119769,5786,31409,3335,4373,1387,9341,1255,14121,2154,16855,2322,43670,3184,1083201,16077,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,895519,2129,457256,1917,369803,3976,299162,4471,259925,5398,5097,1097,11287,1674,8737,1362,7549,1558,6567,1384,55437,3235,29328,2653,1640,606,5442,1191,6326,1246,4860,1190,7841,1610,15204,1833,5822,1318,126,130,687,410,1601,595,1687,630,5281,1215,87453,4544,438263,1412,325172,4696,233297,5388,199680,5508,5627,1412,9977,1611,6555,1644,5296,1238,6162,1064,73342,4878,41920,3840,2079,715,5767,1210,8087,1560,7540,1377,7949,1299,18533,2116,5582,1339,639,411,1713,519,2318,810,2398,617,5883,1327,113091,4670,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,990782,2478,500025,2127,408801,4406,329443,6034,247965,5667,7745,1194,17942,2022,19214,1997,17115,2328,19462,2449,61769,4714,25791,2893,2102,854,6119,1316,8975,1729,8059,1416,10723,2121,17589,2471,4274,1397,564,466,609,362,2560,878,3418,1106,6164,1245,91224,4305,490757,2219,357050,4519,223075,5480,176299,5651,2891,926,12301,1807,12520,1885,8072,1679,10992,1548,105909,4020,55354,3378,3949,1036,9779,1430,11700,1958,10817,1571,14310,1968,28066,2590,7539,1114,1107,523,2270,692,3698,826,4793,1085,8659,1308,133707,4899,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8470168,6616,4206091,6848,3313492,15123,2719878,14707,2195167,16146,46162,3565,121664,5796,142598,6967,106710,5994,107577,5900,470165,10747,209866,8536,10998,1662,44439,3703,65498,4381,58185,4249,81179,4596,123449,4932,33994,3373,2168,635,9557,1409,16005,2327,15472,2121,46253,2554,892599,14332,4264077,5538,3071610,13959,2069395,14747,1715123,14096,28582,2401,102210,5447,92821,3898,61883,4213,68776,4475,794563,13824,435918,11062,22577,2235,71121,3797,96942,5241,73682,4586,94323,5419,207652,6272,57889,3758,4858,940,18329,1846,28103,2214,29037,2375,69436,4167,1192467,12965,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4227861,4836,2111543,4587,1662830,10030,1367238,10899,1072870,10787,23564,2474,68890,3894,74981,5122,64210,4726,62723,4117,241089,7864,97748,6015,6347,1291,20934,2155,35619,3381,35637,3087,44804,3089,54503,3356,12296,1692,1134,692,3456,880,5893,978,8396,1386,23328,2016,448713,10048,2116318,4445,1516722,11096,1017814,10316,823113,11280,15917,2025,53792,4117,49535,3424,36685,2777,38772,3618,399366,8540,210088,5674,9350,1511,39788,3436,51580,3522,42508,3087,46052,3403,99542,4093,29271,2314,2584,792,9279,1196,15351,1760,13515,1696,29542,2293,599596,10854,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1956255,3470,986290,2995,853925,5766,693068,6934,576340,7246,11767,1583,28573,2626,32233,2924,20846,2241,23309,2696,121343,5086,50186,3049,2348,526,14019,1744,16607,2055,17061,2131,21122,2419,39514,3143,9754,1417,1202,518,3690,951,4857,970,6651,1153,13360,1676,132365,5379,969965,3258,789254,5242,528985,6047,445503,5616,6734,1047,22668,1648,23070,1991,14799,2115,16211,1862,200750,5265,104806,3605,7239,1303,21117,1861,25257,2548,17997,2058,24334,2237,59519,3807,18456,1997,1492,476,6086,1116,7545,1176,8393,1397,17547,1992,180711,5317,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1834191,3614,923565,3058,774386,6196,641661,8014,528869,8370,9932,1656,26870,2295,28605,2760,20484,2180,26901,2557,100794,5057,38901,3354,2748,907,10314,1708,14715,1750,14764,1770,19352,2052,31931,2297,7890,1625,521,326,2629,694,4690,1317,5027,1075,11174,1396,149179,5947,910626,3109,706713,6551,483132,7743,402801,7256,9047,1640,22465,2154,20189,1744,13614,1931,15016,1748,173696,6165,92423,4377,5443,1144,15781,1884,21469,2137,18326,2477,20254,2291,49885,3867,15388,2267,1855,836,5236,1055,7926,1241,5564,1047,13916,1799,203913,5812,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2858041,4928,1422411,4033,1062615,10039,882447,10572,702468,11273,13885,1795,39301,3162,44563,3546,42846,2915,39384,3598,149513,5632,61061,4249,3682,1026,12009,1915,21336,2483,22754,2572,28671,2497,30655,2806,7698,1273,384,284,2611,855,2608,769,4088,982,13266,1713,359796,9738,1435630,3765,963472,8631,680037,9893,546549,9013,11195,1614,34441,3133,31104,2890,26798,2559,29950,2723,233156,7630,119799,5427,5091,1157,20823,2188,28470,2760,26315,2361,32658,3049,50279,2730,14550,1869,1316,576,3172,902,5454,1290,7935,1166,17852,2142,472158,8394,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2990849,4578,1480435,4306,1111229,8910,938369,9635,753439,9612,15842,2293,40408,3915,52016,3768,39577,3102,37087,2913,140367,6574,56978,4008,4361,1479,12224,1889,19540,2609,21625,2768,25639,2814,32493,3227,8406,1397,230,213,2409,701,3548,1115,5236,1197,12664,2161,369206,9355,1510414,3374,1041590,9161,763332,10417,616281,9282,12064,2070,36226,3180,41086,3411,27409,2428,30266,3528,232095,6960,113647,5810,6386,1324,20442,2359,31004,3079,23329,2546,37287,3129,46163,3325,16064,2314,1327,701,2767,860,5357,1198,4969,1239,15679,1848,468824,9780,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,877763,1865,432826,1593,350839,3804,285935,4508,225782,4706,4117,800,16272,1581,16987,1865,11734,1731,11043,1395,52292,3122,21531,2058,1469,515,5702,1114,7336,1332,6491,1091,9763,1409,12612,1466,2918,792,419,280,1120,449,2060,550,2081,612,4014,868,81987,3794,444937,1478,343651,4100,223072,4453,187755,4037,3587,849,10803,1515,8056,1221,6497,1389,6374,1396,96650,3960,53578,2973,1783,577,8830,1215,11482,1595,9514,1583,11463,1701,23929,2167,5243,881,703,392,2378,711,3378,797,4225,825,8002,1212,101286,4066,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3886407,4412,1891887,3270,1538352,8602,1297904,8729,1099998,9255,19027,2002,53498,4005,44874,3453,38640,3451,41867,3701,194968,6967,76671,4964,5638,1299,19436,2128,27137,2924,25925,2807,40161,3546,45480,3537,8729,1716,1045,506,3252,752,7308,1432,6092,1329,19054,2349,353535,8889,1994520,4292,1521288,10782,1128326,12535,946964,12533,19236,2186,55552,3686,35104,3003,34617,3135,36853,3328,309932,8476,159023,6777,9288,1458,35061,3270,35889,2678,28073,2491,42598,3380,83030,4214,20812,2271,2943,734,6602,1058,12968,2153,11550,1627,28155,2682,473232,10703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4407761,4248,2157163,3062,1765246,9197,1438774,11157,1166903,12041,25171,2502,62367,4395,65394,4726,58018,4620,60921,4216,253702,7525,97152,5109,6850,1667,23851,2576,39758,3556,37832,2789,48259,3526,72770,4367,14723,2056,1126,407,5575,1196,10633,1660,13955,2190,26758,2577,391917,9189,2250598,3362,1716782,12550,1096268,13401,906752,13653,20987,2707,52571,3838,42804,3498,34434,3022,38720,3680,487539,10321,276220,9301,16125,2144,49130,2790,53365,4547,40324,3470,52375,3693,132975,6456,33410,3164,4052,1000,11672,1334,20722,2179,22283,2360,40836,3332,533816,11859,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
