GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001EA,B20005_001MA,B20005_002MA,B20005_002EA,B20005_003MA,B20005_003EA,B20005_004EA,B20005_004MA,B20005_005EA,B20005_005MA,B20005_006MA,B20005_006EA,B20005_007EA,B20005_007MA,B20005_008MA,B20005_008EA,B20005_009EA,B20005_009MA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020EA,B20005_020MA,B20005_021EA,B20005_021MA,B20005_022EA,B20005_022MA,B20005_023MA,B20005_023EA,B20005_024MA,B20005_024EA,B20005_025MA,B20005_025EA,B20005_026EA,B20005_026MA,B20005_027EA,B20005_027MA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030MA,B20005_030EA,B20005_031EA,B20005_031MA,B20005_032EA,B20005_032MA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036MA,B20005_036EA,B20005_037EA,B20005_037MA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040MA,B20005_040EA,B20005_041MA,B20005_041EA,B20005_042EA,B20005_042MA,B20005_043EA,B20005_043MA,B20005_044EA,B20005_044MA,B20005_045EA,B20005_045MA,B20005_046MA,B20005_046EA,B20005_047MA,B20005_047EA,B20005_048EA,B20005_048MA,B20005_049MA,B20005_049EA,B20005_050EA,B20005_050MA,B20005_051MA,B20005_051EA,B20005_052MA,B20005_052EA,B20005_053EA,B20005_053MA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057MA,B20005_057EA,B20005_058MA,B20005_058EA,B20005_059EA,B20005_059MA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062MA,B20005_062EA,B20005_063MA,B20005_063EA,B20005_064EA,B20005_064MA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068MA,B20005_068EA,B20005_069MA,B20005_069EA,B20005_070EA,B20005_070MA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073MA,B20005_073EA,B20005_074MA,B20005_074EA,B20005_075EA,B20005_075MA,B20005_076MA,B20005_076EA,B20005_077MA,B20005_077EA,B20005_078EA,B20005_078MA,B20005_079MA,B20005_079EA,B20005_080MA,B20005_080EA,B20005_081EA,B20005_081MA,B20005_082MA,B20005_082EA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085MA,B20005_085EA,B20005_086EA,B20005_086MA,B20005_087EA,B20005_087MA,B20005_088MA,B20005_088EA,B20005_089EA,B20005_089MA,B20005_090EA,B20005_090MA,B20005_091EA,B20005_091MA,B20005_092EA,B20005_092MA,B20005_093EA,B20005_093MA,B20005_094MA,B20005_094EA,B20005_095MA,B20005_095EA,state
0400000US25,5313877,4329,2535498,3118,1207541,11884,124,146,1207417,11832,1760,732,949,410,6621,1584,3661,941,12777,2113,7690,1500,18105,2630,12983,2288,36022,3279,19182,2200,61131,4162,76512,4604,71776,4651,82273,4018,67856,3904,93150,5184,121702,5249,89806,5187,167098,6372,256363,7541,1327957,12083,665603,9363,662354,11382,112456,5273,79941,4397,65561,3944,42671,3467,54028,3988,26459,2708,33233,3042,19391,2053,35461,3425,11029,2160,30746,3389,29489,3467,15679,1830,19192,2724,10175,1558,15541,2258,13917,1735,12058,1784,16055,2138,19272,2050,2778379,3532,936189,13696,51,84,936138,13704,1329,501,2003,683,6475,1211,4794,1134,13972,2265,9952,1458,21476,3080,19978,2706,37253,3343,25104,2501,66064,4338,82827,4970,77895,5107,80357,4948,61539,3483,69817,4224,93068,4786,76418,3666,97062,4709,88755,4715,1842190,12861,973802,12067,868388,11479,142825,6432,96764,5262,82104,4661,57202,3884,82719,4087,37926,3198,52089,3575,28463,2843,45267,3593,18561,2339,40415,3415,36967,3550,21397,2142,21956,2559,16688,1787,19169,2045,21854,2116,17801,1980,16127,1767,12094,1892,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7833379,4426,3804037,4156,1474777,13905,40,64,1474737,13906,4186,931,3294,865,14062,2350,11302,1526,32106,2779,21105,2645,39516,3329,28941,3151,58705,4250,33151,2763,95664,5102,115062,4473,94418,4054,117179,5273,80875,4656,114947,4789,139863,5168,115265,5037,175915,5045,179181,5557,2329260,14435,1332406,14222,996854,12894,190491,7084,126445,5345,109080,5076,73714,4719,93976,4507,38353,3156,51090,3195,27501,2667,48178,3865,20885,2120,41736,3076,38373,2573,21296,1693,23064,2165,13657,1771,16852,1677,17320,1766,14288,1564,14722,1763,15833,1787,4029342,3931,1160780,10209,202,231,1160578,10212,2211,643,2971,780,12191,1681,12814,1764,35250,3017,26482,2694,51988,3489,40288,2924,73658,4323,45556,3343,116157,5159,129262,5661,88380,3883,91913,4056,67475,4024,78063,4253,92755,4367,66314,4140,77249,3740,49601,3254,2868562,10398,1687766,11748,1180796,12419,229187,7732,154851,6361,141674,5308,93679,4723,129601,5156,60118,4131,67344,4068,38404,2447,49042,2749,23761,2129,40552,2965,36223,2530,22189,1806,22397,2316,12359,1711,15013,1604,15436,1704,11819,1481,11583,1448,5564,1018,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4175262,3180,2055295,3074,1008636,9292,14,25,1008622,9292,4307,823,2179,611,5937,1085,5060,978,15777,1757,11165,1724,18060,1659,17516,2018,36910,2927,20352,2135,61321,4262,78154,4034,74777,3189,89401,4283,61569,3022,78073,3908,99067,3350,74443,4220,110875,4076,143679,4653,1046659,9475,478654,8346,568005,9135,99083,4326,67799,3878,59943,4124,37143,2903,48416,2887,22715,2250,29231,2537,16063,1880,28402,2617,12050,1489,28156,2568,26633,2513,17152,1856,14940,1644,7832,1134,12146,1458,11590,1358,8231,1231,8530,1260,11950,1444,2119967,3297,763045,8233,94,125,762951,8236,1311,353,1487,401,6423,978,5730,965,14772,1572,12300,1686,22411,2257,22544,2171,42276,2859,28458,2707,70807,3933,85321,3818,74748,3728,70905,3290,50876,3208,49610,3114,62532,3499,43855,2840,52732,3055,43853,3077,1356922,8401,655895,7799,701027,9252,117291,3835,87653,4119,74606,3825,52698,3343,68764,3800,31971,2517,45346,3066,24202,2344,33906,2194,15957,1567,32242,1967,26740,2042,16378,1494,16031,1783,10422,1480,11063,1281,13822,1640,8137,1375,8808,1382,4990,1076,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2302345,3741,1100026,3759,470253,9873,31,57,470222,9868,1111,482,1709,664,4958,1252,4895,1406,15455,2584,11345,1658,14650,2406,18873,2927,29516,3109,18713,2551,37550,3307,45518,3548,37871,3228,41013,3302,27941,3239,30741,2802,37283,3107,24399,2583,30509,2567,36172,2798,629773,10845,394113,8430,235660,7776,45096,2950,29932,2673,27322,2822,17714,2993,22567,2821,12268,1835,11796,1873,7574,1819,9640,1752,4007,1299,9836,1825,7177,1417,5242,1185,3520,997,3269,1128,2924,895,5812,1226,3596,1172,3189,968,3179,871,1202319,2989,395759,7843,201,211,395558,7837,429,311,1138,518,3917,1140,5961,1423,22572,2709,21039,2733,28399,2927,21204,2842,34744,2957,19431,2563,45816,4040,45221,3676,30299,2961,28311,2808,18201,2235,16494,1997,20411,2427,10956,1621,13897,2082,7118,1255,806560,7740,549093,9081,257467,7931,54989,3868,35898,3211,32599,3108,21676,2452,28941,3057,12190,1686,13666,1803,6833,1551,10265,1784,5220,1114,8243,1490,8461,1470,4544,1069,4363,1052,2386,820,1752,631,2174,635,1584,762,770,398,913,426,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4746821,5010,2294240,4715,1035801,9971,142,144,1035659,9949,4109,961,3467,962,8862,1681,7518,1345,22574,2469,15818,2272,29050,2656,27185,2799,53886,4044,33672,3295,81458,4347,95170,4405,76053,4618,84962,4366,58518,4109,72363,4707,93197,5086,63032,4178,97505,3897,107260,4347,1258439,11069,689954,11269,568485,11368,103759,6040,74348,4182,64427,4002,41364,3198,54658,3590,27287,2914,29750,2686,14546,1869,26093,2696,11033,1615,23298,2634,22886,2926,13477,1802,15070,1935,7983,1261,7417,1421,8736,1291,4702,966,8250,1217,9401,1622,2452581,3913,873848,11418,190,185,873658,11411,3494,935,3544,1004,5722,1236,9476,1488,29893,2449,22417,2360,41969,3593,35149,3231,67915,4164,42213,3637,98552,4402,105228,4900,79174,4531,71737,4242,46087,3292,46969,3205,56795,3526,37832,2995,41390,3299,28102,2568,1578733,11703,917191,9321,661542,11559,124281,5440,87903,5618,80590,4623,57979,4744,75113,4392,36784,2981,41283,3177,21864,2032,26351,2833,13084,1674,22472,2499,19316,2647,12599,1910,9526,1446,6667,1251,6503,1344,7394,1142,3199,644,4513,1027,4121,1065,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,794804,1838,397672,1724,175166,5307,20,36,175146,5309,1048,339,829,324,1629,539,860,379,4413,1069,2140,710,4652,933,3647,861,9555,1578,6334,1227,14796,2052,17033,1810,14165,1808,15810,1974,9264,1416,11083,1477,17398,1981,10844,1606,15445,1804,14201,1424,222506,5441,107718,3955,114788,5148,20959,2110,14438,1871,14323,1989,6662,1316,11361,1917,4702,936,6363,1332,4082,1100,6961,1404,2191,711,4208,1165,3846,990,2861,748,2983,872,1702,729,1039,430,1529,514,1369,527,1508,528,1701,580,397132,1657,130109,3614,229,216,129880,3627,909,398,449,233,1403,568,1745,613,6665,1315,4471,1063,6490,1212,6682,1383,10013,1412,8835,1396,16079,1810,14623,1661,10865,1615,8556,1289,6344,1162,5951,1218,8429,1349,3727,920,3789,809,3855,1055,267023,4414,135679,3805,131344,3853,23957,2339,16969,1897,16695,1758,10713,1462,15728,1904,6955,1427,8943,1410,3237,900,6108,1147,2580,907,4664,989,4290,869,2351,651,2223,659,1510,559,1312,493,1630,727,381,223,308,224,790,366,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1419846,2743,695372,1983,372649,5398,0,228,372649,5398,1657,480,964,450,2972,835,4074,873,6966,1344,5428,1205,9259,1390,9063,1485,18507,1885,12188,1634,30157,2604,36893,2613,29464,2248,32699,2199,23612,2084,26473,2263,30453,2414,25133,2097,33081,2270,33606,2225,322723,5502,148382,3745,174341,4382,33583,2295,21963,2332,22487,2462,11432,1730,18786,2062,6689,1075,9098,1352,4513,977,8070,1519,4617,1082,7799,1465,5501,1143,3856,763,3695,947,2419,671,2239,696,2178,552,1548,463,2167,726,1701,512,724474,2319,279583,5347,0,228,279583,5347,882,416,1165,458,3267,775,2656,761,9354,1425,6997,1312,13909,1791,11356,1519,22368,2262,14620,1826,32882,2466,35413,2584,23427,1969,25498,2393,16870,1949,15303,1692,14979,1508,8878,1293,12163,1561,7596,1215,444891,5557,216732,4953,228159,5984,46171,2936,32619,2580,26866,2441,17943,2099,25401,2103,12297,1649,13611,1623,7664,1326,11244,1697,4124,863,6513,1115,6723,1256,4279,865,3278,774,1842,609,2287,699,1992,570,1166,381,651,298,1488,602,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2116850,3082,1062646,2880,477571,9429,26,44,477545,9424,1199,643,677,423,2355,1072,5249,1593,9875,2176,8342,1750,12044,2169,10747,1793,24733,2474,15733,2317,39201,3798,45885,4481,36254,3859,33188,3216,24474,2563,29572,3119,44589,3694,30921,3225,50574,3355,51933,3998,585075,9881,316597,7955,268478,9598,32506,4006,26075,2927,24434,3157,15423,2420,26490,3004,12994,1959,17004,2343,8528,1536,18721,2533,7403,1585,16536,2420,14666,1987,8529,1598,7079,1538,5093,1255,5321,1287,5819,1363,3308,884,7297,1851,5252,1279,1054204,2431,371699,8193,222,280,371477,8195,815,608,640,390,2598,974,4035,1314,8007,1661,10312,2023,14483,2512,11639,2169,26489,2928,16923,2306,41566,3921,45574,3954,29545,3341,32338,3334,21690,2262,23545,2533,23531,2222,17236,2085,22370,2453,18141,2516,682505,8224,416160,6902,266345,7426,41287,3672,28350,3311,29495,2924,21096,2592,27455,2326,14418,2243,14782,1871,8576,1510,17022,2129,6097,1541,16340,2637,10256,1874,5915,1347,6051,1171,5037,1235,3609,1043,4640,980,2425,691,1862,702,1632,626,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1066757,1963,520038,1970,264350,4976,23,41,264327,4970,769,406,339,211,1669,737,637,356,3089,806,3145,898,3478,981,2734,703,8258,1590,4950,1158,15542,2035,24665,2517,16442,2114,19461,2312,16613,2073,24478,2248,24246,2321,19012,2207,30215,2281,44585,2792,255688,4961,124483,4708,131205,4628,22812,2061,15151,1728,12631,1826,7170,1398,11695,1924,5512,1137,6822,1216,3534,1041,6126,1389,4003,1114,6304,1258,5353,1150,4756,1333,2909,752,2148,739,2361,826,3086,721,1694,569,3798,1081,3340,837,546719,1768,196751,5050,0,257,196751,5050,603,344,115,85,1201,554,763,344,3971,898,3151,861,5094,958,4731,1000,12374,1691,8307,1448,18233,2122,22126,1973,16662,1909,19830,2139,11828,1512,13277,1749,19093,1793,11869,2098,14050,1756,9473,1536,349968,5172,175690,4256,174278,5074,27753,2248,19165,1857,17569,2040,12021,1684,16296,1997,8838,1375,11615,1939,6947,1242,11983,1864,3290,839,8266,1519,5159,1175,4447,858,4383,991,4199,1141,3303,954,3602,1017,2000,559,2111,664,1331,474,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6987107,4528,3358130,3675,1685994,13511,220,354,1685774,13510,2558,671,1482,620,8169,1588,8327,1493,23302,3045,17185,2362,35661,3700,32170,3290,59169,4730,34893,3030,88869,4869,98144,5681,85393,4500,99878,4281,81865,5316,116144,4875,148364,7169,124008,6630,219047,6906,401146,8123,1672136,14326,937456,14029,734680,12206,113961,5411,77060,5170,67316,4447,49143,3663,63648,3969,29015,3211,39881,3794,25447,2678,36031,2753,12924,1814,34269,3013,30620,3201,20652,2282,21097,2449,13180,1946,14853,2057,18062,1880,13478,2081,26364,2089,27679,2550,3628977,4047,1270862,15715,0,281,1270862,15715,847,408,2072,651,7728,1490,7921,1925,28532,2864,20671,2520,41727,3449,30904,3170,57513,4263,36407,3438,96099,4828,96771,4721,92713,4845,97865,4980,74734,4921,91069,4695,113505,5380,90992,4850,150270,5359,132522,5961,2358115,16556,1428098,12729,930017,13823,138841,5703,92873,4895,96449,4215,67925,4194,85641,4157,45003,3286,57077,3281,30952,3296,48428,3467,18969,1796,45042,3601,34065,2531,20686,2127,24473,2337,17396,1820,24121,2406,24716,2455,15700,1933,27772,2571,13888,1730,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1605996,2877,786961,3047,346536,6656,0,285,346536,6656,1291,702,534,378,4253,1615,2446,805,8384,1879,6965,1550,14688,2395,13102,2042,18938,2710,11768,1900,28547,3068,29585,2858,23475,2549,29105,2805,21329,2767,19983,2115,27407,2892,22304,2532,29545,2889,32887,2607,440425,7231,259826,5941,180599,6498,29238,2651,25125,2669,21460,2464,16111,2311,17098,2390,8139,1641,9614,1663,5613,1221,7943,1524,4537,1436,8164,1586,6150,1498,3396,878,2690,777,2438,889,2021,808,2494,864,1363,617,3156,1043,3849,955,819035,2523,268607,7985,15,34,268592,7988,642,380,820,486,5261,1214,3761,1068,10858,1883,11527,1989,17358,2534,13548,1776,16614,2090,11688,1786,26502,2414,25927,2522,19373,2434,22487,2527,14132,1609,16079,2134,16264,2041,11377,1709,14692,1971,9682,1565,550428,7728,349543,6754,200885,6586,35016,3225,25965,3075,26979,2943,16587,2038,24400,2574,11657,1837,11401,1944,5487,1336,7809,1347,4277,1128,7384,1356,6241,1290,3649,931,3359,942,2645,856,1887,686,1804,692,1417,682,1582,682,1339,582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
