GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001MA,B27013_001EA,B27013_002EA,B27013_002MA,B27013_003MA,B27013_003EA,B27013_004MA,B27013_004EA,B27013_005MA,B27013_005EA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008MA,B27013_008EA,B27013_009EA,B27013_009MA,B27013_010MA,B27013_010EA,B27013_011EA,B27013_011MA,B27013_012EA,B27013_012MA,B27013_013EA,B27013_013MA,B27013_014MA,B27013_014EA,B27013_015EA,B27013_015MA,B27013_016MA,B27013_016EA,B27013_017MA,B27013_017EA,B27013_018EA,B27013_018MA,B27013_019EA,B27013_019MA,B27013_020EA,B27013_020MA,B27013_021MA,B27013_021EA,B27013_022MA,B27013_022EA,B27013_023MA,B27013_023EA,B27013_024MA,B27013_024EA,B27013_025EA,B27013_025MA,B27013_026EA,B27013_026MA,B27013_027MA,B27013_027EA,B27013_028MA,B27013_028EA,B27013_029EA,B27013_029MA,B27013_030EA,B27013_030MA,B27013_031EA,B27013_031MA,B27013_032MA,B27013_032EA,B27013_033MA,B27013_033EA,B27013_034EA,B27013_034MA,B27013_035EA,B27013_035MA,B27013_036EA,B27013_036MA,B27013_037EA,B27013_037MA,B27013_038MA,B27013_038EA,B27013_039EA,B27013_039MA,B27013_040EA,B27013_040MA,B27013_041EA,B27013_041MA,B27013_042EA,B27013_042MA,B27013_043MA,B27013_043EA,B27013_044MA,B27013_044EA,B27013_045MA,B27013_045EA,B27013_046EA,B27013_046MA,state
0400000US13,7027555,4541,2972146,20238,1633498,13518,1588757,13076,1266120,12717,322637,8917,44741,2849,34708,2533,10033,1414,1338648,15668,1309295,15514,1107667,13527,201628,8777,29353,2420,24415,2283,4938,946,1675461,17508,764459,11363,707554,10752,342237,9430,365317,10915,56905,3062,38353,2685,18552,1908,911002,14058,862664,13453,517235,11576,345429,9258,48338,3702,32911,2975,15427,1832,2379948,20673,922163,13078,595698,12794,231490,8764,364208,11891,326465,4296,206193,5406,120272,5222,1457785,15669,960059,15231,459077,11273,500982,13233,497726,4727,295428,5905,202298,5296,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1012016,2386,442582,8033,239372,5201,228590,5080,209441,4630,19149,2064,10782,1574,8994,1451,1788,795,203210,5360,195532,5523,182456,5451,13076,2042,7678,1093,6808,1129,870,467,250330,8361,115976,5343,103799,4993,73187,4551,30612,3205,12177,1636,8678,1144,3499,1122,134354,5857,121364,5627,89808,4945,31556,2900,12990,1848,10515,1628,2475,854,319104,6118,132169,4381,68649,3935,35771,3002,32878,3179,63520,1899,46943,2127,16577,1820,186935,5114,100247,4705,61164,4223,39083,3203,86688,2020,59534,2565,27154,2082,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1123339,1757,433755,7974,253453,5564,245137,5707,201640,5594,43497,3422,8316,1310,6146,1163,2170,624,180302,5613,176050,5659,150669,5200,25381,2336,4252,930,3256,838,996,372,344934,7513,161516,5158,148770,4905,80019,3847,68751,4469,12746,1498,9232,1240,3514,889,183418,5406,173492,5167,110903,4510,62589,3774,9926,1226,7256,1149,2670,653,344650,6638,136661,4426,68717,3879,29289,2563,39428,3451,67944,1821,51226,1852,16718,1689,207989,4881,118146,4489,64600,3208,53546,3733,89843,1535,63165,1958,26678,1830,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9551526,3901,4007462,22131,2253143,16954,2185564,16321,1840150,15164,345414,11784,67579,3383,54224,3043,13355,1761,1754319,13749,1712754,14050,1468285,13157,244469,8825,41565,2922,35119,2599,6446,1259,2555272,23452,1160140,17566,1064363,15890,627719,12890,436644,11246,95777,3754,69939,3163,25838,2321,1395132,15453,1304052,15586,875246,12003,428806,10509,91080,4480,66957,3653,24123,2268,2988792,21287,1179943,15975,684613,13789,270127,7416,414486,11344,495330,5472,336460,5688,158870,5676,1808849,12258,1050397,12148,520392,9851,530005,9548,758452,5105,499270,6684,259182,5822,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4789150,2810,1938164,16238,1098309,11185,1067742,10735,921574,9776,146168,6417,30567,2598,24695,2280,5872,1011,839855,11311,822109,11235,717364,9610,104745,5798,17746,1618,13889,1454,3857,1013,1321245,17195,602699,11065,548067,10955,314594,8032,233473,8692,54632,2771,40910,2383,13722,1491,718546,12291,666828,12280,440314,10599,226514,8673,51718,3148,38967,2885,12751,1693,1529741,15494,609647,9467,346834,8690,136569,5390,210265,7423,262813,3112,188168,3840,74645,3270,920094,11170,530786,10393,267175,6976,263611,7985,389308,4121,279675,5053,109633,3950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2283123,2206,1049104,9187,592752,7306,573585,7078,512411,7184,61174,4234,19167,1679,15558,1510,3609,747,456352,5730,445095,5656,402664,5155,42431,3075,11257,1143,9569,1093,1688,464,644268,8954,288997,6600,251949,6188,157006,4775,94943,5008,37048,2172,27988,1908,9060,1199,355271,6169,322566,5426,231204,4890,91362,3950,32705,2273,26628,2200,6077,968,589751,8501,234617,5977,104516,5081,46793,3703,57723,3723,130101,2523,99422,2395,30679,2130,355134,5126,157105,4785,85777,3767,71328,3987,198029,2325,153309,2836,44720,2252,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2079024,3265,949384,11481,534816,8526,514917,8485,448683,8477,66234,4518,19899,1595,15897,1606,4002,726,414568,7589,401124,7300,352428,7499,48696,3611,13444,1354,11044,1294,2400,622,562665,9729,249891,6789,222555,6327,129884,5309,92671,4623,27336,1756,19781,1496,7555,1032,312774,7226,286910,7187,201932,5699,84978,4953,25864,1871,19420,1578,6444,1063,566975,8355,223646,6211,112799,5411,50097,3935,62702,3623,110847,2777,82625,2757,28222,2024,343329,5789,180222,5701,100488,4053,79734,4617,163107,2323,120765,2653,42342,2241,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3224339,4238,1249055,14690,693803,11535,673338,11076,571698,10069,101640,5614,20465,1704,16539,1511,3926,849,555252,8950,542486,8952,470148,8619,72338,5036,12766,1603,11650,1554,1116,411,793860,11937,363843,8355,334034,7981,171331,5899,162703,7147,29809,2142,22617,1998,7192,1025,430017,7823,400102,7761,260447,6625,139655,6036,29915,2265,23100,2041,6815,1090,1181424,12730,482108,8542,290482,7816,94840,3974,195642,7347,191626,3105,127479,3577,64147,3489,699316,8314,427538,7900,179847,5904,247691,7223,271778,2853,178370,4762,93408,4125,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3326985,5453,1401734,14737,769000,10028,737808,9786,578035,8727,159773,7420,31192,2176,24024,1924,7168,1259,632734,9739,614039,9431,483671,9466,130368,6555,18695,1750,14380,1575,4315,915,801267,12567,362650,8694,333586,8530,162092,7009,171494,7259,29064,2026,19676,1613,9388,1279,438617,8480,411232,7921,228167,6601,183065,6625,27385,2193,18074,1753,9311,1259,1123984,13846,446353,9213,275374,9044,90208,5619,185166,8390,170979,3445,101432,3140,69547,3437,677631,9498,416385,9473,189484,8056,226901,6441,261246,3332,154128,4154,107118,4524,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039939,1467,423365,6511,230812,4893,223732,4748,188127,4581,35605,2745,7080,1108,5574,1026,1506,444,192553,4130,187479,4028,161942,3896,25537,2580,5074,799,4136,742,938,434,294554,7099,132192,5026,115395,4426,59857,3266,55538,2786,16797,1580,12549,1362,4248,863,162362,4401,148239,4135,94755,3499,53484,3420,14123,1480,11136,1413,2987,660,322020,6462,137363,4444,70733,3383,24052,1809,46681,3241,66630,2045,45110,2000,21520,1778,184657,4535,90901,3956,40299,2877,50602,3242,93756,1833,63527,2354,30229,1884,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4337987,3198,2087940,16377,1118487,9814,1078015,9276,938949,10220,139066,6552,40472,2885,36129,2670,4343,1018,969453,12629,941067,12676,843806,11958,97261,5902,28386,2461,24142,2161,4244,984,1049609,13416,458116,9589,408294,8862,246595,7241,161699,7955,49822,2734,40016,2422,9806,1617,591493,10348,547678,9580,391550,8637,156128,7133,43815,2748,33872,2206,9943,1304,1200438,14479,464432,8867,262585,8326,125994,6954,136591,6327,201847,3465,150719,3328,51128,3113,736006,10646,413299,9655,239794,7675,173505,7674,322707,4430,227142,4448,95565,3981,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5063321,1700,2137789,16774,1202662,11788,1162024,11992,1056271,12108,105753,6683,40638,2709,35572,2451,5066,1078,935127,13690,905690,13651,828438,12563,77252,6070,29437,2362,26827,2355,2610,816,1458792,15572,626635,10638,562583,10261,388296,8967,174287,7077,64052,3214,49797,2502,14255,1933,832157,11280,773748,10900,596970,10656,176778,6755,58409,3060,47222,3013,11187,1348,1466740,15170,575832,8794,314730,8622,151259,6527,163471,6894,261102,4014,177875,4232,83227,3651,890908,12115,480758,11723,267759,8514,212999,7834,410150,3790,270152,5815,139998,4359,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7432208,2371,2627140,16882,1467326,13924,1430578,13532,1234438,11438,196140,7336,36748,2998,32139,2752,4609,971,1159814,10182,1136676,10128,993924,10375,142752,5570,23138,1954,20128,1864,3010,745,2082082,17271,941470,12402,868328,11902,503360,9496,364968,10665,73142,3318,58013,2983,15129,1586,1140612,11688,1072683,11811,714313,9525,358370,10077,67929,3339,54699,3058,13230,1328,2722986,19136,1168005,13134,699067,12306,295957,6523,403110,11289,468938,4395,369494,5455,99444,4143,1554981,11904,899162,11708,471319,8963,427843,8466,655819,3306,506996,4712,148823,3959,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
