GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007MA,B24011_007EA,B24011_008MA,B24011_008EA,B24011_009EA,B24011_009MA,B24011_010MA,B24011_010EA,B24011_011EA,B24011_011MA,B24011_012EA,B24011_012MA,B24011_013EA,B24011_013MA,B24011_014EA,B24011_014MA,B24011_015MA,B24011_015EA,B24011_016MA,B24011_016EA,B24011_017EA,B24011_017MA,B24011_018EA,B24011_018MA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021MA,B24011_021EA,B24011_022MA,B24011_022EA,B24011_023EA,B24011_023MA,B24011_024EA,B24011_024MA,B24011_025MA,B24011_025EA,B24011_026MA,B24011_026EA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029EA,B24011_029MA,B24011_030MA,B24011_030EA,B24011_031MA,B24011_031EA,B24011_032MA,B24011_032EA,B24011_033EA,B24011_033MA,B24011_034MA,B24011_034EA,B24011_035EA,B24011_035MA,B24011_036MA,B24011_036EA,state
0400000US36,36187,156,56057,360,63575,1494,67026,934,60456,741,65193,1658,67743,2612,68398,2266,53919,3549,46215,561,40062,1170,85387,6866,45266,1009,42245,1604,58507,1820,66913,1082,39903,1105,21177,231,24122,600,51100,982,31015,1240,70083,2632,15926,334,21905,449,16845,537,30474,206,28023,1246,30999,195,37046,629,19383,2186,36091,694,41263,639,28194,904,29405,1180,30880,526,21569,727,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,29968,311,45345,361,51407,521,53402,1679,46472,1228,61068,935,66599,1943,61537,1176,46684,2441,35332,529,36950,1117,49745,5062,33823,1185,30641,2676,46951,828,55824,1250,31636,952,16064,365,20299,803,35755,1019,30709,1995,38771,2390,11463,384,17128,805,13046,1022,26054,313,23853,1071,26902,333,26765,417,15264,1673,23508,932,35243,1131,26028,460,26833,536,29219,1615,19500,1132,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,30301,337,41198,588,46742,2753,50241,1789,41277,1378,43939,3565,43866,5551,51568,8310,40717,2243,35974,1399,35883,2422,61406,15884,36584,1918,26621,4193,40263,1901,44655,3732,29342,2992,15994,886,20718,1044,36490,2552,30760,4601,37583,3683,10637,1087,15414,2745,16062,1794,24545,1152,24294,1999,24738,1467,35857,1369,22022,2211,36720,2720,40334,4457,31422,885,31701,1312,35462,4030,26392,2689,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,30898,141,49191,660,53275,1433,58045,2315,48698,1828,60647,726,63162,2306,61437,912,48279,4554,38557,907,35516,1051,57480,4572,40136,1094,32214,1712,47035,764,54889,1122,31785,495,15271,298,19594,641,43160,2508,28052,2798,50645,996,10175,277,17327,719,14164,719,25908,279,23221,1150,26605,277,34412,1173,16049,2172,31633,403,39047,1658,28706,567,31021,328,29517,1275,22103,499,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,27694,557,41470,387,46993,996,48317,2611,45642,2028,54712,2271,51045,2339,62039,3567,48570,3603,34117,1086,33658,2632,59951,8938,33698,1235,26542,2872,42421,1644,51625,1143,33269,2620,14828,603,19119,1094,31147,1458,28593,1806,36564,4258,10809,491,15037,1246,12995,1234,23495,809,22216,1147,24255,826,30090,803,18616,2474,26787,735,36217,1088,28673,1005,30270,884,31619,1151,20905,1228,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,29780,573,47037,627,50165,1087,51814,1097,45844,1159,62280,2752,63625,4643,70819,2171,46921,5177,32679,1793,36110,2028,56995,12828,29558,2200,26962,2684,56926,2591,68042,3735,35098,2646,16237,528,23269,1227,43890,5811,26004,2919,60368,2952,12686,835,15652,867,14577,1469,25800,519,24859,1334,26169,521,30278,937,18188,1695,31066,920,37439,2261,26662,730,28368,1480,28513,2119,21702,1685,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,32053,156,50844,291,58360,1708,62303,1055,50936,673,62053,686,65579,1011,65280,1748,50829,1961,40281,396,35631,471,68352,5416,41378,477,32761,2075,50121,791,60028,1318,32177,725,16158,256,21301,354,39187,3224,23498,2601,56106,2000,11142,243,17990,899,13148,797,26686,287,25258,910,27311,292,36558,537,20349,1093,36109,693,40267,580,30180,368,31670,451,31260,687,25336,488,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,33945,1235,54665,2654,60731,3495,67181,5018,50578,1965,69000,4432,70822,4821,70036,6985,51643,5161,42476,3263,37005,4844,80736,22413,49507,3680,28056,5588,51276,1404,56840,2927,35991,4052,19219,1127,25441,2016,51696,11653,40972,21372,66145,12988,12019,903,20969,2086,15751,2725,29888,1469,26487,2382,30628,947,36750,1680,12832,9236,36308,2444,37887,3338,27587,2111,29379,2267,31421,5882,19512,3254,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,29193,481,45814,600,50895,645,52102,1101,46779,1694,58009,3134,52346,5853,65375,3789,41027,8378,36134,756,34591,1903,48934,5304,36157,1281,31640,3024,46504,1266,55894,1516,32146,2386,15443,470,20626,876,32280,1170,26711,3304,36460,1241,11514,465,15211,809,12873,1118,25778,443,22872,1590,26693,534,30533,723,19476,2867,24436,2136,38566,2365,27169,689,30302,743,25803,1599,21009,918,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,28118,913,37906,1211,40154,1824,41209,1720,36450,1766,42371,7291,48957,11674,46236,7188,37912,8488,31917,1162,31895,3732,36411,5293,32943,1608,22720,6134,47701,3378,53619,3213,31670,1851,14747,1171,19360,1774,34017,6001,24278,6246,38635,4476,9028,1503,16040,1875,15090,2406,25717,630,25792,1842,25691,653,29801,1452,17395,4111,30054,1588,32417,2758,28007,1700,27964,2239,33722,3620,23182,1823,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,29331,433,44495,717,50904,573,52612,1962,46109,1105,56641,1905,57200,4655,60426,1474,47159,1989,35364,724,31944,957,62622,7458,36095,800,27190,2219,46255,1174,56569,1857,31378,836,15712,450,20864,499,31915,925,28837,3746,35292,1380,11257,394,16160,1029,13742,1019,25224,437,22772,1086,25964,400,30002,1159,16623,1742,26359,1181,35632,858,26833,429,27377,730,31046,881,21747,1074,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30557,127,50401,164,56538,666,60805,522,50970,509,66682,1118,65921,1518,71170,1161,56128,2254,40787,311,36052,684,64326,4101,41089,327,32331,2170,51488,507,62171,564,35198,928,15328,193,19077,743,36168,709,27270,1736,41113,893,12110,196,14652,403,12270,299,26006,218,25139,505,26399,249,26951,345,18061,1161,25051,430,34438,1348,27231,328,28058,851,31834,436,20464,604,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,29946,544,45717,679,51143,1003,54577,3373,46081,2989,57416,2834,57083,3601,62023,2883,41590,7540,31239,1188,31906,2549,71020,14038,30140,3094,21927,2586,48386,3263,55401,4557,31025,3842,13895,773,18033,1856,36677,1505,26493,4164,43973,3103,11205,684,14241,1210,10420,962,23971,722,23462,1799,24159,738,36316,1257,20588,1547,35355,2148,40814,1362,28667,1830,30050,1750,32669,3259,20773,1575,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30874,453,45380,1326,50273,2511,50625,2713,48222,6465,59571,6894,61622,3598,65262,5915,41003,5558,35159,2707,33166,2585,60728,11076,35722,3782,26865,7619,51683,2033,59028,2722,34342,5600,16431,898,24135,3543,39500,8765,16056,4812,51455,5714,11560,1138,17325,3049,15635,2266,26412,1087,24004,2824,27267,1217,31209,803,17156,2794,31142,906,37360,4090,30016,1428,31157,921,30155,3884,20923,6383,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36787,279,59515,1263,66960,1061,71229,1008,61631,1017,78640,2705,81980,1524,71641,2050,66498,5897,42349,519,39388,1771,92817,7002,40453,609,41393,2054,50883,933,61643,1169,34935,2407,18229,592,21565,604,45206,2885,40174,4360,49200,3286,12482,625,18958,866,14914,840,28256,612,24867,1059,30233,412,33453,1836,14496,4082,31357,600,41012,759,28108,1033,30658,713,30541,1066,22401,1052,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,35678,303,55498,689,60133,1438,63349,2665,51971,1073,72214,1306,76446,1999,76136,2330,52254,3479,39276,1694,39892,1944,61343,2248,35144,2346,32326,3567,57454,2425,63145,3267,40343,1196,18445,645,24867,1354,50350,2098,33874,5311,60091,2877,14901,1023,18515,1408,14654,1163,30351,363,30143,1215,30469,409,35907,738,18363,1663,37280,1456,43756,2917,31083,558,33572,1309,33916,3525,21153,1293,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28044,826,41659,600,46493,1853,47252,3088,44185,4010,60645,2582,59721,5419,65902,7104,57344,14059,35587,879,30982,1331,50307,6561,36058,1445,30138,7453,42281,1762,50816,1504,30716,2243,15318,591,19024,1441,30947,1275,23415,5479,40605,5332,11315,593,16255,905,12201,946,22375,726,20616,1878,23131,864,38235,3275,18724,4580,41444,1495,36434,3788,31254,935,32948,3519,33023,3923,24007,2810,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31244,167,47344,592,50775,564,52300,912,46481,1070,57166,1182,59946,2129,61247,960,43680,2706,37284,927,37480,1455,61455,4425,36989,1245,30970,1403,49238,1562,57436,1832,32258,1225,15013,394,20315,596,41606,1465,24422,3044,51353,1101,10257,345,17473,1084,12409,636,26770,288,26327,788,26960,309,35432,760,18077,1475,35691,893,40216,819,30724,321,32096,417,31507,793,23040,1091,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,32685,1952,45239,1932,43294,4981,44296,6416,42279,5334,50881,5752,50150,5191,60877,4605,43460,3228,41025,2561,40263,8390,46551,15812,41633,4441,26438,11320,52508,4682,57207,6743,36203,9610,15888,2266,21959,2303,45495,10477,25400,8832,52403,9652,10728,1164,14349,7002,15832,3855,25926,1123,25341,1684,26348,1357,44971,3737,25793,6546,45348,3993,51264,2933,40148,5076,41497,10750,42087,3938,30254,3360,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17219,181,28544,1027,31794,759,36133,1572,29152,1698,36095,1234,33520,4126,38387,3758,35982,2514,24766,942,22085,1709,52614,5882,24398,1030,20566,2441,25986,1236,30738,1185,17278,1322,12962,352,15586,1071,20114,1864,15582,547,26572,618,10926,437,11629,520,8978,938,16293,360,13565,839,17972,632,15050,564,8642,939,14218,670,16822,520,15617,282,16519,454,15646,523,11828,1050,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
