GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002MA,B17006_002EA,B17006_003EA,B17006_003MA,B17006_004MA,B17006_004EA,B17006_005EA,B17006_005MA,B17006_006MA,B17006_006EA,B17006_007MA,B17006_007EA,B17006_008EA,B17006_008MA,B17006_009MA,B17006_009EA,B17006_010EA,B17006_010MA,B17006_011EA,B17006_011MA,B17006_012MA,B17006_012EA,B17006_013EA,B17006_013MA,B17006_014EA,B17006_014MA,B17006_015MA,B17006_015EA,B17006_016MA,B17006_016EA,B17006_017MA,B17006_017EA,B17006_018MA,B17006_018EA,B17006_019EA,B17006_019MA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027MA,B17006_027EA,B17006_028MA,B17006_028EA,B17006_029EA,B17006_029MA,state
0400000US45,1061473,3811,274166,12722,70226,7238,22083,3059,3650,994,44493,6028,203940,12701,19707,4127,8851,2422,1304,648,9552,2366,184233,11420,65148,5437,11703,2242,107382,7684,787307,12999,569630,13785,149273,5363,29918,3151,390439,10801,217677,10287,48720,5854,13224,2397,2207,926,33289,5154,168957,8735,38710,3701,7103,1121,123144,7571,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,196320,1873,34371,3977,10432,2318,4043,1072,708,312,5681,1446,23939,3439,3149,1177,446,335,201,171,2502,1004,20790,3431,7675,1495,1346,589,11769,2581,161949,4370,130192,4761,36551,1914,6411,1078,87230,3860,31757,3106,9914,2123,2507,862,615,307,6792,1787,21843,2827,5540,1159,1204,527,15099,2209,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1462251,5026,370217,15177,121661,7952,39525,4198,8608,1357,73528,5822,248556,12138,30242,5449,10507,2297,2171,949,17564,3556,218314,10802,68392,5703,12480,1977,137442,7881,1092034,14899,812511,14739,213108,6970,43863,3201,555540,11943,279523,10579,68091,5793,20012,2802,3690,1056,44389,4646,211432,9229,48612,4267,10880,2041,151940,7778,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6776560,10628,1729956,30073,698069,21976,225302,10951,44329,4423,428438,16703,1031887,28514,120212,10667,46401,4990,7069,1556,66742,7368,911675,26094,277852,11623,54462,4473,579361,19055,5046604,30952,3796152,37556,1046921,16553,211650,7530,2537581,29097,1250452,28066,338510,12917,105465,7288,17301,2724,215744,9421,911942,25519,202350,9824,44822,4031,664770,20652,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,859943,2110,133438,8424,74331,7067,25689,3340,4459,901,44183,4798,59107,6508,9815,2748,3507,1534,479,414,5829,2006,49292,6100,14968,2337,3059,993,31265,4480,726505,8682,630990,8822,195113,4132,38660,2774,397217,6955,95515,7176,29249,3925,7246,1599,1489,818,20514,2778,66266,6574,13816,2507,4086,962,48364,5181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,125698,1601,20001,2745,6256,1843,1805,621,105,126,4346,1528,13745,2478,1210,710,195,172,210,224,805,484,12535,2484,5152,1438,1294,742,6089,1639,105697,2865,82839,3116,20142,1489,3429,647,59268,2736,22858,2655,8248,1581,1985,737,148,142,6115,1235,14610,2217,2510,864,291,184,11809,1892,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1822001,4568,259352,11483,69889,6301,23730,2854,4750,1077,41409,4298,189463,10491,21521,3311,7758,1928,1672,713,12091,2330,167942,9966,56807,5009,11157,2128,99978,7335,1562649,10979,1193436,14911,324502,6725,66333,4052,802601,12455,369213,14331,94850,8330,29057,3966,4797,1469,60996,6073,274363,12345,58056,4802,14828,2123,201479,9332,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1549916,4171,274778,13140,110450,10747,37061,4620,6734,1601,66655,7209,164328,9780,26990,5147,8846,2668,1743,748,16401,3496,137338,9428,47955,5065,6959,1627,82424,6391,1275138,13476,1002478,16152,272054,7043,57377,3743,673047,11210,272660,11871,83358,7089,25244,3342,4061,959,54053,4825,189302,9666,39477,3581,10190,1756,139635,8106,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,373563,3222,93421,6669,36532,4666,9893,1746,2013,752,24626,3782,56889,5497,9032,2044,1995,878,345,343,6692,1623,47857,5424,18289,2950,3261,947,26307,3496,280142,6916,222252,7008,56906,3190,10673,1516,154673,5758,57890,4279,18380,2753,5292,1295,560,490,12528,2288,39510,3725,7619,1762,1841,841,30050,3201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1303690,4243,243692,10347,74669,6595,24910,2923,5295,1130,44464,4421,169023,9539,25035,4744,8832,2481,716,408,15487,3359,143988,9146,47071,3826,9220,1712,87697,6338,1059998,9784,831853,10762,217332,4993,45044,2683,569477,8795,228145,8657,69767,5005,19082,2351,4290,1080,46395,4186,158378,8041,31335,2701,8605,1357,118438,6481,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,134276,1783,19021,3512,8643,2971,3502,1735,883,617,4258,1690,10378,2044,553,576,0,269,0,269,553,576,9825,1989,4037,1140,823,505,4965,1231,115255,3828,93178,4597,27575,2190,6888,1596,58715,3240,22077,3028,7426,1988,2110,898,98,168,5218,1502,14651,2614,3507,1038,519,423,10625,2160,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,883740,2332,495801,10208,158524,9151,42107,3709,6346,1229,110071,7053,337277,11536,55590,5392,20375,2561,3279,903,31936,4046,281687,11130,71278,3931,15700,1788,194709,9319,387939,10407,261900,9455,60603,4092,12115,1499,189182,8077,126039,7938,28115,3774,6430,1346,1676,813,20009,2993,97924,6391,19489,2499,4086,1039,74349,5488,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
