GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002EA,B01001A_002MA,B01001A_003MA,B01001A_003EA,B01001A_004EA,B01001A_004MA,B01001A_005MA,B01001A_005EA,B01001A_006MA,B01001A_006EA,B01001A_007MA,B01001A_007EA,B01001A_008EA,B01001A_008MA,B01001A_009EA,B01001A_009MA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012MA,B01001A_012EA,B01001A_013MA,B01001A_013EA,B01001A_014EA,B01001A_014MA,B01001A_015EA,B01001A_015MA,B01001A_016EA,B01001A_016MA,B01001A_017MA,B01001A_017EA,B01001A_018EA,B01001A_018MA,B01001A_019EA,B01001A_019MA,B01001A_020EA,B01001A_020MA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023MA,B01001A_023EA,B01001A_024MA,B01001A_024EA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028MA,B01001A_028EA,B01001A_029MA,B01001A_029EA,B01001A_030EA,B01001A_030MA,B01001A_031EA,B01001A_031MA,state
0400000US41,3262714,12729,1606639,7358,93638,1854,93695,4246,98988,4000,59118,1682,41727,1922,104443,2192,108883,1825,108228,1557,210019,2433,233883,1518,228986,1154,131179,977,67429,1815,26423,1860,1656075,6601,87736,1643,90547,3799,93986,3567,57873,1406,40332,1153,101202,1848,110106,1460,105166,1712,205639,2071,241913,1887,241661,1064,141801,771,90312,2782,47801,2705,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10492442,11982,5123184,7635,273691,1834,293090,5892,314520,5329,205771,1653,152383,2089,344878,2491,313638,1706,290787,1898,657091,2527,819120,2256,704535,1708,408838,904,250010,3347,94832,3229,5369258,7160,262352,2137,283203,5061,291519,5273,192545,1626,150613,2545,335688,3636,303663,2273,287580,1710,659143,2234,835603,1964,734458,1894,472598,1023,361615,4474,198678,4420,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,857493,6327,413515,3637,20465,1034,23231,1753,24183,1815,15692,601,14385,990,31931,1217,24113,1054,22890,596,53844,1092,67279,850,56975,625,31643,532,19715,1009,7169,944,443978,3578,18640,1012,23065,1569,21583,1613,15394,535,13983,653,31058,725,24637,779,23065,986,55859,882,72509,940,60596,689,36999,518,29043,1470,17547,1427,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3110798,8478,1530412,5799,88842,1896,91107,4065,95933,3383,56066,1197,47794,1786,105233,2378,97754,2000,92687,1768,204633,2137,224543,1870,205137,727,137520,649,64289,1850,18874,1921,1580386,4618,84506,1428,88553,3509,88964,3705,52830,1374,44511,1795,100856,2083,94315,1329,91728,1628,203041,1816,230610,1492,222612,826,151347,759,87609,2714,38904,2708,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,701880,2321,351082,1898,23348,721,20915,1418,24000,1339,13396,536,10665,1312,23700,1418,23853,988,21620,700,41375,825,52384,459,46454,249,26409,488,16467,808,6496,895,350798,1634,20671,882,19099,1414,22153,1447,13020,552,10864,1248,21813,1358,22347,916,19884,815,39923,978,52711,256,44985,198,29055,473,21820,1158,12453,1120,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4982270,9322,2440136,6071,146375,2077,149637,4176,159986,4060,97285,2255,65818,2800,161005,3148,155401,2490,153092,2201,335725,2363,364933,1329,321106,987,204915,946,99090,2085,25768,1954,2542134,6180,140733,2292,146073,5140,148884,5103,87146,1825,64571,2453,160667,3116,152423,1692,155271,1844,334034,1786,379920,1223,343427,1057,227299,1232,138158,3388,63528,3056,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18716520,44542,9296333,26504,697726,5896,702024,12229,683326,11885,408210,5540,280684,6002,671794,6828,665110,6878,638494,5930,1256193,7503,1302269,6450,1016754,4497,580784,2543,300814,4681,92151,3761,9420187,23447,661707,6984,671836,10967,664776,11399,388417,4398,264439,5839,628468,7314,646863,6119,623747,5545,1249495,7363,1309871,6208,1069167,4276,654311,2939,406639,5452,180451,5303,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2466280,10860,1236349,6265,116674,1504,110482,3396,101197,3790,58966,928,38053,1505,100097,1613,104065,1359,98821,1493,149527,1457,139108,1342,110607,845,62998,576,34782,1371,10972,1230,1229931,5355,110241,1307,105928,3333,97636,3036,53891,1078,40763,1141,98789,1671,98527,1308,95031,1123,145055,1408,139402,1228,114058,715,69309,655,42949,1636,18352,1548,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,597325,1265,294737,910,15138,328,15368,1337,19332,1261,12096,329,9764,347,21774,557,16574,100,15973,194,36579,280,48567,234,43638,203,23577,122,12027,755,4330,695,302588,739,13988,68,14308,1138,17774,1130,11053,330,9175,519,20118,621,16746,253,16755,414,37430,100,50598,312,44636,324,25321,151,15978,1074,8708,1076,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5573934,16436,2761862,9288,161867,3130,161921,4928,173659,4447,106079,2486,83432,5513,195996,5135,189356,3689,174359,3872,383350,3486,429991,2727,357336,1369,207429,1258,104891,2179,32196,2150,2812072,9694,150619,2580,159297,5106,157580,4180,97272,2034,78184,4517,178850,4870,183097,3127,171765,3044,380021,2422,438731,2044,375132,1281,229141,866,143810,3340,68573,3328,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5308097,14719,2639964,7857,156738,2533,158235,5293,160650,4863,103204,1349,70278,2048,175998,2566,182336,2442,173960,1743,355209,2640,409755,1839,358425,1278,197516,683,98716,2362,38944,2337,2668133,8405,145323,2258,155787,5276,150893,4951,97058,1433,67278,2388,170161,3150,174300,2173,170021,1928,345249,1825,409292,1962,371539,1208,210609,681,127520,3913,73103,3795,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1740520,2508,855035,2522,48372,1058,50606,2487,50480,2465,33286,1212,24308,1576,55971,1714,48953,1550,51812,1000,112548,1205,126402,971,125587,349,76453,630,39582,1449,10675,1316,885485,2625,44844,1326,46772,2565,49680,2356,29385,1063,25874,2141,52280,2650,48994,1038,51684,1155,112466,1039,131925,382,129266,308,83434,457,54545,1918,24336,1926,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4951854,7436,2458501,4693,142605,1544,150730,3840,156526,3580,97340,1080,70076,1942,163121,2136,158556,1299,151300,1354,316665,1567,398890,1244,328427,860,181913,532,104365,2538,37987,2485,2493353,4338,134646,1868,140000,3708,150375,3769,94044,931,65780,1915,157067,2203,152642,1236,144984,1304,308944,1427,396939,1123,327867,831,198834,685,141951,3363,79280,3370,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,513623,2841,261181,2130,16292,667,18136,1496,15490,1404,10561,749,8221,1260,18696,1405,18031,1043,17367,793,31009,601,40199,993,36215,548,19068,651,8570,942,3326,710,252442,1864,18352,1073,15747,1533,15094,1281,8404,634,7238,958,16126,1181,17229,1152,16835,1157,28589,670,39065,657,33732,283,19031,354,11698,910,5302,804,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2523383,20522,1190060,12619,78057,3350,83399,4000,85184,4255,55647,2331,39282,2291,83271,2988,73780,2781,75055,3028,152163,4108,143834,3527,140801,2744,104960,2467,57480,1954,17147,1708,1333323,12025,71418,2956,72527,4002,88971,4584,55120,2134,39080,2666,85494,2939,79730,2834,82798,2742,170233,3975,178310,3233,173160,2915,131358,2154,74106,2595,31018,2155,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
