GEO_ID,B25073_001E,B25073_001M,B25073_002E,B25073_002M,B25073_003E,B25073_003M,B25073_004E,B25073_004M,B25073_005E,B25073_005M,B25073_006E,B25073_006M,B25073_007E,B25073_007M,B25073_008E,B25073_008M,B25073_009E,B25073_009M,B25073_010E,B25073_010M,B25073_011E,B25073_011M,B25073_012E,B25073_012M,B25073_013E,B25073_013M,B25073_014E,B25073_014M,B25073_015E,B25073_015M,B25073_016E,B25073_016M,B25073_017E,B25073_017M,B25073_018E,B25073_018M,B25073_019E,B25073_019M,B25073_020E,B25073_020M,B25073_021E,B25073_021M,B25073_022E,B25073_022M,B25073_023E,B25073_023M,B25073_024E,B25073_024M,B25073_025E,B25073_025M,B25073_026E,B25073_026M,B25073_027E,B25073_027M,B25073_028E,B25073_028M,B25073_029E,B25073_029M,B25073_030E,B25073_030M,B25073_031E,B25073_031M,B25073_032E,B25073_032M,B25073_033E,B25073_033M,B25073_034E,B25073_034M,B25073_035E,B25073_035M,B25073_036E,B25073_036M,B25073_037E,B25073_037M,B25073_038E,B25073_038M,B25073_039E,B25073_039M,B25073_040E,B25073_040M,B25073_041E,B25073_041M,B25073_042E,B25073_042M,B25073_043E,B25073_043M,B25073_044E,B25073_044M,B25073_045E,B25073_045M,B25073_046E,B25073_046M,B25073_047E,B25073_047M,B25073_048E,B25073_048M,B25073_049E,B25073_049M,B25073_050E,B25073_050M,NAME,B25073_001MA,B25073_001EA,B25073_002EA,B25073_002MA,B25073_003MA,B25073_003EA,B25073_004MA,B25073_004EA,B25073_005EA,B25073_005MA,B25073_006MA,B25073_006EA,B25073_007EA,B25073_007MA,B25073_008EA,B25073_008MA,B25073_009MA,B25073_009EA,B25073_010EA,B25073_010MA,B25073_011EA,B25073_011MA,B25073_012MA,B25073_012EA,B25073_013EA,B25073_013MA,B25073_014MA,B25073_014EA,B25073_015MA,B25073_015EA,B25073_016MA,B25073_016EA,B25073_017MA,B25073_017EA,B25073_018EA,B25073_018MA,B25073_019EA,B25073_019MA,B25073_020MA,B25073_020EA,B25073_021MA,B25073_021EA,B25073_022EA,B25073_022MA,B25073_023MA,B25073_023EA,B25073_024EA,B25073_024MA,B25073_025MA,B25073_025EA,B25073_026MA,B25073_026EA,B25073_027MA,B25073_027EA,B25073_028MA,B25073_028EA,B25073_029EA,B25073_029MA,B25073_030EA,B25073_030MA,B25073_031MA,B25073_031EA,B25073_032MA,B25073_032EA,B25073_033EA,B25073_033MA,B25073_034EA,B25073_034MA,B25073_035EA,B25073_035MA,B25073_036MA,B25073_036EA,B25073_037MA,B25073_037EA,B25073_038EA,B25073_038MA,B25073_039EA,B25073_039MA,B25073_040EA,B25073_040MA,B25073_041MA,B25073_041EA,B25073_042EA,B25073_042MA,B25073_043MA,B25073_043EA,B25073_044MA,B25073_044EA,B25073_045EA,B25073_045MA,B25073_046EA,B25073_046MA,B25073_047MA,B25073_047EA,B25073_048EA,B25073_048MA,B25073_049MA,B25073_049EA,B25073_050MA,B25073_050EA,state
0400000US26,1037147,11792,401493,9625,70200,3870,39194,3146,34866,2878,25704,2803,174255,6351,57274,3980,149424,5728,31195,3156,15687,1883,14807,1808,11400,1866,69199,4124,7136,1358,270685,7817,63414,3877,35810,3099,29121,2781,23261,2552,107158,5806,11921,1797,70907,3938,14344,2143,7799,1538,7829,1355,8274,1634,30173,2495,2488,707,106531,4486,16045,1801,10604,1681,14645,1621,14351,1915,46554,3088,4332,1053,37776,2707,5625,1204,3460,838,3772,884,2600,728,17796,2036,4523,889,331,237,83,120,54,87,0,244,0,244,65,74,129,135,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,564220,7849,155219,5228,36275,2737,18244,2140,16324,2048,12007,1788,50904,3142,21465,1665,70956,3766,17220,2002,7506,1547,8295,1401,4702,933,31127,2536,2106,786,107840,4990,24787,2428,15586,2077,12605,1775,10496,1494,42062,3242,2304,795,98939,4722,20974,2622,11832,1558,13029,1425,11250,1723,40101,3142,1753,747,121747,4642,24580,2518,14480,1794,17365,2074,14678,1841,47266,3366,3378,1206,9519,1334,2727,643,557,231,979,522,405,211,2902,838,1949,496,0,211,0,211,0,211,0,211,0,211,0,211,0,211,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326625,7460,145324,6166,24291,2840,11766,1552,11237,1963,8840,1762,55340,3915,33850,3100,55141,4031,10532,1912,7055,1817,5066,1100,6027,1670,23723,2519,2738,927,64485,4123,14914,2588,7082,1612,9662,2089,5882,1547,24078,2699,2867,932,9035,1763,2231,968,561,407,1225,559,380,291,3957,1276,681,448,10163,1368,1933,629,1440,592,1266,668,491,384,4749,947,284,220,42153,3659,7180,1403,2509,810,3206,885,2010,705,17954,2697,9294,1586,324,314,0,287,0,287,61,121,0,287,164,255,99,151,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,729257,11761,292545,8208,68019,4225,31034,3391,26599,2922,20324,2005,106413,5496,40156,2626,160568,6892,41471,2969,18686,2228,19238,2308,12806,1778,60756,4252,7611,1511,142154,5888,35736,3544,17676,2079,16355,2517,12748,1831,54596,4178,5043,1351,40876,3667,8504,1629,4085,1066,6303,1506,3654,969,16726,2312,1604,666,52925,3708,8781,1574,5778,1094,9446,1646,5555,1240,21232,2310,2133,817,39593,3157,7781,1418,2958,769,3512,1073,2842,902,15902,1993,6598,1273,596,405,0,259,187,307,165,269,0,259,103,128,141,162,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,122114,4642,52912,3339,13160,1425,4430,1278,4820,963,3849,907,16028,2186,10625,1344,25799,2448,8240,1627,4250,1028,2806,857,2366,844,7298,1392,839,458,18301,2180,4587,924,1770,689,2253,845,1436,634,7482,1403,773,407,7210,1356,1942,674,1228,505,1167,527,359,332,2514,874,0,237,5065,1079,889,382,490,331,727,459,258,208,2371,728,330,239,12795,1597,1914,597,1710,763,1531,730,1253,521,3499,787,2888,794,32,40,0,237,0,237,0,237,0,237,20,33,12,21,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,234655,5829,98800,4342,27519,2936,11329,1580,10343,1476,6812,1270,27889,2624,14908,1630,29800,2274,8874,1491,2619,659,3082,704,2870,822,11830,1807,525,289,58703,3125,18702,1978,7278,1485,5525,1236,5733,1116,20204,2336,1261,614,21479,2682,4971,1125,3709,989,2568,816,2043,794,7487,1432,701,410,18579,1979,4323,1110,1698,552,2234,786,1153,574,7749,1322,1422,540,7294,1334,2130,819,681,368,697,477,372,234,2020,552,1394,634,0,228,0,228,0,228,0,228,0,228,0,228,0,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,423942,8805,160895,7037,33769,3293,20678,2855,16252,2337,14220,2129,64138,4331,11838,1866,60797,4250,11878,1802,8481,1804,6110,1247,6305,1345,25731,2484,2292,938,129122,5778,30268,3000,17353,2336,14337,2398,12812,2063,50109,3992,4243,1199,21545,2560,3749,974,2638,1084,2684,809,1078,623,10428,1524,968,576,35075,2611,5789,1276,4091,904,4786,1115,2879,835,16475,2013,1055,494,15973,2137,3750,1100,1232,594,336,293,1311,544,7210,1486,2134,827,535,495,0,309,0,309,181,297,0,309,354,385,0,309,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,145983,5144,32591,2988,7211,1438,3361,910,3154,983,3765,1080,10722,1979,4378,1015,46178,4095,9832,2110,5551,1441,6451,1652,5713,1329,16981,2473,1650,740,33647,2968,6960,1394,4790,1196,4000,1230,3526,1061,13189,1599,1182,552,19822,2235,4349,942,2621,658,3465,1139,2320,976,6507,1254,560,505,8318,1265,1578,561,630,410,1642,557,803,396,3480,1038,185,184,5427,1162,1169,531,414,312,463,351,471,376,2207,653,703,429,0,257,0,257,0,257,0,257,0,257,0,257,0,257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1065693,11891,210582,6764,37462,3177,21041,2520,17582,2432,16106,2083,95402,5605,22989,2044,345253,7786,70575,4409,42228,3599,34834,3318,25519,2818,155532,6601,16565,2406,247655,7151,61558,4130,29752,2824,26809,2735,22622,2529,99422,4872,7492,1377,98363,5510,21641,2569,12193,1784,10150,1797,8787,1360,42439,3851,3153,906,159315,6283,34574,3184,16631,2011,22243,2482,17011,2055,63239,4447,5617,1380,3830,1055,717,490,326,223,520,454,290,219,1665,715,312,326,695,450,46,77,193,217,81,137,0,281,375,348,0,281,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,245319,7043,103559,4911,24365,2607,11541,1892,10089,1783,7025,1579,32624,3220,17915,1924,43278,3316,9693,1696,5314,1208,5225,1501,4389,1303,16161,2056,2496,758,38444,3489,9433,1983,3558,1126,4861,1371,2969,1026,14190,2035,3433,1183,12092,2269,2543,982,1456,679,1183,566,1112,610,5479,1302,319,377,16222,1794,3132,990,2343,689,2345,710,1612,616,6443,1308,347,279,31501,2876,7970,1756,3124,1028,2951,967,2250,806,9834,1777,5372,1140,223,308,183,299,0,285,0,285,0,285,40,73,0,285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3292304,17577,381400,10059,77851,4539,37724,2989,35492,2945,28767,2844,147030,6467,54536,3920,905414,15052,201949,6893,97370,4875,85442,5179,69817,5083,399938,10875,50898,3840,609671,10222,139333,6427,75157,4391,62917,4078,54443,4183,255543,6385,22278,2590,500448,10317,111029,5885,58391,4160,52632,3897,44832,3497,214328,7846,19236,2249,857100,10633,211687,7193,96667,5100,95502,5324,87988,4746,330958,8700,34298,2989,35360,3149,8420,1577,2882,786,3139,1003,2529,907,14250,1829,4140,844,2911,1035,720,509,0,275,142,164,238,278,1431,729,380,404,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1205308,14092,482460,10639,96441,4951,55819,3954,42407,3218,33755,3085,183784,7401,70254,4000,152680,7118,32023,3078,19203,2464,16064,2134,13970,2057,64827,4432,6593,1545,274542,8921,66695,5174,34601,3332,33062,3659,25223,2916,104288,4804,10673,1931,77175,5004,18941,2592,9551,1407,9909,1825,5938,1464,30010,3378,2826,989,44728,3440,9143,1606,4543,990,5456,961,4655,840,19020,2324,1911,705,173002,6933,34401,3535,17066,2654,14355,1872,10919,1869,71771,4509,24490,2486,721,553,44,70,0,289,0,289,0,289,477,533,200,244,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,92739,3625,25384,1894,6963,1093,2496,755,1571,510,793,406,6135,1149,7426,1095,13516,1450,4220,842,2088,757,1949,805,925,437,3733,924,601,365,24819,2606,8745,1477,2971,908,2838,824,1955,666,7970,1490,340,253,19209,2084,6159,1439,2444,770,2710,785,1156,554,6418,1288,322,236,8090,1255,2653,887,761,482,637,406,844,446,3043,744,152,179,1721,502,505,280,133,128,157,127,178,186,413,235,335,220,0,211,0,211,0,211,0,211,0,211,0,211,0,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1429869,17019,534437,11058,112776,5779,56171,3537,45990,3903,40121,3336,212832,7438,66547,4005,307938,9300,73411,4223,34475,3603,32134,3006,23667,2466,131264,6214,12987,1831,338759,9494,88258,5651,42001,3406,36763,3282,27917,3140,128910,4990,14910,2136,83309,4241,20533,2258,7666,1400,9886,1723,6479,1243,33978,2875,4767,1165,125040,4702,26977,2220,12843,1759,19669,2095,14129,1790,46105,3310,5317,1058,39911,3110,7628,1414,2786,937,3502,1040,1712,686,17387,2472,6896,1435,475,395,156,255,0,269,0,269,0,269,106,123,213,282,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,461581,7782,234392,5956,58294,3649,24961,2491,22246,2795,15516,1946,75641,4244,37734,2511,58961,3866,14786,1911,6692,1439,6843,1302,5859,1199,20632,2160,4149,1165,88268,4188,22046,2577,10857,1775,11495,1893,7816,1623,31478,3059,4576,1210,20679,2008,5046,1302,2711,1016,2698,929,2745,874,7096,1260,383,357,26467,2387,5335,1071,2486,743,2592,706,2363,641,12276,1538,1415,548,32273,2567,8366,1618,3217,912,3034,765,1479,586,9897,1585,6280,1072,541,372,369,347,0,253,0,253,0,253,67,92,105,95,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,564463,10492,212702,6726,43684,3364,28290,2991,23760,2945,16113,2033,83033,4594,17822,2116,97047,4927,19064,2478,11433,1997,11631,1836,7947,1462,44087,3189,2885,1130,113945,5799,24446,2732,11657,1894,14314,1979,8543,1670,51744,3929,3241,1006,42999,3336,6750,1331,4166,1141,4726,1165,4305,1127,22121,2332,931,428,67316,4009,12781,1819,6878,1336,7809,1450,4304,1042,32342,2668,3202,978,28427,2552,5090,1477,3215,1001,2441,937,1971,741,11529,1686,4181,977,2027,892,54,90,341,390,103,177,110,136,713,555,706,589,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1474352,16039,551085,10988,123396,5811,55480,4157,49062,3557,35978,2914,204685,7347,82484,3915,353734,9179,87532,4976,42372,2990,38295,3553,28627,2721,141491,6593,15417,2291,270761,8895,69162,3979,35591,3272,31546,2783,23890,2584,101884,5547,8688,1630,84361,3958,18620,1966,10988,1748,11204,1468,7474,1428,32391,2704,3684,980,168915,5823,27711,2690,17952,2212,28216,2321,18871,1946,68829,3929,7336,1531,45327,2607,10709,1598,3628,819,2992,827,2772,780,15568,1654,9658,1421,169,167,73,122,0,246,24,52,0,246,60,98,12,21,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157779,5612,28651,3068,5309,1215,3660,1163,2704,876,2360,857,10294,1850,4324,1088,68765,4012,13068,1992,8261,1785,7530,1526,4943,1325,30386,2764,4577,1469,32205,2939,7139,1665,3884,1009,4851,1322,3905,997,11203,1909,1223,659,8306,1520,1000,418,1117,556,1383,628,1336,670,3242,1045,228,275,19096,1768,3669,861,1815,712,4832,943,2563,666,5476,1060,741,390,756,386,256,215,52,90,144,176,0,291,254,276,50,85,0,291,0,291,0,291,0,291,0,291,0,291,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,551233,10628,197274,7354,38799,3570,20258,2656,16035,1983,14942,2195,71791,4534,35449,2900,78851,5266,14574,2226,8088,1765,9440,1697,5297,1349,36903,3255,4549,1054,119195,6217,27924,2827,13573,1883,13274,2020,11408,2041,46572,4047,6444,1376,33068,3137,8366,1769,4312,1033,3104,892,3448,1321,12252,1954,1586,752,20160,2185,3883,1002,1350,541,2344,828,1069,456,10383,1340,1131,456,101829,4991,21043,2477,8906,1628,7880,1518,5755,1485,40142,3579,18103,2670,856,703,150,240,569,641,0,296,0,296,137,222,0,296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,102134,3829,38467,2688,11498,1437,4144,956,2820,749,2487,802,9468,1702,8050,1163,16889,2067,5435,1081,1668,561,2319,907,848,393,5983,1321,636,346,22530,2266,6353,1284,3612,964,3274,749,965,416,7811,1347,515,378,12893,1561,3788,935,1314,661,2268,755,538,367,4372,937,613,336,6727,1181,1276,489,628,324,1159,449,1136,529,2528,711,0,223,4628,1075,872,396,572,310,258,223,332,299,1558,667,1036,426,0,223,0,223,0,223,0,223,0,223,0,223,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,777895,11156,309983,9606,60557,4232,30224,2997,29373,2960,24164,2859,111450,5427,54215,4201,128110,6334,28736,3405,14931,2204,13552,1730,12022,1829,50878,3912,7991,1801,175069,6762,36546,3662,21670,2840,20765,2655,15630,2347,70743,4230,9715,1763,44259,3592,9144,1729,5762,1322,5240,1392,3783,1065,19259,2633,1071,506,46480,3186,8860,1511,4539,916,8064,1615,5523,1422,17596,1952,1898,651,72992,4751,13753,1975,7622,1660,6394,1544,3559,1012,28565,3072,13099,2186,1002,619,306,369,84,142,274,403,0,287,47,77,291,250,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3182761,25433,1087358,19135,240045,8725,125098,6996,101528,5923,81313,6049,384424,11317,154950,6487,407356,10851,90247,5359,48606,4343,46398,3783,38681,3572,167529,6589,15895,2323,877457,16345,212769,7824,115298,7107,96354,6160,76641,4575,342777,10588,33618,3764,272189,11074,66587,5807,35234,3642,32992,3042,22707,2865,106682,6217,7987,1670,358961,8613,88829,5075,42537,3215,40099,3175,31212,2799,145890,5788,10394,1708,174295,8318,41009,4255,16651,2196,13650,2366,13890,2366,60545,4914,28550,2943,5145,1410,997,633,632,482,155,249,365,374,1132,560,1864,916,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,264883,6277,102074,5072,24859,2215,12861,1779,11277,1688,8393,1494,34956,3126,9728,1454,57513,4042,13791,1973,7221,1597,7065,1690,4278,1217,23221,2717,1937,724,56240,4089,13474,2047,8057,1671,6698,1416,4191,1250,22685,2456,1135,640,24918,3069,5622,1548,3968,1318,2062,768,2617,893,9800,1892,849,582,15265,1704,2811,814,1648,595,1766,677,1844,652,6370,1243,826,450,8515,1337,2363,838,904,404,361,269,634,456,2322,885,1931,769,358,366,212,311,55,90,0,267,0,267,0,267,91,152,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,76075,3506,20153,1991,4562,970,3053,1019,1498,424,1476,532,5902,1081,3662,812,28505,2449,4863,1160,2982,876,3875,1088,3208,961,12005,1542,1572,642,14829,2010,2436,868,1827,674,1780,635,2254,678,6341,1285,191,130,5055,1247,726,435,363,248,1012,511,702,380,2193,742,59,78,3497,922,978,539,390,410,413,187,572,360,1058,622,86,104,4036,975,337,222,302,162,666,505,173,119,2049,670,509,232,0,211,0,211,0,211,0,211,0,211,0,211,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,967492,13869,377686,11980,81471,4859,44719,3876,41895,3641,28815,3222,131416,6699,49370,3622,107886,5046,23656,2324,13931,1846,10421,1487,9909,1939,47211,3755,2758,702,272136,8991,57445,4248,37092,3445,37154,3321,26495,3220,105636,5590,8314,1716,47958,3769,10563,1507,6140,1571,5589,1271,5463,1499,18455,2708,1748,808,113861,4283,23965,2236,14747,2031,13997,1476,12794,2219,44071,3245,4287,1145,47562,3919,10705,2205,4350,1213,4479,1258,2676,793,17440,2442,7912,1617,403,332,71,122,0,287,176,274,0,287,156,129,0,287,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
