GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002EA,B17013_002MA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005MA,B17013_005EA,B17013_006MA,B17013_006EA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009EA,B17013_009MA,B17013_010MA,B17013_010EA,B17013_011MA,B17013_011EA,B17013_012MA,B17013_012EA,B17013_013EA,B17013_013MA,B17013_014EA,B17013_014MA,B17013_015MA,B17013_015EA,B17013_016MA,B17013_016EA,B17013_017EA,B17013_017MA,B17013_018MA,B17013_018EA,B17013_019EA,B17013_019MA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022MA,B17013_022EA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026MA,B17013_026EA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031MA,B17013_031EA,B17013_032MA,B17013_032EA,B17013_033EA,B17013_033MA,B17013_034MA,B17013_034EA,B17013_035EA,B17013_035MA,state
0400000US13,2385969,17984,325880,9256,111597,5605,28517,2545,43838,3604,31769,3252,7473,1811,214283,8016,32918,3142,15380,2373,13308,2254,3418,1230,812,413,181365,7566,62739,4916,85504,5055,28357,2817,4765,1352,2060089,17879,1577299,16800,685147,11707,680690,12334,185491,6552,25971,2665,482790,11183,128083,5569,71440,4212,47211,4132,8181,1790,1251,711,354707,9636,179123,6545,149717,5967,22102,2685,3765,918,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303075,5409,22324,2366,9494,1643,3812,985,3317,1020,1848,773,517,336,12830,1819,1863,773,570,314,1121,574,161,235,11,21,10967,1632,4171,1039,5216,1039,1200,487,380,305,280751,5326,214908,5213,86421,3606,87116,4449,31010,2697,10361,1691,65843,3781,22384,2767,12623,2405,7379,1327,1928,624,454,322,43459,2637,20559,2150,15210,1890,4859,1077,2831,1030,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,401806,7285,46538,2990,23336,2353,7560,1457,8079,1361,5987,1227,1710,684,23202,2599,4750,1116,2632,884,1460,654,650,445,8,15,18452,2297,7870,1541,8325,1558,1842,592,415,276,355268,7116,298793,6711,145655,4333,102826,4909,42266,2750,8046,1421,56475,3535,18833,2351,10253,1750,6544,1313,1915,826,121,143,37642,2782,18685,1955,16021,1878,2027,915,909,508,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3133813,17339,314986,8610,105563,5863,25759,2499,38039,3460,32934,3266,8831,1436,209423,7163,34831,3007,17241,1955,13087,1979,3101,905,1402,615,174592,6514,55884,4064,85221,4599,26858,3325,6629,1528,2818827,14565,2195446,14935,924545,13229,925596,11294,305521,7644,39784,3491,623381,10814,185366,6673,105294,5026,66419,4329,11365,1649,2288,856,438015,9314,221384,6917,180580,6780,28516,2698,7535,1503,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1656386,11547,181892,6598,63741,3808,17689,2093,24865,2831,16562,1807,4625,1017,118151,5751,19998,2803,10718,1714,7051,1494,2020,839,209,159,98153,5297,36353,2709,45936,3755,14031,2301,1833,620,1474494,11123,1172777,11602,564373,8764,458236,9573,133177,5179,16991,1914,301717,7236,90665,4449,51616,3740,33515,2795,3975,1029,1559,649,211052,5960,113659,5217,83974,4364,11801,1720,1618,600,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793768,7580,65423,3399,25747,2356,9133,1349,9003,1416,5464,1139,2147,680,39676,3011,5367,1054,2713,739,2194,756,371,247,89,104,34309,2802,12168,1530,16844,1891,4750,1375,547,335,728345,7976,607855,8340,319286,6155,214796,5463,66680,2917,7093,1105,120490,5043,41462,3154,25294,2613,13944,1796,2104,760,120,136,79028,3985,43590,3020,30955,2710,3938,1112,545,443,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,721592,9016,68317,4100,22530,2426,6042,1100,7082,1414,7298,1467,2108,711,45787,3510,7354,1360,4104,1018,2538,778,446,252,266,301,38433,3525,14090,2134,19395,2503,4554,1294,394,344,653275,9369,536669,8309,267987,5692,196688,6350,65151,3625,6843,1354,116606,4564,39338,3043,25451,2753,11076,1555,2442,871,369,349,77268,4092,43486,3607,29704,2181,3022,828,1056,472,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1126685,9960,163415,6061,61906,4066,21799,2335,24434,2865,13344,1898,2329,764,101509,4591,19294,2346,10255,1794,7226,1363,1459,673,354,362,82215,4449,30868,2597,40420,3349,9567,1647,1360,663,963270,10364,771966,10441,377649,8210,313926,7510,72435,4832,7956,1366,191304,7057,57538,4091,35990,3535,19196,2073,2165,817,187,141,133766,5761,75931,4518,50132,3182,7097,1262,606,340,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129117,11989,163646,5973,38472,3191,13498,1890,13480,1663,8680,1574,2814,860,125174,5294,15315,1986,7251,1310,6637,1666,1163,573,264,240,109859,5149,37682,2895,51069,3678,17687,2584,3421,1074,965471,10427,714951,9990,322516,7088,304675,7477,79292,4445,8468,1244,250520,7824,64245,4055,38926,3130,20997,2482,3421,1071,901,573,186275,7280,92844,5225,77291,4519,13549,1824,2591,814,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,345328,4830,30399,2206,10311,1440,4540,1095,3203,759,1861,569,707,344,20088,1722,3402,935,2246,690,891,494,265,229,0,230,16686,1587,8090,1364,7411,1216,1138,531,47,70,314929,4967,256359,4612,135911,3749,99369,4008,19506,1941,1573,650,58570,3265,20218,2216,13010,2102,6546,1230,650,424,12,21,38352,3025,21845,2243,14452,1514,1744,701,311,258,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1431958,12327,94931,5235,25228,3033,8156,1251,8980,1648,5903,1454,2189,1128,69703,4434,11622,1860,5620,1343,4346,1252,1200,664,456,387,58081,4272,18747,2157,29287,3347,8684,1652,1363,764,1337027,12969,997385,13246,414122,8305,437263,8697,128795,5600,17205,2171,339642,9995,92490,5678,49859,3834,36487,3385,4902,1278,1242,624,247152,8355,126980,6303,101657,5576,16372,2347,2143,771,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1590257,14005,131047,6613,34122,2974,12989,1725,14933,2159,4687,1269,1513,677,96925,5882,13385,1876,7174,1386,5354,1388,857,450,0,285,83540,5378,34895,3496,40497,3647,6750,1571,1398,687,1459210,13611,1132082,12123,473768,8754,505933,9486,139554,5203,12827,2367,327128,9180,87015,4561,50062,3859,31574,3236,4890,1343,489,290,240113,8018,127859,5788,98901,5341,10355,1675,2998,994,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508780,17418,302858,7772,102300,4512,30412,2034,36147,2703,27401,2517,8340,1428,200558,6679,33163,3103,17455,2210,12438,1637,2317,745,953,587,167395,6356,59814,3819,83963,4563,18881,2217,4737,1140,2205922,15946,1742794,14735,828927,9417,690805,10160,201041,7319,22021,2036,463128,9559,135174,6154,84802,4856,44154,2963,5225,1231,993,594,327954,8004,178224,6227,131189,4734,15764,1635,2777,900,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1353758,11075,101698,3976,34533,2311,11974,1334,10380,1431,8010,1110,4169,1105,67165,3629,13076,1660,5958,1249,5010,1224,1692,731,416,299,54089,3276,19758,2012,26679,2619,6350,1450,1302,514,1252060,10165,1034467,10298,494074,7155,404935,7774,121797,4012,13661,1688,217593,6684,74681,4050,45671,2871,25848,2703,2882,785,280,169,142912,4974,76260,3883,57965,3176,7271,1452,1416,639,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,746115,9375,132450,6296,37301,3420,11450,1862,13021,1931,11319,1979,1511,552,95149,5211,14315,2231,7305,1363,5093,1393,1644,841,273,306,80834,4632,26146,2547,39212,3771,12950,2276,2526,742,613665,9726,464270,7598,217214,6353,189125,6827,52302,3902,5629,1383,149395,6395,37085,3545,22258,2473,13161,1874,1376,663,290,260,112310,5250,53142,3273,48016,3932,9390,1471,1762,606,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1524078,14162,161889,5873,59104,3583,20704,2056,21001,2717,13532,1941,3867,1008,102785,5132,17917,2415,9896,1805,6848,1364,1092,571,81,97,84868,4467,28852,2397,43406,3372,11251,1816,1359,642,1362189,13252,1087397,11788,536305,8603,419369,8218,117655,5083,14068,2001,274792,7764,81890,4647,52221,4161,25631,2795,3811,960,227,214,192902,6430,103529,4540,77031,4305,11236,1706,1106,568,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,255199,5113,25541,2588,12047,1760,5206,1163,4213,998,1992,623,636,360,13494,1837,2900,967,1738,708,1113,594,49,57,0,237,10594,1758,4060,1069,4420,964,1936,885,178,140,229658,4980,191453,4688,106405,3780,65450,3458,17331,1878,2267,612,38205,2591,14026,1514,9353,1269,4484,880,156,88,33,59,24179,2248,14020,1708,9246,1468,897,499,16,28,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,468407,6176,41208,3862,15232,2055,4675,878,3912,891,4466,1224,2179,877,25976,2861,5807,1434,2969,948,1960,831,527,441,351,348,20169,2344,7137,1499,10925,1938,2043,687,64,81,427199,5991,352791,5753,179153,4364,128867,4093,41011,2432,3760,692,74408,3228,25370,2418,14887,1925,9177,1222,1280,772,26,49,49038,2629,27174,2426,18357,1875,2852,754,655,475,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639686,9203,71187,4686,28275,3132,7181,1341,9852,1859,8118,1645,3124,1107,42912,3843,8957,1688,3648,1177,3626,1190,1439,681,244,194,33955,3675,11124,1966,17012,2558,4572,1328,1247,536,568499,9295,424086,8182,191814,5381,164052,7622,57456,4608,10764,1640,144413,5929,54370,3861,30856,3216,19127,2489,3662,1142,725,507,90043,4671,48005,3689,33842,2701,6960,1518,1236,656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,344057,6102,18142,2094,5739,1072,2476,639,2328,771,825,400,110,113,12403,1964,2246,864,1212,686,1034,548,0,257,0,257,10157,1638,4659,1036,4801,1249,444,334,253,309,325915,5818,268456,5690,129665,4720,110327,4490,26509,2442,1955,633,57459,3802,19959,2437,11550,1850,6914,1531,1201,575,294,203,37500,2677,21176,2186,13926,1922,1976,703,422,328,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2185732,12750,170117,6629,55060,3808,16953,2373,19810,2394,13388,2055,4909,1150,115057,6263,15416,2238,7980,1445,6323,1508,846,404,267,280,99641,5522,37125,3160,47578,4342,12060,2182,2878,930,2015615,12335,1559170,11881,583801,9418,729894,10879,217240,5904,28235,2701,456445,9525,138620,4557,75524,3975,53062,3789,7796,1473,2238,757,317825,8958,162428,6510,129495,6255,22527,2648,3375,987,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501092,8213,78817,4704,31673,3060,7649,1257,13391,1992,8733,1802,1900,674,47144,3398,11210,1926,5214,1436,4094,1126,1700,646,202,238,35934,2868,10794,1505,19282,2443,5126,1357,732,393,422275,8519,317671,7391,154648,5596,123131,4837,35096,2685,4796,1065,104604,5227,37831,3946,20191,2388,14545,2471,2564,742,531,342,66773,4348,33100,3001,27985,3072,4840,1053,848,446,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4632676,21902,530477,11710,185504,7085,48180,3371,69763,4835,51796,3753,15765,1556,344973,9177,50300,3321,25068,2746,19394,2421,4615,1089,1223,543,294673,8560,107091,5389,142494,6729,36364,3090,8724,1693,4102199,23344,3025391,23160,1219380,17719,1331616,14567,407657,7926,66738,3737,1076808,18897,304936,9594,166719,7101,112124,6714,20578,2473,5515,1346,771872,15887,391533,10139,309880,10495,56848,4152,13611,1957,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
