GEO_ID,C13004_001E,C13004_001M,C13004_002E,C13004_002M,C13004_003E,C13004_003M,C13004_004E,C13004_004M,C13004_005E,C13004_005M,C13004_006E,C13004_006M,C13004_007E,C13004_007M,NAME,C13004_001EA,C13004_001MA,C13004_002EA,C13004_002MA,C13004_003MA,C13004_003EA,C13004_004MA,C13004_004EA,C13004_005EA,C13004_005MA,C13004_006EA,C13004_006MA,C13004_007EA,C13004_007MA,state
0400000US33,306687,3601,15953,2041,10748,1659,5205,1511,290734,4372,142959,3991,147775,5687,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2135002,5747,110162,5458,77376,4605,32786,3350,2024840,7957,948072,12337,1076768,11955,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,480982,3417,28502,2658,16190,2248,12312,1884,452480,4545,192271,5965,260209,5878,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4797862,9284,245176,8313,164910,7402,80266,5182,4552686,11252,1922444,18092,2630242,18571,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2331062,9077,129605,6146,79447,4778,50158,4116,2201457,10690,1069783,12334,1131674,12457,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,149413,1594,8793,1216,6256,1002,2537,752,140620,1745,70491,2740,70129,2702,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2690247,8620,145080,5527,85698,4228,59382,3372,2545167,10207,1172725,13734,1372442,14548,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,876987,6135,49431,3512,32128,2734,17303,2075,827556,6929,415405,7248,412151,8033,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,897554,4437,48617,3820,34322,3049,14295,2370,848937,6065,392978,8103,455959,8246,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2914813,7470,144118,5343,90776,3561,53342,4255,2770695,8602,1272881,11504,1497814,11998,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250850,2637,12732,2058,7688,1567,5044,1253,238118,3206,99424,3685,138694,4303,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1104486,6322,63619,4250,33855,3250,29764,2916,1040867,7436,474804,9414,566063,9776,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,178856,1862,10773,1544,6862,1191,3911,902,168083,2150,83429,2911,84654,3680,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1525804,7373,95950,5607,55764,4143,40186,3850,1429854,8908,684851,10030,745003,11234,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6318063,10587,393625,10606,252992,7699,140633,7583,5924438,12613,2909875,22583,3014563,25500,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,686652,4473,54512,3589,46002,3161,8510,1565,632140,5603,340896,6151,291244,7822,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,140105,1544,6885,1217,4375,934,2510,730,133220,1742,61532,2663,71688,3024,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1971430,7412,105104,6056,71899,4438,33205,3874,1866326,9668,913660,12176,952666,13287,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1628662,5131,94126,5287,65932,4290,28194,2676,1534536,7540,748367,11245,786169,10487,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,410472,3088,20260,2569,12444,1970,7816,1430,390212,3380,189222,4801,200990,5443,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1321208,5267,73328,3816,49858,3388,23470,2383,1247880,6271,580049,8346,667831,9051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,127958,2120,8310,1559,6016,1237,2294,771,119648,2606,65129,2999,54519,2933,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,928368,3951,45595,3519,21553,2366,24042,2700,882773,5068,317088,7118,565685,8412,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
