GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001MA,C07001_001EA,C07001_002MA,C07001_002EA,C07001_003MA,C07001_003EA,C07001_004EA,C07001_004MA,C07001_005MA,C07001_005EA,C07001_006MA,C07001_006EA,C07001_007MA,C07001_007EA,C07001_008MA,C07001_008EA,C07001_009EA,C07001_009MA,C07001_010EA,C07001_010MA,C07001_011MA,C07001_011EA,C07001_012MA,C07001_012EA,C07001_013MA,C07001_013EA,C07001_014EA,C07001_014MA,C07001_015EA,C07001_015MA,C07001_016MA,C07001_016EA,C07001_017EA,C07001_017MA,C07001_018MA,C07001_018EA,C07001_019EA,C07001_019MA,C07001_020EA,C07001_020MA,C07001_021MA,C07001_021EA,C07001_022MA,C07001_022EA,C07001_023EA,C07001_023MA,C07001_024MA,C07001_024EA,C07001_025MA,C07001_025EA,C07001_026EA,C07001_026MA,C07001_027MA,C07001_027EA,C07001_028MA,C07001_028EA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031MA,C07001_031EA,C07001_032EA,C07001_032MA,C07001_033MA,C07001_033EA,C07001_034EA,C07001_034MA,C07001_035MA,C07001_035EA,C07001_036EA,C07001_036MA,C07001_037EA,C07001_037MA,C07001_038MA,C07001_038EA,C07001_039MA,C07001_039EA,C07001_040EA,C07001_040MA,C07001_041MA,C07001_041EA,C07001_042EA,C07001_042MA,C07001_043EA,C07001_043MA,C07001_044MA,C07001_044EA,C07001_045EA,C07001_045MA,C07001_046MA,C07001_046EA,C07001_047EA,C07001_047MA,C07001_048EA,C07001_048MA,C07001_049EA,C07001_049MA,C07001_050EA,C07001_050MA,C07001_051MA,C07001_051EA,C07001_052MA,C07001_052EA,C07001_053EA,C07001_053MA,C07001_054EA,C07001_054MA,C07001_055EA,C07001_055MA,C07001_056MA,C07001_056EA,C07001_057EA,C07001_057MA,C07001_058EA,C07001_058MA,C07001_059EA,C07001_059MA,C07001_060EA,C07001_060MA,state
0400000US34,8709933,4515,446880,4631,1524241,1361,767908,2522,1109449,2899,1236842,3589,1379799,2414,1053784,1360,617461,2483,573569,2059,7841470,25935,383251,6031,1395316,9014,633428,7687,894050,9100,1107720,7372,1287611,5247,999238,4855,594605,3700,546251,3120,494744,21211,42062,3957,85167,7556,63565,5170,115405,7238,71532,5087,58324,4127,30757,3560,12182,2087,15750,1841,189738,10784,11370,2050,17526,2976,36591,4289,52530,3664,29478,3686,18041,2387,12838,2129,5226,1267,6138,1374,127369,8536,7352,1620,17378,3758,24080,2782,33988,3286,20659,2643,10679,1784,6396,1329,3020,977,3817,1021,56612,6048,2845,998,8854,1807,10244,2261,13476,2394,7453,1546,5144,1278,4555,1125,2428,815,1613,571,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039549,2727,117633,2728,374630,1934,205957,3832,263857,4440,252488,3507,291053,3439,258544,1626,156547,2212,118840,1697,1735950,14043,93678,3776,322651,5339,150550,4852,197519,5955,213090,5184,259801,4302,238294,2579,148880,2917,111487,1978,172899,12411,15110,2624,34688,4676,29543,3605,35036,4157,23200,3346,16227,2751,10947,1820,3819,996,4329,1342,47764,4882,3489,1287,5722,1756,10848,2349,12293,2140,5516,1333,5242,1235,2857,1001,941,507,856,426,73605,7703,4878,1223,10672,2830,13301,2555,16560,2523,9512,1975,8045,1585,6081,1266,2704,1084,1852,928,9331,2454,478,402,897,574,1715,754,2449,999,1170,621,1738,1010,365,297,203,212,316,345,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19171916,7371,930452,7589,3161644,2917,1989972,5582,2659287,5833,2608602,4628,2875613,3413,2322298,3146,1365544,3071,1258504,2308,16976205,41292,797140,9210,2870000,11866,1530751,14079,2087387,12360,2311202,12442,2673675,8116,2199840,7287,1313308,4388,1192902,4772,1313120,32468,90041,5555,195254,9882,223205,10538,337387,10437,186336,9315,126200,6148,79067,5880,31681,2647,43949,3495,466420,15141,22930,2785,48881,4344,124176,6697,119409,6456,63088,4533,44881,3683,21438,2318,10036,1594,11581,1610,269427,14924,14333,2443,25965,4286,80181,6884,73752,4923,29324,2736,18858,2339,14110,1929,5652,1194,7252,1567,146744,10086,6008,1635,21544,3448,31659,4446,41352,4270,18652,2643,11999,2211,7843,1768,4867,1225,2820,775,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443000,5070,513462,5818,1652223,3436,951694,7560,1243403,8991,1339385,7480,1359684,5530,1143430,3287,704289,3583,535430,3303,7982017,29580,405849,7625,1426199,11310,626235,12022,918880,12291,1148274,11764,1226225,8019,1056807,6406,669114,4583,504434,4507,819683,23187,68173,5449,146592,7300,158761,9529,184063,7323,110093,7607,73089,4757,43533,3631,17221,2211,18158,2467,321318,14118,18119,2921,38688,5197,95915,5761,66149,5119,42433,3926,29664,2848,18427,2207,6986,1369,4937,1260,263256,13976,18050,2784,34597,5403,57130,5195,60603,4944,29109,3127,25458,3192,22432,3265,9005,1675,6872,1472,56726,6204,3271,1287,6147,1536,13653,2556,13708,2389,9476,2014,5248,1226,2231,961,1963,665,1029,479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,665654,1209,35596,1403,106016,1038,81096,1394,88894,1388,76567,1210,96759,849,82651,894,46887,477,51188,618,556222,6833,28654,1660,94132,2425,44292,2773,65829,2329,65857,2079,89319,1397,77348,1450,44446,904,46345,1062,56253,5394,3325,950,6827,1841,15672,1866,12491,1749,6136,1338,4294,1036,2823,888,1302,574,3383,873,19467,2371,1287,442,1313,541,6305,1087,4442,823,1769,659,1625,546,1077,534,695,323,954,379,30100,3890,2102,848,3512,1010,12821,2031,5710,1220,2414,843,1460,575,1245,500,352,232,484,273,3612,1401,228,188,232,177,2006,964,422,265,391,355,61,106,158,172,92,131,22,28,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11405101,4931,584971,5194,2004794,3461,1094487,4053,1419211,4717,1472448,4241,1741911,4513,1461501,2876,853936,3027,771842,2377,9745227,23258,461097,7611,1733320,11304,716234,9792,1060900,9564,1279346,8731,1587752,7614,1367799,5905,814153,4442,724626,3652,1084870,23278,89501,5696,199199,9551,214493,9996,228478,7839,128664,6941,105271,5339,60883,4676,26091,2626,32290,2571,368531,14065,21099,2972,46698,4948,114483,6938,80936,4856,41073,4322,28471,3566,17854,2290,7891,1333,10026,1694,172633,10673,11605,1699,21631,3256,41938,3487,40287,4063,19531,2510,16327,2001,12844,1833,4487,909,3983,826,33840,3757,1669,708,3946,976,7339,1350,8610,1710,3834,888,4090,1246,2121,798,1314,651,917,426,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3716264,3181,218466,3405,667020,2700,381565,4019,506655,5211,465265,3636,525975,3000,441529,2044,282174,2079,227615,2026,3065497,21363,162717,5210,555726,7299,238725,5787,365463,7991,385951,6692,469199,4723,408499,3382,267815,2897,211402,2887,384955,16135,36477,3434,74651,6514,78817,4346,80010,5793,45169,4516,33435,3407,19801,2128,7355,1497,9240,1356,143869,8790,9991,1852,19210,2653,34966,3215,34182,3329,17268,1980,12385,1795,7465,1486,4159,1021,4243,1081,106511,8108,8482,2060,13926,2587,26392,2653,22923,2765,14555,2293,10257,1892,4766,1259,2678,813,2532,944,15432,3309,799,555,3507,1490,2665,878,4077,1373,2322,862,699,335,998,439,167,232,198,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794008,3282,191083,3582,630479,2274,357560,3189,524977,4316,497859,3489,541112,2898,516045,2394,291316,1606,243577,1499,3110896,20156,147800,4137,540105,8050,208388,7570,361001,7963,414022,6466,475907,5220,469681,4148,272175,3038,221817,2755,416348,14649,28818,2702,63484,6031,84801,5084,98788,5800,53651,4846,39629,3458,24985,2807,10111,1589,12081,1817,129493,9669,7552,1800,11923,2391,34002,3592,30969,3418,15073,2584,11829,1742,8872,1619,3658,1050,5615,1453,116700,7898,5919,1338,11686,2727,25882,2807,29249,3294,12638,2250,11671,1944,11212,1990,4482,1294,3961,950,20571,3300,994,597,3281,1101,4487,1137,4970,1316,2475,855,2076,738,1295,569,890,609,103,120,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12577555,4619,594316,4851,2058783,2663,1269627,4961,1511925,5014,1613956,4438,1927885,4435,1635558,2674,985149,2312,980356,2052,11053022,29699,497378,6126,1848969,10320,893500,13271,1171789,9941,1431487,8124,1786171,7600,1549931,5232,947157,3883,926640,3814,913562,26345,65626,4934,141955,8181,184001,8222,201243,8914,115681,6123,91100,5624,53787,4376,23644,2281,36525,2744,325637,13748,15395,2477,34281,5265,113208,6849,68629,4831,34658,3662,28198,3442,14476,1629,5900,1526,10892,1717,235580,12249,13535,2295,25266,3506,68345,6628,59073,4229,25430,2961,17859,2470,13677,1886,6832,1409,5563,1289,49754,5788,2382,794,8312,2043,10573,2051,11191,2129,6700,1859,4557,1254,3687,1079,1616,697,736,450,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1042240,1435,46466,1621,166911,957,118884,1073,126617,1497,138010,1448,161363,1416,131806,1282,74851,936,77332,713,900283,9035,37693,2392,149171,2706,82381,4113,95733,3431,120519,2407,147671,2605,123347,2156,71430,1254,72338,1292,84807,6927,6130,1613,12744,2258,15316,2920,16733,2471,11661,1751,10391,2036,6163,1447,2174,626,3495,792,14796,2438,446,394,1033,499,4541,1512,4324,1361,1311,522,1186,500,871,458,309,291,775,405,32059,4070,1753,818,2619,1040,13609,2155,7403,1773,3206,1000,1440,657,519,358,900,524,610,322,10295,3236,444,429,1344,724,3037,1297,2424,1142,1313,968,675,572,906,560,38,60,114,188,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4577399,3786,242880,4689,779637,2554,480525,4761,587427,6172,604903,4798,658778,4505,588319,1997,374992,2365,259938,2093,3870879,23788,190512,5115,672174,8234,313930,8373,441396,8821,515852,6800,593620,6240,544326,4355,353379,3415,245690,2710,386629,18368,33290,3590,66203,6352,78483,5321,80687,6093,49564,4293,37152,3614,22622,2826,10892,1769,7736,1202,151332,10760,9563,1835,16872,3860,46591,4426,32842,4070,18536,2730,12864,2119,7713,1535,3716,1243,2635,767,152441,10548,8871,2137,22046,4107,38260,3384,27762,3562,18270,2835,13553,2261,12999,1916,6866,1626,3814,1172,16118,2669,644,488,2342,909,3261,1345,4740,1431,2681,904,1589,698,659,403,139,151,63,84,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805616,1372,46641,1660,144592,1524,82004,2093,103800,2295,95771,1954,117588,1539,97313,1063,58786,1010,59121,995,680993,6027,38043,1899,126899,2439,46109,2793,77911,2855,82036,2162,107911,2017,90994,1609,56081,1217,55009,1186,63671,5263,5418,1197,10359,1768,15361,1963,13467,2020,8061,1332,4901,1214,2546,740,1120,467,2438,488,33134,3491,2183,784,4477,971,11022,1704,6962,1398,2984,968,1842,602,2174,743,552,328,938,449,25777,3187,978,500,2597,1035,8708,1736,4994,1171,2424,937,2911,836,1419,564,1033,524,713,416,2041,830,19,36,260,376,804,432,466,423,266,251,23,26,180,207,0,223,23,26,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6282706,4009,332222,4703,1090821,3742,617272,4483,814655,4687,859877,5145,918112,4194,789825,3018,492548,2920,367374,2107,5299496,24505,253827,6354,918042,9340,427267,8082,601794,8837,735496,7827,820391,6537,729574,5084,466057,4067,347048,3352,616087,19552,51490,4846,120195,7718,107958,6091,134780,7424,78903,5808,61135,4770,32058,3137,16087,2566,13481,2097,185268,10880,14791,2065,24609,2856,45524,4299,38569,3265,22602,2777,19421,2753,11952,2131,3927,992,3873,1180,159778,11597,10268,1484,25215,3838,32024,3855,33932,3806,20309,3064,15613,2236,14408,2581,5426,1566,2583,742,22077,2865,1846,747,2760,1063,4499,1332,5580,1292,2567,740,1552,683,1833,665,1051,512,389,253,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24899075,8102,1571299,8622,4958209,4519,2597445,7866,3607541,9923,3479592,8525,3443947,7870,2622099,4788,1482047,4764,1136896,4667,20500156,52416,1199761,14808,4174598,19747,1731032,17008,2591936,16974,2894763,15141,3048400,12101,2410435,9164,1389422,6543,1059809,6501,2702782,44221,252365,10209,539833,17632,483893,15435,625194,16204,349685,12607,239271,8780,122902,5886,45515,3819,44124,3484,1037562,26199,72597,5801,144953,9989,251929,10779,237159,9321,137817,7627,96572,5660,49795,3379,26105,2724,20635,2242,486558,20955,35291,3938,74989,6929,98203,6584,111053,7715,70610,5486,44924,3911,26760,2971,14612,2383,10116,1830,172017,11236,11285,2211,23836,3627,32388,3752,42199,4709,26717,3219,14780,2095,12207,2408,6393,1438,2212,862,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2724064,2775,211198,2859,610073,1293,317969,1743,449176,2414,332449,2234,310748,1767,241651,1394,139597,1362,111203,1120,2240636,18397,169243,4343,527872,6079,186687,6125,329737,7199,285518,3742,279218,3599,226933,2638,132338,1706,103090,1624,308108,16766,29593,3137,55072,5546,75438,5214,79057,6620,31678,2799,20415,2474,8760,1742,3877,1026,4218,1099,80302,7150,5683,1295,11975,3083,25385,3127,21451,2692,6425,1451,4738,1497,2093,732,1110,490,1442,526,77780,6769,5390,1352,12789,2419,23152,3022,15627,2368,7665,1465,5520,1427,3231,1028,2016,634,2390,870,17238,3167,1289,713,2365,868,7307,1335,3304,1367,1163,650,857,378,634,434,256,192,63,94,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619363,779,25671,1023,97393,960,65257,1054,69728,1260,77686,890,101395,671,91002,785,49563,346,41668,402,534975,5691,20170,1285,87354,2022,40577,2495,50579,2206,69669,1510,94133,1235,86146,1318,47571,736,38776,756,47028,4149,3950,910,7111,1645,11090,1925,11035,1611,4475,1143,4442,994,2520,696,984,440,1421,368,12004,1900,377,237,628,469,4107,894,2814,687,1266,650,1163,454,767,425,209,173,673,384,22529,2945,1113,432,1935,801,8574,1449,4842,1167,1845,527,1477,548,1427,688,787,393,529,347,2827,845,61,103,365,237,909,509,458,420,431,254,180,196,142,141,12,22,269,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7930773,4735,413588,5039,1346189,4219,809695,7744,1084897,9528,1120016,5624,1212119,5051,963994,3776,552910,3193,427365,3055,6752310,28251,334959,5773,1172579,10275,531415,9987,807049,13929,968710,8473,1103951,8007,903590,5879,527373,4148,402684,4229,493906,16375,36030,3226,84799,6816,92290,6815,113648,5699,67231,4443,49852,4400,27969,3518,10806,1749,11281,1735,376585,15684,22478,2541,46802,5396,106636,7840,90634,5845,44364,4393,33899,3426,15959,2528,7860,1304,7953,1272,259507,12319,17177,2106,34912,4322,70074,5026,62115,5050,32477,3188,19857,2616,13251,2147,5302,1453,4342,1223,48465,5536,2944,809,7097,1723,9280,2027,11451,2115,7234,1540,4560,1359,3225,914,1569,726,1105,490,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6661321,4568,355034,4790,1145374,2808,655256,3170,936043,4613,911095,4135,984611,3784,843530,2299,458368,1811,372010,1464,5464985,26926,267262,6348,980280,8526,399936,9671,638955,8788,753373,7560,876272,8165,776281,4730,430035,3335,342591,3056,743752,23400,57772,5150,110269,6989,147047,7770,180393,7547,102381,6007,71883,6049,39095,3549,15177,2210,19735,2186,203171,11290,12176,1880,21758,3502,55825,5003,50838,4914,22003,3234,17959,2361,12575,1938,5481,1140,4556,1105,191784,12094,13579,2348,23996,3816,42486,4876,49578,4594,25286,3494,13760,2060,12869,2196,6157,1573,4073,1083,57629,6310,4245,1101,9071,1964,9962,1831,16279,2693,8052,1859,4737,1156,2710,923,1518,656,1055,522,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1833535,1890,81439,2421,284806,2380,172543,3125,217955,3380,239097,2065,271921,1851,267168,1348,164477,1088,134129,1200,1625125,9824,66246,2794,254449,4068,120497,4287,176468,4414,213820,3389,252073,2880,254419,2191,158952,1608,128201,1965,120444,8729,10150,1922,18705,2775,26013,3857,25590,2826,14341,2089,10708,1996,8362,1573,2878,854,3697,1033,45724,5357,2696,929,6609,1420,13159,2281,9813,1951,4957,1340,3924,1083,2134,815,1283,570,1149,526,39609,4590,2157,854,4442,1474,12436,2134,5571,1240,5604,1413,4700,1378,2253,702,1364,730,1082,510,2633,899,190,197,601,390,438,259,513,404,375,259,516,371,0,269,0,269,0,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5623196,3124,287201,3551,981156,2632,554544,3364,717027,3675,724623,3598,873392,2878,705743,2087,401693,1456,377817,1498,4824045,20412,231142,4377,861311,7402,342008,7806,538613,7176,642442,5536,804075,4350,665603,3834,385301,2629,353550,2667,520015,17370,41094,3316,90959,6215,126658,6386,113579,5957,53580,4246,43861,3177,24251,2634,9971,1586,16062,1740,171577,7646,7537,1298,16354,2083,58796,3903,38338,2953,15821,1870,15658,1753,9146,1290,3437,787,6490,1278,93065,6949,6618,1543,11206,2034,24058,3207,21789,2950,11337,1709,8549,1737,5714,1063,2218,579,1576,514,14494,2323,810,403,1326,502,3024,856,4708,1389,1443,546,1249,386,1029,365,766,361,139,137,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
