GEO_ID,C20005A_001E,C20005A_001M,C20005A_002E,C20005A_002M,C20005A_003E,C20005A_003M,C20005A_004E,C20005A_004M,C20005A_005E,C20005A_005M,C20005A_006E,C20005A_006M,C20005A_007E,C20005A_007M,C20005A_008E,C20005A_008M,C20005A_009E,C20005A_009M,C20005A_010E,C20005A_010M,C20005A_011E,C20005A_011M,C20005A_012E,C20005A_012M,C20005A_013E,C20005A_013M,C20005A_014E,C20005A_014M,C20005A_015E,C20005A_015M,C20005A_016E,C20005A_016M,C20005A_017E,C20005A_017M,C20005A_018E,C20005A_018M,C20005A_019E,C20005A_019M,C20005A_020E,C20005A_020M,C20005A_021E,C20005A_021M,C20005A_022E,C20005A_022M,C20005A_023E,C20005A_023M,C20005A_024E,C20005A_024M,C20005A_025E,C20005A_025M,C20005A_026E,C20005A_026M,C20005A_027E,C20005A_027M,C20005A_028E,C20005A_028M,C20005A_029E,C20005A_029M,C20005A_030E,C20005A_030M,C20005A_031E,C20005A_031M,C20005A_032E,C20005A_032M,C20005A_033E,C20005A_033M,C20005A_034E,C20005A_034M,C20005A_035E,C20005A_035M,C20005A_036E,C20005A_036M,C20005A_037E,C20005A_037M,C20005A_038E,C20005A_038M,C20005A_039E,C20005A_039M,NAME,C20005A_001MA,C20005A_001EA,C20005A_002MA,C20005A_002EA,C20005A_003MA,C20005A_003EA,C20005A_004EA,C20005A_004MA,C20005A_005EA,C20005A_005MA,C20005A_006MA,C20005A_006EA,C20005A_007MA,C20005A_007EA,C20005A_008MA,C20005A_008EA,C20005A_009MA,C20005A_009EA,C20005A_010EA,C20005A_010MA,C20005A_011EA,C20005A_011MA,C20005A_012EA,C20005A_012MA,C20005A_013MA,C20005A_013EA,C20005A_014EA,C20005A_014MA,C20005A_015MA,C20005A_015EA,C20005A_016EA,C20005A_016MA,C20005A_017MA,C20005A_017EA,C20005A_018MA,C20005A_018EA,C20005A_019EA,C20005A_019MA,C20005A_020EA,C20005A_020MA,C20005A_021EA,C20005A_021MA,C20005A_022EA,C20005A_022MA,C20005A_023MA,C20005A_023EA,C20005A_024MA,C20005A_024EA,C20005A_025EA,C20005A_025MA,C20005A_026EA,C20005A_026MA,C20005A_027EA,C20005A_027MA,C20005A_028MA,C20005A_028EA,C20005A_029EA,C20005A_029MA,C20005A_030MA,C20005A_030EA,C20005A_031EA,C20005A_031MA,C20005A_032MA,C20005A_032EA,C20005A_033EA,C20005A_033MA,C20005A_034EA,C20005A_034MA,C20005A_035MA,C20005A_035EA,C20005A_036EA,C20005A_036MA,C20005A_037EA,C20005A_037MA,C20005A_038EA,C20005A_038MA,C20005A_039EA,C20005A_039MA,state
0400000US17,7508870,18894,3667809,10618,1780025,13385,41,50,1779984,13386,26880,2646,120146,6344,205706,8306,450887,10138,437653,7981,538712,8251,1887784,15671,965052,11633,922732,15651,398194,8939,191788,7445,111732,6018,111677,4809,61597,3884,47744,2990,3841061,10349,1310937,12045,0,267,1310937,12045,22413,2319,145760,5834,248983,7855,426914,9009,275862,7474,191005,6320,2530124,12252,1427688,12563,1102436,12291,526245,8962,283191,6681,118820,5951,102184,4915,47104,3226,24892,2306,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4396085,7008,2143788,4492,989948,10535,0,267,989948,10535,13943,1876,70590,4619,139541,6148,320773,7433,246646,7507,198455,4851,1153840,11273,600823,10302,553017,10311,269107,7798,114645,5158,62650,3933,64771,3968,26176,2696,15668,1790,2252297,4618,729113,11115,145,138,728968,11125,16890,1832,105088,4843,176727,6318,253697,6931,121270,5251,55296,3545,1523184,11547,876791,11454,646393,11243,333686,8634,171463,6435,63018,3891,49744,3181,22792,2204,5690,1141,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2238387,4851,1090668,3086,555667,7206,159,150,555508,7216,10952,1474,37503,2785,81981,3852,196122,5142,133725,5021,95225,4099,535001,7017,249431,5642,285570,6465,152990,4863,56889,3586,28039,2301,28785,2171,11802,1363,7065,863,1147719,2824,431151,5521,0,228,431151,5521,12123,1489,55039,3274,103246,4098,160455,4115,73134,4198,27154,2151,716568,6122,369678,5371,346890,6219,189263,5332,85631,4173,33734,2218,26541,2062,9086,1335,2635,806,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1922349,5336,941668,3622,488303,8073,0,248,488303,8073,10405,1477,39751,3274,73545,3823,148325,5920,115575,4461,100702,4459,453365,7767,223817,5512,229548,6525,114014,4404,51058,3395,23549,2212,21583,2154,11635,1569,7709,1277,980681,3020,368077,7107,119,114,367958,7137,10842,1628,56475,3345,82088,4633,130500,4779,57690,3495,30363,2734,612604,7407,328044,5765,284560,7056,154487,5721,69129,3872,25944,2213,23158,2443,8295,1253,3547,830,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3075127,5973,1492684,4173,650699,10834,0,271,650699,10834,15294,1715,69407,6040,102386,5994,202820,7166,150800,6189,109992,5052,841985,11255,500831,9792,341154,8813,169011,7084,75992,5034,37976,3191,33148,2958,15440,1765,9587,1378,1582443,3503,497784,8693,222,307,497562,8739,14557,2028,85173,5298,118982,4275,164689,5834,79131,3704,35030,2669,1084659,8900,688221,8081,396438,7090,211469,6332,101926,4726,36752,2900,31117,2626,11114,1514,4060,945,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2310015,4713,1132817,3444,570208,8244,99,116,570109,8254,9699,1787,42473,4381,69834,4707,152676,4905,145916,6089,149511,6282,562609,7845,309872,7688,252737,6644,108240,4980,49074,3706,26622,2516,31863,3133,18832,2315,18106,1999,1177198,2979,401075,7430,90,107,400985,7416,8480,1519,66937,4279,88769,5233,132417,5728,70445,3702,33937,2863,776123,7870,493022,7845,283101,5961,148606,4728,65327,4130,24713,2493,28926,2698,11368,1423,4161,919,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1047693,1631,505922,1237,225663,4663,0,230,225663,4663,4054,853,15537,1940,35922,2787,76077,3813,55516,3022,38557,2809,280259,4756,145231,4658,135028,5031,61005,3380,32091,2941,18225,1900,15149,1649,4582,949,3976,776,541771,1236,186724,3883,0,230,186724,3883,3959,880,22343,2318,46912,3004,66763,3751,33910,2648,12837,1545,355047,4010,193220,4465,161827,4190,77779,3799,45274,2744,18609,1775,13527,1637,5190,926,1448,438,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2785193,8756,1352111,5327,739066,7650,200,153,738866,7654,7575,1210,35713,3954,62347,3822,150701,5145,178342,6146,304188,7947,613045,7715,323671,7482,289374,6556,127578,4636,56044,4307,29917,2307,37384,3015,19667,2476,18784,2084,1433082,4708,544525,8597,196,249,544329,8597,8814,1459,38981,3315,66571,4634,158647,5478,136225,4958,135091,4846,888557,8988,501649,7209,386908,7809,168925,5174,84636,4339,46759,3372,45586,3583,25514,2259,15488,1985,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4384246,9157,2090928,6168,1017820,10961,124,146,1017696,10916,10894,1843,36102,3727,86078,4682,241504,7601,265871,8341,377247,8524,1073108,11961,533863,8938,539245,11795,239885,7039,105645,5653,61592,4366,63049,3908,37577,3364,31497,2736,2293318,5193,773683,11421,51,84,773632,11424,11365,1667,47251,4198,100126,4816,249559,7813,205856,6275,159475,5617,1519635,12129,800926,11032,718709,10301,303071,8760,164011,5849,87480,4380,85688,4202,53875,3221,24584,2287,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6344745,7311,3099614,5051,1265520,11320,40,64,1265480,11320,26306,3228,94359,5722,155471,5747,352684,9136,325456,7352,311204,7359,1834094,11614,1012450,10757,821644,11362,401093,9527,174577,5320,93613,4477,84204,3633,41358,2592,26799,2172,3245131,4599,943200,8786,185,229,943015,8772,22402,2423,121308,4748,192022,5957,309688,7227,192608,5883,104987,4433,2301931,9818,1326220,11134,975711,11802,501898,9604,250680,7160,94128,4360,79172,3643,35793,2329,14040,1651,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3689578,4649,1813604,2838,911526,8125,14,25,911512,8124,14462,1413,51053,3266,98445,4535,274539,6483,235420,6398,237593,4602,902078,8550,408521,6664,493557,8406,225894,6719,99362,4067,58674,3761,60330,2878,30190,2238,19107,1836,1875974,3016,684051,7775,94,125,683957,7781,13120,1497,59362,3223,121625,4966,255153,6265,144316,4919,90381,4156,1191923,7779,571550,6839,620373,8197,289562,5369,148916,4629,74478,3005,64440,2798,30798,2616,12179,1608,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1424210,4020,694830,2846,328715,6903,0,287,328715,6903,6465,1483,29567,2962,50069,4404,107753,4825,75036,4614,59825,3588,366115,7514,214371,5914,151744,5454,70490,3781,33342,3128,16811,2199,14934,2009,10283,1712,5884,1275,729380,2449,239113,7020,201,211,238912,7053,5800,1390,40760,3134,56785,4492,83829,4615,35849,2658,15889,1931,490267,6888,335260,7626,155007,6259,83768,5202,34641,3333,15832,2003,14928,1916,4302,1010,1536,521,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4005973,5365,1945428,3895,907728,9218,77,93,907651,9208,19220,2262,77038,5007,140752,5839,275901,6236,206292,6774,188448,5871,1037700,9361,558475,9105,479225,10326,231414,8067,106335,4844,51336,3637,53739,3522,19802,1914,16599,1943,2060545,3238,734838,9806,190,185,734648,9778,17647,2052,104717,4864,171790,6435,257601,7179,120605,4921,62288,3905,1325707,10193,771019,8233,554688,10335,291267,8171,147426,5008,52048,3628,41697,3290,14573,1931,7677,1310,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,726712,1972,364544,1369,164605,4786,20,36,164585,4791,4148,856,13455,1669,28382,3000,53166,3383,37326,2530,28108,2005,199939,5103,95907,3670,104032,4789,50632,3170,24028,2414,11806,1702,10764,1673,3727,882,3075,859,362168,1401,121218,3336,229,216,120989,3348,4282,931,22296,2487,33140,2626,36849,2768,17225,1764,7197,1329,240950,3818,120789,3223,120161,3716,62031,2848,31575,2588,12350,1635,9880,1414,3227,910,1098,431,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1284182,4160,629303,2737,344230,5060,0,228,344230,5060,8601,1311,27347,2435,54032,2999,112935,3762,77738,3155,63577,2881,285073,5130,129438,3645,155635,4265,79770,3254,34009,2620,17714,2266,14609,1748,5713,907,3820,826,654879,2258,253519,5126,0,228,253519,5126,6814,1146,35593,2980,60886,3059,94135,3898,37424,2134,18667,1691,401360,5366,195840,4387,205520,5326,110539,3985,52129,2866,20761,2211,14913,1723,5197,889,1981,674,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
