GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009MA,C08113_009EA,C08113_010MA,C08113_010EA,C08113_011MA,C08113_011EA,C08113_012EA,C08113_012MA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015EA,C08113_015MA,C08113_016MA,C08113_016EA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022MA,C08113_022EA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026EA,C08113_026MA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030EA,C08113_030MA,state
0400000US27,2649994,12193,2390171,13158,259823,8338,155201,6151,104622,5170,2072089,12267,1894578,10973,177511,7712,111366,5248,66145,4794,226272,7274,187918,5886,38354,3868,17520,2485,20834,2765,92083,5351,74911,4445,17172,2282,9981,1597,7191,1396,115748,5409,100018,4963,15730,2103,9127,1531,6603,1513,143802,4672,132746,4379,11056,2022,7207,1349,3849,1422,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158617,12860,1111259,12733,47358,3323,26998,2978,20360,2407,974939,14370,943968,13762,30971,2976,18951,2471,12020,1779,115956,6429,104819,5766,11137,2097,4550,1574,6587,1595,5079,1266,4764,1268,315,278,219,210,96,176,34556,3127,30866,2855,3690,1481,2226,1016,1464,1067,28087,3116,26842,2962,1245,729,1052,721,193,215,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2706413,14734,2534347,15117,172066,6690,104584,5575,67482,5183,2212453,14756,2087570,14535,124883,6397,78680,5590,46203,4098,250846,8652,226138,7783,24708,3091,11722,1714,12986,2501,42305,3718,39151,3603,3154,991,1578,609,1576,703,88130,3941,77841,3846,10289,1750,5898,1433,4391,1103,112679,6051,103647,5811,9032,1779,6706,1501,2326,977,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459904,5870,442196,5953,17708,2374,14118,2031,3590,1040,347835,6368,336660,6479,11175,1698,9010,1510,2165,663,44652,3836,41513,3577,3139,1088,2265,815,874,638,3856,970,3751,966,105,137,105,137,0,237,33449,2559,31760,2487,1689,658,1227,616,462,331,30112,2925,28512,2782,1600,648,1511,664,89,80,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,921395,7259,836973,7893,84422,4797,43876,3699,40546,3407,749921,8047,687719,8028,62202,4433,34361,3501,27841,2881,90211,4743,73996,4021,16215,2396,5995,1240,10220,1844,5299,1085,4537,925,762,415,412,231,350,334,36203,2977,32732,2823,3471,773,2036,662,1435,485,39761,2839,37989,2670,1772,583,1072,465,700,324,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,837166,10192,346901,9699,182467,9073,164434,8739,926694,14401,668064,10900,258630,10264,146958,7660,111672,8163,130007,6936,80551,4646,49456,4562,21795,2666,27661,3332,38895,4469,22266,2929,16629,2657,5391,1481,11238,2324,44693,4313,28343,3388,16350,2941,4931,1293,11419,2783,43778,4398,37942,4217,5836,1265,3392,1102,2444,744,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,619257,6968,48249,4071,34597,3553,13652,2126,544574,8302,506134,7903,38440,3721,28439,3332,10001,1744,51501,4548,46531,4276,4970,1250,2522,755,2448,1049,6098,990,5091,895,1007,558,786,517,221,207,26153,3311,24101,3057,2052,737,1466,536,586,431,39180,3507,37400,3542,1780,603,1384,580,396,279,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,2806578,17446,1247810,17818,709780,15577,538030,12382,2932983,20901,2187018,17919,745965,17658,471816,13789,274149,10390,340504,11066,171932,7078,168572,7924,67799,4363,100773,6271,439572,13460,241904,8185,197668,8691,113432,6399,84236,5788,195888,8344,92379,5146,103509,6392,35538,3007,67971,5867,145441,5723,113345,4810,32096,2895,21195,2287,10901,1595,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857959,8659,554129,8897,303830,7957,226487,8447,77343,5426,684583,9375,443144,8332,241439,7544,182193,7625,59246,4603,89304,5697,54296,4430,35008,3781,24468,2885,10540,2222,9950,1652,6657,1450,3293,912,2304,820,989,497,32270,3534,22476,3152,9794,1821,7247,1586,2547,745,41852,3221,27556,2786,14296,2038,10275,1944,4021,1067,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8723526,30424,6151747,31582,2571779,23680,1410254,19131,1161525,18224,4741315,22671,3846852,22675,894463,12872,557511,10973,336952,8750,602314,13664,390150,11209,212164,9175,96741,5871,115423,8095,2328724,24298,1246275,19776,1082449,18587,563667,13166,518782,12336,704101,15940,407459,11256,296642,10325,142920,6771,153722,7731,347072,10372,261011,9087,86061,4578,49415,3493,36646,3109,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4119560,24651,3653110,23210,466450,9968,243009,8871,223441,8431,3372823,21616,3049177,20052,323646,10571,185365,7495,138281,7264,414493,12019,312072,10400,102421,7349,37117,4279,65304,5795,43004,3596,35572,3241,7432,1594,2438,644,4994,1553,122730,7329,104054,6546,18676,2947,8884,1824,9792,2315,166510,6812,152235,6355,14275,2286,9205,1660,5070,1702,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,359823,4330,345477,4308,14346,1724,11104,1415,3242,1087,287946,4433,278053,4559,9893,1460,7771,1165,2122,909,31103,3285,29136,3065,1967,768,1419,611,548,384,2471,765,1970,691,501,365,137,130,364,298,19772,2018,18359,1958,1413,542,1233,502,180,182,18531,1496,17959,1465,572,290,544,289,28,48,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5070590,19910,4736081,20469,334509,9820,220017,7905,114492,6257,4249698,22117,4009086,22667,240612,7936,166798,6494,73814,5006,392980,11954,339586,11083,53394,4941,26880,2908,26514,3528,84738,5678,76527,5546,8211,1702,4287,1033,3924,1277,163171,6649,143335,6070,19836,2204,12043,1747,7793,1607,180003,8166,167547,7779,12456,1872,10009,1544,2447,848,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1653574,12327,1492271,12048,161303,5010,89028,4555,72275,3846,1339912,14710,1225034,13281,114878,5281,68058,4732,46820,3174,184582,8301,152476,7205,32106,3478,13404,2078,18702,2865,8687,1685,7440,1474,1247,809,684,689,563,374,51851,3929,43325,3453,8526,1913,3500,1108,5026,1585,68542,4273,63996,3837,4546,1119,3382,1011,1164,554,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1665614,13665,1416936,13390,248678,7213,133385,5946,115293,6187,1201995,11391,1036925,11945,165070,7061,91592,4775,73478,5471,166549,7702,125418,6565,41131,4399,18602,2856,22529,3005,70285,5194,56902,4496,13383,2016,6352,1291,7031,1678,118653,5290,101749,4973,16904,2616,10504,2074,6400,1710,108132,5757,95942,5061,12190,2452,6335,1524,5855,1737,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5723063,25106,5181839,27036,541224,12131,330569,10417,210655,8159,4407079,23061,4064764,25279,342315,10101,218916,8608,123399,6062,504848,11511,425450,9432,79398,5551,38350,3432,41048,4048,310436,9605,261933,9257,48503,3740,29894,2978,18609,3029,288593,11398,241266,9750,47327,4839,27616,3073,19711,3481,212107,7227,188426,6581,23681,2293,15793,1966,7888,1372,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
