GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006EA,B15001_006MA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010MA,B15001_010EA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019EA,B15001_019MA,B15001_020MA,B15001_020EA,B15001_021MA,B15001_021EA,B15001_022MA,B15001_022EA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029EA,B15001_029MA,B15001_030MA,B15001_030EA,B15001_031EA,B15001_031MA,B15001_032MA,B15001_032EA,B15001_033EA,B15001_033MA,B15001_034MA,B15001_034EA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037EA,B15001_037MA,B15001_038EA,B15001_038MA,B15001_039EA,B15001_039MA,B15001_040MA,B15001_040EA,B15001_041EA,B15001_041MA,B15001_042MA,B15001_042EA,B15001_043MA,B15001_043EA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048EA,B15001_048MA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052MA,B15001_052EA,B15001_053EA,B15001_053MA,B15001_054MA,B15001_054EA,B15001_055EA,B15001_055MA,B15001_056EA,B15001_056MA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063EA,B15001_063MA,B15001_064MA,B15001_064EA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067MA,B15001_067EA,B15001_068EA,B15001_068MA,B15001_069EA,B15001_069MA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077MA,B15001_077EA,B15001_078EA,B15001_078MA,B15001_079EA,B15001_079MA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083MA,B15001_083EA,state
0400000US40,2830778,2114,1382995,2613,195647,2975,6984,1734,34939,2825,69739,4478,66835,3961,6919,1432,9779,1768,452,345,257503,2968,9169,1482,26541,2722,86327,4483,66556,3747,14233,1685,42334,3359,12343,1808,234977,2412,11297,1755,20419,2166,79199,3852,55176,3505,16526,1906,36531,2550,15829,1726,472637,2717,17409,2117,38795,2802,153166,5249,115788,3949,32435,2647,73428,3215,41616,2748,222231,1464,19424,1544,26575,2060,66720,3420,47514,2798,8700,1270,29821,2152,23477,2191,1447783,2279,185918,2451,3229,843,25455,2305,56769,3630,79137,4489,7224,1259,13191,1686,913,487,249152,3379,8060,1425,21762,2170,63396,3693,71008,3847,21585,2406,47984,2963,15357,1614,230288,2642,8000,1307,15564,1759,63546,3462,57693,3428,22394,2342,46270,2543,16821,1785,494867,2499,14536,1666,37407,3054,158155,4672,125102,5018,40900,3441,76197,4186,42570,2685,287558,1446,23635,1967,38629,2437,114346,3201,61109,3001,9876,1159,24035,2122,15928,1919,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2972446,1398,1455217,2153,182986,2365,5015,1417,28602,3043,52418,3501,80231,4331,5842,1183,10323,1357,555,392,263579,2671,11300,2246,24913,2784,71941,3762,69707,3787,18336,2188,50234,3517,17148,2016,252868,2805,12210,1612,20473,2523,60275,3984,63810,3597,18403,2143,52200,3348,25497,2585,518419,2426,19787,2397,31293,2846,122399,5209,142020,5204,48332,3280,93604,4134,60984,3324,237365,1282,13349,1944,20569,1977,66113,2901,53818,2637,11604,1530,36818,2365,35094,2465,1517229,2006,174574,2336,2414,969,22656,2282,48517,3261,80243,3793,5502,1055,14101,2182,1141,583,261398,2690,9742,1610,19069,2838,49784,3885,70789,4598,24681,2571,64132,4055,23201,2315,244991,2223,10861,1777,14072,2237,47911,3326,69578,4016,19941,2395,52201,3093,30427,2112,538738,2387,16821,1901,28975,3050,126827,5380,163507,5038,49415,3296,93901,3689,59292,3619,297528,1451,13080,1627,27623,2536,108066,3967,78548,3727,13141,1508,35043,2232,22027,2135,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9924456,2242,4766161,4298,639980,3210,13041,1939,86624,4568,222385,6720,234226,8951,23226,2320,56337,3724,4141,1090,758563,3490,19915,2394,55712,4082,248240,7423,146081,5531,60666,4101,164397,5380,63552,4469,801752,3408,19637,2370,54060,3455,291634,6524,138593,5202,59527,3543,149964,4837,88337,4157,1741359,3882,46813,3489,116239,4452,680547,10269,286259,7892,121272,4599,289787,7684,200442,5580,824507,1864,69302,3414,103332,4899,325421,6648,111890,4348,27371,2269,97260,3702,89931,3911,5158295,3509,629647,3699,10354,1732,61559,4667,175300,6388,264608,8310,31450,3366,81269,4382,5107,1053,753362,3337,16256,2145,39281,3352,180167,6143,146140,6229,78075,4063,194884,5620,98559,4976,812204,2632,15942,2022,38515,3195,241316,6968,147744,6017,87695,4505,178736,6044,102256,5488,1822084,3108,43633,3144,108670,4200,718036,9503,309329,7471,163240,5061,284028,7036,195148,6143,1140998,1750,93419,3461,159961,5241,560954,7505,140304,4824,40156,2471,86167,4023,60037,3614,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,828863,731,393233,964,59706,819,1783,736,5338,1269,17908,2187,26271,2266,2243,859,5902,1410,261,227,62436,896,4339,1155,6083,1344,14015,1688,12917,1773,4575,1066,14198,1751,6309,1016,67218,894,3829,1319,5227,1326,20293,2606,12988,1677,4555,998,13157,1811,7169,1354,141221,1175,8456,1279,13038,2084,39759,2305,25057,2117,10876,1652,26481,2226,17554,1912,62652,556,8331,1210,8614,1261,16914,1594,9464,1234,2102,472,8148,1108,9079,1226,435630,994,59178,740,847,542,4860,1360,12060,1736,31408,2336,2991,896,6552,1789,460,273,64181,1146,2621,936,4152,1263,13280,2114,13967,2132,5544,1205,15765,1768,8852,1436,70792,1094,2607,854,4874,1318,13764,1848,14737,1791,7289,1341,16538,1829,10983,1596,151948,1184,9306,1719,8842,1599,42780,2588,30948,2842,14155,1672,26256,2426,19661,1585,89531,651,12587,1408,14223,1544,32187,2049,12435,1647,3663,989,7645,1024,6791,1108,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3554882,1678,1705256,1871,245838,3747,8323,1750,46921,4069,78565,4248,88691,5611,5907,1569,17063,2389,368,384,291900,4377,13514,2070,36879,3462,90043,5098,67109,4163,18299,2296,49594,3525,16462,2245,297157,3379,11835,2210,30997,3223,97479,4587,65031,4225,25705,2661,46642,3059,19468,1944,596402,3426,27952,2724,62602,3991,188920,6485,116552,5163,49935,3453,94855,4233,55586,3127,273959,1277,32255,2423,35111,2625,76564,3225,43669,2584,12363,1590,42036,2481,31961,2251,1849626,1869,234687,2455,4238,942,35151,3568,61161,4147,104714,4909,7697,1574,21028,2640,698,435,295527,3655,6673,1517,25249,3093,67974,3920,72057,4063,30382,2941,65129,3188,28063,2848,307746,3253,7558,1595,21454,2567,81428,4305,73504,4546,36965,2916,54805,3364,32032,2820,650695,3091,21963,2380,56738,3506,210106,5927,136658,5798,65360,3199,96434,4609,63436,3888,360971,1125,46315,3173,52786,2866,125263,3843,58211,3214,20408,2213,34846,2219,23142,2342,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,614383,1360,305388,1680,42749,1307,1761,605,7438,1214,11375,1404,17027,1841,2651,811,2340,830,157,191,54597,1524,1257,658,3742,919,16169,1587,12001,1418,6751,1147,12278,1474,2399,702,48551,1414,1272,721,2656,881,15339,1660,10122,1126,5916,1180,9903,1417,3343,882,107689,1408,4218,889,5317,1015,36243,2619,21460,1672,10297,1271,19839,1736,10315,1557,51802,671,7280,684,4500,808,20052,1421,7997,1066,1487,454,4632,878,5854,907,308995,1083,39255,1380,1034,467,5034,1069,9400,1536,17016,1564,1985,587,4605,1116,181,202,49203,1387,923,382,1805,576,10801,1571,13035,1640,6342,956,12115,1472,4182,1026,47220,1166,610,338,2538,1024,11083,1641,10541,1388,6242,1195,12561,1433,3645,779,107212,1079,2297,709,4848,1134,31406,1984,25826,1941,13871,1621,20357,1656,8607,1234,66105,812,6901,969,5051,899,27334,1527,14607,1379,2456,577,7075,926,2681,618,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4859663,2964,2328962,3741,309242,3145,8085,1820,51693,4313,115945,4601,112004,5006,5706,1475,15151,2242,658,406,402366,3521,13675,2449,44288,3715,146459,5773,84432,4899,23250,2734,65030,3990,25232,2399,425644,3507,16993,2571,41457,3207,148763,5608,90106,4525,26824,3001,67642,3775,33859,2872,823710,3254,47074,3684,88722,5469,281585,7005,160039,5554,43173,3678,127299,5156,75818,3533,368000,1933,56167,2892,44270,2959,112635,4120,65890,2808,10500,1778,42034,2739,36504,2664,2530701,2879,308030,2949,4053,1162,38091,3622,97735,5007,126605,4993,12243,1978,27409,3063,1894,722,412289,3050,8587,1650,29117,3164,112821,5564,102491,4110,32194,3053,84952,3720,42127,4007,434233,3639,11012,1580,32092,3365,128593,4767,97019,4341,42228,3494,77922,4062,45367,3004,884227,3444,35553,3093,74811,4268,310931,7511,198334,7840,69381,4216,120193,4728,75024,4261,491922,2001,75740,3623,74284,3802,180344,4438,84636,4090,15557,1850,36055,2947,25306,2241,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18369567,3676,9005720,4509,1337990,5556,50358,4230,255599,8096,427889,11104,485393,11593,36726,3978,76399,5054,5626,1475,1810740,7161,129894,7512,222485,8502,492377,12209,438096,10241,115946,6635,309743,9042,102199,5291,1736270,5999,160632,6324,182677,7766,443158,10103,389413,10184,105449,5510,298484,9291,156457,6042,2978501,5923,287092,6861,264506,7839,744465,12369,650861,11373,187026,6727,528238,11070,316313,7246,1142219,3034,181939,5588,104560,4789,271627,6335,217013,6187,45324,3063,183912,5516,137844,5158,9363847,4013,1259455,5530,26266,3001,186657,7301,357406,9260,527502,10646,55816,4452,99173,5985,6635,1343,1796801,6493,100510,5921,173483,8093,406198,9445,460710,11456,129471,6707,387898,9944,138531,5924,1743322,5164,133024,6089,170065,7654,395056,9831,412763,11391,133878,6233,342738,9469,155798,6056,3087545,4862,287423,6786,231851,7289,816571,11899,733082,11324,223247,7401,533994,10296,261377,7262,1476724,3294,253407,6633,164773,5567,463789,8570,296291,6945,60220,3592,148714,4912,89530,4185,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1902793,959,946012,1383,158939,1242,1617,643,25012,2713,46482,3325,72395,4660,8244,1395,4905,1179,284,262,229820,1771,5627,1241,16533,2081,56856,3642,66848,3797,20279,2330,48456,2914,15221,1655,169260,1658,6317,1617,11809,1963,39102,2277,40473,2815,14427,1599,36861,2683,20271,1978,274385,1822,8270,1281,15652,1964,61357,3268,73370,3010,22219,2311,54251,3356,39266,2525,113608,887,3942,858,9244,1299,25621,1916,28335,2027,5944,1061,21194,1855,19328,1495,956781,1562,159030,1388,741,515,18562,2122,40789,2842,75891,4073,11426,1578,11123,1738,498,309,219356,1734,4979,1279,12013,1894,50738,3519,61470,3460,25744,2047,53723,3174,10689,1266,163189,1454,6248,1312,8577,1557,36694,2699,44168,3164,19768,2281,35274,2284,12460,1638,278014,1479,7966,1293,14091,1900,68216,3263,86439,3607,27541,2283,48839,2879,24922,2120,137192,845,5594,1014,12174,1230,49099,2521,38690,2221,7249,1226,17029,1836,7357,1086,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496299,1117,241229,971,33907,738,394,212,3607,849,11788,1249,14299,1215,1180,473,2302,836,337,248,34354,658,369,376,2628,763,12683,1273,6812,1212,2205,763,7549,1139,2108,774,38317,549,499,364,1734,657,12859,1283,6654,1181,3416,845,8846,1139,4309,752,94271,544,2371,665,6552,1157,32700,1866,14507,1390,8480,1108,16595,1545,13066,1282,40380,336,4620,733,3670,670,12014,1095,4575,792,1557,433,6837,802,7107,864,255070,871,31350,621,242,219,1600,423,10211,1195,14566,1365,825,401,3864,884,42,75,35374,897,126,145,1389,657,8663,1142,7602,1172,3322,782,10088,1204,4184,870,39369,576,399,333,1217,463,9824,1340,8909,1208,4980,974,8317,1005,5723,809,98126,701,1371,491,3339,708,27634,1953,19178,1532,9213,1047,21811,1651,15580,1568,50851,377,3374,708,5098,995,19352,1323,7699,917,2617,557,7595,1153,5116,868,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6170996,3715,2989464,4367,416484,5673,9423,1690,53239,3885,140506,6144,162008,7000,16419,3218,32204,3756,2685,1187,540027,7355,24269,3560,44068,3344,142146,6429,115111,5951,36250,3738,121572,5506,56611,3411,554138,4585,26411,2676,44227,3787,135014,5784,106736,4624,36637,2758,115624,4593,89489,4377,1055439,4286,53946,3978,89815,5288,270737,6887,200755,6579,64395,3615,198154,7110,177637,6133,423376,2130,55029,2949,42975,2822,107144,3954,68929,3638,14331,1855,64501,3456,70467,3266,3181532,3476,393211,4928,4428,1280,36915,3871,105351,5491,178023,6635,15011,2039,47444,3886,6039,1360,544870,5118,13570,2474,33222,3640,103190,5087,122990,5589,42813,3465,148202,5759,80883,3856,565878,3569,19184,2459,28211,2695,117398,5984,119027,5911,52145,4139,137864,5501,92049,4259,1120674,3980,38045,3096,74843,3915,293432,7474,243595,6191,91617,5134,227479,6939,151663,5149,556899,2360,63218,3667,70643,3863,194885,5639,101283,4017,23447,2223,62390,3125,41033,3026,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5160913,2096,2546980,2855,336325,2457,12075,2442,58184,4171,109021,4571,115827,5764,18550,2092,20649,2614,2019,981,477273,3758,18603,2374,42777,3656,124909,6282,119223,5447,41057,3473,97602,4493,33102,2691,461927,2786,22410,2873,33728,3153,106641,5530,104382,4965,45198,3495,97805,4789,51763,2727,901049,3111,28352,2547,45616,3640,204065,5961,233236,6823,91697,3898,184638,5090,113445,4357,370406,1497,21707,2024,27652,2256,90723,3960,87523,4496,20187,2004,65654,3304,56960,3211,2613933,2248,318931,2589,5584,1465,40674,3393,85896,5101,129529,5681,23069,2302,32498,2866,1681,661,458770,3072,18654,2028,21447,2325,91837,5303,117209,5731,52620,3384,106944,4909,50059,3374,449168,2324,15281,1897,22051,2883,88711,4725,111371,5134,48175,3328,104210,4586,59369,3549,927092,3156,32564,3031,40745,3696,212592,6730,256772,7037,101478,4739,180777,5060,102164,5044,459972,1574,28356,2005,39349,2949,153100,4824,119511,4514,24910,2580,60254,3625,34492,2444,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1467290,2369,714602,2432,88358,2223,1554,675,13027,1893,34053,2627,30005,3207,3118,892,6028,1457,573,274,110224,2383,2608,802,9438,1313,45889,2798,25065,2284,5702,1143,15262,1737,6260,1168,119986,1747,3493,872,11550,1856,52299,2704,24017,2333,7382,1256,14379,1851,6866,1256,266171,2042,14533,1825,30016,2359,120457,4330,43434,2856,10817,1372,29096,2384,17818,1659,129863,690,21492,1927,19814,1882,49370,2394,17441,1534,3357,881,9804,1342,8585,1105,752688,1773,84185,1918,1560,933,11836,1811,24888,2841,34398,2765,4138,1008,6460,1405,905,530,107731,2015,1842,705,8368,1527,32263,2379,27394,2192,9745,1420,19237,2039,8882,1421,119111,1434,3107,862,8256,1423,43864,3021,25187,2681,11695,1832,17874,1909,9128,1421,272918,1540,7927,1297,25500,2523,115800,4013,54012,3129,22002,2299,25561,1960,22116,1773,168743,989,23646,2310,25631,2071,78604,3057,20539,1604,4346,1130,9637,1484,6340,1243,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
