GEO_ID,C17020B_001E,C17020B_001M,C17020B_002E,C17020B_002M,C17020B_003E,C17020B_003M,C17020B_004E,C17020B_004M,C17020B_005E,C17020B_005M,C17020B_006E,C17020B_006M,C17020B_007E,C17020B_007M,C17020B_008E,C17020B_008M,C17020B_009E,C17020B_009M,NAME,C17020B_001MA,C17020B_001EA,C17020B_002MA,C17020B_002EA,C17020B_003EA,C17020B_003MA,C17020B_004EA,C17020B_004MA,C17020B_005MA,C17020B_005EA,C17020B_006MA,C17020B_006EA,C17020B_007MA,C17020B_007EA,C17020B_008EA,C17020B_008MA,C17020B_009EA,C17020B_009MA,state
0400000US36,2911314,17146,673149,17842,245049,11643,373116,10428,54984,4116,2238165,23715,491445,12246,1497739,14746,248981,4942,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1967127,11617,545359,19057,216421,10531,292714,11031,36224,3090,1421768,18386,321400,9660,950012,11814,150356,3424,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7880,1065,2521,1069,1301,731,1220,592,0,211,5359,1281,1535,669,3799,1018,25,48,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1346553,10603,443187,16239,186195,8731,234930,9166,22062,2171,903366,16358,204731,8265,590287,10632,108348,2774,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,252527,4756,75973,6517,32362,4092,38959,3385,4652,944,176554,7107,41959,4165,118372,4168,16223,1427,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,66645,3653,25977,3997,9773,2018,15301,2402,903,416,40668,3991,10067,2084,26928,2356,3673,583,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1295664,12576,367398,15629,139498,9647,206892,9046,21008,2074,928266,15859,231567,9153,592836,10079,103863,2566,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,58836,3556,21463,4099,7454,2178,12595,2463,1414,552,37373,4658,10562,2499,24691,2920,2120,529,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1246878,6642,374996,16508,146215,9799,202004,9152,26777,2879,871882,16683,204153,10192,573726,9295,94003,3267,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,10148,1277,2288,1236,799,578,1489,749,0,223,7860,1833,3135,1155,4599,950,126,211,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1023039,8771,293003,12852,119841,8030,159042,7085,14120,1894,730036,15126,177439,8723,483302,8085,69295,2340,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2836244,14913,701992,20770,279857,12916,379780,11394,42355,3474,2134252,24529,555000,12894,1410496,14658,168756,4350,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27567,2452,9334,2786,4488,1806,4793,1498,53,95,18233,2792,6654,1618,10555,1568,1024,407,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5642,1107,1814,1203,925,780,848,654,41,74,3828,1075,1223,547,2438,690,167,124,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1495444,10233,284105,12274,108608,6951,157502,7751,17995,1703,1211339,15393,285291,8381,803629,10143,122419,3431,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,227681,6262,60263,6426,24030,3910,33976,3944,2257,809,167418,6644,41136,3970,114987,4526,11295,1311,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,50921,3505,14817,2852,5412,1297,8199,1805,1206,504,36104,3149,6993,1386,24535,2254,4576,830,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,329333,5362,126899,8418,59477,5510,63950,4314,3472,826,202434,7839,52144,4330,133341,4619,16949,1029,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4040,1022,543,388,0,269,366,292,177,276,3497,945,595,474,2284,797,618,395,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,277635,11466,128215,8165,38121,3793,74657,5046,15437,1989,149420,9021,22314,2843,103344,6957,23762,2242,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
