GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002EA,C08124_002MA,C08124_003EA,C08124_003MA,C08124_004EA,C08124_004MA,C08124_005MA,C08124_005EA,C08124_006MA,C08124_006EA,C08124_007EA,C08124_007MA,C08124_008EA,C08124_008MA,C08124_009EA,C08124_009MA,C08124_010MA,C08124_010EA,C08124_011MA,C08124_011EA,C08124_012EA,C08124_012MA,C08124_013MA,C08124_013EA,C08124_014EA,C08124_014MA,C08124_015MA,C08124_015EA,C08124_016EA,C08124_016MA,C08124_017MA,C08124_017EA,C08124_018MA,C08124_018EA,C08124_019EA,C08124_019MA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028MA,C08124_028EA,C08124_029EA,C08124_029MA,C08124_030EA,C08124_030MA,C08124_031EA,C08124_031MA,C08124_032MA,C08124_032EA,C08124_033EA,C08124_033MA,C08124_034MA,C08124_034EA,C08124_035MA,C08124_035EA,C08124_036EA,C08124_036MA,C08124_037MA,C08124_037EA,C08124_038MA,C08124_038EA,C08124_039MA,C08124_039EA,C08124_040EA,C08124_040MA,C08124_041EA,C08124_041MA,C08124_042EA,C08124_042MA,state
0400000US31,921395,7259,324284,7113,154210,5214,230248,6080,86832,4421,123455,4794,2366,709,749921,8047,267051,7063,117548,4729,194375,5493,70346,3997,98461,4461,2140,722,90211,4743,26183,2362,17332,1959,18779,2082,10540,1527,17329,2244,48,5,5299,1085,1374,523,892,418,1712,677,284,244,1037,579,0,228,36203,2977,10965,1505,9668,1514,7369,1316,3080,697,4943,908,178,186,39761,2839,18711,1728,8770,1233,8013,1234,2582,574,1685,545,0,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184067,11117,334947,9731,321832,10200,307965,9683,104089,6412,111467,6428,3767,1185,926694,14401,267404,8529,248787,9180,243646,8887,77979,5352,86007,5201,2871,1010,130007,6936,33461,2887,33913,3436,31340,3885,15050,2418,15710,2728,533,471,38895,4469,4504,1356,15477,2558,10916,2149,4117,1456,3758,1331,123,153,44693,4313,8797,1448,17701,2689,9487,2629,3930,1461,4612,1438,166,168,43778,4398,20781,2809,5954,1391,12576,2066,3013,985,1380,828,74,111,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667506,6655,259116,6853,107328,5477,167888,6528,59261,3488,73612,4501,301,237,544574,8302,212999,6378,86346,5165,138445,5610,46164,3148,60481,4142,139,155,51501,4548,15698,2449,9722,1903,12139,1864,6564,1334,7318,1532,60,108,6098,990,2889,783,589,303,1763,662,324,229,476,268,57,99,26153,3311,8963,1715,5716,1419,6246,1536,2463,702,2737,842,28,48,39180,3507,18567,1901,4955,1467,9295,1593,3746,958,2600,1043,17,27,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4054388,17515,1631127,16088,667640,13231,1028219,16338,298579,10246,425556,10768,3267,964,2932983,20901,1217438,15676,448966,10526,762780,13693,214535,8773,287053,8405,2211,622,340504,11066,99900,5300,67774,4711,75503,4923,42258,3791,54654,4390,415,347,439572,13460,196645,7512,76202,5514,104838,5331,21265,3283,40563,3736,59,103,195888,8344,43535,3655,58035,5193,45482,3650,12457,2093,35797,3956,582,750,145441,5723,73609,3904,16663,2217,39616,2988,8064,1598,7489,1670,0,281,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857959,8659,301969,7463,171045,8216,205451,6853,99597,5151,76694,5037,3203,845,684583,9375,238931,7230,134575,7592,171530,6960,76668,4555,60449,4512,2430,689,89304,5697,30735,2806,18234,2683,17789,2442,15219,2379,7096,1539,231,198,9950,1652,3610,982,2199,891,2756,925,718,469,667,428,0,285,32270,3534,12037,2068,9240,1580,4130,1088,2901,836,3487,1117,475,465,41852,3221,16656,2510,6797,1435,9246,1701,4091,1222,4995,1401,67,109,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8723526,30424,3356126,27202,1729430,24323,2134690,23784,649869,14471,838274,16615,15137,2294,4741315,22671,1845765,19872,800945,15881,1174721,17801,402037,9401,510726,10651,7121,1378,602314,13664,189761,7108,130318,7266,140164,6242,66720,5215,74718,5369,633,415,2328724,24298,883055,15358,571075,14965,573595,12363,127329,7695,171630,8057,2040,1340,704101,15940,264209,9507,167871,7855,171492,6694,34387,3807,63385,4894,2757,598,347072,10372,173336,8027,59221,3482,74718,4198,19396,2490,17815,2187,2586,812,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4119560,24651,1429139,18127,697823,16352,998479,17410,412132,10215,534583,13498,47404,4061,3372823,21616,1195305,16749,550427,13146,855135,15541,301110,8617,437589,12630,33257,3071,414493,12019,103829,5329,83929,5869,72944,4982,83225,5411,65826,4925,4740,1590,43004,3596,12493,1927,13699,2369,10400,1795,2211,720,3543,994,658,881,122730,7329,34769,3389,28762,4261,21833,2665,14144,2099,18308,2517,4914,1411,166510,6812,82743,4813,21006,2480,38167,2896,11442,2140,9317,2118,3835,2391,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,359823,4330,122863,3815,65530,3560,82744,4055,44339,3064,42623,2893,1724,488,287946,4433,96917,3585,50668,3092,69625,3749,35320,3113,34036,2327,1380,500,31103,3285,9682,1367,5298,1160,5440,1112,6224,998,4294,958,165,209,2471,765,428,266,793,411,797,555,16,27,437,338,0,211,19772,2018,6962,1189,5198,1102,2903,615,1547,513,2983,899,179,177,18531,1496,8874,1044,3573,722,3979,779,1232,436,873,326,0,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5070590,19910,1729770,20002,912726,13646,1271800,16350,385845,10467,765429,13283,5020,2207,4249698,22117,1486247,18412,727845,11294,1075839,15190,316710,9085,638939,13187,4118,1536,392980,11954,103221,5771,81132,5522,87319,4989,46235,3376,74508,4540,565,740,84738,5678,20005,2411,24798,2963,21620,2208,3182,1021,15133,2693,0,269,163171,6649,41147,3379,48141,3814,38384,3002,9865,1732,25341,2507,293,257,180003,8166,79150,4485,30810,3861,48638,3368,9853,1697,11508,1919,44,74,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1653574,12327,528904,10645,291403,8787,413792,9048,199156,7099,206419,7434,13900,1334,1339912,14710,441052,9764,225782,7300,347978,8928,154041,6472,164023,6587,7036,1946,184582,8301,45065,4107,38212,3415,36854,3795,34466,3387,28944,3028,1041,493,8687,1685,1575,653,2196,823,2652,1043,948,522,1206,734,110,146,51851,3929,12476,1835,14995,2315,10146,1968,4860,1071,7686,1499,1688,805,68542,4273,28736,2729,10218,1315,16162,1849,4841,1109,4560,1229,4025,1280,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1665614,13665,600756,11379,312012,8410,412408,9122,153275,6049,185942,6659,1221,548,1201995,11391,433573,8544,210111,7879,305277,8093,112685,5832,139445,5690,904,481,166549,7702,47541,3891,33618,3859,39147,3524,24444,2444,21659,3047,140,162,70285,5194,23937,2729,17016,2509,20938,2400,2234,835,6160,1624,0,277,118653,5290,44676,3463,30554,2703,23902,2485,6337,1512,13007,2026,177,226,108132,5757,51029,3422,20713,2132,23144,2886,7575,1848,5671,1370,0,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5723063,25106,2070812,21551,983674,17343,1416499,19175,479136,9736,770661,11898,2281,781,4407079,23061,1624688,18722,698076,14232,1101958,16525,372751,8457,608265,11183,1341,550,504848,11511,138533,5456,103985,5247,106949,4765,63639,4117,91331,4933,411,473,310436,9605,110829,5088,74268,5137,89357,5779,11218,2042,24764,3169,0,246,288593,11398,93649,5911,76902,5936,63083,4023,19604,2198,34826,2773,529,368,212107,7227,103113,4815,30443,2951,55152,3897,11924,1783,11475,1515,0,246,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479988,6507,174282,6150,93647,4917,117029,5489,32903,3145,60034,4169,2093,948,385519,6851,143192,5896,70862,4181,97372,5121,27231,2701,45389,3297,1473,662,39358,3901,9981,1454,9357,1894,7497,1320,4037,1235,8327,2311,159,164,13406,2121,5411,1322,3718,1200,3225,1102,285,254,767,593,0,291,25797,2344,7540,1626,8073,1571,5049,1132,372,296,4526,1154,237,391,15908,2133,8158,1201,1637,694,3886,998,978,639,1025,629,224,208,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1948160,15838,621142,13413,358767,10438,487268,10055,191513,8516,268825,7987,20645,2184,1614604,15913,529271,11700,277679,8995,423529,10193,146804,7232,230621,8119,6700,1439,181845,7235,46075,3815,45567,3892,31163,3361,30852,3518,27628,3826,560,271,9729,1964,1773,706,4274,1466,2193,822,549,512,940,555,0,296,69545,4754,15536,2031,21520,2413,12527,2532,7556,2067,7094,1396,5312,1340,72437,4651,28487,2340,9727,2084,17856,2305,5752,1646,2542,832,8073,1552,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,141737,5432,69944,4203,97003,4238,42867,2672,50964,3150,1157,482,315608,5043,108765,4722,51390,2972,82023,3923,32445,2466,40113,2764,872,396,40386,3282,12383,1675,8140,1906,7207,974,6758,970,5798,1223,100,138,2124,915,141,124,178,180,437,384,124,112,1244,744,0,223,24536,2277,9080,1563,6853,1403,3479,870,2361,807,2578,651,185,178,21018,1708,11368,1107,3383,676,3857,804,1179,387,1231,559,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,892300,14625,450634,10025,690768,12003,251141,8360,385395,9942,6219,1372,2238380,21573,758760,13736,360147,8506,593726,12117,198485,7092,321786,9107,5476,1276,267833,10909,72899,5019,58101,4791,54759,3888,38924,3906,43059,4094,91,153,18928,2583,2989,829,7271,1604,3948,1244,1045,703,3675,1082,0,287,60822,3987,17933,2283,13377,2097,12097,1870,5914,1373,10849,1977,652,344,90494,4679,39719,2917,11738,1853,26238,2591,6773,1508,6026,1455,0,287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,3802396,30567,1968209,26460,2786269,28947,1237605,18932,1286860,19574,64141,4700,8895756,34649,3145570,28847,1476432,22740,2298791,25986,903356,16006,1034282,18259,37325,4424,1236597,21345,320108,9126,266009,9632,254525,9862,231737,9599,160480,8744,3738,1351,168791,7495,47094,3992,53347,4170,37136,2990,12420,1870,17737,2749,1057,1187,391078,12799,89713,5169,105033,6389,74930,4982,56208,5047,51156,4178,14038,3760,453258,12790,199911,8599,67388,4809,120887,6033,33884,3633,23205,3054,7983,2329,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1210020,11200,425018,8973,185426,7458,328868,8954,118818,5726,149644,6264,2246,702,938550,11025,331545,7892,135966,6732,261702,8008,88780,4862,118459,5546,2098,687,135917,6077,38543,3213,22594,2504,32918,3153,22232,2839,19568,2662,62,114,25757,2540,10192,1607,5246,1234,6175,1299,828,354,3316,1021,0,267,56782,4370,20054,2484,13906,2178,12438,2096,4764,1295,5620,1215,0,267,53014,3478,24684,2184,7714,1201,15635,1960,2214,723,2681,773,86,145,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314463,4437,120905,3611,56122,3326,73037,2482,32070,2385,32197,2289,132,138,235473,5129,89309,3218,38868,2592,57632,2454,24030,2099,25572,2169,62,103,29787,2459,10416,1349,5985,1008,6169,1120,3843,846,3374,672,0,211,4172,1003,1451,625,1127,561,846,441,300,258,448,245,0,211,21674,2019,7967,1041,5614,1278,4976,901,1745,693,1302,347,70,93,23357,2393,11762,1682,4528,848,3414,721,2152,966,1501,582,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3845626,18587,1596679,18155,611479,13647,878621,16454,335787,10162,361802,10492,61258,9022,2966482,22661,1255223,15998,441065,11923,703414,15430,242010,8914,293311,9208,31459,3381,383909,13035,131337,6056,68484,5114,77870,4549,60117,4649,39732,3933,6369,2534,168554,9037,84797,4148,32484,3958,32628,3745,5012,1707,7592,1606,6041,4719,159646,9776,43583,3347,41509,6831,28751,3114,15803,3127,15214,2579,14786,7989,167035,7799,81739,4528,27937,3523,35958,3255,12845,2379,5953,1513,2603,2156,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3046571,18697,1165636,14132,532235,14274,700920,12240,292480,8506,334719,9561,20581,2458,2225031,18013,835220,12234,375512,11293,527452,11215,217161,6772,254948,8785,14738,1957,319376,10507,109201,5375,55904,4547,64295,4822,48194,4753,40732,3404,1050,483,167329,7156,77624,4526,30705,3200,40784,3581,5548,1438,12194,2175,474,362,171884,8107,64636,3529,40839,5066,31631,3047,12843,2161,18801,2252,3134,1519,162951,8621,78955,4557,29275,2820,36758,3242,8734,1558,8044,2821,1185,1188,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727598,9131,219022,7188,145744,6401,177785,6106,93213,5214,90744,4414,1090,605,603452,9727,185451,6562,113255,5472,152728,5479,76591,4480,74643,3890,784,455,68388,5294,17303,2226,15466,2533,13117,2203,11839,1868,10663,1755,0,269,5179,1240,1854,660,1859,763,798,381,69,106,599,383,0,269,30133,3070,6730,1206,9819,1510,6162,1542,3671,1206,3445,1110,306,307,20446,2369,7684,1595,5345,1087,4980,992,1043,418,1394,565,0,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2757982,13344,927459,11737,470461,9868,669216,11424,232088,5710,457195,9334,1563,673,2220560,13490,747679,10473,359866,8475,551988,11175,187234,5115,372565,8279,1228,631,242836,7951,68082,4286,46270,3182,51847,3425,24714,2346,51798,3627,125,110,46031,3119,15408,2063,12233,1968,11454,1838,721,390,6215,1542,0,218,133196,5972,44084,3251,33880,3162,26007,2447,9620,1234,19440,2127,165,122,115359,4395,52206,3120,18212,1533,27920,2428,9799,1349,7177,1223,45,76,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,278970,4433,91788,4470,45365,3089,63798,3811,42870,3016,33477,2595,1672,711,211869,4960,68135,3812,34150,2549,51649,3694,30565,2554,25827,2533,1543,689,30849,3017,8225,1628,4614,1211,6285,1210,7515,1411,4151,928,59,85,4738,1114,412,245,1047,609,569,390,1572,729,1138,532,0,269,17867,2422,8546,1728,3509,992,2070,748,1914,687,1758,812,70,86,13647,2096,6470,1509,2045,829,3225,851,1304,556,603,449,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077121,11868,320381,8868,223757,8189,308719,8575,102024,4645,121294,5285,946,524,852851,12225,262654,8171,166139,6363,249133,8138,73979,3945,100161,4341,785,477,110089,5823,34297,2899,21102,2759,28412,2469,14480,2121,11666,1913,132,179,27248,2643,5149,1361,9713,1464,7876,1398,2535,697,1975,624,0,285,61336,3470,9743,1555,21745,2101,15892,2079,7997,1471,5959,1205,0,285,25597,2773,8538,1242,5058,1327,7406,1244,3033,724,1533,581,29,55,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
