GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005MA,B15011_005EA,B15011_006MA,B15011_006EA,B15011_007EA,B15011_007MA,B15011_008MA,B15011_008EA,B15011_009MA,B15011_009EA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014EA,B15011_014MA,B15011_015MA,B15011_015EA,B15011_016MA,B15011_016EA,B15011_017EA,B15011_017MA,B15011_018EA,B15011_018MA,B15011_019MA,B15011_019EA,B15011_020MA,B15011_020EA,B15011_021MA,B15011_021EA,B15011_022MA,B15011_022EA,B15011_023MA,B15011_023EA,B15011_024EA,B15011_024MA,B15011_025MA,B15011_025EA,B15011_026MA,B15011_026EA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029MA,B15011_029EA,B15011_030MA,B15011_030EA,B15011_031EA,B15011_031MA,B15011_032MA,B15011_032EA,B15011_033MA,B15011_033EA,B15011_034EA,B15011_034MA,B15011_035EA,B15011_035MA,B15011_036MA,B15011_036EA,B15011_037MA,B15011_037EA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US33,297481,7537,143068,4222,35682,3210,17653,2187,1470,603,7024,1350,1257,494,8278,1653,82780,3091,38418,2387,3316,736,22845,1940,4309,815,13892,1651,24606,1574,11927,1285,1031,528,4584,784,2497,639,4567,807,154413,4824,46775,3300,15916,1996,4503,951,7771,1450,4667,1114,13918,2134,88150,3478,22929,2212,10218,1346,15861,1575,17957,1765,21185,2079,19488,1711,3709,832,2218,603,1090,441,5979,1058,6492,1021,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2113316,19302,1025255,12003,313568,6791,139408,5553,14506,2037,73457,4611,13954,1769,72243,4688,562082,8499,249103,6380,26925,2450,155242,5993,30869,2514,99943,4405,149605,4361,68602,3380,8095,1215,35601,2226,15552,1729,21755,2099,1088061,12546,389421,6888,128242,5587,34261,3069,76978,4736,50910,3415,99030,4648,572436,9722,157407,5232,66707,3414,114672,6305,105488,4753,128162,5344,126204,4713,26200,2034,14217,1744,8183,1278,48637,2706,28967,2441,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,335076,8912,163749,5533,37144,3004,19215,2148,1650,643,5447,1247,2003,970,8829,1313,89718,4217,43274,2950,4892,948,17130,2179,9316,1728,15106,1993,36887,2423,17654,1706,1884,732,7052,1293,4159,856,6138,1197,171327,5429,44858,3437,15834,2332,5158,1253,5323,1065,7780,1376,10763,1791,95758,3916,24143,2495,10838,1187,13537,1859,22485,2654,24755,2450,30711,1875,5317,1071,4088,916,1447,481,11424,1259,8435,1201,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4259792,28577,1994557,17889,680897,12382,275549,7669,32797,3425,149995,7235,29128,2871,193428,7548,1005784,12259,423501,8700,57944,3733,228356,7030,62590,3224,233393,7086,307876,6468,132575,4111,16552,1731,55984,3103,29712,2561,73053,3927,2265235,18049,871461,13092,263198,7369,79876,4362,158799,6828,103313,5217,266275,8194,1099465,13329,291147,7734,143847,4838,179198,6207,198564,7183,286709,7701,294309,7326,61221,3376,33954,2881,18892,1937,96532,3845,83710,4208,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1673319,21717,788821,13189,240781,7036,101489,5230,11755,1848,54744,4227,13393,2088,59400,4377,412502,8976,175885,5492,23899,2477,108641,5418,26927,2530,77150,4136,135538,4794,59354,3323,6774,1080,31878,2769,14952,1744,22580,2069,884498,14706,319533,8183,103671,5952,36125,2728,58328,4569,44139,3954,77270,4839,454226,9560,108332,5224,58758,3544,79501,4638,97837,5091,109798,4698,110739,4069,17582,1804,13505,1769,7068,1154,43709,2735,28875,2366,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,122299,4358,57269,2786,19774,1901,7639,1293,1284,524,4514,1146,1596,632,4741,1027,29828,1591,11234,1288,2133,499,7069,956,5001,843,4391,685,7667,985,3062,617,548,255,1037,408,2418,589,602,278,65030,2749,25377,1855,5010,1000,4334,1021,4316,875,5005,966,6712,1296,32226,1677,3795,616,6174,983,5791,877,9843,1101,6623,1057,7427,1220,619,302,1507,475,255,179,3930,754,1116,452,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1900790,19109,927707,11805,285441,7695,116843,5603,17356,2071,70537,4043,19211,2551,61494,3231,495037,8829,195194,5866,30927,2520,136389,4852,46557,3007,85970,4295,147229,4324,61048,3070,9405,1308,33282,2405,21875,1752,21619,1979,973083,12118,343253,7339,92500,4547,46705,3542,60966,3650,62454,4047,80628,3967,503867,10034,100745,4499,70551,3213,92655,4067,130815,5671,109101,4304,125963,5003,13970,1858,16192,1755,7512,1443,61904,3484,26385,1998,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,560541,10991,275379,6219,82105,4622,30786,3022,5830,1592,22147,2286,5098,1076,18244,2212,139976,4077,52354,2715,10120,1359,38409,2701,15274,1758,23819,1933,53298,2904,21117,1995,2024,520,14579,1562,8231,928,7347,1267,285162,7481,97789,3791,24663,2475,12749,1646,18060,1961,19246,2074,23071,2278,147410,5436,26339,2442,19274,1501,28318,2455,44500,3000,28979,2224,39963,2752,5335,1086,3994,912,4194,833,18499,1961,7941,1417,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,751803,11691,371579,7470,106027,4460,52508,3130,5874,1210,17913,2162,2932,814,26800,2638,193640,5335,91598,4657,9711,1680,34752,2960,14993,1702,42586,3017,71912,3058,34226,2552,3515,742,11763,1581,9999,1417,12409,1451,380224,7342,130437,5104,47905,3480,11994,1849,16286,2174,12362,1711,41890,2890,192717,5420,54699,3688,20515,2209,24593,2349,36568,2527,56342,3011,57070,3215,10304,1367,7149,1520,3169,634,20678,1967,15770,1600,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2343485,24868,1143670,14991,342230,7766,147820,5913,17806,1800,81082,4567,20360,2117,75162,4223,614249,10672,264687,7956,32481,2488,152000,5567,54361,3294,110720,5386,187191,5156,80512,3306,11015,1436,36230,2603,29566,2018,29868,2772,1199815,15511,431412,8724,132995,4868,51030,3211,69945,4205,69450,4447,107992,4573,622199,11027,148234,4931,94533,4571,100172,4534,145394,4962,133866,5381,146204,5225,25426,2717,20507,1824,8701,1193,57936,3451,33634,2406,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,214586,6057,102095,3944,28975,2456,11764,1542,2617,892,3998,919,1734,609,8862,1741,55893,2734,24657,1930,2497,649,13256,1545,3953,870,11530,1691,17227,1536,6285,984,709,359,4039,911,2156,624,4038,751,112491,3784,36316,2481,11219,1623,3596,965,7476,1398,4661,1255,9364,1700,61739,3169,16326,2017,9397,1430,8251,1437,10688,1653,17077,2098,14436,1433,2305,754,2667,713,912,367,4703,944,3849,862,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,754491,13237,356604,7207,101219,4856,38785,3714,5914,1384,28054,2730,4760,1108,23706,2721,181388,5077,71801,4369,9708,1502,54686,3634,10704,1674,34489,3063,73997,3057,32114,2110,4956,1050,17538,1842,6793,1183,12596,1558,397887,8056,139332,5121,39359,3267,18297,2143,26139,2605,22495,1899,33042,3125,200567,6118,43079,3498,26467,2765,38823,3472,51784,3193,40414,3080,57988,2844,7235,1197,7398,1173,5205,1045,23338,2021,14812,1700,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,139786,4967,68563,3217,21398,1744,9292,1260,1805,664,5389,1056,1538,622,3374,811,36679,2605,16029,1749,2024,586,8227,1345,4583,998,5816,971,10486,1223,4316,766,413,213,1952,701,2868,731,937,382,71223,3014,23816,2102,6152,1155,3967,750,4326,852,4870,1113,4501,938,37651,1949,5458,976,7128,1040,4994,1030,12103,1415,7968,1203,9756,978,722,379,1502,580,372,265,5508,834,1652,581,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,980364,15614,473418,9245,139320,5684,51922,3146,7652,1677,37456,3178,7351,1361,34939,3447,255560,6724,97748,4755,17300,2044,73839,4524,19321,1918,47352,3195,78538,3503,32660,2566,5578,1106,19748,1847,9638,1545,10914,1232,506946,9549,191679,6259,50144,3711,24235,2374,34414,3477,33406,3445,49480,2853,253906,6359,47645,3415,33308,2838,51242,3459,69425,4045,52286,3211,61361,3914,8660,1101,6148,1305,5289,1150,26442,2284,14822,2032,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4091770,35016,2033190,20360,646626,12062,288369,8535,37855,3188,158516,7028,24320,2381,137566,6904,1064808,16492,455335,9813,60752,3900,297846,8274,72723,4249,178152,6823,321756,6044,142485,4248,16257,2115,80668,4218,40018,3007,42328,3030,2058580,22265,782980,14683,244614,9228,77465,3926,164794,7768,112053,5728,184054,7264,1037356,13450,230558,7813,119897,4436,222078,5999,247700,8936,217123,7261,238244,6537,31645,2508,26644,2303,23750,2165,100857,4052,55348,3006,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,465141,8736,254848,6042,94438,4031,39560,3066,5116,1019,24511,2407,2996,771,22255,2077,119888,3953,53486,3042,5369,1080,29471,2529,7774,1274,23788,2255,40522,2324,18214,1882,2766,827,7712,1181,5168,938,6662,1287,210293,5183,92090,3726,21221,2179,12405,1800,12221,1599,16041,1852,30202,2663,93817,3513,19314,1850,12708,1897,12253,1577,26002,2014,23540,2259,24386,2036,2514,670,2672,797,1029,372,11946,1410,6225,1035,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,144831,4407,66417,2919,15647,1640,7416,1334,787,321,2418,538,604,372,4422,815,36826,2098,16050,1431,1993,644,5262,965,3136,748,10385,1411,13944,1173,6778,1014,588,204,1576,422,1528,430,3474,647,78414,2617,20416,1905,8193,1335,2184,682,1309,441,1950,479,6780,1160,45287,2166,13643,1411,5325,1006,4160,761,8409,1185,13750,1491,12711,1311,2634,472,1845,623,237,147,3933,750,4062,799,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1835618,18618,894055,11778,281747,6791,149441,5333,12429,2100,53129,3753,7313,1446,59435,3960,477340,9483,236673,7672,19554,2042,107632,4825,24682,2334,88799,4628,134968,3792,69938,3154,5240,970,24798,2017,10425,1365,24567,1908,941563,11162,345312,7659,129573,5183,30783,2688,59701,3911,33536,3263,91719,4217,492828,8814,140947,5505,53676,3430,85589,4294,88447,3999,124169,4388,103423,4246,20799,2105,11320,1504,8151,1364,32947,2450,30206,2594,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1399238,16587,700969,9486,200120,6359,101978,5295,9322,1634,35978,3532,5413,1111,47429,4000,378235,6732,179628,4916,21172,2330,74754,4329,23592,1998,79089,3868,122614,4258,60176,3257,5578,999,19619,2142,15146,1666,22095,2219,698269,11741,241381,7397,90992,4939,22227,2706,35202,3017,22415,2350,70545,4094,362142,7936,102192,3908,48931,3268,53892,3533,60903,3950,96224,4602,94746,4198,19219,2019,14191,2092,5088,1078,32570,2653,23678,2182,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,226845,7155,108070,4377,32680,2813,13320,1917,1917,672,7666,1618,2370,829,7407,1114,57001,3264,19392,2232,3396,752,14873,1725,9775,1470,9565,1473,18389,1785,7457,1295,816,399,3165,715,4177,945,2774,750,118775,4677,41282,2778,11232,1639,6047,1268,6145,1126,8268,1428,9590,1604,61516,3630,10046,1776,9936,1393,10045,1488,21555,1728,9934,1458,15977,1658,2028,639,2261,721,1080,501,7394,1468,3214,770,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1001353,11838,482370,7995,142402,5336,62889,3447,7090,1100,34546,2801,9132,1489,28745,2372,260817,5738,108232,3557,16905,1546,64591,3356,23942,1941,47147,2552,79151,2869,33081,2304,5026,893,13749,1569,14274,1382,13021,1322,518983,6442,181104,4037,50368,3127,21390,2065,34001,2390,29703,2544,45642,3086,269613,5456,51763,2807,47084,2863,45488,2798,64953,3100,60325,2981,68266,3047,8566,1208,11363,1376,2977,712,31751,2251,13609,1482,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,89474,5086,44799,3067,12185,1750,6848,1311,761,564,1777,676,810,452,1989,666,24271,2028,12676,1708,1441,502,4276,871,3060,813,2818,742,8343,1152,3925,798,364,253,916,450,2073,620,1065,477,44675,3391,14361,1869,5089,1456,1879,809,1313,499,2703,837,3377,766,24568,2124,5231,1004,3109,775,3563,1120,7612,1380,5053,1071,5746,1017,1022,437,687,409,122,143,3200,635,715,511,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,544421,9989,209475,6020,74541,4426,26637,3065,5432,1204,23703,2679,7361,1645,11408,1755,103981,4150,37241,2648,7682,1313,36948,2905,11255,1422,10855,1399,30953,1984,9923,1249,684,358,9891,1281,6542,1107,3913,849,334946,6996,126217,4371,31871,2618,13536,1884,38353,3023,23609,2497,18848,2118,175875,5552,34652,2951,23081,1919,49665,3189,48342,3898,20135,2276,32854,2155,5463,888,3465,706,4581,1016,14408,1402,4937,932,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
