GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002EA,C08513_002MA,C08513_003MA,C08513_003EA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006MA,C08513_006EA,C08513_007EA,C08513_007MA,C08513_008MA,C08513_008EA,C08513_009MA,C08513_009EA,C08513_010EA,C08513_010MA,C08513_011MA,C08513_011EA,C08513_012MA,C08513_012EA,C08513_013MA,C08513_013EA,C08513_014EA,C08513_014MA,C08513_015MA,C08513_015EA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018MA,C08513_018EA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021MA,C08513_021EA,C08513_022MA,C08513_022EA,C08513_023EA,C08513_023MA,C08513_024MA,C08513_024EA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030MA,C08513_030EA,state
0400000US44,464646,7946,379734,7677,84912,4633,46454,3660,38458,3401,378243,7739,319821,7359,58422,3977,36635,3190,21787,2614,35173,3860,22694,2889,12479,2300,3301,1042,9178,1998,10342,2105,7051,1522,3291,1335,1027,562,2264,1077,24980,2415,17373,1793,7607,1622,3727,953,3880,1218,15908,2133,12795,1875,3113,1070,1764,737,1349,704,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1912871,16618,1762538,16164,150333,6125,72818,4413,77515,5577,1580400,15783,1481346,15332,99054,5837,55502,4012,43552,4483,181389,7490,144663,7092,36726,3795,9899,1740,26827,3412,9647,2083,9020,1840,627,484,464,453,163,175,68998,4781,60160,4488,8838,2051,3437,1206,5401,1880,72437,4651,67349,4321,5088,1174,3516,867,1572,924,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407277,5086,379357,5114,27920,2627,18862,2189,9058,1820,319202,5211,300367,5092,18835,2381,13426,2264,5409,1165,40887,3267,35979,2959,4908,1353,2565,735,2343,1133,2053,912,1425,596,628,720,99,136,529,708,24117,2304,21626,2104,2491,769,1855,641,636,345,21018,1708,19960,1713,1058,522,917,393,141,187,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2711169,19153,2519958,19766,191211,7512,96762,5325,94449,6485,2277201,21727,2139566,21238,137635,6474,77465,4471,60170,5801,267009,10570,225243,9218,41766,4688,13253,1927,28513,4436,18106,2615,15997,2302,2109,1054,722,591,1387,781,58359,4447,52683,4368,5676,1495,2858,999,2818,1008,90494,4679,86469,4425,4025,1211,2464,867,1561,718,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11132187,37096,7275011,35406,3857176,28027,2236491,27310,1620685,23803,8891673,33891,5970328,34773,2921345,26163,1791907,25356,1129438,21847,1233540,21260,634942,14245,598598,16374,271539,9054,327059,12082,168330,7523,100272,5410,68058,5240,30882,3161,37176,3575,385386,12893,223803,9870,161583,7698,73366,6454,88217,5620,453258,12790,345666,11751,107592,5616,68797,5242,38795,3706,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1209175,11335,1030241,11908,178934,6911,106525,5242,72409,4894,938018,11351,807494,11582,130524,5808,79574,4555,50950,4217,135874,6174,107284,4982,28590,3403,13872,2002,14718,2511,25778,2541,21394,2234,4384,1087,3132,991,1252,565,56491,4296,46975,3680,9516,1982,5726,1544,3790,1324,53014,3478,47094,3482,5920,1110,4221,951,1699,659,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313415,4891,297064,5131,16351,1729,11209,1545,5142,1034,233474,5279,223411,5521,10063,1625,7733,1454,2330,682,30776,2551,28341,2553,2435,609,1245,490,1190,409,4060,998,3308,941,752,440,429,376,323,265,21748,2204,20070,2115,1678,491,1007,379,671,345,23357,2393,21934,2254,1423,801,795,341,628,733,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3762996,18633,3175304,19571,587692,11400,344842,10451,242850,9114,2956876,22458,2551669,21245,405207,10548,255495,9058,149712,7624,368044,13753,277158,12265,90886,7165,38064,3904,52822,5642,115122,7897,79842,5527,35280,5278,19600,3890,15680,3063,155919,9069,125703,7888,30216,4391,16794,3689,13422,2334,167035,7799,140932,7297,26103,3824,14889,2217,11214,2854,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2997311,18948,2449239,18647,548072,13174,300184,10112,247888,9028,2194050,17952,1828582,17347,365468,12054,208280,8377,157188,7277,309855,10442,222406,9077,87449,6558,37473,3517,49976,5061,164898,7091,123573,6003,41325,3630,22730,2753,18595,2724,165557,7756,136250,6603,29307,3199,16219,2259,13088,2533,162951,8621,138428,7727,24523,3365,15482,2587,9041,1903,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,709109,10548,691260,10805,17849,2204,11505,1806,6344,1346,587083,10847,574266,10822,12817,1915,8628,1640,4189,1181,67418,4850,64270,4767,3148,1096,1758,754,1390,893,4136,1075,4120,1077,16,29,8,14,8,15,30026,2914,28429,2949,1597,646,913,490,684,381,20446,2369,20175,2342,271,212,198,183,73,110,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2712317,13635,2501523,13980,210794,7219,127571,5577,83223,4999,2180532,13743,2033254,13011,147278,6055,92558,4838,54720,4297,238732,7523,203451,7124,35281,2730,17112,1834,18169,2238,44594,3226,36896,3058,7698,1666,3820,924,3878,1459,133100,5978,118501,5688,14599,2231,9481,1624,5118,1165,115359,4395,109421,4386,5938,1045,4600,994,1338,499,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285840,4955,267065,5155,18775,2288,13402,1843,5373,1193,214862,5129,202226,4886,12636,1782,9199,1395,3437,1014,34146,3156,31007,3050,3139,920,1764,693,1375,616,4947,1129,4686,1136,261,242,105,138,156,198,18238,2534,16727,2310,1511,732,1148,651,363,233,13647,2096,12419,2122,1228,709,1186,705,42,54,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077361,12072,41919,2988,1035442,11711,215564,6998,819878,11359,853091,12175,29589,2485,823502,12191,179063,6545,644439,11083,110465,5891,6682,1205,103783,5456,18765,2031,85018,5108,27087,2600,1900,611,25187,2429,3490,914,21697,2240,61121,3539,2488,671,58633,3371,7926,1559,50707,2838,25597,2773,1260,459,24337,2719,6320,1246,18017,2528,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
