GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001MA,B01001I_001EA,B01001I_002EA,B01001I_002MA,B01001I_003EA,B01001I_003MA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006MA,B01001I_006EA,B01001I_007MA,B01001I_007EA,B01001I_008EA,B01001I_008MA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011MA,B01001I_011EA,B01001I_012MA,B01001I_012EA,B01001I_013MA,B01001I_013EA,B01001I_014EA,B01001I_014MA,B01001I_015MA,B01001I_015EA,B01001I_016MA,B01001I_016EA,B01001I_017MA,B01001I_017EA,B01001I_018EA,B01001I_018MA,B01001I_019MA,B01001I_019EA,B01001I_020EA,B01001I_020MA,B01001I_021MA,B01001I_021EA,B01001I_022MA,B01001I_022EA,B01001I_023EA,B01001I_023MA,B01001I_024MA,B01001I_024EA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029MA,B01001I_029EA,B01001I_030MA,B01001I_030EA,B01001I_031EA,B01001I_031MA,state
0400000US42,722111,1496,370315,2320,41107,1031,37950,2327,34720,2280,22454,1232,15639,1516,36648,1688,32709,1418,30350,1713,51804,1897,34133,2006,20715,1068,7939,871,3167,502,980,379,351796,2050,39421,1038,35612,2530,32547,2477,18447,979,15163,1282,33194,2714,27207,1874,28038,1349,48107,1540,35367,1080,21864,1425,10023,993,4857,978,1949,673,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,131383,-555555555,65227,671,6594,295,6263,1038,6791,1172,3965,271,3347,426,6201,369,5609,224,4961,215,9262,516,6088,256,3680,439,2109,476,357,311,0,291,66156,671,6550,338,4998,1085,7127,1059,3746,276,2763,153,5744,220,5227,293,5132,501,9951,532,7209,354,4348,377,2591,444,446,257,324,312,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,231001,1427,128098,2428,14337,1376,12938,1737,9247,1521,4315,1003,5198,1129,14072,2164,18262,2084,14631,1908,17941,1935,10117,1929,4765,841,1539,500,539,314,197,182,102903,2169,14489,1447,10441,1826,11297,1731,3749,1104,4332,1297,8878,1269,9870,1573,10129,1561,12816,1767,8737,1294,4255,1166,2209,556,1387,466,314,295,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20467,1596,11126,1135,1480,546,961,443,1297,505,502,238,568,311,984,392,1363,714,1096,463,1251,441,667,333,483,293,138,135,89,116,247,363,9341,1126,1377,415,1131,530,1005,387,383,235,313,183,963,399,835,382,530,451,1433,507,849,357,154,138,122,143,246,281,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,287505,3000,153538,3245,18079,1406,15615,1811,12683,1546,6718,1660,7064,1782,14971,2402,19026,1694,16986,1851,24423,1751,10155,1398,4355,1077,2571,846,833,456,59,103,133967,3067,20147,1771,16407,1821,11194,1559,6443,1346,3838,915,14031,1662,12284,1153,12819,1425,17816,1558,9458,1185,4770,1113,3166,1011,1434,685,160,174,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9533880,1481,4799968,4100,496443,2508,491382,10036,454056,9965,263763,2555,177334,3112,413925,3874,392547,3196,378805,3064,673217,3687,519726,2912,309484,1969,142756,2040,68025,2312,18505,1933,4733912,4358,483051,2355,468050,7971,440019,8281,245093,2326,164365,3666,372620,3248,371332,2360,364400,2680,671467,3253,514449,2750,329621,1640,177481,2059,97643,3049,34321,2706,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,361956,-555555555,188237,939,23718,753,22106,1735,18692,1783,11642,672,7171,972,17359,939,16335,555,16191,714,26264,888,16333,923,7595,677,3665,854,1052,504,114,132,173719,939,21628,796,19744,1730,18581,1698,9138,547,6749,932,14177,935,15561,1032,14618,664,24768,903,15006,734,8145,591,3414,588,1404,315,786,310,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9692,826,5148,764,483,320,501,315,325,171,290,234,253,170,1239,408,296,373,290,174,553,293,311,232,252,181,81,121,274,278,0,211,4544,626,155,117,322,212,243,148,276,236,323,155,895,355,330,246,714,454,92,101,602,305,370,343,214,174,8,14,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,630112,2058,329238,3858,34651,1968,30708,2884,26784,2766,14689,1504,11037,1677,33686,2000,34646,1571,36066,2126,52300,2438,32346,2230,14939,1269,4831,766,1915,400,640,419,300874,4205,33080,2245,25279,2446,26860,2594,11669,1171,9923,1492,25112,1931,31870,1977,30264,2177,48848,2175,30772,1611,16287,1275,5731,833,3466,718,1713,581,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,760434,1237,397787,2420,49154,1225,44426,3045,38376,2933,22573,1012,13950,1489,39439,1959,36833,1229,34583,1288,56754,1842,34805,1444,17982,1133,6281,883,1926,544,705,385,362647,2186,45607,1260,42164,2789,37921,2750,20286,1241,13522,1243,33326,1736,30347,1247,31068,1423,48329,1435,32100,1865,15511,1177,7182,848,4147,902,1137,496,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22018,1963,10540,1288,1016,385,1281,653,321,286,645,416,513,360,1107,710,898,465,819,372,1688,773,899,405,326,291,521,356,339,264,167,242,11478,1437,882,303,1478,430,1296,443,873,525,324,254,1200,510,1423,650,770,409,1597,652,471,282,445,283,304,276,333,270,82,91,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,336567,1024,175485,1938,21755,1229,20190,1683,17034,1648,8906,751,7581,1445,17049,1876,15288,1107,15331,1307,23525,1501,16148,1076,8156,745,3046,544,1216,346,260,195,161082,2036,21566,1216,17569,1686,18448,1793,9373,911,5267,780,13737,1076,13703,920,13263,1129,21373,1294,14151,1037,6958,740,3312,597,2032,482,330,197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,50693,-555555555,26118,1421,2279,696,3078,854,3121,957,1200,420,1317,522,1526,691,2136,736,2770,941,2064,624,3753,937,2094,648,308,208,324,214,148,149,24575,1422,4180,1040,3201,873,1963,541,768,328,1124,578,1171,506,2690,744,1976,728,2122,674,2942,660,1003,429,920,562,485,397,30,42,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680273,3531,1763547,3837,115420,2210,122679,4274,133835,4322,85621,1783,58808,1930,130563,2139,113698,1504,115125,1701,230003,1913,222207,1209,199809,837,141271,1025,72846,2147,21662,1934,1916726,3304,105405,2155,111743,4550,132296,4485,81662,1759,54771,2251,132201,2222,120894,892,127381,1085,250101,1561,257418,1259,237437,635,169898,650,96290,2331,39229,2260,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
