GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002EA,C24020_002MA,C24020_003EA,C24020_003MA,C24020_004MA,C24020_004EA,C24020_005EA,C24020_005MA,C24020_006EA,C24020_006MA,C24020_007MA,C24020_007EA,C24020_008EA,C24020_008MA,C24020_009MA,C24020_009EA,C24020_010MA,C24020_010EA,C24020_011EA,C24020_011MA,C24020_012MA,C24020_012EA,C24020_013EA,C24020_013MA,C24020_014MA,C24020_014EA,C24020_015MA,C24020_015EA,C24020_016EA,C24020_016MA,C24020_017MA,C24020_017EA,C24020_018EA,C24020_018MA,C24020_019MA,C24020_019EA,C24020_020EA,C24020_020MA,C24020_021MA,C24020_021EA,C24020_022EA,C24020_022MA,C24020_023EA,C24020_023MA,C24020_024MA,C24020_024EA,C24020_025EA,C24020_025MA,C24020_026MA,C24020_026EA,C24020_027EA,C24020_027MA,C24020_028EA,C24020_028MA,C24020_029MA,C24020_029EA,C24020_030EA,C24020_030MA,C24020_031MA,C24020_031EA,C24020_032EA,C24020_032MA,C24020_033EA,C24020_033MA,C24020_034EA,C24020_034MA,C24020_035EA,C24020_035MA,C24020_036MA,C24020_036EA,C24020_037EA,C24020_037MA,C24020_038EA,C24020_038MA,C24020_039EA,C24020_039MA,C24020_040EA,C24020_040MA,C24020_041EA,C24020_041MA,C24020_042MA,C24020_042EA,C24020_043MA,C24020_043EA,C24020_044EA,C24020_044MA,C24020_045EA,C24020_045MA,C24020_046MA,C24020_046EA,C24020_047MA,C24020_047EA,C24020_048MA,C24020_048EA,C24020_049EA,C24020_049MA,C24020_050EA,C24020_050MA,C24020_051EA,C24020_051MA,C24020_052MA,C24020_052EA,C24020_053MA,C24020_053EA,C24020_054MA,C24020_054EA,C24020_055EA,C24020_055MA,C24020_056EA,C24020_056MA,C24020_057EA,C24020_057MA,C24020_058MA,C24020_058EA,C24020_059MA,C24020_059EA,C24020_060EA,C24020_060MA,C24020_061EA,C24020_061MA,C24020_062MA,C24020_062EA,C24020_063MA,C24020_063EA,C24020_064MA,C24020_064EA,C24020_065MA,C24020_065EA,C24020_066EA,C24020_066MA,C24020_067EA,C24020_067MA,C24020_068MA,C24020_068EA,C24020_069MA,C24020_069EA,C24020_070MA,C24020_070EA,C24020_071EA,C24020_071MA,C24020_072EA,C24020_072MA,C24020_073MA,C24020_073EA,state
0400000US13,2948169,20651,1620361,13925,576551,12348,303216,8155,232950,7649,70266,4275,125064,5808,67907,4430,45819,3770,11338,1780,105904,5582,22157,2162,16635,2111,45072,3782,22040,2403,42367,3294,31883,2761,10484,1667,191925,7670,5599,1289,57550,4478,27803,2810,29747,2670,46840,4339,66377,5084,15559,2113,289339,9325,186034,7243,103305,5801,267685,9819,13317,1906,132249,8297,122119,6517,294861,8968,133173,6175,101170,5327,60518,4391,1327808,15595,588979,11694,227396,7297,137957,6331,89439,4565,42109,3910,26075,2675,5931,1414,10103,1740,193362,6564,26880,3238,16103,1758,131293,5504,19086,2463,126112,6985,81135,5022,44977,4060,204110,8113,44376,3386,24104,2722,9297,1708,14807,2117,58334,5127,28055,2981,49241,4298,440360,10498,138818,6876,301542,9127,10888,1777,2298,669,3524,1276,5066,1141,83471,5058,54504,4234,12390,1884,16577,2422,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,440818,8484,238725,6016,79526,4469,35846,2929,26010,2417,9836,1664,16787,1863,6857,1284,8018,1391,1912,567,18700,1900,3802,767,1966,654,8966,1410,3966,1000,8193,2061,5587,1150,2606,1475,51789,4276,2167,906,11547,1746,8071,1542,3476,966,15216,1951,16583,2521,6276,1550,34938,3372,19343,2200,15595,2196,43973,3741,2107,762,24925,3207,16941,2250,28499,2480,8143,1360,13888,2076,6468,1371,202093,5385,78331,4457,30163,2787,18992,2177,11171,1472,5509,1241,1956,745,1905,641,1648,621,30437,3063,4299,1056,3171,804,20399,2486,2568,808,12222,1696,8495,1316,3727,1091,38537,3170,8437,1675,2129,745,1175,567,954,530,10819,1691,9473,1858,7679,1526,75342,4227,22385,2701,52957,3519,1716,737,625,394,164,202,927,550,8167,1313,4600,1047,2831,869,736,396,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,430407,8021,252040,5479,92562,4049,45116,2870,36284,2505,8832,1426,23918,2184,8566,1460,10119,1377,5233,1239,15788,1846,3410,932,2160,589,7066,1355,3152,946,7740,1261,6470,1085,1270,489,25879,2483,1415,654,7813,1266,3400,985,4413,917,5474,1514,9681,1809,1496,589,38582,3103,24187,2546,14395,1926,50927,3244,9891,1551,20767,2268,20269,2199,44090,3365,19838,2268,15568,1875,8684,1717,178367,5720,74248,3854,29880,2345,18654,1712,11226,1535,6208,1316,2559,818,1376,615,2273,659,24857,2285,3607,771,2991,908,16062,1843,2197,702,13303,1750,8146,1391,5157,1044,25603,2887,6781,1442,1499,602,720,379,779,358,6554,1153,3708,1179,7061,1352,63241,4243,15751,2088,47490,3901,3725,1025,2318,807,461,249,946,679,11550,1881,7500,1589,1947,863,2103,705,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3982479,22056,2240064,16998,828734,12661,436001,10025,312498,8675,123503,5269,184062,6256,92910,3858,70291,4388,20861,2230,153006,5847,26843,2789,36222,3031,55732,3878,34209,2727,55665,3387,40879,3403,14786,1739,271352,10505,9276,1694,83068,4390,41234,3218,41834,2968,75100,5808,82118,5479,21790,2845,405762,9424,249781,7136,155981,6432,289486,8434,7753,1318,144665,5139,137068,6180,444730,10524,218968,7329,134801,7074,90961,4943,1742415,13948,779481,11101,313945,7700,184715,6783,129230,5691,60388,3909,36723,2863,9372,1627,14293,1699,243979,6980,40493,3540,27266,2331,146148,4875,30072,2675,161169,5760,110475,4491,50694,3995,254873,8952,67117,4866,17584,2171,7198,1627,10386,1631,55832,4183,42204,3661,72136,4934,576845,10750,162738,7136,414107,9480,10544,1965,1493,582,2244,778,6807,1740,120672,6570,85097,5451,14770,1987,20805,2375,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1927642,15979,1093130,11059,354203,7751,183949,6289,143494,5742,40455,2727,76948,4142,28840,2418,37782,2703,10326,1804,65573,4382,16140,2019,10117,1477,26907,2487,12409,1698,27733,2546,20114,1893,7619,1513,111035,5505,4674,1096,34066,2895,14274,1756,19792,2218,23588,2475,37523,3114,11184,1959,181550,6090,115363,4418,66187,4539,168857,6106,7707,1487,81569,4663,79581,4266,277485,7601,162916,5534,64607,3544,49962,3889,834512,11140,345717,8382,128465,5846,78104,4097,50361,3739,26018,2670,12677,1723,5610,1184,7731,1450,102460,4560,18453,1650,10447,1352,63575,3852,9985,1340,88774,4707,55846,3558,32928,3127,128269,6233,36553,2910,7305,1424,3830,1026,3475,883,33421,2967,19774,2489,31216,3055,268356,6815,72364,4148,195992,6198,6316,1094,768,376,3110,858,2438,809,85854,4900,64707,4392,5353,1090,15794,2228,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1043792,9102,590073,7192,199838,5846,109918,4215,87016,3733,22902,2055,40105,3174,17902,2199,16135,1613,6068,1242,36507,2825,9603,1392,4308,963,15183,1960,7413,1473,13308,1807,9901,1515,3407,1085,49922,3104,2006,635,12263,1555,5121,959,7142,1177,10966,1692,19207,1880,5480,1045,92928,3770,59239,3465,33689,2769,103743,4211,10738,1565,49593,3010,43412,3315,143642,4342,78286,3548,37359,2368,27997,2386,453719,5732,191276,5017,72668,3720,39766,3100,32902,2374,13770,1847,7124,1172,2706,702,3940,959,60995,3078,12893,1352,4258,1169,39382,2617,4462,830,43843,2762,31059,2329,12784,1436,71173,3267,20752,1985,2577,695,1295,562,1282,441,15848,1770,8226,1271,23770,2355,152752,4963,38074,2839,114678,4310,3941,706,1236,443,1436,459,1269,459,34577,2753,24933,2336,2275,648,7369,1582,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,945070,11476,532460,8523,197157,5010,101987,3618,78632,3325,23355,2238,42444,3112,18616,1888,20531,2278,3297,732,38288,2389,7183,1098,5802,934,17477,1798,7826,1518,14438,1925,11426,1686,3012,958,53724,3441,2559,820,16898,1952,6656,1445,10242,1467,13367,2162,16751,1952,4149,1015,87013,4582,54090,3299,32923,3231,93340,4334,8701,1251,48846,3402,35793,2729,101226,4594,56910,3365,26356,2256,17960,1889,412610,7620,183392,5585,64907,3325,39472,2738,25435,2064,13068,1590,5845,1268,3424,898,3799,1118,64520,3425,12119,1529,5733,1085,41028,2747,5640,1218,40897,2942,28034,2576,12863,1663,65441,4341,20637,2617,3029,907,1453,742,1576,586,15707,2107,7228,1515,18840,1779,134136,4801,35123,2684,99013,4191,4225,1022,976,488,1723,770,1526,488,25416,2343,17987,1922,3804,909,3625,935,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1237818,14639,687991,11377,206675,6915,102169,5372,78868,4667,23301,2148,42180,3343,18189,2341,19342,2431,4649,1072,41864,3327,10194,1537,5830,1063,16276,2079,9564,1829,20462,2387,15302,1857,5160,1111,73107,4562,3717,1067,21964,2081,11117,1588,10847,1587,15845,2668,24379,2404,7202,1694,114068,5164,70747,4346,43321,3047,132034,5633,9136,1805,65668,4441,57230,3706,162107,6930,85715,5092,43706,3130,32686,2964,549827,9103,237697,7616,79267,3972,48584,3098,30683,2723,12150,1738,6527,1158,2713,952,2910,919,78222,4613,14176,1978,6246,1247,50777,4017,7023,1374,68058,4286,44163,3097,23895,2921,80781,5216,22226,2363,4422,1158,1639,642,2783,939,22931,2456,10965,1458,20237,2134,180210,5401,50662,3817,129548,4909,4436,1242,933,512,1985,890,1518,554,46703,3538,32684,2749,4881,1128,9138,1718,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1388346,14662,763581,10168,219075,6946,107952,5681,84014,4896,23938,2775,42554,3182,11288,1874,24869,2528,6397,1084,45260,3245,8022,1411,9008,1557,20296,2375,7934,1494,23309,2581,18431,2234,4878,1039,98396,5106,3207,879,36649,3593,14730,2085,21919,3329,22959,2986,26610,2890,8971,1609,112377,5092,69152,4184,43225,3346,170386,6850,6268,1478,98777,6154,65341,4112,163347,6881,79176,4947,55558,3805,28613,2973,624765,9718,259657,8750,87160,4979,54893,4216,32267,3134,13153,1960,5321,1289,3011,816,4821,1119,94415,5301,14762,2044,9468,1599,64572,4138,5613,1358,64929,4596,38898,3520,26031,2675,114473,5738,28788,3248,12410,1995,5893,1431,6517,1319,30091,3261,15448,2021,27736,2843,221343,7239,71289,5114,150054,5999,5090,1212,420,338,2574,897,2096,745,24202,2641,15151,2047,5439,1114,3612,1241,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,421165,6486,229801,4955,79233,3573,40888,2925,30876,2637,10012,1355,14706,1623,5096,1143,7130,948,2480,666,16613,1864,2856,810,1967,596,8353,1302,3437,829,7026,1206,5514,1054,1512,730,22363,2380,1654,560,6610,1194,2869,896,3741,884,4268,956,7206,1278,2625,786,40027,2933,24977,2367,15050,2014,45484,3252,4569,721,23366,2384,17549,1795,42694,2585,21950,2347,13014,1807,7730,1471,191364,4061,90624,4324,35729,2807,23695,2193,12034,1647,5568,1113,2618,794,1032,510,1918,658,29346,2746,6678,1013,2057,739,17650,1904,2961,838,19981,2095,13481,1549,6500,1223,30051,3040,9623,1555,586,316,99,120,487,264,6420,1463,3724,987,9698,1427,58618,3188,17891,1839,40727,2821,1797,559,489,278,916,444,392,227,10274,1421,7802,1224,1012,463,1460,530,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2077888,16354,1113104,9849,507481,9710,234227,6717,171977,6153,62250,3109,152635,6543,80836,4264,46163,3241,25636,2232,86597,4924,12720,2034,21484,2172,29328,2429,23065,2696,34022,3168,23771,2533,10251,1893,136244,7635,5475,1137,54014,3938,26447,3017,27567,2678,31160,3713,34205,4060,11390,2029,175294,6783,98011,5001,77283,4539,164965,6827,2576,786,93170,5052,69219,4726,129120,6100,47009,3374,56584,4464,25527,2943,964784,12739,500524,10294,220710,7182,129954,5665,90756,4308,65042,3596,38954,3091,8086,1587,18002,2033,129347,6765,24795,2715,18836,1983,67628,4361,18088,1871,85425,4882,61143,4186,24282,2662,146257,6362,32178,3035,19381,2413,10005,1665,9376,1603,32591,3092,23583,3028,38524,3095,283581,8820,71635,4518,211946,8403,6185,1444,351,303,2312,964,3522,991,28237,2757,17948,2043,6170,1339,4119,1117,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2123288,17078,1194747,12054,546458,10338,259135,8394,183812,7034,75323,4354,149148,5557,72182,3714,51867,3391,25099,2625,100085,4753,16055,2261,20634,2105,42141,3035,21255,2202,38090,3206,28266,2551,9824,1939,143600,6609,6380,1423,42096,3511,19209,2227,22887,2501,37368,3428,42446,3772,15310,2423,207119,6088,123167,5059,83952,5170,145501,6397,2875,964,81371,4597,61255,4092,152069,6393,84266,4855,46820,3839,20983,2446,928541,13979,488538,9326,195355,6555,121570,5931,73785,4216,49138,3663,24044,2213,7803,1422,17291,2101,152131,6424,28898,2422,15795,1788,86443,5134,20995,2588,91914,5291,65417,4571,26497,2919,127760,7744,36389,3223,5886,1310,3333,940,2553,853,29093,2633,17805,2310,38587,4057,268433,8300,78191,4792,190242,6639,4828,1183,290,217,1625,673,2913,920,38982,2731,30642,2413,3573,841,4767,1303,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2606918,17017,1456478,14088,540237,10134,250898,6502,189359,5944,61539,3116,142553,5228,49159,3172,80541,4040,12853,1413,101575,4620,21433,1938,15306,1659,40248,2743,24588,2109,45211,2661,37024,2492,8187,1403,156226,6798,7898,1396,44016,3654,19153,2258,24863,2396,38730,3964,51274,3651,14308,2048,244520,7123,154709,6483,89811,4605,207915,8057,13579,2258,83494,4494,110842,5300,307580,8507,186175,7530,73305,4396,48100,3768,1150440,10073,496172,8483,191771,6734,113490,5447,78281,3791,41852,3242,19881,2156,12325,1540,9646,1628,146304,5106,28993,2639,13619,1600,89457,4120,14235,1579,116245,5588,79019,4080,37226,3456,184589,5939,56520,3226,11341,1693,4745,1067,6596,1427,40363,3000,24979,2442,51386,3559,375666,8632,104666,5618,271000,7784,7774,1148,1470,397,2155,772,4149,825,86239,4517,64243,4015,9139,1556,12857,1283,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1759872,13212,1000178,9349,409270,7910,208912,6133,155246,6005,53666,2878,103504,4362,55240,3378,37958,2555,10306,1260,68993,4100,14094,1471,11352,1494,26258,2488,17289,2029,27861,2049,21509,1810,6352,1065,93216,4834,5886,1111,21482,2432,8461,1537,13021,1689,20731,2295,31125,2518,13992,1904,178795,5860,116896,5187,61899,3753,136659,4901,10190,1251,62883,3725,63586,3454,182238,6089,101212,4471,50177,3050,30849,2557,759694,8223,357159,7358,154052,4995,88139,3934,65913,3710,32781,2416,20251,1987,4943,1032,7587,1206,102430,3877,24287,2103,12010,1650,51684,2887,14449,1843,67896,2989,43055,2313,24841,1944,103280,4218,26926,2461,5299,1003,1936,560,3363,796,18732,1933,11874,1648,40449,2665,245043,6467,66455,2791,178588,5746,5659,986,1370,464,2119,649,2170,636,48553,2795,36052,2633,5142,1020,7359,1412,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,844618,12754,456952,9298,124003,5222,61763,3756,48474,3445,13289,1877,21521,2468,5898,1331,11040,1977,4583,1029,28248,2313,7787,1432,3950,883,12792,1713,3719,865,12471,1824,9062,1506,3409,963,60763,4792,2331,1051,20396,2848,10722,2024,9674,1698,11261,2023,19473,2689,7302,1702,67923,3642,41816,2994,26107,2815,90497,5129,5735,1349,46475,4136,38287,3400,113766,5710,54360,4306,38851,3447,20555,2568,387666,8056,162469,6746,47729,3513,30905,3119,16824,2537,6288,1275,3814,981,1349,511,1125,504,61735,4265,11424,2091,2474,764,44841,3227,2996,1048,46717,3857,28678,2713,18039,2979,64189,3598,17744,2212,5888,1279,2283,752,3605,1093,13741,1823,9605,1803,17211,2037,126123,5824,36675,3423,89448,4755,4554,1323,1639,708,1665,885,1250,618,30331,3338,23990,2996,2507,940,3834,1153,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1876462,14881,1012251,10121,350824,9396,176971,6730,133531,5940,43440,2842,75893,4347,39377,3382,26647,2299,9869,1562,67745,4326,15476,2130,10717,1535,27864,2285,13688,1806,30215,2651,22463,1948,7752,1544,113584,5296,4676,1051,35796,3229,16188,2019,19608,2320,26129,2658,38781,2600,8202,1504,184449,5962,114955,5011,69494,3907,161256,6321,9242,1654,76139,4651,75875,4844,202138,6286,101945,5313,61136,4090,39057,2890,864211,11482,383627,9008,140458,5664,83845,4192,56613,4043,26641,2408,15581,1925,4459,918,6601,1283,122192,5661,23708,2298,10907,1393,75698,4429,11879,1839,94336,4872,59657,3872,34679,3269,132904,5626,39289,3300,8596,1429,4597,1093,3999,994,30301,2552,17727,2507,36991,3335,286616,8215,80217,4278,206399,7383,6420,1157,1127,404,2545,814,2748,791,54644,3844,38296,3276,6450,1488,9898,1600,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
