GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001MA,B17001H_001EA,B17001H_002EA,B17001H_002MA,B17001H_003EA,B17001H_003MA,B17001H_004MA,B17001H_004EA,B17001H_005MA,B17001H_005EA,B17001H_006MA,B17001H_006EA,B17001H_007EA,B17001H_007MA,B17001H_008EA,B17001H_008MA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011EA,B17001H_011MA,B17001H_012MA,B17001H_012EA,B17001H_013EA,B17001H_013MA,B17001H_014EA,B17001H_014MA,B17001H_015EA,B17001H_015MA,B17001H_016EA,B17001H_016MA,B17001H_017MA,B17001H_017EA,B17001H_018EA,B17001H_018MA,B17001H_019MA,B17001H_019EA,B17001H_020EA,B17001H_020MA,B17001H_021EA,B17001H_021MA,B17001H_022MA,B17001H_022EA,B17001H_023EA,B17001H_023MA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026EA,B17001H_026MA,B17001H_027MA,B17001H_027EA,B17001H_028EA,B17001H_028MA,B17001H_029EA,B17001H_029MA,B17001H_030MA,B17001H_030EA,B17001H_031EA,B17001H_031MA,B17001H_032MA,B17001H_032EA,B17001H_033EA,B17001H_033MA,B17001H_034EA,B17001H_034MA,B17001H_035MA,B17001H_035EA,B17001H_036EA,B17001H_036MA,B17001H_037MA,B17001H_037EA,B17001H_038MA,B17001H_038EA,B17001H_039EA,B17001H_039MA,B17001H_040MA,B17001H_040EA,B17001H_041EA,B17001H_041MA,B17001H_042MA,B17001H_042EA,B17001H_043MA,B17001H_043EA,B17001H_044EA,B17001H_044MA,B17001H_045EA,B17001H_045MA,B17001H_046EA,B17001H_046MA,B17001H_047EA,B17001H_047MA,B17001H_048MA,B17001H_048EA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052MA,B17001H_052EA,B17001H_053EA,B17001H_053MA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057MA,B17001H_057EA,B17001H_058MA,B17001H_058EA,B17001H_059MA,B17001H_059EA,state
0400000US34,5124935,6066,295484,12967,131336,7401,11294,1736,1772,647,12364,1818,5361,1252,1877,584,3939,952,17352,2446,13142,1968,13960,2229,20824,2527,14450,2034,6939,1360,8062,1352,164148,7910,11025,1931,1406,522,11987,1939,6011,1549,1339,550,4392,1238,19116,2455,17131,1959,18243,2302,21575,2359,19292,2126,10979,1721,21652,2468,4829451,13579,2357543,8454,118083,1784,25136,2629,170684,4716,92265,3941,32270,2241,65301,2205,165217,3479,255742,2153,316441,2246,414670,2729,342893,2141,195404,1514,163437,1979,2471908,8100,111683,1959,28420,2165,159491,4074,85837,3665,31902,2410,59901,2468,152250,3086,251790,2129,324271,2497,428335,2370,359354,2334,226641,1886,252033,2978,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,821457,2063,89078,6633,40974,3810,3639,1028,393,294,3547,1081,835,447,320,297,668,429,6912,1588,5677,1353,5201,1170,5332,1187,4876,874,1502,543,2072,848,48104,4066,2924,761,681,456,3096,908,1140,616,252,239,1133,713,6108,1193,8126,1508,5280,1095,5746,1347,6749,1154,2731,720,4138,1189,732379,7153,363504,4479,14747,1281,3847,1156,18952,1597,10467,1417,3531,860,7840,1234,24984,2091,39211,1742,42163,1676,60103,1457,65623,1063,42880,802,29156,968,368875,4428,13433,977,2457,838,17675,1790,11160,1481,4122,1013,6491,1125,22655,1204,35543,1658,42542,1740,63050,1584,69065,1201,44870,914,35812,1292,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10988992,7669,1042885,24629,463102,14394,41521,3644,7418,1147,44539,3550,19731,2382,6824,1356,13400,1784,71797,4640,60440,3748,48685,3681,53024,3493,50873,3146,21532,2096,23318,2264,579783,14866,40625,3275,6687,1305,44873,3412,19186,2560,6461,1103,13994,1732,90947,4820,79296,4369,60371,3698,62550,3746,58354,3674,36514,2605,59925,4205,9946107,25108,4893594,16235,243549,3665,51647,3566,319134,7524,177571,4750,62361,3303,126410,3453,366280,5656,619753,4560,659670,4139,823347,3417,700974,3292,408124,2218,334774,2523,5052513,15227,230420,3428,49413,3377,307492,6127,160688,5759,56165,2957,119561,3348,336352,5860,612751,4602,655142,3847,831351,3815,737736,3879,464779,2706,490663,4490,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6086981,7501,719769,20261,319752,11480,26942,2513,6472,1347,30590,2859,12665,1882,4081,1229,8278,1584,54296,4535,39353,3212,37307,3305,41470,3113,33049,2757,14795,1901,10454,1479,400017,12883,24425,2741,4122,1091,26900,3185,14511,2255,2908,932,11372,1793,73825,4810,56171,3818,47255,3546,49844,3442,38199,2470,21236,2006,29249,2565,5367212,20426,2638786,11723,140587,3025,28874,2794,186116,5148,94782,3986,35131,2318,64033,2770,188861,5720,314774,3931,385403,4402,424737,3322,376942,3247,244013,2124,154533,2142,2728426,13508,131970,3064,29432,2651,175027,5235,93376,4209,30661,2457,58285,3362,170573,5347,317245,4342,382461,3926,434915,3644,407895,2571,273017,2039,223569,3191,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,580282,934,60913,4499,25297,2445,2481,628,893,528,1632,516,567,281,358,255,726,355,7240,1356,2145,689,1820,543,2298,615,1836,527,1627,504,1674,385,35616,2789,2015,724,1124,475,2285,627,484,355,153,146,892,465,9800,1527,4005,861,2181,579,2817,630,2518,573,2150,484,5192,834,519369,4526,268452,2749,15681,802,3692,727,17199,1291,9310,1142,3176,656,7170,688,23431,1641,38508,963,32925,682,42787,618,38154,581,19850,527,16569,427,250917,2962,14693,856,3863,845,15429,1141,8279,1075,3320,615,5437,670,18576,1635,32561,894,30305,602,41387,643,35278,590,21029,483,20760,828,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9128156,8172,1144398,28847,513741,16566,56827,3438,11610,1886,61830,4878,25529,3085,8733,1641,16034,2137,79118,5387,67808,4450,52968,3961,59347,3773,44503,3089,15634,1892,13800,1683,630657,15771,50465,3073,10875,1655,55490,4266,24751,2766,8503,1482,15865,1713,107863,6212,97251,4661,72040,3675,68298,3898,55200,3649,26338,2522,37718,2869,7983758,28988,3947123,17281,201465,3804,42782,3489,280905,7135,152332,5321,54547,3125,106148,4149,303947,5694,475690,4759,534733,4004,657003,4028,567954,3006,328990,2628,240627,2278,4036635,16405,194512,3284,42683,2931,268428,6226,144177,4794,49982,2514,104822,3020,263345,6718,452831,4540,525463,3916,671247,3906,590052,3770,372228,2710,356865,4284,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2509692,3449,322420,10237,141179,6611,13624,1909,2554,759,15855,1870,7335,1292,2115,707,3777,1036,25035,3285,17971,2255,14019,2013,16263,1752,13123,1737,4572,1021,4936,850,181241,7179,14762,2087,3403,955,14533,2046,6962,1519,1431,566,4683,1017,27230,2238,27826,2159,21440,2217,20709,2154,13974,1404,10937,1416,13351,1440,2187272,10945,1083863,7161,55380,1939,10648,1404,71040,2785,40201,2386,11251,1388,26760,1927,81264,3461,141556,2913,140165,2372,173865,2083,156487,1807,105240,1157,70006,1175,1103409,7639,54595,2358,9829,1356,66392,2841,36262,2632,13804,1481,24463,1655,78266,3069,131367,2441,135422,2176,177514,2145,166406,1555,112381,1444,96708,1928,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2956544,3937,387946,14680,177525,9130,14246,2377,2427,662,14552,2198,8178,1676,3245,881,5990,1253,27688,3220,26557,2299,19052,2279,22086,2351,20436,2411,8480,1563,4588,1049,210421,8586,13277,1733,2524,804,14860,1994,7066,1660,2070,694,3857,888,36689,3021,33499,2724,24106,2548,25961,2554,23351,2422,10552,1637,12609,1809,2568598,15471,1269035,9274,62524,2372,11930,1665,78452,3701,44656,3322,15371,1736,27821,1845,91830,3474,165401,2598,168640,2545,197256,2391,200937,2509,118176,1585,86041,1318,1299563,9044,58237,1836,11705,1438,77684,3235,38392,2650,13904,1608,30944,1667,83517,3211,159300,2728,163101,2602,204320,2588,211411,2461,127690,1643,119358,1992,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9808880,7585,967893,22406,425321,13632,35659,3022,7524,1400,40696,3472,20068,2123,6420,1188,13588,2104,80031,6235,48258,3418,43126,3304,51582,2884,43142,3133,17577,2029,17650,1840,542572,13586,34537,2829,7909,1704,40082,3303,17960,2202,7702,1219,13432,1728,94909,5640,70329,4360,59989,3336,62823,3997,51740,3347,31256,2245,49904,3394,8840987,22829,4356821,15233,214338,2981,43073,2995,291747,5935,156248,4767,55295,2815,116511,3216,319281,7138,509390,3795,576884,3242,738302,3449,643753,3428,382745,2087,309254,2607,4484166,13617,203820,2833,43044,2896,272636,5201,149290,4513,51443,2514,108855,2996,288780,6263,490452,4532,570131,3642,749635,4356,666314,3399,429850,2310,459916,4226,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,773566,2747,72570,6442,32389,3780,2201,773,475,274,1863,693,1271,572,1180,684,352,319,5516,1485,3981,1418,3839,1078,5206,1081,3888,1183,950,395,1667,586,40181,4098,2262,865,166,162,2092,731,983,574,43,73,1177,674,8662,2067,4544,1086,4218,995,4535,1176,5736,1232,2354,683,3409,887,700996,6045,339962,4313,15349,948,3672,863,22554,1709,11361,1433,3972,755,8749,911,26846,1662,38413,1504,45643,1289,59361,1112,51207,1206,29187,430,23648,707,361034,4196,13943,1070,3261,860,22412,1505,10326,1263,3945,701,8121,844,23944,2273,39276,1046,47993,1019,64125,1215,53037,1315,32700,725,37951,1099,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2895144,4486,343532,14093,152301,7839,13058,2004,2306,865,13398,2453,6970,1544,2585,730,4604,1258,26459,3537,18952,2175,16386,2149,19539,2491,17667,2172,5673,1292,4704,841,191231,8475,14247,1947,2508,748,13747,2151,6448,1459,1792,750,4534,1331,34646,2836,25435,2761,23775,2501,23258,2684,19677,2221,10186,1677,10978,1666,2551612,15342,1258894,8450,67230,2218,12562,1666,88469,3341,45898,2919,15151,2005,30150,2258,89516,4186,151370,2781,173812,2591,195773,2702,183993,2225,129613,1369,75357,1083,1292718,9689,61823,2199,12106,1459,85284,3844,40035,2892,14424,1744,29467,1841,86517,4402,148229,2723,170458,2323,201090,2649,199778,2243,138408,1726,105099,1876,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,669926,1732,69217,5786,30709,3443,2973,969,714,389,3716,1130,1015,539,366,268,607,332,6374,1398,3347,1002,2222,661,3584,1032,2693,652,1204,394,1894,480,38508,3320,2347,747,758,429,1665,578,1122,550,481,363,385,223,9656,1454,5421,1225,2976,887,2975,814,2936,767,2133,518,5653,803,600709,5947,304445,3776,19560,1137,3559,696,21416,1554,12274,1265,4045,635,8041,858,22654,1600,40016,1556,37619,771,47995,1106,43037,715,24858,578,19371,745,296264,3515,17462,952,3386,801,21408,1344,11545,1132,3526,743,8425,740,17250,1277,35820,1402,35778,1176,49132,843,41598,822,26357,697,24577,931,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4697635,5737,667305,21508,302146,11844,28582,3085,5265,1357,34855,3759,15326,2440,5491,1070,8720,1680,41423,3246,38353,2945,36126,3346,39489,3269,27327,2715,13746,1665,7443,1295,365159,12406,27235,2845,5431,1419,31132,3295,16943,2033,5105,1247,9025,1321,51946,3492,51296,3993,48505,3643,42412,2772,33912,2836,19325,2353,22892,2043,4030330,21585,1984884,12639,104202,3361,21661,2616,138969,4920,70819,3277,27416,2325,49688,2924,149086,4209,239881,3595,280252,3450,315095,3125,288021,2701,187413,1933,112381,1407,2045446,13161,98897,3284,20436,2142,131085,4405,67862,3844,24605,1963,45240,2365,144551,4354,238801,4494,272870,3780,330233,2793,303955,2855,203904,2570,163007,2816,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11147574,9237,1034109,27081,450245,14026,35354,3622,7948,1889,42196,4130,17959,2203,6103,1335,13080,1919,92188,5161,55621,3564,42195,3262,55249,4092,46773,3691,20660,2227,14919,1905,583864,17925,38090,3806,7094,1821,39131,4347,18979,2569,6793,1594,11078,1660,120113,6498,85419,5694,64341,4201,65690,4275,57437,3935,30703,2698,38996,2738,10113465,28428,5030440,17115,275511,4310,55161,3963,352088,6814,181320,6547,62052,3365,127821,4190,354497,8100,652972,5537,689665,4222,828820,4689,719923,4093,436625,2352,293985,2484,5083025,16998,253268,4093,55458,4138,331178,6633,172309,6011,55936,3686,122214,4112,333148,6589,624808,6158,672973,4448,842590,4731,743886,4077,473318,2749,401939,3921,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2195404,1979,219568,12230,101113,6980,11453,1948,1885,572,12498,2430,5272,1088,1070,517,3823,942,22307,2637,16741,2347,9115,1341,7662,1469,5707,1045,2013,660,1567,696,118455,7212,11873,1868,2547,838,11937,1980,4091,1074,1657,690,2804,870,32501,3422,16815,1669,11378,1846,8880,1481,6008,1051,3615,814,4349,1035,1975836,12394,994113,7401,88889,1930,19313,2099,98927,3223,46781,2880,16677,1444,27583,1692,92878,3371,162433,2541,121966,1469,119168,1779,98842,1738,58220,693,42436,734,981723,7611,84052,1878,15974,1816,95113,3120,45278,2317,14956,1477,28197,1351,85744,3549,156724,1747,116306,1836,121157,1479,102615,1094,62777,866,52830,1233,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567507,1403,69265,4999,32001,2901,2965,636,755,645,2945,878,1251,519,705,334,1082,453,5055,1198,3686,848,3121,706,4697,939,3602,763,1219,452,918,366,37264,3050,3283,883,623,359,2656,767,1242,531,228,145,708,324,7219,1259,6041,1037,3184,784,4593,869,3811,790,1722,479,1954,624,498242,5172,246408,3210,11420,674,1787,567,16286,1369,9394,930,2945,711,7161,707,17440,1380,28202,923,32700,731,43176,988,39641,762,22045,462,14211,474,251834,3172,10553,878,1654,429,14777,1195,10296,1076,2918,536,6968,584,14368,1330,26470,1054,34093,776,45380,866,40471,793,23219,492,20667,713,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5054213,6771,429776,16106,182978,9012,14096,2208,2826,1093,15296,2311,8047,1542,3308,861,4805,1186,36804,3473,22489,2757,20508,2374,22941,2516,17289,2201,9035,1411,5534,995,246798,9869,16304,2390,4138,1062,16171,2555,7437,1614,1813,534,5556,1242,49196,4115,32717,2921,27857,2938,28075,3003,24921,2742,14389,1621,18224,1905,4624437,18166,2295098,11341,124447,2800,24311,2651,162421,4033,84671,3962,27987,2103,60518,2572,168589,5554,286310,6084,323890,3169,383653,3114,329237,2190,193539,1804,125525,1369,2329339,11154,114579,2539,25481,2657,153484,4332,78422,4000,29112,2095,53619,2550,153191,4675,281437,3889,321323,3132,390737,3182,339623,2821,209406,1722,178925,2282,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4806075,4279,490095,17940,222549,10306,17768,2615,3203,813,19340,2613,9220,1458,3439,1170,6221,1234,43707,3364,29770,2722,24138,2717,29716,2555,23569,2190,7829,1102,4629,1199,267546,11085,15349,2363,3170,1103,18239,2578,7362,1553,2919,748,5876,1239,53467,4774,42489,3696,29347,2958,32230,2692,28557,2620,13377,1343,15164,2108,4315980,18042,2160313,9921,109488,2632,22686,2120,139376,4281,76645,3835,27707,2027,53624,2433,158901,4243,283552,2905,296187,2883,357583,2685,323169,2185,183971,1166,127424,1418,2155667,11607,103991,2508,19984,1946,137367,4624,69369,3219,24134,2135,53018,2567,139716,4822,265859,3735,288778,3032,358605,2760,332257,2649,191077,1454,171512,2606,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1684754,2390,292147,12851,132061,7272,12107,1868,2656,792,13501,1914,6528,1617,2332,772,4255,993,20304,2131,16069,2040,15477,2374,16098,1901,12594,1589,6142,1094,3998,800,160086,7687,13858,1971,1537,523,13242,2139,5946,1133,2645,827,3762,877,24503,2549,24114,2399,19144,2267,19056,2177,15629,1713,7927,1180,8723,1193,1392607,13107,694485,7952,35001,2134,5831,1219,44362,2766,24548,2574,9126,1279,16536,1650,52143,3002,80276,2376,93956,2494,107995,1956,111737,1652,69004,1197,43970,965,698122,7327,29579,1666,5890,1101,42629,2927,22226,2141,6689,998,15185,1580,44876,2483,74724,2656,92038,2488,112049,2282,112834,1767,74498,1237,64905,1450,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4624503,2864,454373,15331,201261,9778,19152,1874,3256,722,19804,2515,9273,1604,2500,655,6199,1227,42523,3593,25309,2504,20184,2145,22276,2423,16631,1861,6666,1190,7488,890,253112,9088,18378,2286,3005,846,19840,2069,8087,1339,2681,766,5923,1020,55131,3978,35688,2560,25881,2390,25647,2052,20016,2171,10919,1322,21916,2029,4170130,15689,2087301,9885,107511,1970,23923,1964,143334,4254,77901,3318,26525,1678,56838,1974,148615,4044,260352,2727,278312,2262,362422,2350,303925,2097,171246,1200,126397,1224,2082829,9398,101196,2497,22490,2031,135531,3469,75063,3457,27679,1869,51844,2135,130139,3895,243451,2700,269786,2445,360734,2123,302356,2179,183681,1352,178879,2531,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
