GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,C27017_042E,C27017_042M,C27017_043E,C27017_043M,C27017_044E,C27017_044M,C27017_045E,C27017_045M,C27017_046E,C27017_046M,C27017_047E,C27017_047M,C27017_048E,C27017_048M,C27017_049E,C27017_049M,C27017_050E,C27017_050M,C27017_051E,C27017_051M,NAME,C27017_001MA,C27017_001EA,C27017_002MA,C27017_002EA,C27017_003MA,C27017_003EA,C27017_004MA,C27017_004EA,C27017_005MA,C27017_005EA,C27017_006MA,C27017_006EA,C27017_007EA,C27017_007MA,C27017_008MA,C27017_008EA,C27017_009MA,C27017_009EA,C27017_010EA,C27017_010MA,C27017_011EA,C27017_011MA,C27017_012MA,C27017_012EA,C27017_013EA,C27017_013MA,C27017_014MA,C27017_014EA,C27017_015EA,C27017_015MA,C27017_016MA,C27017_016EA,C27017_017MA,C27017_017EA,C27017_018EA,C27017_018MA,C27017_019EA,C27017_019MA,C27017_020EA,C27017_020MA,C27017_021MA,C27017_021EA,C27017_022MA,C27017_022EA,C27017_023MA,C27017_023EA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026EA,C27017_026MA,C27017_027MA,C27017_027EA,C27017_028EA,C27017_028MA,C27017_029MA,C27017_029EA,C27017_030EA,C27017_030MA,C27017_031MA,C27017_031EA,C27017_032EA,C27017_032MA,C27017_033MA,C27017_033EA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036EA,C27017_036MA,C27017_037MA,C27017_037EA,C27017_038MA,C27017_038EA,C27017_039MA,C27017_039EA,C27017_040EA,C27017_040MA,C27017_041EA,C27017_041MA,C27017_042EA,C27017_042MA,C27017_043EA,C27017_043MA,C27017_044MA,C27017_044EA,C27017_045MA,C27017_045EA,C27017_046EA,C27017_046MA,C27017_047EA,C27017_047MA,C27017_048MA,C27017_048EA,C27017_049MA,C27017_049EA,C27017_050MA,C27017_050EA,C27017_051EA,C27017_051MA,state
0400000US13,9414772,5596,1688238,37008,610722,16624,92640,7358,518082,16992,970532,24725,241167,11162,729365,19943,106984,5618,37930,3136,69054,4365,1972939,38045,588449,18823,226860,12558,361589,14771,1144090,23047,478071,15270,666019,17861,240400,6697,118245,5290,122155,5394,1604361,34066,418043,14896,288227,12605,129816,9053,991979,20492,661808,15635,330171,13136,194339,7438,125115,6504,69224,4231,1232658,31505,287475,11818,240493,11418,46982,5355,808152,20769,629874,17752,178278,10431,137031,6372,94969,4593,42062,3961,2916576,36932,553184,12940,517576,12524,35608,4476,2038618,27090,1849026,26951,189592,9788,324774,7955,255749,7658,69025,4857,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1302286,2686,141619,9673,41230,5148,10938,2675,30292,5117,87188,5878,34721,3949,52467,4983,13201,1914,6206,1301,6995,1327,180122,12312,53801,5882,24673,3678,29128,4643,98020,6892,59794,5572,38226,3913,28301,2599,16386,2124,11915,1957,214196,13742,54650,5673,38116,4483,16534,3109,129085,8498,98736,6871,30349,3765,30461,3116,21003,2270,9458,1917,205265,11179,48244,4824,40080,4250,8164,1903,128301,7437,112523,6545,15778,2060,28720,2753,20528,2211,8192,1474,561084,14393,99648,6168,93463,6033,6185,1533,368284,8962,339948,8868,28336,3704,93152,3950,77349,3506,15803,2783,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1539121,1475,242272,10788,80316,5365,14606,2983,65710,5130,146740,7089,48287,4318,98453,6124,15216,2416,6642,1371,8574,1812,363955,13517,125098,7867,61546,5591,63552,5607,193178,8218,95806,4639,97372,6554,45679,3040,29652,2776,16027,1935,312714,14599,92728,7148,75596,6607,17132,2763,176337,8954,128106,7713,48231,4715,43649,3476,31946,2672,11703,2218,226378,10097,56376,4742,51456,4586,4920,1313,137536,6747,112006,5865,25530,3510,32466,2958,25532,2499,6934,1410,393802,12669,68815,5184,63869,4790,4946,1578,268970,8099,245626,7680,23344,2282,56017,3610,46509,3349,9508,1509,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12536673,3538,1731524,31911,600045,16247,77024,8265,523021,16375,1001591,19270,249706,10220,751885,17154,129888,5315,46516,2959,83372,4569,2219974,42726,663215,17690,238926,12047,424289,15520,1225198,26202,490847,14884,734351,21142,331561,8298,192946,6905,138615,5898,2078446,34628,528871,15709,356688,13236,172183,9487,1226423,22201,801218,15149,425205,15819,323152,9269,224473,6985,98679,6103,1720333,33962,399408,13285,342969,11478,56439,5543,1098123,22942,876809,17608,221314,11465,222802,8698,169993,6798,52809,4004,4786396,40471,895377,16758,852527,15565,42850,4061,3348639,28745,3088614,25167,260025,11058,542380,9448,428041,7456,114339,5533,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6290632,3781,962657,25011,342172,13322,52578,6125,289594,12311,565697,14726,148216,7438,417481,13282,54788,3149,27379,2152,27409,2191,1287067,25617,391206,13855,182125,9965,209081,10633,704231,14271,334101,10811,370130,10515,191630,6443,122642,5211,68988,4525,1175517,33564,300721,13325,230950,11920,69771,5936,679040,20414,487484,18146,191556,9078,195756,6210,144878,5986,50878,2939,963308,27420,217099,9991,195944,8910,21155,3213,608790,18613,508123,16307,100667,6937,137419,5757,107769,4863,29650,3158,1902083,27550,325313,10631,306027,10401,19286,3171,1349579,19504,1251998,19816,97581,5247,227191,7122,183636,6808,43555,3768,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2948535,2320,370458,13920,115365,7434,26229,3354,89136,6753,226604,8866,74811,5423,151793,7820,28489,2130,16966,1671,11523,1482,535970,14914,154696,7939,77565,5802,77131,6197,279767,8905,146004,6581,133763,6460,101507,4617,72518,3648,28989,2360,557845,17202,149426,7036,121174,6041,28252,3624,314796,10715,250800,8489,63996,4409,93623,4421,72924,4031,20699,1939,492434,15854,117851,6573,109478,6351,8373,1835,302984,9679,268069,8895,34915,3648,71599,3924,58046,3625,13553,1698,991828,17147,172332,6325,167702,6297,4630,1114,686806,11159,655827,11171,30979,3345,132690,5247,111821,4987,20869,2006,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2761598,3071,376940,15299,131258,9199,29938,3679,101320,8082,217759,8788,72865,5155,144894,7187,27923,2497,14162,2020,13761,1719,529511,17798,169091,9226,86759,6843,82332,6012,282415,10096,142043,6438,140372,7160,78005,3804,52652,3014,25353,1957,481596,14607,133948,7014,111146,6146,22802,3180,277340,10240,208155,8534,69185,5292,70308,3804,54649,3483,15659,1790,425875,14549,102442,6677,94116,6414,8326,1831,262011,10195,225698,9324,36313,3454,61422,4076,47717,3419,13705,1925,947676,17710,177885,7464,169766,7329,8119,1702,646952,12423,605650,12365,41302,3735,122839,4353,100352,3802,22487,2288,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206037,3457,799894,20905,262760,11202,44329,4899,218431,10520,474610,11945,97947,6176,376663,11453,62524,3801,26345,2515,36179,2555,903338,23337,229280,10436,103970,7834,125310,8362,516619,14633,231444,9441,285175,11010,157439,5676,86006,4547,71433,4441,746920,23035,176058,10728,135345,8912,40713,4681,454352,13565,321122,11411,133230,7542,116510,4844,85581,4476,30929,2776,575024,20118,127175,8229,112376,7889,14799,2818,370549,13262,312486,12973,58063,4697,77300,4800,61516,3902,15784,2277,1180861,23636,205167,8173,194875,8308,10292,2357,833108,16879,769329,16758,63779,4823,142586,5595,120307,5017,22279,2528,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4401009,3936,824819,21095,299779,11779,27634,4188,272145,11330,463238,12430,106522,6177,356716,11603,61802,3034,21016,2123,40786,3166,928633,27348,243397,12536,77320,5999,166077,11582,536077,16058,215971,8102,320106,12389,149159,5832,76009,4430,73150,4398,719282,24756,178726,9570,103274,6722,75452,6596,436765,16090,267928,11600,168837,10232,103791,4906,66151,3386,37640,3776,586751,20030,137354,7436,106274,6992,31080,4166,379671,13700,285216,11792,94455,6660,69726,4980,49088,3641,20638,2858,1341524,25106,239342,9369,212243,9413,27099,3594,948099,18036,834913,17136,113186,5959,154083,6026,119450,5473,34633,3044,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290891,1490,167242,7702,47727,4045,5629,1928,42098,3426,100267,4585,20203,2809,80064,4223,19248,1717,7106,1248,12142,1467,258678,11090,62364,5287,18206,2725,44158,4440,144205,6726,51449,4263,92756,4956,52109,2843,28721,2092,23388,2154,235369,12523,52028,4826,38553,3542,13475,2567,140912,8168,91033,5999,49879,4947,42429,2905,30868,2538,11561,1668,194657,8222,38444,3798,34578,3846,3866,1054,125842,6088,107787,5760,18055,2264,30371,2420,23858,2087,6513,1217,434945,11403,67483,4954,64381,4916,3102,929,308159,7529,282707,7218,25452,2909,59303,3328,51479,3109,7824,1168,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
