GEO_ID,C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,NAME,C18103_001MA,C18103_001EA,C18103_002EA,C18103_002MA,C18103_003EA,C18103_003MA,C18103_004EA,C18103_004MA,C18103_005MA,C18103_005EA,C18103_006MA,C18103_006EA,C18103_007EA,C18103_007MA,C18103_008MA,C18103_008EA,C18103_009EA,C18103_009MA,C18103_010EA,C18103_010MA,C18103_011EA,C18103_011MA,C18103_012EA,C18103_012MA,C18103_013MA,C18103_013EA,C18103_014EA,C18103_014MA,C18103_015EA,C18103_015MA,C18103_016MA,C18103_016EA,C18103_017EA,C18103_017MA,C18103_018EA,C18103_018MA,C18103_019EA,C18103_019MA,C18103_020EA,C18103_020MA,C18103_021EA,C18103_021MA,state
0400000US35,2032699,1222,996613,3527,263103,2281,2246,915,260857,2434,610744,2604,16113,1856,594631,3187,122766,1159,10651,1396,112115,1874,1036086,3187,254555,2583,1987,885,252568,2795,634548,2089,12145,1998,622403,2605,146983,1402,13584,1856,133399,2408,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19134281,2566,9220963,5179,2200191,3084,11296,1578,2188895,3319,5962860,5437,70089,4092,5892771,6734,1057912,3288,58599,3375,999313,4755,9913318,5466,2101470,3311,10412,1502,2091058,3552,6345074,3939,76505,5023,6268569,5869,1466774,3502,107022,4850,1359752,6288,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9360661,4149,4502110,9126,1169913,6626,9018,1720,1160895,6789,2819697,5821,59841,4789,2759856,7563,512500,2461,35662,3048,476838,3813,4858551,7916,1110736,6773,10172,1951,1100564,6982,3061444,4383,63339,3973,2998105,6155,686371,2862,58935,3405,627436,4838,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660611,725,335069,1655,78887,1368,219,238,78668,1415,215114,1357,2532,692,212582,1389,41068,487,2419,548,38649,692,325542,1650,71221,1248,620,432,70601,1228,203428,1149,1976,537,201452,1122,50893,680,3746,904,47147,1123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11358640,5507,5515965,8035,1384710,4109,9656,1860,1375054,4658,3464441,7972,56690,3820,3407751,8560,666814,3080,36951,2836,629863,4150,5842675,6104,1330412,3876,6751,1194,1323661,3878,3618393,4550,63255,4157,3555138,5687,893870,4545,63356,3778,830514,5180,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3677206,1908,1792398,4530,472169,2998,3781,944,468388,3124,1104229,3622,31989,2652,1072240,4350,216000,1882,15471,1720,200529,2245,1884808,4541,457180,3461,3361,787,453819,3642,1152583,3322,31757,2335,1120826,3867,275045,1817,24754,2127,250291,2595,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799107,882,1871966,3734,446081,2561,4317,1274,441764,3065,1193122,2637,26076,2990,1167046,3882,232763,1765,14724,1937,218039,2301,1927141,3671,419281,2567,3583,1083,415698,2792,1215630,2337,24963,2869,1190667,3613,292230,1704,22255,2604,269975,3368,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12506000,1361,6060720,5472,1420218,3326,8804,1637,1411414,3559,3838285,5085,61136,3626,3777149,6396,802217,2714,40606,2713,761611,3955,6445280,5272,1358015,3153,7648,1306,1350367,3100,4002797,3832,57077,3429,3945720,5270,1084468,2913,74610,3607,1009858,4323,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036743,1079,499116,1554,114912,1120,655,459,114257,1268,323567,1374,4524,1191,319043,1832,60637,682,2782,741,57855,887,537627,1444,109058,1128,544,428,108514,1129,344862,1541,6999,1406,337863,2217,83707,945,4611,1134,79096,1395,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4536835,2329,2176225,5572,545134,3777,2785,1000,542349,3769,1362516,3502,35382,3055,1327134,4821,268575,1641,19442,2076,249133,2632,2360610,5408,533343,3993,3234,1047,530109,3993,1478979,3165,33381,3392,1445598,4510,348288,1513,29138,2735,319150,3062,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798141,664,399370,2505,105103,1809,545,398,104558,1827,244471,1746,3671,1028,240800,1956,49796,770,3125,688,46671,984,398771,2444,95790,1872,675,423,95115,1930,241372,1388,3112,751,238260,1514,61609,924,3999,762,57610,1114,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6259546,1957,3028111,6070,762141,4776,6156,1221,755985,4833,1905390,4924,51669,3943,1853721,6263,360580,2095,28521,2732,332059,3419,3231435,6546,730956,4604,5247,1423,725709,4771,2027641,5400,48173,3037,1979468,5998,472838,3280,43752,3226,429086,4433,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24779450,4528,12159072,10119,3517467,7197,26044,2770,3491423,7732,7527147,8580,160504,6680,7366643,11038,1114458,3757,89095,5195,1025363,6288,12620378,8698,3358555,6153,26993,3787,3331562,6940,7839554,6326,167303,8062,7672251,10068,1422269,4065,123818,5319,1298451,6762,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2750354,1102,1377933,2277,448589,1764,2909,858,445680,1783,817050,1878,9124,1643,807926,2641,112294,916,6198,1081,106096,1256,1372421,2263,421794,1786,3323,1117,418471,2162,816459,2070,8339,1469,808120,2564,134168,1235,9286,1374,124882,1859,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619886,304,304862,1283,66943,1105,610,424,66333,1228,198725,1031,2972,854,195753,1415,39194,477,1952,467,37242,597,315024,1264,62718,800,219,199,62499,828,203791,1031,3052,798,200739,1404,48515,564,2748,630,45767,772,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7807416,5241,3770982,7746,949138,5575,4300,1004,944838,5650,2406840,7097,36400,3328,2370440,7667,415004,2415,22513,1810,392491,2881,4036434,6989,900527,5339,4812,1192,895715,5595,2596062,4741,36268,2739,2559794,5524,539845,2769,37478,2546,502367,3882,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6638081,3035,3275497,4678,810796,2840,6158,1294,804638,2894,2100843,4100,28877,2643,2071966,4541,363858,1967,19365,1732,344493,2466,3362584,4154,772140,3010,5253,1402,766887,3332,2144227,3313,33820,3583,2110407,5654,446217,2350,33143,2933,413074,3502,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1823372,786,891894,3214,197744,2341,1807,666,195937,2279,567101,2856,18478,1967,548623,3152,127049,903,9510,1293,117539,1644,931478,2993,187530,2580,1979,814,185551,2635,581148,2576,15247,2029,565901,2802,162800,1127,17603,1851,145197,1999,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5613402,872,2776963,3756,682805,2904,3092,819,679713,3102,1764285,3386,19560,2176,1744725,3992,329873,1473,16219,1859,313654,2269,2836439,3684,651353,2916,3944,1002,647409,3128,1765824,3008,21745,2299,1744079,3947,419262,1869,23862,2363,395400,3072,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,555010,816,279740,2744,69325,1700,278,244,69047,1638,178812,1644,2556,881,176256,1667,31603,750,2000,617,29603,895,275270,2379,66904,1752,495,453,66409,1785,172173,1294,2460,819,169713,1408,36193,742,3070,727,33123,974,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3695636,871,1765448,2964,461940,2643,7939,1510,454001,3314,1068291,1348,48898,3254,1019393,3619,235217,854,43742,2440,191475,2414,1930188,2791,435500,2661,6676,1313,428824,2824,1191306,1067,59080,3354,1132226,3475,303382,1244,56643,3139,246739,3389,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
