GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001EA,B25011_001MA,B25011_002MA,B25011_002EA,B25011_003EA,B25011_003MA,B25011_004MA,B25011_004EA,B25011_005EA,B25011_005MA,B25011_006EA,B25011_006MA,B25011_007MA,B25011_007EA,B25011_008EA,B25011_008MA,B25011_009MA,B25011_009EA,B25011_010EA,B25011_010MA,B25011_011EA,B25011_011MA,B25011_012MA,B25011_012EA,B25011_013EA,B25011_013MA,B25011_014MA,B25011_014EA,B25011_015EA,B25011_015MA,B25011_016EA,B25011_016MA,B25011_017EA,B25011_017MA,B25011_018EA,B25011_018MA,B25011_019MA,B25011_019EA,B25011_020EA,B25011_020MA,B25011_021EA,B25011_021MA,B25011_022EA,B25011_022MA,B25011_023EA,B25011_023MA,B25011_024MA,B25011_024EA,B25011_025EA,B25011_025MA,B25011_026EA,B25011_026MA,B25011_027EA,B25011_027MA,B25011_028MA,B25011_028EA,B25011_029MA,B25011_029EA,B25011_030MA,B25011_030EA,B25011_031MA,B25011_031EA,B25011_032EA,B25011_032MA,B25011_033MA,B25011_033EA,B25011_034MA,B25011_034EA,B25011_035EA,B25011_035MA,B25011_036MA,B25011_036EA,B25011_037EA,B25011_037MA,B25011_038MA,B25011_038EA,B25011_039MA,B25011_039EA,B25011_040EA,B25011_040MA,B25011_041MA,B25011_041EA,B25011_042EA,B25011_042MA,B25011_043MA,B25011_043EA,B25011_044MA,B25011_044EA,B25011_045EA,B25011_045MA,B25011_046EA,B25011_046MA,B25011_047MA,B25011_047EA,B25011_048EA,B25011_048MA,B25011_049EA,B25011_049MA,state
0400000US13,3482420,15694,2304165,17073,1715208,16624,1375325,16183,159800,5489,958623,12464,256902,4609,339883,10505,88331,5255,14872,2233,61096,4722,12363,1707,251552,8504,28998,3190,172253,6700,50301,2845,588957,12559,515387,11911,45920,3736,285135,9504,184332,6180,73570,4277,19776,2449,44382,3326,9412,1406,1178255,14458,670761,11807,313571,9062,119041,5522,174969,7374,19561,2276,357190,9007,72670,4518,34339,3091,35789,3295,2542,713,284520,7861,119607,5015,150515,6147,14398,2209,507494,12169,405618,10065,119498,5822,208516,7543,77604,4521,101876,5467,64711,3914,34927,3669,2238,698,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445812,4223,258533,5422,196154,5090,155725,4888,9509,1586,102780,4067,43436,2205,40429,2760,14356,1862,1969,684,8423,1386,3964,781,26073,2166,1692,574,13112,1565,11269,1381,62379,3735,50222,3466,1959,568,27816,2736,20447,1934,12157,1549,1797,587,8159,1338,2201,678,187279,5414,106921,4306,68677,3936,23101,2477,40171,2887,5405,1075,38244,3182,9891,2029,4306,1358,5336,1383,249,170,28353,2307,8795,1485,16932,2216,2626,770,80358,4145,58650,3769,12771,1918,28032,2475,17847,1850,21708,2442,11625,1743,8678,1409,1405,490,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,576709,5739,401532,6302,307555,6691,264456,5809,40672,2565,166113,4216,57671,2328,43099,3762,14101,2043,2670,984,9551,1602,1880,649,28998,2912,6048,1412,17627,2014,5323,1029,93977,4767,79134,4295,5779,1249,39399,3118,33956,2528,14843,1830,4545,1213,7809,1181,2489,703,175177,5242,94251,4212,57673,3626,26725,2679,26762,2555,4186,1029,36578,2790,9482,1749,5374,1461,3548,1138,560,410,27096,2377,12372,1851,14252,1896,472,263,80926,3870,60775,3292,18878,2502,27941,2558,13956,1828,20151,2359,13054,1954,6300,1282,797,537,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4752857,13579,3219338,16289,2368902,14204,1952922,14038,214973,6713,1351468,13080,386481,4973,415980,9457,125516,5780,24804,2836,81310,4711,19402,1862,290464,6719,33236,2851,189989,5278,67239,3440,850436,13330,734116,11895,66012,4193,358331,8245,309773,7335,116320,5573,33553,2866,65796,3952,16971,1901,1533519,13202,764911,11816,348087,8147,128160,6256,188527,5825,31400,2839,416824,9958,94681,5752,41231,3811,48090,4078,5360,1175,322143,8693,128225,5766,176360,6080,17558,2076,768608,11073,606278,11450,171240,6862,287114,7277,147924,5791,162330,5854,113749,5210,44266,3715,4315,952,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2470905,11185,1736751,11947,1282757,11887,1062297,11773,137273,4792,704372,9325,220652,4178,220460,6290,67250,4206,12791,1743,45270,3637,9189,1488,153210,5456,18604,1804,100643,4918,33963,2030,453994,9156,390042,8837,30828,2820,194814,7418,164400,4294,63952,3694,18691,2212,37525,2672,7736,996,734154,9897,373629,8522,174221,6243,67585,4324,90442,4732,16194,1731,199408,6452,43413,3591,19567,2390,22418,2350,1428,541,155995,5894,76586,4501,73096,4413,6313,1165,360525,7455,288418,7195,81989,4381,134304,5206,72125,2912,72107,4087,47847,3467,22730,2393,1530,582,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1223439,6610,885284,8254,648361,7609,559463,7733,74286,3752,360991,5159,124186,2696,88898,4141,29526,2514,6763,1453,20090,1883,2673,721,59372,3181,11026,1570,37881,2970,10465,1123,236923,5830,201299,5657,18971,1909,93060,4197,89268,3657,35624,2286,12854,1630,18659,1572,4111,741,338155,6728,145407,5123,74139,3661,30037,2529,35804,2525,8298,1181,71268,3888,17303,2229,9789,1570,7092,1461,422,280,53965,3597,25124,2816,27627,2386,1214,387,192748,5739,148437,5558,43189,3657,60167,4023,45081,2860,44311,3077,35460,2524,8242,1419,609,238,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101658,6952,749907,8746,556974,8933,474536,7921,62475,3113,312259,5791,99802,2718,82438,4334,27708,2463,6908,1394,17233,2114,3567,949,54730,3307,9304,1600,35519,2535,9907,1460,192933,5723,167999,5444,14041,1758,81799,4067,72159,2913,24934,2596,7024,1315,14799,1821,3111,799,351751,6919,164618,5459,84663,4595,34251,2851,41590,3260,8822,1190,79955,4086,18984,2566,9769,1801,8824,1734,391,225,60971,4057,32130,2929,26451,2522,2390,687,187133,6202,145391,5223,48130,3283,60360,4186,36901,2011,41742,3464,29936,2847,11197,1948,609,310,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1684348,9801,1156292,12036,850170,11514,704436,10646,88682,4571,466768,8246,148986,4014,145734,5540,44576,3120,7251,1480,30839,2303,6486,1094,101158,4447,13306,1659,64725,3813,23127,1930,306122,6524,270192,6504,20258,2273,130793,5375,119141,3881,35930,3024,10397,1730,19680,2201,5853,1286,528056,11015,276515,7951,129436,5223,52236,3088,68094,4139,9106,1443,147079,6082,32256,3051,14256,2039,16885,2325,1115,477,114823,5075,53006,3700,57037,3787,4780,921,251541,8160,199911,7187,49744,3894,104990,5524,45177,3020,51630,3140,31524,2623,18875,1908,1231,453,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1689822,9615,1141504,11499,836821,10753,642881,9943,80814,4539,425414,8079,136653,3159,193940,6735,51329,3383,9046,1833,32519,3094,9764,1473,142611,6420,19798,2295,88705,4794,34108,2439,304683,8120,267027,7649,18406,2229,135763,6461,112858,4437,37656,3520,9642,1866,23032,2506,4982,919,548318,11587,292296,9174,110542,5410,43617,3570,58712,4067,8213,1318,181754,6653,28231,2949,13266,2004,12943,1932,2022,626,153523,6373,72946,4253,73379,4179,7198,1323,256022,7753,201826,7759,60402,5041,103043,6297,38381,2658,54196,3675,36771,3604,15607,2376,1818,669,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545417,5576,396395,5449,282065,4542,237483,4383,21728,1975,162123,3993,53632,1820,44582,2992,15516,1931,2438,703,11603,1756,1475,599,29066,2594,2845,814,20936,2211,5285,1052,114330,3929,90000,3649,5508,1238,46167,3105,38325,2058,24330,2352,4588,948,15286,1855,4456,933,149022,5676,63263,3592,29187,2566,10395,1615,14818,1716,3974,790,34076,2784,8104,1477,2822,896,4863,1148,419,283,25972,2496,11263,1669,13552,1857,1157,435,85759,4664,65623,4070,11306,1678,33182,2972,21135,2007,20136,2474,12491,1612,6772,1561,873,413,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2127439,8728,1426267,12068,1061245,12158,854262,12140,79859,4125,608281,9304,166122,4269,206983,7253,60226,3974,8894,1662,40919,3584,10413,1485,146757,5811,10968,1570,103960,5112,31829,2410,365022,8816,309543,8267,30195,3240,161013,6534,118335,4160,55479,3714,13400,2096,33573,2840,8506,1481,701172,11745,370713,10788,168351,7326,59290,4534,94066,5343,14995,1616,202362,7594,43886,4137,17450,2352,24546,3111,1890,739,158476,6998,59691,4068,90521,4876,8264,1483,330459,9522,260845,7865,64537,4222,126708,6759,69600,4153,69614,4385,46288,3279,21369,2689,1957,700,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2520419,10488,1568382,10691,1154202,11924,960076,11990,74054,3802,690060,8301,195962,4804,194126,7538,54324,3725,6978,1432,36351,3221,10995,1537,139802,6505,9051,1651,96469,5460,34282,2872,414180,8583,341586,7681,22644,2162,173321,6207,145621,5451,72594,4032,18586,2440,44005,2805,10003,1335,952037,10587,436055,9397,206128,5950,64231,3593,113156,5243,28741,2130,229927,7983,46076,3634,17780,2347,26466,2734,1830,610,183851,6863,64997,4231,109101,5411,9753,1575,515982,9602,394734,8816,88380,5058,185540,7002,120814,5119,121248,5823,87075,5070,31563,3131,2610,759,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
