GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,C27016_042E,C27016_042M,C27016_043E,C27016_043M,C27016_044E,C27016_044M,C27016_045E,C27016_045M,C27016_046E,C27016_046M,C27016_047E,C27016_047M,C27016_048E,C27016_048M,C27016_049E,C27016_049M,C27016_050E,C27016_050M,C27016_051E,C27016_051M,NAME,C27016_001MA,C27016_001EA,C27016_002MA,C27016_002EA,C27016_003EA,C27016_003MA,C27016_004EA,C27016_004MA,C27016_005EA,C27016_005MA,C27016_006MA,C27016_006EA,C27016_007MA,C27016_007EA,C27016_008MA,C27016_008EA,C27016_009EA,C27016_009MA,C27016_010MA,C27016_010EA,C27016_011MA,C27016_011EA,C27016_012MA,C27016_012EA,C27016_013MA,C27016_013EA,C27016_014MA,C27016_014EA,C27016_015EA,C27016_015MA,C27016_016EA,C27016_016MA,C27016_017MA,C27016_017EA,C27016_018MA,C27016_018EA,C27016_019MA,C27016_019EA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022MA,C27016_022EA,C27016_023MA,C27016_023EA,C27016_024EA,C27016_024MA,C27016_025EA,C27016_025MA,C27016_026EA,C27016_026MA,C27016_027MA,C27016_027EA,C27016_028EA,C27016_028MA,C27016_029EA,C27016_029MA,C27016_030EA,C27016_030MA,C27016_031EA,C27016_031MA,C27016_032MA,C27016_032EA,C27016_033MA,C27016_033EA,C27016_034MA,C27016_034EA,C27016_035MA,C27016_035EA,C27016_036EA,C27016_036MA,C27016_037EA,C27016_037MA,C27016_038EA,C27016_038MA,C27016_039MA,C27016_039EA,C27016_040MA,C27016_040EA,C27016_041MA,C27016_041EA,C27016_042EA,C27016_042MA,C27016_043EA,C27016_043MA,C27016_044EA,C27016_044MA,C27016_045MA,C27016_045EA,C27016_046MA,C27016_046EA,C27016_047EA,C27016_047MA,C27016_048EA,C27016_048MA,C27016_049MA,C27016_049EA,C27016_050EA,C27016_050MA,C27016_051MA,C27016_051EA,state
0400000US13,9414772,5596,1688238,37008,610722,16624,523755,16481,86967,8606,970532,24725,459135,15708,511397,16253,106984,5618,103923,5377,3061,1193,1972939,38045,588449,18823,509565,17413,78884,7656,1144090,23047,627073,16699,517017,16674,240400,6697,237928,6611,2472,894,1604361,34066,418043,14896,377142,13944,40901,5019,991979,20492,718526,16115,273453,11512,194339,7438,192363,7393,1976,890,1232658,31505,287475,11818,269437,11433,18038,3451,808152,20769,656103,18036,152049,9167,137031,6372,135558,6341,1473,627,2916576,36932,553184,12940,539560,13528,13624,2742,2038618,27090,1877945,26601,160673,8848,324774,7955,322225,7718,2549,834,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1302286,2686,141619,9673,41230,5148,39544,4950,1686,1022,87188,5878,66336,4635,20852,3102,13201,1914,12421,1840,780,456,180122,12312,53801,5882,50715,5608,3086,1227,98020,6892,80680,6748,17340,2410,28301,2599,28081,2578,220,185,214196,13742,54650,5673,52006,5355,2644,1241,129085,8498,111821,7456,17264,2768,30461,3116,29415,2968,1046,887,205265,11179,48244,4824,46713,4702,1531,762,128301,7437,117949,7024,10352,1586,28720,2753,28430,2750,290,215,561084,14393,99648,6168,97768,6144,1880,1034,368284,8962,345066,8924,23218,3277,93152,3950,92431,3957,721,512,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1539121,1475,242272,10788,80316,5365,68215,5430,12101,3380,146740,7089,75496,5357,71244,4857,15216,2416,15103,2415,113,141,363955,13517,125098,7867,105763,6803,19335,3216,193178,8218,116478,5237,76700,5544,45679,3040,45599,3026,80,97,312714,14599,92728,7148,84141,6914,8587,1958,176337,8954,136348,7922,39989,4168,43649,3476,43618,3483,31,58,226378,10097,56376,4742,54158,4783,2218,782,137536,6747,115905,6053,21631,3384,32466,2958,32365,2960,101,160,393802,12669,68815,5184,66799,4887,2016,1097,268970,8099,248637,7600,20333,2216,56017,3610,56017,3610,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12536673,3538,1731524,31911,600045,16247,561412,16178,38633,5791,1001591,19270,591443,14066,410148,13971,129888,5315,124311,5606,5577,1252,2219974,42726,663215,17690,617020,16515,46195,4992,1225198,26202,756304,19506,468894,17077,331561,8298,326682,8155,4879,1452,2078446,34628,528871,15709,501474,15455,27397,3352,1226423,22201,910183,16704,316240,13277,323152,9269,319289,9117,3863,1119,1720333,33962,399408,13285,385388,12582,14020,2690,1098123,22942,919444,18450,178679,10194,222802,8698,221408,8573,1394,697,4786396,40471,895377,16758,883762,16534,11615,2277,3348639,28745,3142134,26220,206505,9772,542380,9448,537953,9267,4427,1273,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6290632,3781,962657,25011,342172,13322,301475,12167,40697,5317,565697,14726,327244,10993,238453,10448,54788,3149,53598,3157,1190,546,1287067,25617,391206,13855,338985,12483,52221,6373,704231,14271,451138,11355,253093,7956,191630,6443,191100,6466,530,274,1175517,33564,300721,13325,273102,13523,27619,3465,679040,20414,531062,18836,147978,8083,195756,6210,195046,6315,710,469,963308,27420,217099,9991,207467,9414,9632,2251,608790,18613,531309,16487,77481,6222,137419,5757,137210,5742,209,187,1902083,27550,325313,10631,316334,10253,8979,2283,1349579,19504,1271136,19618,78443,4597,227191,7122,226128,7107,1063,706,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2948535,2320,370458,13920,115365,7434,106969,7170,8396,2335,226604,8866,153703,7051,72901,5213,28489,2130,28082,2136,407,306,535970,14914,154696,7939,143661,7828,11035,2389,279767,8905,198765,7715,81002,5083,101507,4617,100967,4620,540,336,557845,17202,149426,7036,144676,6794,4750,1357,314796,10715,268866,9636,45930,3601,93623,4421,93480,4406,143,151,492434,15854,117851,6573,115809,6616,2042,727,302984,9679,277318,9001,25666,3115,71599,3924,71533,3906,66,92,991828,17147,172332,6325,171269,6407,1063,566,686806,11159,664984,11207,21822,2733,132690,5247,132609,5259,81,109,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2761598,3071,376940,15299,131258,9199,111093,8153,20165,3309,217759,8788,120105,6769,97654,5995,27923,2497,27480,2495,443,282,529511,17798,169091,9226,146339,8552,22752,3117,282415,10096,175348,7470,107067,6406,78005,3804,77789,3823,216,280,481596,14607,133948,7014,125396,6676,8552,1637,277340,10240,219889,8325,57451,5011,70308,3804,70275,3800,33,52,425875,14549,102442,6677,98848,6520,3594,1154,262011,10195,232666,9272,29345,3213,61422,4076,60990,3996,432,356,947676,17710,177885,7464,174662,7319,3223,1120,646952,12423,612794,12461,34158,3697,122839,4353,122432,4455,407,349,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206037,3457,799894,20905,262760,11202,245323,10537,17437,3146,474610,11945,270172,8729,204438,8353,62524,3801,62033,3709,491,399,903338,23337,229280,10436,208515,10437,20765,3223,516619,14633,333545,11203,183074,8318,157439,5676,157175,5670,264,201,746920,23035,176058,10728,161869,9847,14189,2713,454352,13565,353535,10965,100817,6645,116510,4844,116440,4845,70,83,575024,20118,127175,8229,123628,8202,3547,1360,370549,13262,327079,13063,43470,3940,77300,4800,77007,4738,293,269,1180861,23636,205167,8173,200996,8146,4171,1449,833108,16879,782814,16758,50294,4154,142586,5595,142311,5657,275,256,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4401009,3936,824819,21095,299779,11779,282142,11519,17637,3397,463238,12430,251684,9370,211554,8362,61802,3034,60987,3026,815,481,928633,27348,243397,12536,227408,11816,15989,3484,536077,16058,319908,10574,216169,9979,149159,5832,148002,5839,1157,612,719282,24756,178726,9570,164241,9472,14485,2603,436765,16090,309923,12361,126842,8806,103791,4906,103312,4940,479,390,586751,20030,137354,7436,131167,7268,6187,1849,379671,13700,305380,11755,74291,5904,69726,4980,69204,4931,522,402,1341524,25106,239342,9369,232670,9100,6672,1751,948099,18036,853905,17344,94194,5693,154083,6026,153502,6033,581,380,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290891,1490,167242,7702,47727,4045,46052,4059,1675,689,100267,4585,77980,3984,22287,2315,19248,1717,19197,1706,51,87,258678,11090,62364,5287,58255,4958,4109,1205,144205,6726,107145,5517,37060,3530,52109,2843,52081,2833,28,55,235369,12523,52028,4826,49340,4537,2688,850,140912,8168,111113,6765,29799,3507,42429,2905,42374,2906,55,72,194657,8222,38444,3798,37264,3830,1180,537,125842,6088,112763,5905,13079,1879,30371,2420,30331,2420,40,41,434945,11403,67483,4954,66399,4845,1084,493,308159,7529,288950,7277,19209,2272,59303,3328,59255,3328,48,82,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5620209,4336,556711,21009,173113,11051,162997,10588,10116,2399,330690,11919,218313,10597,112377,6142,52908,3515,51723,3440,1185,582,733191,28671,221270,13772,200934,12879,20336,3846,404385,16098,265084,12635,139301,7796,107536,5522,105308,5394,2228,856,788465,23142,208806,10698,192811,10512,15995,2926,465797,14994,339664,13245,126133,7554,113862,6000,112178,6010,1684,807,706493,21383,171624,9519,164030,9835,7594,1984,449225,13650,374339,12234,74886,6348,85644,4712,84488,4664,1156,731,2835349,30618,554248,13853,545500,13739,8748,2039,1954002,19730,1844014,19680,109988,6754,327099,7773,322741,7589,4358,1304,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
