GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002EA,C14003_002MA,C14003_003MA,C14003_003EA,C14003_004MA,C14003_004EA,C14003_005MA,C14003_005EA,C14003_006MA,C14003_006EA,C14003_007EA,C14003_007MA,C14003_008MA,C14003_008EA,C14003_009MA,C14003_009EA,C14003_010MA,C14003_010EA,C14003_011MA,C14003_011EA,C14003_012EA,C14003_012MA,C14003_013EA,C14003_013MA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017MA,C14003_017EA,C14003_018MA,C14003_018EA,C14003_019EA,C14003_019MA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023EA,C14003_023MA,C14003_024EA,C14003_024MA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027MA,C14003_027EA,C14003_028MA,C14003_028EA,state
0400000US46,781420,1922,183022,4964,5118,964,43014,2339,52233,2718,29674,1101,14621,2835,19829,2006,11115,1342,7418,1454,30347,3696,3333,800,5196,1173,5804,1256,2819,714,4968,2748,3058,1226,2290,708,2879,786,568051,3414,13994,1507,3411,792,988,503,1453,607,6858,1057,32670,2244,90395,2413,418282,2748,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6112740,4905,1330781,14383,39128,3144,337960,8624,371765,8171,219008,3677,100244,5012,127787,5939,76400,4739,58489,3788,267410,9834,27330,2631,48406,3549,48894,4117,27294,2566,25344,3147,36129,3631,26489,2735,27524,2571,4514549,11704,95798,4713,21536,2878,7527,1798,8431,2079,57571,4112,270197,7142,711766,6829,3341723,6519,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24123776,12046,6418111,25080,208416,7940,1710368,19767,1761832,19241,1023677,6353,465361,10835,584998,14453,386462,9635,276997,10459,779689,17965,130376,6296,153349,7204,111419,5693,59542,3558,64327,4523,102636,8252,77143,4571,80897,5798,16925976,23805,457208,10334,75420,4753,24898,3388,37704,3590,238419,8622,1141704,14609,3143936,12077,11806687,13522,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2615239,3264,777542,7567,22099,1956,217554,5031,215235,5756,119408,2019,47923,3028,67224,3768,57424,4289,30675,2093,132874,6550,20099,2066,19299,2202,10543,2009,6803,1250,14997,1974,31195,3385,17532,2229,12406,2835,1704823,8868,60175,3266,12649,1758,3870,938,4712,1222,29109,2617,127521,4593,374220,5443,1092567,4059,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608128,1162,124933,3226,4030,1012,28865,1652,35893,1794,21067,819,10939,1162,12525,1522,5812,1038,5802,1000,28981,2452,2749,702,2363,580,3183,734,3233,741,5010,966,7647,1291,2335,651,2461,694,454214,3356,7657,998,1448,606,792,416,549,237,4359,710,24777,1830,61581,1503,353051,1847,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7727526,6289,1767882,15323,43014,3166,419783,8889,464448,8482,281969,3946,158145,8574,182341,9064,116272,6295,101910,6176,353614,10814,59845,3164,64175,4058,47212,3293,25030,2481,28151,3701,45345,4646,41317,3330,42539,3532,5606030,15639,107482,5305,25072,2852,9116,1849,9384,1604,61378,5249,334335,10485,927308,10013,4131955,9497,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6479644,6188,1447695,14133,30158,2851,352991,8386,385202,8479,240834,3595,116998,5036,144958,6507,95966,4934,80588,4724,256999,10577,38731,3179,55717,4313,42951,3486,21707,2159,18462,2434,29100,3580,21767,2780,28564,3007,4774950,13576,104468,5118,28514,2990,7953,1449,9505,2014,50701,3361,295037,6850,818310,6686,3460462,6907,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1794317,2984,381867,6605,10135,1536,97062,4061,101418,4003,60950,1849,32791,2877,42524,2914,20084,2213,16903,1842,45685,3876,4417,1051,6386,1448,5945,1475,3832,1000,4021,1341,7899,2119,6177,1295,7008,1221,1366765,6996,27669,2509,4109,1170,1452,626,3652,1141,17707,2043,67601,3489,191694,3536,1052881,3008,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5480979,3730,1244746,12217,40138,2785,293407,5613,325085,6520,208313,2838,105300,5348,134835,6514,72852,4228,64816,3238,253620,10093,21426,1616,54065,3546,51970,3538,20332,1866,21965,3693,34097,5034,24150,2369,25615,2647,3982613,9567,83420,3291,15287,1845,6426,1049,6271,1245,40318,3315,218029,6220,620025,5300,2992837,5673,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,540935,1746,131223,4343,3661,1049,32627,2248,34347,2372,20103,911,11907,1644,13878,1357,7633,1299,7067,1465,10713,1792,2282,725,3123,969,1100,508,318,226,979,692,458,317,972,415,1481,574,398999,4336,11552,1643,2958,1133,391,279,731,412,4682,1139,24887,2134,68263,2690,285535,2603,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3592055,4081,664780,8533,35788,2916,174621,6329,207876,6431,120052,2901,47163,2617,52548,3459,16495,1562,10237,1610,330963,9607,14110,1900,57536,3143,56576,4084,34925,2326,32224,2397,66475,3730,41315,3038,27802,2414,2596312,9187,43271,2623,4374,1113,3926,907,14511,1872,35379,2825,145767,4809,424946,4153,1924138,3316,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
