GEO_ID,C22002_001E,C22002_001M,C22002_002E,C22002_002M,C22002_003E,C22002_003M,C22002_004E,C22002_004M,C22002_005E,C22002_005M,C22002_006E,C22002_006M,C22002_007E,C22002_007M,NAME,C22002_001MA,C22002_001EA,C22002_002MA,C22002_002EA,C22002_003MA,C22002_003EA,C22002_004EA,C22002_004MA,C22002_005EA,C22002_005MA,C22002_006MA,C22002_006EA,C22002_007MA,C22002_007EA,state
0400000US30,402747,4175,37192,2610,19458,2065,17734,1898,365555,4292,94358,4181,271197,5327,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,65852,3963,39439,3354,26413,2341,653452,5636,188201,4183,465251,6408,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,97141,5185,56333,4001,40808,3309,892670,8327,278432,7760,614238,8977,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,42581,2891,20239,2277,22342,2314,472850,5263,135097,4686,337753,5483,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,214973,6929,116324,5586,98649,5057,2957448,13412,987099,8638,1970349,13433,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,99329,4414,62235,4411,37094,2966,665854,6895,194130,6206,471724,7299,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,997131,15544,478522,10189,518609,12914,6199296,21688,1829050,14909,4370246,20558,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,482298,11011,275978,9190,206320,7247,3188561,15925,931774,13144,2256787,17511,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,22964,1762,11497,1122,11467,1472,257448,3673,66038,2478,191410,3611,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,637612,12202,332713,8407,304899,8387,3887454,16839,1084186,11386,2803268,17353,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,195883,5242,112550,4984,83333,4239,1237076,8540,355849,7637,881227,9107,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,269533,8357,127598,5933,141935,6229,1237604,10059,330135,8672,907469,9503,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,564362,11250,288881,8882,275481,7968,4371668,17194,1166868,12851,3204800,17399,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,58475,3584,24750,2397,33725,2594,343820,4986,94270,4296,249550,4837,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,255795,8097,145455,6842,110340,5331,1505598,11114,416482,8854,1089116,11958,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,32558,2778,17870,2021,14688,1670,286397,4075,78530,3269,207867,4107,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,415861,8480,223853,7196,192008,5277,2024802,12739,554795,9757,1470007,11932,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,1123649,18084,763930,13566,359719,11410,7615015,22785,2593342,18163,5021673,22375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,78187,3336,52779,2935,25408,2154,801838,5594,327796,6832,474042,6072,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,33981,2465,14673,1902,19308,1910,222941,3589,56363,2607,166578,3894,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,256388,7929,139586,6226,116802,5076,2736344,15711,841959,11787,1894385,15349,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,346450,8134,181289,6519,165161,5648,2260413,11641,643900,9830,1616513,12141,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,114433,5153,60085,3928,54348,3285,627507,7065,147274,5477,480233,6667,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,249977,6663,142687,5161,107290,4587,2029555,10096,549800,7866,1479755,11504,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,13874,2000,8434,1694,5440,1267,208929,3870,60570,3900,148359,4363,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,484807,9039,206212,6924,278595,6364,834641,8721,272042,5651,562599,7737,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
