GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001MA,B01001_001EA,B01001_002MA,B01001_002EA,B01001_003EA,B01001_003MA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006MA,B01001_006EA,B01001_007EA,B01001_007MA,B01001_008EA,B01001_008MA,B01001_009EA,B01001_009MA,B01001_010EA,B01001_010MA,B01001_011MA,B01001_011EA,B01001_012MA,B01001_012EA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015EA,B01001_015MA,B01001_016EA,B01001_016MA,B01001_017EA,B01001_017MA,B01001_018EA,B01001_018MA,B01001_019EA,B01001_019MA,B01001_020EA,B01001_020MA,B01001_021EA,B01001_021MA,B01001_022MA,B01001_022EA,B01001_023EA,B01001_023MA,B01001_024EA,B01001_024MA,B01001_025EA,B01001_025MA,B01001_026EA,B01001_026MA,B01001_027EA,B01001_027MA,B01001_028MA,B01001_028EA,B01001_029EA,B01001_029MA,B01001_030MA,B01001_030EA,B01001_031MA,B01001_031EA,B01001_032EA,B01001_032MA,B01001_033MA,B01001_033EA,B01001_034EA,B01001_034MA,B01001_035EA,B01001_035MA,B01001_036MA,B01001_036EA,B01001_037MA,B01001_037EA,B01001_038EA,B01001_038MA,B01001_039MA,B01001_039EA,B01001_040MA,B01001_040EA,B01001_041MA,B01001_041EA,B01001_042MA,B01001_042EA,B01001_043EA,B01001_043MA,B01001_044MA,B01001_044EA,B01001_045MA,B01001_045EA,B01001_046MA,B01001_046EA,B01001_047EA,B01001_047MA,B01001_048EA,B01001_048MA,B01001_049EA,B01001_049MA,state
0400000US13,9712587,-555555555,4742754,6636,346660,4051,360826,7201,352010,7271,217627,3552,152699,4802,77614,5828,72912,5072,198226,6468,325556,4726,321496,3857,328300,7170,362562,7560,353584,3741,322606,2796,269254,6185,103487,5065,140211,5033,71067,3853,96448,4334,112353,4130,76758,2960,47235,2918,33263,2329,4969833,6636,335654,3812,346455,7359,333182,7099,202107,3195,147033,5669,77442,5704,70421,4969,186096,6170,335252,3673,340599,3788,357222,8145,358799,7384,366121,3989,344898,2953,303429,6254,109865,5138,158484,5125,85321,4232,107714,3435,137588,4451,102460,3508,80139,4094,83552,3529,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1363621,-555555555,684087,1583,44748,995,42987,2202,42198,2259,27085,833,19065,1069,11947,1602,11685,2023,28919,2346,49070,764,44436,1017,45463,3057,44456,2711,48219,873,48061,450,44378,2379,18958,2135,24531,2082,14224,1486,15277,1587,19974,1684,16678,1533,10811,1253,10917,1391,679534,1583,41945,1007,39351,2196,41323,2177,24024,733,15881,1234,8267,1534,10375,1881,26893,1919,44939,995,42505,887,41018,2423,45377,2358,48813,1019,49350,710,47456,2328,19669,2146,22103,1938,12886,1484,17648,1602,22906,1640,19424,1477,17583,1284,19798,1419,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1571450,-555555555,787506,2645,62904,1409,59747,3070,62547,3430,36015,1305,23742,1581,10822,1950,10555,1647,33422,3069,53862,1855,51292,1245,46436,2571,51623,2867,51916,1298,52285,1184,47647,2132,18156,1610,23895,1691,12629,1518,16864,1612,24402,1539,15041,1289,12207,1456,9497,1208,783944,2645,57804,1423,60381,2908,56859,2637,32703,1364,23294,1657,10430,1691,10809,1518,31587,2302,52204,1401,52082,1481,45166,2388,50146,2644,51160,1268,52465,866,48868,2629,18490,1728,23295,1736,14019,1615,18334,1709,24356,1746,17982,1685,14805,1442,16705,1716,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12843166,-555555555,6294434,5283,424695,2500,434562,8774,457213,8402,281644,1877,190041,3270,96175,4792,93806,5044,257780,6214,453760,2646,433533,2722,424386,7674,434972,7659,461428,2371,456756,2158,395342,6329,136699,4722,182669,5233,95003,4084,131450,4311,164469,5255,122834,3939,94168,2900,71049,3231,6548732,5283,408236,2159,424714,6910,425979,6928,268887,1939,186499,5762,91068,3465,85026,4813,251079,5578,452964,2618,434419,2114,418260,7939,449806,7887,472795,1895,474711,1881,424702,6109,146103,4983,197635,5667,107112,4472,153964,4759,202929,5320,160321,4260,140398,4329,171125,4516,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US21,4346266,-555555555,2140493,4037,143615,2328,143663,4500,151195,4257,89894,2491,65768,3474,30375,2938,29677,2705,89215,4173,141972,2519,139897,2362,145351,4068,146082,4160,157977,1755,155477,1450,141473,4170,48988,2936,71124,3349,36267,2721,47871,2790,68079,2944,45968,2101,29985,2033,20580,1808,2205773,4037,136140,2398,136835,4748,138634,4191,81360,2092,61584,2561,28686,2817,29174,2796,87143,4345,139911,2448,141803,2213,137378,4279,149266,4259,163021,1292,163193,1445,152131,4437,53194,2897,75549,3926,39542,2666,58916,2792,75823,2579,59290,2643,47851,2699,49349,2504,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US18,6490621,-555555555,3197124,3805,222896,2638,229852,5572,230423,5120,141701,1974,101809,2621,51135,3431,52909,3994,127187,3858,210111,2692,207572,2904,203550,6285,214701,5892,234608,1765,234641,1952,208044,4540,71446,3480,96113,3321,48979,2620,70768,3231,90942,3112,66409,2985,49524,2464,31804,2399,3293497,3805,210419,2457,223271,5563,215739,5950,131814,1759,96814,3028,51300,3629,48868,3756,124686,4742,207566,2339,203267,2160,204652,5087,216128,5091,239194,1757,237797,1470,214080,4652,76885,3240,106452,3977,58245,2778,77419,3659,108490,3428,87190,2916,74569,2875,78652,3125,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3049883,-555555555,1505879,3896,100817,1653,99430,3411,106123,3313,62498,1637,50757,2310,21287,2237,21799,2346,62733,2882,100234,1822,94603,1735,87372,3276,97986,3272,107603,1288,112081,1344,100412,3140,35304,2176,51792,2689,23579,1694,34052,1551,48233,1843,34609,1533,28400,1594,24175,1456,1544004,3896,98848,1856,99992,3785,94552,4173,62414,1921,45384,2104,26214,2605,21976,2585,56274,3002,96654,1804,91531,1584,89517,3122,91421,2864,107624,1351,111868,1304,99954,3460,38746,2396,51260,2706,29087,1871,37704,1939,52398,2151,47751,2414,41480,1943,51355,2390,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2859169,-555555555,1417134,3693,103828,2078,107820,3730,99384,4194,61545,1926,46016,2319,22266,2513,22056,2782,59076,3887,99682,2299,90193,1839,84628,2877,90643,3020,100501,1871,101760,1298,88870,3337,30292,1830,45100,2773,21621,1654,30311,1953,39090,1860,27703,2047,23459,1611,21290,1704,1442035,3693,101272,2058,100470,2964,94840,2988,57667,1786,42663,3221,20564,2643,20328,2861,58693,3423,94891,1824,87730,1906,85528,3710,88045,3438,103405,1694,102256,1683,90887,2627,31162,2015,46073,2656,24480,1565,32611,1769,45109,1984,39339,2229,34550,1884,39472,1797,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US22,4544228,-555555555,2227014,4151,159272,2481,156672,5227,159514,5270,97921,2671,69588,3403,37044,3619,34927,3371,102176,5051,160537,3284,149015,3077,143403,4872,141474,4422,156015,2598,160990,2568,141392,4412,49689,3034,69313,3597,35756,2166,49076,2723,60217,3078,43081,2453,29123,2095,20819,2039,2317214,4151,154736,2393,155140,4933,145848,5158,88949,2219,68354,2876,34412,2969,35333,3291,98435,3679,165783,2775,147249,2356,140890,5066,147924,4410,166761,2592,165323,1942,156002,4108,53555,2938,71003,3952,40401,2674,53892,3154,74504,2960,58582,2942,48032,2619,46106,2690,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1327567,-555555555,648889,1474,35495,869,38653,1973,40267,1904,26451,760,18717,814,9000,1219,8908,1563,22903,1548,36552,896,34275,742,40083,2476,44578,2475,52596,819,53737,481,48511,2252,19230,1888,26347,1846,13979,1435,17534,1298,22352,1490,17175,1312,12916,1282,8630,1036,678678,1474,33075,838,35837,2290,39485,2225,24388,449,17290,734,9339,1747,8377,1438,22368,1950,36647,639,37083,816,39060,1973,48098,1991,54256,541,56408,566,50000,1950,20230,1738,28481,1779,13083,1365,20137,1610,25699,1646,20983,1655,19187,1709,19167,1492,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5785982,-555555555,2799597,3400,188259,1683,185224,4442,193952,4457,123086,1894,87230,2683,42024,3121,39904,3186,116206,3873,195217,1681,180144,1794,180511,5595,202548,5211,220708,2150,212814,1978,178769,4478,66515,3465,85598,3813,45674,2681,61193,2850,71682,2840,55414,2917,36378,2298,30547,2267,2986385,3400,176669,1603,185529,5272,182166,5159,116887,1805,81244,2206,37477,2772,40565,3491,116086,4521,200282,1751,191641,1709,194077,6209,217484,5732,238405,1618,227986,1265,197974,5059,73706,3650,98843,4798,53791,2918,66285,3611,91173,3414,72164,3436,60093,3586,65858,3105,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
