GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002EA,B15002_002MA,B15002_003EA,B15002_003MA,B15002_004MA,B15002_004EA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007MA,B15002_007EA,B15002_008MA,B15002_008EA,B15002_009MA,B15002_009EA,B15002_010EA,B15002_010MA,B15002_011EA,B15002_011MA,B15002_012MA,B15002_012EA,B15002_013EA,B15002_013MA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020MA,B15002_020EA,B15002_021EA,B15002_021MA,B15002_022EA,B15002_022MA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025EA,B15002_025MA,B15002_026MA,B15002_026EA,B15002_027MA,B15002_027EA,B15002_028EA,B15002_028MA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035EA,B15002_035MA,state
0400000US36,13089848,5372,6172582,4529,102524,5493,56581,4237,127551,6474,145001,7720,103358,6042,141532,6726,144207,6446,137896,6166,1722281,19178,288093,7845,759242,13721,449759,9598,1168128,15063,518197,9383,204201,6941,104031,4292,6917266,3715,118586,5320,74076,4582,132527,7533,164564,6978,108680,5035,145531,6084,149153,6635,130340,6321,1904954,19918,309701,8718,791623,13076,622296,12038,1265203,15261,789003,13292,142267,4783,68762,3772,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6325621,8504,2998220,5253,40163,3833,26958,2747,48056,4102,76053,4276,82020,4416,101473,5729,94000,5597,45925,4462,853277,14271,175772,7346,451636,9506,214066,6886,521729,11990,167556,5476,57716,3026,41820,3018,3327401,6011,32160,2741,20647,2418,38188,3121,72507,4270,74011,3847,87567,4910,85471,4355,39628,2805,896365,12797,233281,7049,531428,11936,331650,9959,601389,12238,218582,7415,37747,2731,26780,2349,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,442946,1407,220593,1198,1552,499,475,226,782,459,8466,983,1712,407,4089,909,3123,611,2373,600,61558,2554,13706,1521,38151,2560,27337,2215,39984,2512,10400,1393,4099,980,2786,727,222353,1070,1028,404,479,316,337,194,8655,940,1101,325,2805,690,3889,897,1897,525,58313,2233,15746,1502,38553,2501,24520,1795,47430,2477,14146,1459,1779,539,1675,482,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7720849,4652,3687918,4286,29704,2847,10042,1667,18748,2087,68068,4065,57852,3537,88967,5263,114231,5722,70371,4614,1321380,16325,243737,7880,498965,9629,238146,7239,592154,11295,211446,6113,75848,4095,48259,3134,4032931,4062,30096,3064,8892,1298,16183,1886,72780,3625,57282,3500,97907,3980,110801,4735,63169,3752,1397603,15050,285687,8501,555149,11240,364299,9238,618373,11123,282945,7205,44125,2717,27640,2155,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2449213,4397,1187348,3456,10215,1718,6998,1188,16182,2040,23904,2615,25105,2358,29588,2811,38574,3298,19063,2098,385412,8656,81249,3757,203785,6087,71894,3899,182114,5002,57482,3238,21849,2163,13934,1529,1261865,2894,10678,1758,4653,1074,13796,1526,25104,2386,25893,2639,31280,2763,38429,2820,17760,1779,399443,6751,101224,4560,213688,5874,94755,5269,194486,6420,72845,4043,11111,1775,6720,1166,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2614886,3688,1272231,2719,12196,1699,9227,1726,16660,2682,18563,2223,18191,2686,26554,2962,27838,2737,24665,2470,320728,8333,95711,4995,233644,5560,96675,4307,232856,6656,84483,3812,31370,2270,22870,2376,1342655,2655,10801,1694,7028,1434,16838,2381,15837,2058,16727,2409,24993,2922,26926,3228,21093,2102,332588,9115,127049,4927,255373,7245,107178,4975,245277,6272,101905,4426,21343,2145,11699,1460,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8654829,5036,4126181,4179,38944,3434,12319,2048,25908,2565,78496,4663,62316,3573,102022,5131,100062,5208,64943,3811,1545842,16970,218435,6916,464388,10883,268836,7741,701408,11368,274748,7591,103033,4467,64481,3956,4528648,3872,41710,2999,12737,1917,22049,2438,92754,4573,62195,4025,110851,5311,112081,4676,61300,3321,1700473,13836,253512,6308,490005,9996,369166,7675,743815,11922,354017,8774,60633,3145,41350,2678,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,709979,1294,333527,1351,7863,1741,3242,938,5540,1245,8310,1327,6687,1467,9825,1839,9086,1589,7364,1481,90981,4209,15689,1868,44737,2984,22108,2209,61984,3348,25305,2506,8352,1315,6454,1211,376452,1109,7213,1424,5075,1008,5391,1366,9442,1755,7174,1386,8283,1191,10594,1693,6040,1218,102011,4079,22300,2750,49787,3664,30651,2355,66204,3372,36926,2621,5625,1156,3736,929,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3074357,4942,1459418,4097,18882,2247,12535,2031,20836,2619,33303,2910,40439,3539,49974,3951,45702,3898,29474,3054,453006,10558,81703,3755,210658,7837,106302,4966,233127,7000,80897,4291,26782,2207,15798,1898,1614939,3137,18390,2079,8012,1440,19745,2276,36362,3029,34402,2872,46411,3537,51742,3793,23672,2572,484771,9335,100567,4889,239863,7565,153115,6298,251214,7259,117158,5181,15725,2067,13790,2122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,532379,2184,262639,2031,1940,624,542,380,1899,923,9646,1031,3689,952,4427,1127,4612,890,3487,798,87803,3544,13521,1552,38059,2835,24451,2014,46652,2714,13075,1529,5620,907,3216,780,269740,1502,1927,782,371,284,775,402,7658,990,2804,972,5027,1017,3691,967,2720,1039,80624,3789,18825,1579,45184,2700,28911,2482,52108,2654,15294,1429,2576,704,1245,524,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4242391,5415,2019720,4135,25092,2446,14132,1603,23613,3063,71072,4398,44813,3829,65333,4739,68574,4622,40017,2830,689442,11633,108979,5136,291488,7502,103747,5368,302005,7957,101876,4710,38924,2867,30613,2386,2222671,3691,22061,2660,11409,1861,20028,2154,77394,4070,46223,3177,63529,4103,64921,4335,35631,2913,732689,10484,152555,6267,329925,8678,159360,6090,319122,8988,145669,6111,25750,2298,16405,2273,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15772122,8854,7667730,6606,150865,5571,136628,7231,281457,10096,190607,8228,240628,8604,183700,7937,219407,7463,130493,5650,1951627,20320,450586,10505,1244797,17582,453745,11554,1320377,17375,463999,10279,143753,6038,105061,5095,8104392,5657,154424,6038,134426,6966,281659,9582,203855,7459,229355,8358,186443,7528,203984,7301,120390,5092,2081614,19655,549978,13474,1352868,20114,546816,12826,1413344,19139,503483,10355,86822,4431,54931,3529,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1584824,1842,787073,1617,4960,1085,3801,909,10009,1694,5386,1094,8949,1804,9846,1618,17248,2090,17195,2315,182936,5223,55508,3105,153518,6423,62869,3978,160762,5397,61584,3639,17646,1736,14856,1449,797751,1651,5614,1159,3450,971,9257,1574,6466,1259,8263,1630,10516,1537,15936,1788,12140,1914,204747,6312,67955,3506,162812,6144,80302,4154,154865,5346,43514,3126,7175,1273,4739,1017,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,431042,1273,207322,924,1568,629,333,217,1027,405,4931,817,3561,1139,3758,859,4077,970,3188,642,70256,3078,11078,1424,21470,1976,15658,1889,39827,2405,17014,1508,5429,902,4147,766,223720,978,712,355,423,270,472,280,3663,671,1608,479,3483,726,3992,923,1960,508,65473,2733,15101,1723,28287,1897,20132,1767,47811,2115,24168,1853,3710,861,2725,487,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5361301,8828,2572980,7272,31998,2834,18234,2932,38791,4509,70632,4386,51977,4017,66910,4905,62838,4051,39360,3073,655041,11536,136371,5561,355160,8567,151613,6439,499851,10675,272282,7957,72288,3709,49634,3297,2788321,5346,28145,3130,11347,1694,30735,2788,63790,4563,39546,3311,66141,4194,63894,4281,37338,2755,708905,11235,171020,6090,415875,9167,210022,8311,575935,10507,281580,7541,53110,3111,30938,3068,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4505657,3392,2210655,3182,25110,2807,14200,2222,23080,2652,28682,2894,28544,3005,39196,3586,44458,3456,37575,2810,526338,10833,167233,6283,377131,9211,198139,6122,445699,8392,167216,5748,49984,2803,38070,2934,2295002,3047,29502,2974,12500,1581,24190,2621,28663,2672,22849,2352,31281,2965,38287,3230,31175,3150,546240,10739,193996,7568,410867,10214,227183,6711,452185,9091,186210,6518,37018,3161,22856,2297,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294747,3486,626244,2630,6354,1427,3579,1026,6197,1301,25996,2625,20614,2219,23119,2386,19381,2428,7704,1289,268015,6903,33746,2861,76211,3759,27258,2295,68541,3838,24094,2247,8864,1223,6571,1270,668503,2097,4640,1116,1437,539,5825,1209,24620,2475,17775,1888,22802,2056,20361,2307,6817,1233,270531,6538,42519,3066,84613,4595,47788,3337,72309,3639,37003,2859,5765,1090,3698,939,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3800295,4346,1857819,3632,13550,1499,5354,1238,11677,1285,33021,2103,19123,1787,34212,2882,46706,3026,32669,2541,637173,10142,125576,4302,257458,6539,158930,5823,309346,7287,114255,4758,35453,2448,23316,1943,1942476,2541,17426,2483,4259,985,9685,1330,36270,2172,16721,2100,29570,2351,41850,2999,23332,1955,628123,8746,140275,4616,280418,6191,195564,4265,350506,6415,134402,4518,20356,2026,13719,1563,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,370951,2166,186793,1714,769,416,262,202,1164,600,3588,988,2413,748,1972,663,3187,948,2014,641,59129,2934,15170,1789,35590,2892,16736,1865,27968,2350,11389,1742,2721,649,2721,618,184158,2057,369,329,269,211,271,185,2984,852,1887,715,3431,923,2355,642,1703,658,52854,3309,16198,1746,34241,2647,22921,2166,30264,2780,11167,1836,1675,706,1569,668,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2444933,1673,1132408,1295,30513,2857,71205,3684,59507,3968,70341,3921,56165,3067,25859,2735,34550,2250,19667,2391,318325,7811,21934,2488,130320,5686,84547,3754,145958,4968,37434,2674,16592,1889,9491,1504,1312525,838,34527,2966,87410,3878,69314,3348,61321,3310,56255,3449,22974,2589,26890,2606,20322,2113,305384,6702,22342,2073,143201,5358,127639,5450,243996,5416,66890,3629,14435,1923,9625,1323,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
