GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001EA,B17001A_001MA,B17001A_002EA,B17001A_002MA,B17001A_003MA,B17001A_003EA,B17001A_004EA,B17001A_004MA,B17001A_005EA,B17001A_005MA,B17001A_006MA,B17001A_006EA,B17001A_007EA,B17001A_007MA,B17001A_008MA,B17001A_008EA,B17001A_009EA,B17001A_009MA,B17001A_010EA,B17001A_010MA,B17001A_011MA,B17001A_011EA,B17001A_012EA,B17001A_012MA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015EA,B17001A_015MA,B17001A_016MA,B17001A_016EA,B17001A_017EA,B17001A_017MA,B17001A_018MA,B17001A_018EA,B17001A_019MA,B17001A_019EA,B17001A_020EA,B17001A_020MA,B17001A_021MA,B17001A_021EA,B17001A_022MA,B17001A_022EA,B17001A_023EA,B17001A_023MA,B17001A_024EA,B17001A_024MA,B17001A_025MA,B17001A_025EA,B17001A_026MA,B17001A_026EA,B17001A_027MA,B17001A_027EA,B17001A_028EA,B17001A_028MA,B17001A_029MA,B17001A_029EA,B17001A_030EA,B17001A_030MA,B17001A_031MA,B17001A_031EA,B17001A_032MA,B17001A_032EA,B17001A_033EA,B17001A_033MA,B17001A_034EA,B17001A_034MA,B17001A_035EA,B17001A_035MA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038EA,B17001A_038MA,B17001A_039MA,B17001A_039EA,B17001A_040EA,B17001A_040MA,B17001A_041EA,B17001A_041MA,B17001A_042MA,B17001A_042EA,B17001A_043MA,B17001A_043EA,B17001A_044EA,B17001A_044MA,B17001A_045MA,B17001A_045EA,B17001A_046MA,B17001A_046EA,B17001A_047MA,B17001A_047EA,B17001A_048MA,B17001A_048EA,B17001A_049EA,B17001A_049MA,B17001A_050EA,B17001A_050MA,B17001A_051MA,B17001A_051EA,B17001A_052MA,B17001A_052EA,B17001A_053MA,B17001A_053EA,B17001A_054EA,B17001A_054MA,B17001A_055MA,B17001A_055EA,B17001A_056EA,B17001A_056MA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059EA,B17001A_059MA,state
0400000US34,6004158,20424,442249,17897,194252,10431,21279,2937,3889,937,21732,2268,9834,1482,3617,903,6608,1310,24948,2986,19145,2804,21973,2846,26633,2999,17117,2286,8615,1515,8862,1443,247997,10250,18737,2682,3013,700,19631,2779,10688,1762,2425,829,6369,1587,29111,2803,32593,3573,31858,3040,28749,2990,24815,2607,15459,2108,24549,2564,5561909,23419,2724223,14360,145692,3183,30716,2949,202035,5409,109166,4653,37501,2531,75956,2611,205943,4420,321891,4566,376732,4402,463097,4145,371842,3028,211529,2263,172123,2194,2837686,12733,139734,3307,35154,2562,190158,4444,103573,4120,37536,2754,71826,2946,189229,3658,305989,3924,380896,3840,480091,3608,393091,3169,244994,2694,265415,3380,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488318,12284,265612,15321,119671,7704,12696,1910,2543,816,16426,2383,5898,1178,2562,1043,4030,1102,16555,3129,16503,2586,11992,1761,12449,1922,8287,1133,5111,1038,4619,1092,145941,9024,15780,2429,3513,1146,16304,2424,6493,1659,2059,757,5050,1321,17669,2103,23142,2366,14666,1851,14975,2326,11882,1655,6714,1262,7694,1589,1222706,17943,606901,10540,34062,2151,6722,1456,44685,3173,23288,2420,8054,1361,15728,1965,50170,3381,72229,2880,74411,3133,90942,2572,91873,1809,56489,1354,38248,1381,615805,10100,31154,2257,6056,1363,42168,3019,20023,2329,7927,1307,13790,1503,47293,2575,67667,2579,76230,2736,97693,2991,95817,2161,61089,1442,48898,1940,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12445883,26686,1355403,32360,595476,17571,58095,4537,10886,1418,64073,4282,28590,2873,10229,1580,19711,2096,88617,5316,75116,4590,61839,4241,64141,3983,60256,3628,26566,2284,27357,2916,759927,19325,58118,4161,10888,1797,60872,3735,28857,3168,10216,1416,19944,2145,114782,6007,106400,5656,84863,4746,79317,4456,72407,4142,46011,3233,67252,4313,11090480,35129,5471161,21906,283766,4968,58595,4159,366269,8598,200399,5375,70099,3586,145049,3850,430413,6743,722917,7513,755636,5617,900314,5071,748145,4073,438928,3232,350631,3123,5619319,20078,269499,4424,57098,3610,351713,7311,183167,5778,62730,3284,135280,3619,393197,6310,705887,6622,739461,5190,910518,4928,793722,5256,499144,3417,517903,5173,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6516284,15759,859782,25394,386380,13160,38234,3965,8820,1791,42390,3681,17253,2291,4780,1419,10525,1819,60188,4506,52126,4082,48105,4420,43835,3420,33481,2785,15976,1930,10667,1487,473402,16021,37420,3798,6978,1560,38562,3989,18568,2649,4095,1090,13389,2010,81624,5125,71867,4135,56710,4028,52656,3474,39640,2595,21902,2051,29991,2627,5656502,23699,2793864,12751,156313,3913,32011,3067,204347,5770,101768,4387,36735,2499,68514,3142,210430,5839,348497,5050,411954,4792,438166,3937,382456,3597,246674,2236,155999,2387,2862638,15892,147381,3540,32901,2893,188946,5360,102005,5051,32881,2421,63018,3591,183577,5830,343106,5416,404869,4511,448677,4254,413831,2637,276210,2070,225236,3224,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587094,1331,62921,4699,25747,2483,2481,628,893,528,1736,537,689,316,358,255,829,367,7240,1356,2170,688,1860,571,2324,618,1866,525,1627,504,1674,385,37174,2919,2269,774,1276,466,2725,686,586,384,153,146,953,477,9956,1497,4237,883,2279,581,2817,630,2534,573,2150,484,5239,833,524173,4851,270946,2907,16090,862,3810,758,17437,1291,9426,1136,3176,656,7254,688,23571,1660,38866,1044,33151,715,43054,610,38369,592,19850,527,16892,523,253227,3096,14809,873,3863,845,15623,1159,8327,1080,3378,625,5437,670,18919,1609,32892,969,30763,719,41532,648,35591,642,21183,535,20910,843,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9341169,12853,1205186,30156,541770,17211,62219,3719,12809,1984,66674,5042,26646,3014,9830,1841,16553,2170,82829,5671,72873,4585,55196,4113,61360,4035,45070,3097,15748,1905,13963,1708,663416,16440,55336,3180,11504,1697,59750,4391,26320,2821,9022,1540,16943,1682,112526,6496,103805,4702,75195,3767,71134,4063,56473,3707,27253,2461,38155,2876,8135983,30016,4025723,18106,207606,4318,44261,3410,289540,7487,158135,5451,56388,3181,108584,3934,313722,5788,489226,5172,545672,4391,665172,4316,573051,2980,331471,2828,242895,2410,4110260,17504,202811,3508,44393,3054,277928,6495,146530,4777,50918,2515,107780,3083,270582,6981,463747,4595,535362,4153,680359,4103,595360,3752,375368,2834,359122,4282,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2688758,8603,374921,12647,165121,7471,17670,2134,3443,939,20301,2113,8763,1387,2979,824,4212,1123,27867,3522,21787,2339,17590,2252,17208,1878,13181,1724,4693,1045,5427,935,209800,8354,19939,2457,4167,1125,19003,2361,9152,1609,1691,605,5431,1137,30922,2497,33663,2446,24556,2411,22151,2174,14408,1406,11066,1424,13651,1479,2313837,12768,1151487,7681,62581,2076,11797,1504,79055,3180,44029,2832,12211,1450,29179,1999,89290,3693,156330,3250,149478,2693,180765,2395,159414,2053,106307,1291,71051,1304,1162350,8959,61573,2731,11006,1483,73066,3265,39622,2694,14712,1470,25932,1829,86034,3800,142090,2850,143291,2287,184021,2455,169590,1650,113659,1489,97754,1959,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3207591,12648,455338,16387,212363,10497,20258,2727,3262,836,21652,2891,10200,1816,3515,877,7769,1550,33397,3669,30745,2578,22669,2638,24310,2432,21043,2391,8793,1575,4750,1015,242975,8963,19174,2273,3657,1037,20771,2343,8648,1759,2532,787,5454,1204,40427,2996,38269,3015,28731,2689,27855,2675,24046,2472,10736,1633,12675,1817,2752253,18228,1361185,11478,72497,2950,14211,1904,89921,3703,49908,3472,16957,1985,30452,2241,101590,3921,181786,3123,183796,3543,206726,2878,205956,2587,120921,1978,86464,1334,1391068,9567,67526,2406,13317,1538,90458,3819,44653,3014,15435,1767,34030,1933,91908,3633,175507,3440,176388,3346,213571,2892,216852,2624,130107,1894,121316,2164,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10196894,13906,1076294,25877,476264,15548,43538,3688,8693,1423,50041,3853,23201,2315,7238,1236,16164,2417,86678,6781,54887,3836,48888,3654,54085,3105,46459,3309,18048,2029,18344,1878,600030,15153,42440,3350,9597,1866,47307,3747,22274,2525,7967,1252,15773,2113,103590,5790,79391,4764,66185,3441,67046,4026,55015,3525,32700,2307,50745,3432,9120600,23416,4503392,15411,227245,3415,44746,3048,307662,6086,163856,4740,57934,3059,122359,3296,338181,7427,534818,4603,599619,4034,756212,4306,652522,3744,386845,2308,311393,2600,4617208,14667,217059,3442,45882,3006,284493,5696,155846,4882,53386,2622,114553,3365,304083,6594,510298,4532,591384,4051,765945,4515,676243,3847,434749,2381,463287,4386,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,826641,6486,84836,6958,37839,4030,3229,972,812,434,2577,810,2040,854,1252,681,512,367,6166,1570,4975,1421,3958,1103,5264,1081,4220,1213,1167,424,1667,586,46997,4514,2961,981,166,162,2597,774,1299,645,101,122,1661,717,9423,2229,5629,1376,5178,1184,5447,1421,6335,1268,2572,736,3628,929,741805,8056,361281,5390,17183,1235,3954,917,24642,1869,12999,1707,4315,782,9543,997,30032,2033,41224,1875,49461,1483,61523,1460,52501,1313,30115,646,23789,722,380524,5100,15559,1190,3852,980,24568,1788,12034,1392,4165,796,9090,925,26034,2352,41923,1551,50514,1280,66869,1518,53972,1398,33718,749,38226,1104,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3032114,8312,387640,14811,173425,7800,16216,2324,2915,967,16691,2651,8627,1708,2933,836,5275,1248,29194,3619,23477,2242,18515,2245,20821,2522,18322,2186,5673,1292,4766,862,214215,9364,18271,2182,3400,986,16442,2304,7871,1659,2354,826,5246,1419,37746,2914,30377,2774,26564,2767,24110,2705,20237,2303,10325,1658,11272,1700,2644474,16048,1312020,8769,71747,2363,14023,1869,94163,3470,48365,2976,15454,1953,31415,2298,97766,4537,162644,3236,182445,3079,201499,3012,185951,2249,130828,1461,75720,1099,1332454,10744,65546,2404,12381,1437,91367,4075,42647,2878,15203,1733,29787,1882,90382,4333,154546,3043,176097,2599,206295,3054,202008,2326,139876,1762,106319,1865,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,680430,2578,70408,5794,31332,3434,3082,970,714,389,3758,1145,1042,544,366,268,607,332,6594,1390,3448,994,2222,661,3629,1044,2772,698,1204,394,1894,480,39076,3339,2480,760,767,430,1670,576,1182,571,481,363,385,223,9775,1454,5576,1228,3019,892,2975,814,2980,772,2133,518,5653,803,610022,6278,309123,4027,20000,1218,3717,711,22098,1698,12580,1280,4107,631,8266,851,23180,1692,41116,1508,38197,846,48216,1129,43167,709,24879,576,19600,749,300899,3765,18120,997,3574,852,21966,1348,11689,1153,3526,743,8583,747,17589,1365,36422,1472,36810,1317,49627,874,41691,844,26479,723,24823,995,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4870971,10667,721380,23522,327989,13116,33747,3201,6841,1596,38033,3946,16726,2486,5780,1122,9727,1708,43519,3443,44999,3780,39369,3629,39987,3261,27658,2688,14142,1757,7461,1294,393391,13060,33537,2980,6514,1454,35249,3378,18330,2226,5607,1329,9383,1362,55519,3693,57188,4513,51331,3753,43232,2838,34468,2818,19582,2348,23451,2091,4149591,24928,2051094,13631,110145,3468,23279,2606,144574,5153,73793,3523,28441,2378,51657,3206,159620,4440,254968,4645,291139,3914,320495,3266,290883,2746,189051,2003,113049,1475,2098497,15192,105797,3698,21440,2276,137216,4614,69621,3994,25153,1965,46787,2500,151057,4570,247812,4909,281628,4010,335698,2926,307131,2994,205191,2604,163966,2953,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18309106,45395,2931319,44421,1315266,23623,179892,6834,35519,3464,198899,7846,83822,4583,26414,3133,52716,3565,188559,7351,161438,7100,129749,5646,109064,5732,79866,4337,39270,3162,30058,2406,1616053,28904,180937,8503,33502,3510,197173,8288,78894,4469,26268,2679,50106,3683,245338,10026,246206,9648,188828,6339,135736,5942,108480,4763,59970,3830,64615,3437,15377787,55725,7711153,33575,508586,8637,101301,4981,626328,10138,320034,8918,107286,4875,218485,6221,676983,11447,1095438,11973,1088085,10060,1162695,7353,924018,5960,534260,4001,347654,3341,7666634,30623,471766,9216,97679,5921,603784,10747,306320,8888,98350,5121,211680,6088,604624,9921,1017269,10635,1056686,8777,1170647,7348,957375,6485,588204,4431,482250,4378,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2426138,10819,279186,14147,129634,7960,16833,2146,2925,729,16780,2689,7416,1251,1611,556,5041,1018,26257,2823,20147,2457,13098,1834,9067,1630,6691,1172,2112,686,1656,710,149552,8105,17002,2143,3270,924,16979,2431,6141,1152,2501,861,3954,1081,36719,3538,22030,2118,15281,2085,10599,1648,6643,1178,3890,860,4543,1057,2146952,14711,1082607,8362,98201,2089,22107,2233,108204,3437,51853,3127,18815,1678,30888,1909,104727,3477,179245,3315,134816,2162,127852,2082,102131,2110,60441,877,43327,861,1064345,8508,92518,1986,17659,1916,106717,3380,50552,2424,16496,1540,30940,1568,95048,3978,170466,1964,129437,1956,128574,1849,106746,1413,65020,1136,54172,1313,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,574356,1750,70714,5083,32726,2933,3068,674,755,645,3047,890,1251,519,705,334,1181,456,5421,1254,3686,848,3152,713,4697,939,3602,763,1243,454,918,366,37988,3106,3283,883,623,359,2663,767,1293,536,228,145,815,333,7489,1250,6264,1053,3184,784,4593,869,3811,790,1788,500,1954,624,503642,5352,249403,3222,11783,770,1848,572,16771,1432,9484,926,2978,710,7161,707,17890,1372,28470,956,33051,793,43487,1004,39893,775,22102,454,14485,551,254239,3405,10607,881,1654,429,14977,1177,10354,1078,2918,536,7026,599,14674,1356,27158,1227,34185,804,45924,919,40761,889,23326,505,20675,712,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5423319,16898,483098,17439,207786,9231,18343,2535,3326,1112,18765,2543,9396,1596,3606,886,5434,1193,40381,3727,27484,3130,24598,2703,23771,2551,17992,2185,9093,1428,5597,1003,275312,10773,20925,2574,4768,1261,19468,2793,8739,1622,1852,551,6278,1267,52852,4309,39901,3466,31489,2911,29745,3007,25972,2689,14561,1659,18762,1942,4940221,22362,2463769,13668,140524,3788,27897,2825,177605,4528,92417,4124,29886,2284,65890,2999,190355,5974,322770,6590,352748,4163,401616,3701,337577,2617,196819,1982,127665,1506,2476452,13496,127093,2586,27592,2897,167637,4648,85683,4342,30956,2329,57768,2749,169045,4987,311664,4555,347241,3565,408156,3658,348288,2867,213169,1738,182160,2394,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5219441,14725,603207,20415,275396,11699,30331,3085,5148,1330,29852,3117,12395,1865,4447,1312,8190,1327,49537,3813,36339,3144,29318,3072,31950,2798,24473,2230,8528,1185,4888,1174,327811,12376,24845,2857,4702,1353,28477,2883,11109,2017,3482,887,8049,1669,63732,5193,54593,4311,35228,3344,34281,2941,29858,2812,13928,1340,15527,2166,4616234,22728,2315753,12671,124451,3599,27091,2388,155185,4945,84729,4157,30937,2293,59225,2849,178015,4724,312939,3999,319884,4049,374622,3259,332517,2494,187577,1309,128581,1454,2300481,13880,117867,3218,23149,2137,156556,5093,77616,3548,26445,2365,59023,2516,156739,5159,289270,4356,309545,3466,374447,3320,340442,3069,195213,1591,174169,2622,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1695896,3488,294526,12811,132760,7260,12211,1875,2656,792,13592,1863,6528,1617,2332,772,4255,993,20493,2179,16116,2042,15638,2397,16098,1901,12616,1587,6142,1094,4083,818,161766,7699,13993,1958,1537,523,13363,2153,6078,1143,2645,827,3762,877,24833,2637,24322,2401,19663,2245,19125,2145,15777,1715,7927,1180,8741,1188,1401370,13163,699065,8043,35322,2114,5894,1232,44821,2828,24548,2574,9183,1289,16878,1688,52573,3016,80864,2412,94697,2444,108423,2057,112041,1657,69477,1263,44344,1007,702305,7328,29807,1668,6151,1135,43120,2956,22512,2145,6689,998,15530,1595,45138,2472,75778,2727,92374,2547,112297,2285,112990,1749,74753,1261,65166,1503,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4830960,8216,506159,15777,225330,9820,24409,2247,4061,855,24264,2675,10761,1743,2994,725,6743,1299,45102,3823,28334,2520,23160,2332,23902,2522,17270,1906,6703,1183,7627,894,280829,9547,23927,2823,4129,976,24403,2285,9187,1434,3267,908,6851,1160,58316,4124,40749,2921,28709,2327,27466,2234,20373,2204,11298,1341,22154,2034,4324801,18090,2170974,11104,116161,2497,25351,2029,153364,4843,83322,3382,28065,1750,59077,2101,159786,4469,276303,3523,289286,2707,370915,2674,308549,2299,173578,1335,127217,1194,2153827,10571,109277,3193,23770,2026,143453,3738,79476,3616,29127,1902,54521,2146,137713,4114,255828,3361,279062,2772,368581,2435,306853,2408,185674,1618,180492,2598,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
