GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002EA,B22001_002MA,B22001_003MA,B22001_003EA,B22001_004MA,B22001_004EA,B22001_005MA,B22001_005EA,B22001_006MA,B22001_006EA,B22001_007EA,B22001_007MA,state
0400000US28,1079999,8323,177433,6880,41794,3041,135639,5831,902566,9571,333873,5030,568693,8839,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2350628,10288,313472,8367,68470,4344,245002,7190,2037156,11877,730730,6852,1306426,10452,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,402747,4175,37192,2610,7618,1096,29574,2550,365555,4292,138083,2875,227472,4573,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,719304,4689,65852,3963,12721,1549,53131,3567,653452,5636,220221,2930,433231,5587,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,989811,6963,97141,5185,24022,2603,73119,4866,892670,8327,310508,4111,582162,8267,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,515431,4523,42581,2891,9382,1377,33199,2732,472850,5263,168649,3403,304201,5276,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3172421,11815,214973,6929,63869,4054,151104,6043,2957448,13412,1074646,8878,1882802,13051,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,765183,5603,99329,4414,21898,2365,77431,4223,665854,6895,253442,5149,412412,6689,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7196427,16507,997131,15544,351369,8812,645762,12265,6199296,21688,2209376,11642,3989920,20387,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3670859,14413,482298,11011,113107,5324,369191,11253,3188561,15925,1105161,9001,2083400,14996,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,280412,3191,22964,1762,5112,907,17852,1534,257448,3673,84123,1846,173325,3349,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4525066,15956,637612,12202,148870,5652,488742,11060,3887454,16839,1426482,10050,2460972,17417,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1432959,7544,195883,5242,43416,2605,152467,5559,1237076,8540,443667,4870,793409,8762,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1507137,8164,269533,8357,63177,3783,206356,7163,1237604,10059,469736,6420,767868,9713,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4936030,14212,564362,11250,146618,5100,417744,10425,4371668,17194,1701124,8549,2670544,14881,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,402295,4265,58475,3584,16668,1650,41807,3212,343820,4986,128783,3183,215037,4562,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1761393,10691,255795,8097,63369,3666,192426,7471,1505598,11114,566330,6386,939268,10860,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,318955,3470,32558,2778,6660,1042,25898,2684,286397,4075,100310,2068,186087,4200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2440663,12796,415861,8480,103852,3403,312009,7531,2024802,12739,744806,6570,1279996,11732,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8738664,20291,1123649,18084,265570,7416,858079,16089,7615015,22785,2323830,14941,5291185,20017,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,880025,4985,78187,3336,13829,1649,64358,3221,801838,5594,227221,3557,574617,6256,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256922,2727,33981,2465,9010,1146,24971,2372,222941,3589,81824,1995,141117,3254,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2992732,14604,256388,7929,71002,4217,185386,7183,2736344,15711,919988,8474,1816356,13953,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2606863,9745,346450,8134,81468,3354,264982,7817,2260413,11641,752599,7693,1507814,12690,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741940,5724,114433,5153,30420,2095,84013,4593,627507,7065,266665,4949,360842,6869,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2279532,9375,249977,6663,48312,3329,201665,5512,2029555,10096,691941,6221,1337614,10089,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222803,3575,13874,2000,2656,761,11218,1898,208929,3870,67244,2154,141685,3946,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1319448,9440,484807,9039,213393,4814,271414,7605,834641,8721,328172,5239,506469,8173,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
