GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002MA,C24090_002EA,C24090_003MA,C24090_003EA,C24090_004MA,C24090_004EA,C24090_005MA,C24090_005EA,C24090_006EA,C24090_006MA,C24090_007EA,C24090_007MA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010MA,C24090_010EA,C24090_011MA,C24090_011EA,C24090_012EA,C24090_012MA,C24090_013MA,C24090_013EA,C24090_014EA,C24090_014MA,C24090_015MA,C24090_015EA,C24090_016MA,C24090_016EA,C24090_017EA,C24090_017MA,C24090_018EA,C24090_018MA,C24090_019EA,C24090_019MA,state
0400000US44,314852,5978,168890,4397,120714,4648,111828,4419,8886,1645,10709,1609,12475,1545,7816,1771,7850,1221,9326,1551,145962,4293,98905,4554,96476,4530,2429,978,22231,2256,10095,1473,7212,1570,3508,924,4011,1078,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1342084,13490,730907,11101,560273,10165,522602,10162,37671,2659,28220,2936,41801,3656,34829,3219,27962,2689,37822,3145,611177,10009,401735,10174,388669,9929,13066,1858,46669,3217,62186,3768,63841,4128,21102,2485,15644,2277,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,283944,4720,162308,3936,108980,3438,97811,3632,11169,1449,10412,1665,9988,1412,5880,959,7808,1221,19240,1791,121636,3192,69778,2560,67184,2484,2594,684,20759,1968,12189,1825,6314,1033,5385,1051,7211,1163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1885344,18566,1037584,14181,758712,13090,715624,12478,43088,3049,54865,3910,71144,4013,37840,2700,38369,2738,76654,4770,847760,12151,569579,11362,558829,11114,10750,1731,91578,4396,87771,4567,46162,3094,25725,2765,26945,2123,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8076651,38631,4625672,24760,3563506,26951,3395202,25534,168304,6912,159500,6164,275254,9982,158394,5759,157502,7058,311516,8846,3450979,26647,2301983,24992,2242743,24996,59240,4215,261231,7853,404838,9618,256741,8049,101929,5181,124257,5945,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,793775,10127,501396,6848,378775,8209,347236,8341,31539,2478,24326,2404,27008,2743,25714,2426,24988,2165,20585,2449,292379,6382,196263,5831,190464,5740,5799,1063,26156,2674,26759,2420,22383,2632,13067,1604,7751,1324,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,204124,4447,115289,3147,77463,3361,69457,3234,8006,1178,10627,1279,6944,1052,6149,929,3071,683,11035,1171,88835,3213,48404,2437,45604,2427,2800,780,18628,1784,7370,994,7089,1199,2144,611,5200,924,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2754429,18746,1529433,13403,1060565,15533,988354,15650,72211,4464,76057,4477,90999,4974,55376,3428,182970,6315,63466,4925,1224996,13716,740609,12004,716734,12012,23875,2352,124026,5277,139341,6365,69341,3874,118746,4896,32933,2815,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2022617,15514,1167952,12417,868000,11643,808394,11423,59606,3648,54937,3562,74427,4197,61783,4001,57740,3767,51065,3859,854665,12121,535923,12227,509778,11648,26145,2768,101565,4626,74198,4115,75921,4673,31882,2863,35176,2695,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,518085,8891,293165,6192,215770,5803,205837,5767,9933,1465,12550,1737,18207,2385,20292,2406,13106,1637,13240,1852,224920,5918,137272,5154,133789,5157,3483,945,23676,2414,24172,2319,22587,2726,11222,1673,5991,1047,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1828068,13887,1033898,10296,797312,10038,745337,9923,51975,3140,50069,2707,62986,3719,37559,2451,18783,2168,67189,3191,794170,9554,535950,8609,520880,8614,15070,1285,102327,4364,71389,3393,40575,2500,16155,1923,27774,2001,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,197052,5407,114999,4011,80576,2898,74115,2841,6461,1115,4071,1086,8562,1419,7731,1382,5154,1682,8905,1492,82053,3145,45352,3134,42404,3258,2948,1008,9469,1350,12506,1923,7449,1328,3361,1073,3916,1093,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,781474,11844,434720,8347,272047,7198,255490,7044,16557,1955,16365,1891,25513,2423,72645,4331,10959,1394,37191,3058,346754,8362,190438,6250,186011,6154,4427,987,22430,2595,25167,2339,87233,4407,8863,1638,12623,2057,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
