GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002EA,C17024_002MA,C17024_003MA,C17024_003EA,C17024_004MA,C17024_004EA,C17024_005EA,C17024_005MA,C17024_006MA,C17024_006EA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009MA,C17024_009EA,C17024_010EA,C17024_010MA,C17024_011EA,C17024_011MA,C17024_012MA,C17024_012EA,C17024_013MA,C17024_013EA,C17024_014MA,C17024_014EA,C17024_015EA,C17024_015MA,C17024_016EA,C17024_016MA,C17024_017MA,C17024_017EA,C17024_018MA,C17024_018EA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021EA,C17024_021MA,C17024_022EA,C17024_022MA,C17024_023EA,C17024_023MA,C17024_024MA,C17024_024EA,C17024_025MA,C17024_025EA,C17024_026EA,C17024_026MA,C17024_027EA,C17024_027MA,C17024_028EA,C17024_028MA,state
0400000US46,788226,1027,197999,1840,15469,2834,20491,3319,11630,2577,35957,3978,40057,3622,31402,3817,18311,2498,24682,2890,478822,1838,31515,3299,33909,3631,21748,3244,58794,4181,87031,4482,76223,4591,57961,4457,111641,6252,111405,1284,2624,734,9752,1168,6840,1081,19916,2122,20644,1924,17174,1756,11151,1398,23304,2133,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6195120,3574,1469563,4824,179557,11171,197509,11186,95324,7220,264233,12298,273714,12272,175343,9560,110605,7173,173278,8247,3892139,4671,291068,11394,346620,12658,190949,10131,567591,16946,694624,20302,559131,17158,402618,13552,839538,19787,833418,3632,19866,2517,60846,4260,53438,3682,172566,5953,172725,5744,116033,5547,72517,4735,165427,6096,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24652927,7949,6800902,9672,720680,27246,1030509,27882,494238,20760,1210044,29942,1105640,23174,743703,22172,508024,16870,988064,21497,15315298,6727,1041040,23175,1350433,25163,766250,22890,2227902,33787,2522878,34600,2000013,37463,1512806,30550,3893976,39893,2536727,5205,69199,4389,202620,8609,150825,6939,455403,10485,472048,11459,331221,10282,245992,9143,609419,12482,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2730176,1935,862300,2013,55826,6865,79739,7029,40583,5370,172164,10227,215195,13307,134400,8890,71321,5037,93072,6483,1621414,1861,93514,6194,115301,6528,60772,5087,226569,11537,316192,12271,256604,10487,184914,10371,367548,11314,246462,1596,3958,1316,10904,1673,7707,1281,38383,2723,50390,3477,38850,3426,34461,3165,61809,3120,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600850,1125,126885,1528,9086,1761,12057,2509,6078,1530,22214,3144,23320,2626,19851,2427,14859,2164,19420,1940,386256,1069,23769,2576,25481,2772,13558,2213,43777,3671,61249,4754,62792,3998,52300,4400,103330,4763,87709,518,1440,464,4519,889,4199,920,16504,1683,17911,1909,12221,1573,8243,1249,22672,1861,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7780635,2803,1828009,4532,114051,8211,150550,8454,88245,7712,253536,12527,308251,11747,249681,10221,190855,8433,472840,12819,4997777,5195,244564,9728,281941,11156,154367,8959,529351,18214,719629,18476,681250,19789,565796,15482,1820879,25040,954849,3803,16279,2113,54584,3321,41475,3364,151639,7020,166115,6308,123360,6010,99290,5422,302107,7708,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6615922,2965,1559990,3906,121897,10090,162148,10587,84268,7828,242491,11254,270665,12049,213307,10190,156449,7167,308765,9558,4245857,3189,263454,11789,285661,11680,144392,7741,472973,14911,637435,16397,595067,12657,495712,12520,1351163,21313,810075,2627,15026,1994,40532,3349,32581,2792,119781,5151,149751,5199,132679,5743,97328,4885,222397,6425,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1799960,1852,376073,3153,40872,5191,54872,5586,22034,3470,66438,6144,71504,5793,52507,4939,28068,3108,39778,3714,1134038,3014,83525,5637,118628,7018,57638,5372,155367,8516,195632,8907,171524,8727,126942,7097,224782,9447,289849,1466,5502,1075,23108,1956,21257,2327,69625,3870,69082,3845,41181,3397,24228,2436,35866,3702,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5535803,3152,1309886,4045,101312,7238,148514,7745,64154,6392,206561,8631,246550,9461,195078,7452,139487,7134,208230,7968,3476782,3360,189894,6695,238283,8511,121437,6810,408106,11075,577912,16560,551830,14356,450138,12689,939182,16689,749135,2189,16224,1961,37252,2412,36280,2503,141456,4414,170475,5355,117211,4569,77600,4284,152637,4959,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,551120,851,134536,1728,6320,1791,12933,3377,5746,2130,27064,4332,28243,4081,21177,2889,12196,1998,20857,2610,348788,1493,17777,2437,19912,3262,11467,2600,36901,3791,56547,5524,54472,5109,40616,4570,111096,6531,67796,792,1596,729,3039,828,5084,1135,11852,1690,11587,1651,11117,1716,8030,1723,15491,1590,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3685731,1892,888457,1884,324889,10270,175545,8177,66730,6676,147861,8291,89307,5735,39569,3920,18716,3079,25840,3273,2258675,1071,530868,13995,415414,12189,184608,9847,437969,12712,330276,11462,173201,10154,71200,4804,115139,7105,538599,1073,75865,3409,137211,5021,67170,4347,122905,5679,72089,3731,29880,2325,13550,2062,19929,2453,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
